"subn","word1","word2","jol","jolrt","trial","list","practice","jolrank","jolrankp","restudyresp","restudyacc","restudyrtfirst","restudyrt","response","testacc","rtfirst","rt"
"3630","risk","zero",11,3.552,8,1,1,8,0.2,NA,NA,NA,NA,"skip",0,11.224,12.15
"3630","grip","beach",9,2.983,35,1,0,7,0.175,NA,NA,NA,NA,"skip",0,3.616,4.552
"3630","port","cinema",1,4.191,17,1,0,1,0.025,NA,NA,NA,NA,"skip",0,6.992,7.975
"4168","pea","bathtub",89,3.544,15,1,1,38,0.95,NA,NA,NA,NA,"bathtub",1,2.099,4.486
"4168","fan","feature",61,4.903,7,1,1,24,0.6,NA,NA,NA,NA,"feature",1,1.297,2.942
"4168","grip","beach",35,3.518,4,1,1,16,0.4,NA,NA,NA,NA,"strength",0,1.619,4.343
"4168","find","clown",55,3.033,22,1,1,20,0.5,NA,NA,NA,NA,"beach",0,1.686,3.188
"4168","chicken","beet",56,2.079,34,1,0,21,0.525,NA,NA,NA,NA,"soup",0,2.927,4.812
"4168","copy","bedroom",63,2.301,8,1,0,27,0.675,NA,NA,NA,NA,"list",0,3.757,5.043
"4168","need","faucet",8,2.645,16,1,1,12,0.3,NA,NA,NA,NA,"ascent",0,1.592,4.226
"4168","want","ascent",1,2.645,2,1,0,1,0.025,NA,NA,NA,NA,"ascent",1,1.065,2.949
"4168","bias","sirloin",1,2.511,29,1,0,3,0.075,NA,NA,NA,NA,"sirloin",1,12.101,15.761
"4168","collect","loyalty",63,2.36,18,1,1,28,0.7,NA,NA,NA,NA,"reward",0,1.799,3.2
"4168","forest","knob",83,2.275,5,1,0,37,0.925,NA,NA,NA,NA,"knob",1,1.951,3.891
"4168","caring","skirt",1,1.928,28,1,1,10,0.25,NA,NA,NA,NA,"love",0,2.274,3.547
"4168","date","laugh",82,2.316,3,1,1,36,0.9,NA,NA,NA,NA,"laughter",0,1.427,3.123
"4168","plant","worm",65,2.194,31,1,0,31,0.775,NA,NA,NA,NA,"biology",0,2.599,4.842
"4168","calf","annoy",58,4.049,20,1,1,22,0.55,NA,NA,NA,NA,"annoy",1,1.171,2.777
"4168","shrink","mafia",1,2.312,26,1,1,6,0.15,NA,NA,NA,NA,"clown",0,1.924,3.476
"4168","nerve","bumper",14,3.181,32,1,0,13,0.325,NA,NA,NA,NA,"bumper",1,2.803,5.407
"4168","glue","force",25,5.466,38,1,1,14,0.35,NA,NA,NA,NA,"stuck",0,2.511,3.979
"4168","rock","milk",78,2.728,21,1,1,34,0.85,NA,NA,NA,NA,"milk",1,1.37,2.837
"4168","fee","chowder",1,2.65,37,1,0,11,0.275,NA,NA,NA,NA,"feud",0,2.685,4.136
"4168","prison","loaf",91,3.257,36,1,0,39,0.975,NA,NA,NA,NA,"loaf",1,2.275,3.514
"4168","visit","glove",1,3.095,25,1,1,4,0.1,NA,NA,NA,NA,"beach",0,6.128,7.957
"4168","mill","feast",1,2.118,14,1,0,5,0.125,NA,NA,NA,NA,"feud",0,6.606,8.026
"4168","smother","surgery",35,3.533,6,1,0,17,0.425,NA,NA,NA,NA,"torture",0,4.282,6.015
"4168","climax","saucer",1,2.083,12,1,1,8,0.2,NA,NA,NA,NA,"clown",0,1.311,2.839
"4168","replace","roach",34,4.028,33,1,0,15,0.375,NA,NA,NA,NA,"money",0,3.849,5.397
"4168","remind","foam",1,2.905,10,1,1,2,0.05,NA,NA,NA,NA,"replace",0,1.259,3.237
"4168","bacon","feud",1,2.117,13,1,0,9,0.225,NA,NA,NA,NA,"pig",0,2.947,4.514
"4168","anger","decay",73,2.781,30,1,0,33,0.825,NA,NA,NA,NA,"irony",0,14.055,15.707
"4168","risk","zero",100,2.427,35,1,1,40,1,NA,NA,NA,NA,"zero",1,1.386,2.932
"4168","link","crisis",61,2.774,9,1,0,25,0.625,NA,NA,NA,NA,"visit",0,2.902,4.446
"4168","bullet","walkway",60,1.961,39,1,0,23,0.575,NA,NA,NA,NA,"paper",0,2.108,3.364
"4168","process","joker",64,2.414,17,1,1,30,0.75,NA,NA,NA,NA,"joker",1,1.805,3.266
"4168","bleach","ruin",70,2.947,11,1,1,32,0.8,NA,NA,NA,NA,"ruin",1,1.656,3.281
"4168","pork","emperor",81,2.517,24,1,0,35,0.875,NA,NA,NA,NA,"emperor",1,2.211,4.561
"4168","biology","temper",1,2.154,1,1,0,7,0.175,NA,NA,NA,NA,"crazy",0,6.785,9.225
"4168","knock","otter",39,2.766,23,1,1,18,0.45,NA,NA,NA,NA,"forest",0,1.689,3.019
"4168","port","cinema",44,2.683,19,1,0,19,0.475,NA,NA,NA,NA,"cinema",1,2.054,3.807
"4168","capital","figure",63,2.36,27,1,0,29,0.725,NA,NA,NA,NA,"figure",1,9.903,11.349
"4168","banner","glide",61,2.518,40,1,1,26,0.65,NA,NA,NA,NA,"glide",1,2.124,3.782
"4301","anger","decay",13,1.613,24,1,0,10,0.25,NA,NA,NA,NA,"skip",0,2.635,4.979
"4301","fan","feature",42,2.798,15,1,1,33,0.825,NA,NA,NA,NA,"skip",0,1.521,1.941
"4301","smother","surgery",37,2.278,33,1,1,31,0.775,NA,NA,NA,NA,"shoulder",0,2.076,3.644
"4301","risk","zero",76,1.989,14,1,1,39,0.975,NA,NA,NA,NA,"zero",1,1.09,2.8
"4301","bacon","feud",19,4.175,21,1,0,22,0.55,NA,NA,NA,NA,"feud",1,2.218,7.685
"4301","bleach","ruin",11,1.652,29,1,0,8,0.2,NA,NA,NA,NA,"clean",0,13.326,15.151
"4301","glue","force",6,1.587,31,1,0,2,0.05,NA,NA,NA,NA,"skip",0,14.466,15.662
"4301","nerve","bumper",13,1.74,26,1,1,13,0.325,NA,NA,NA,NA,"skip",0,1.553,2.094
"4301","visit","glove",16,1.476,17,1,0,18,0.45,NA,NA,NA,NA,"skip",0,1.195,1.582
"4301","collect","loyalty",7,1.771,22,1,1,3,0.075,NA,NA,NA,NA,"skip",0,0.921,1.31
"4301","bullet","walkway",10,2.356,30,1,0,6,0.15,NA,NA,NA,NA,"skip",0,1.788,2.478
"4301","want","ascent",11,1.496,9,1,1,9,0.225,NA,NA,NA,NA,"skip",0,1.768,2.18
"4301","rock","milk",14,1.501,34,1,1,15,0.375,NA,NA,NA,NA,"skip",0,2.202,2.694
"4301","banner","glide",58,2.118,12,1,1,35,0.875,NA,NA,NA,NA,"glide",1,2.097,3.567
"4301","date","laugh",65,2.898,36,1,0,38,0.95,NA,NA,NA,NA,"skip",0,3.148,3.805
"4301","grip","beach",63,2.516,5,1,1,37,0.925,NA,NA,NA,NA,"beach",1,1.201,3.903
"4301","chicken","beet",33,7.695,39,1,0,30,0.75,NA,NA,NA,NA,"beet",1,14.656,16.002
"4301","plant","worm",57,2.596,25,1,0,34,0.85,NA,NA,NA,NA,"skip",0,7.481,8.101
"4301","process","joker",14,1.381,13,1,0,16,0.4,NA,NA,NA,NA,"skip",0,1.41,1.759
"4301","prison","loaf",13,1.565,28,1,0,12,0.3,NA,NA,NA,NA,"junk",0,10.351,12.549
"4301","mill","feast",16,1.907,8,1,1,19,0.475,NA,NA,NA,NA,"skip",0,2.43,3.39
"4301","bias","sirloin",23,1.67,16,1,1,25,0.625,NA,NA,NA,NA,"skip",0,1.515,1.846
"4301","calf","annoy",2,4.398,32,1,1,1,0.025,NA,NA,NA,NA,"skip",0,2.15,3.015
"4301","shrink","mafia",15,1.654,7,1,1,17,0.425,NA,NA,NA,NA,"skip",0,1.45,1.823
"4301","find","clown",21,1.654,11,1,0,24,0.6,NA,NA,NA,NA,"skip",0,0.911,1.333
"4301","replace","roach",7,2.837,20,1,0,4,0.1,NA,NA,NA,NA,"skip",0,1.125,1.517
"4301","pork","emperor",81,2.235,38,1,0,40,1,NA,NA,NA,NA,"emperor",1,2.486,5.11
"4301","climax","saucer",14,1.661,1,1,0,14,0.35,NA,NA,NA,NA,"skip",0,1.174,1.814
"4301","copy","bedroom",13,1.53,18,1,1,11,0.275,NA,NA,NA,NA,"skip",0,0.924,1.517
"4301","link","crisis",21,1.821,40,1,1,23,0.575,NA,NA,NA,NA,"skip",0,1.857,2.175
"4301","pea","bathtub",9,2.156,3,1,1,5,0.125,NA,NA,NA,NA,"skip",0,1.763,2.176
"4301","forest","knob",18,1.765,37,1,0,20,0.5,NA,NA,NA,NA,"skip",0,4.656,5.004
"4301","fee","chowder",19,1.598,4,1,1,21,0.525,NA,NA,NA,NA,"skip",0,1.968,2.59
"4301","port","cinema",24,1.974,10,1,0,26,0.65,NA,NA,NA,NA,"skip",0,3.826,4.942
"4301","capital","figure",27,2.201,2,1,1,27,0.675,NA,NA,NA,NA,"skip",0,1.655,2.021
"4301","need","faucet",32,1.852,35,1,1,29,0.725,NA,NA,NA,NA,"skip",0,0.898,1.272
"4301","caring","skirt",10,1.454,6,1,1,7,0.175,NA,NA,NA,NA,"skip",0,1.339,1.661
"4301","remind","foam",60,2.752,27,1,0,36,0.9,NA,NA,NA,NA,"foam",1,3.247,4.908
"4301","knock","otter",31,2.045,19,1,0,28,0.7,NA,NA,NA,NA,"skip",0,1.539,2.125
"4301","biology","temper",39,2.572,23,1,0,32,0.8,NA,NA,NA,NA,"skip",0,1.105,1.437
"4575","anger","decay",61,2.834,26,1,0,24,0.6,NA,NA,NA,NA,"climax",0,6.109,9.57
"4575","link","crisis",17,1.884,34,1,0,12,0.3,NA,NA,NA,NA,"process",0,4.682,6.44
"4575","remind","foam",80,3.58,29,1,0,34,0.85,NA,NA,NA,NA," ",0,2.88,3.868
"4575","fee","chowder",34,2.156,7,1,0,18,0.45,NA,NA,NA,NA," ",0,13.324,14.558
"4575","process","joker",1,2.424,18,1,1,5,0.125,NA,NA,NA,NA," ",0,1.225,1.535
"4575","pea","bathtub",75,2.766,31,1,0,32,0.8,NA,NA,NA,NA,"bathroom",0,2.606,5.402
"4575","visit","glove",1,3.77,3,1,0,4,0.1,NA,NA,NA,NA," ",0,7.748,8.348
"4575","biology","temper",35,2.129,40,1,1,19,0.475,NA,NA,NA,NA," ",0,1.423,1.881
"4575","bacon","feud",65,2.775,2,1,1,27,0.675,NA,NA,NA,NA," ",0,2.822,3.173
"4575","climax","saucer",100,2.491,16,1,1,37,0.925,NA,NA,NA,NA," ",0,2.231,2.583
"4575","mill","feast",18,2.958,23,1,1,13,0.325,NA,NA,NA,NA," ",0,1.264,1.607
"4575","find","clown",1,2.415,36,1,1,1,0.025,NA,NA,NA,NA," ",0,1.156,1.534
"4575","glue","force",26,2.705,5,1,1,17,0.425,NA,NA,NA,NA," ",0,1.166,1.522
"4575","copy","bedroom",1,2.528,8,1,0,2,0.05,NA,NA,NA,NA," ",0,1.231,1.555
"4575","prison","loaf",76,3.499,15,1,1,33,0.825,NA,NA,NA,NA,"loaf",1,1.592,3.116
"4575","nerve","bumper",12,2.181,39,1,1,9,0.225,NA,NA,NA,NA," ",0,1.008,1.351
"4575","rock","milk",8,1.932,24,1,0,8,0.2,NA,NA,NA,NA,"milk",1,2.785,4.523
"4575","shrink","mafia",100,1.765,37,1,0,40,1,NA,NA,NA,NA,"mafia",1,1.871,3.48
"4575","replace","roach",16,2.126,22,1,1,11,0.275,NA,NA,NA,NA," ",0,1.203,1.565
"4575","capital","figure",49,2.308,19,1,1,21,0.525,NA,NA,NA,NA," ",0,1.421,1.978
"4575","port","cinema",1,1.963,38,1,0,6,0.15,NA,NA,NA,NA," ",0,1.648,2.045
"4575","calf","annoy",69,1.928,1,1,1,29,0.725,NA,NA,NA,NA," ",0,1.026,1.351
"4575","plant","worm",19,2.303,20,1,0,14,0.35,NA,NA,NA,NA,"worm ",0,9.224,16.663
"4575","forest","knob",20,6.08,25,1,1,15,0.375,NA,NA,NA,NA," ",0,0.702,1.089
"4575","collect","loyalty",5,2.647,27,1,1,7,0.175,NA,NA,NA,NA," ",0,0.792,1.112
"4575","date","laugh",64,2.618,13,1,0,26,0.65,NA,NA,NA,NA,"laugh",1,6.366,8.209
"4575","banner","glide",57,1.994,21,1,0,22,0.55,NA,NA,NA,NA,"glide",1,2.755,4.459
"4575","caring","skirt",62,1.935,30,1,1,25,0.625,NA,NA,NA,NA," ",0,0.889,1.235
"4575","risk","zero",70,1.942,35,1,0,30,0.75,NA,NA,NA,NA,"cost",0,4.21,5.724
"4575","fan","feature",13,4.571,4,1,0,10,0.25,NA,NA,NA,NA,"feather",0,3.079,5.358
"4575","want","ascent",38,2.069,6,1,0,20,0.5,NA,NA,NA,NA," ",0,2.099,2.487
"4575","bullet","walkway",100,2.744,14,1,1,39,0.975,NA,NA,NA,NA,"walkaway",0,2.596,6.465
"4575","grip","beach",25,2.096,12,1,0,16,0.4,NA,NA,NA,NA," ",0,0.889,1.249
"4575","bleach","ruin",85,2.502,10,1,1,35,0.875,NA,NA,NA,NA," ",0,1.048,1.366
"4575","bias","sirloin",61,12.85,9,1,1,23,0.575,NA,NA,NA,NA," ",0,0.819,1.129
"4575","chicken","beet",67,2.049,28,1,0,28,0.7,NA,NA,NA,NA," ",0,0.853,1.18
"4575","smother","surgery",100,2.312,33,1,0,38,0.95,NA,NA,NA,NA,"kill",0,14.969,17.775
"4575","pork","emperor",89,2.64,17,1,0,36,0.9,NA,NA,NA,NA,"emperor",1,1.393,3.699
"4575","knock","otter",71,6.015,11,1,1,31,0.775,NA,NA,NA,NA,"otter",1,1.566,3.048
"4575","need","faucet",1,2.155,32,1,1,3,0.075,NA,NA,NA,NA," ",0,0.769,1.203
"4582","nerve","bumper",80,1.478,22,1,0,35,0.875,NA,NA,NA,NA,"bone",0,5.238,8.189
"4582","pea","bathtub",21,1.47,28,1,1,8,0.2,NA,NA,NA,NA,"shooter",0,1.248,4.452
"4582","want","ascent",13,1.368,29,1,1,4,0.1,NA,NA,NA,NA,"need",0,1.172,2.766
"4582","capital","figure",32,1.576,21,1,0,25,0.625,NA,NA,NA,NA,"carnage",0,7.127,8.612
"4582","biology","temper",24,1.561,9,1,0,13,0.325,NA,NA,NA,NA,"bias",0,1.778,3.724
"4582","shrink","mafia",88,1.702,24,1,1,38,0.95,NA,NA,NA,NA,"head",0,1.189,2.329
"4582","collect","loyalty",11,2.259,10,1,1,2,0.05,NA,NA,NA,NA,"want",0,1.676,2.663
"4582","bullet","walkway",15,1.44,11,1,1,6,0.15,NA,NA,NA,NA,"window",0,1.133,2.419
"4582","smother","surgery",64,2.003,40,1,1,32,0.8,NA,NA,NA,NA,"surgery",1,2.13,3.523
"4582","find","clown",33,1.68,30,1,1,26,0.65,NA,NA,NA,NA,"hold",0,1.543,2.837
"4582","visit","glove",76,1.449,7,1,1,34,0.85,NA,NA,NA,NA,"have",0,1.33,2.281
"4582","pork","emperor",100,3.19,6,1,1,40,1,NA,NA,NA,NA,"shoulder",0,0.888,3.492
"4582","chicken","beet",85,1.651,18,1,0,37,0.925,NA,NA,NA,NA,"head",0,1.306,2.34
"4582","replace","roach",30,1.918,37,1,0,23,0.575,NA,NA,NA,NA,"want",0,1.165,2.352
"4582","copy","bedroom",37,3.155,26,1,0,29,0.725,NA,NA,NA,NA,"forget",0,2.141,3.173
"4582","knock","otter",29,1.382,13,1,1,22,0.55,NA,NA,NA,NA,"door",0,1.568,2.75
"4582","rock","milk",28,1.405,25,1,1,18,0.45,NA,NA,NA,NA,"peter",0,1.656,2.64
"4582","banner","glide",67,1.477,16,1,0,33,0.825,NA,NA,NA,NA,"business",0,2.432,4.19
"4582","bacon","feud",22,1.57,27,1,0,11,0.275,NA,NA,NA,NA,"break",0,4.729,5.993
"4582","anger","decay",14,1.397,19,1,0,5,0.125,NA,NA,NA,NA,"visit",0,1.584,4.604
"4582","fan","feature",11,1.913,34,1,0,3,0.075,NA,NA,NA,NA,"person",0,1.732,3.089
"4582","risk","zero",24,1.747,17,1,1,12,0.3,NA,NA,NA,NA,"reward",0,1.409,2.463
"4582","grip","beach",34,1.419,38,1,0,27,0.675,NA,NA,NA,NA,"winter",0,4.564,6.748
"4582","process","joker",28,1.585,14,1,0,19,0.475,NA,NA,NA,NA,"suffer",0,4.029,6.924
"4582","calf","annoy",34,2.113,3,1,1,28,0.7,NA,NA,NA,NA,"cow",0,2.186,3.075
"4582","fee","chowder",31,1.673,20,1,1,24,0.6,NA,NA,NA,NA,"fond",0,0.981,3.294
"4582","remind","foam",29,1.579,39,1,0,21,0.525,NA,NA,NA,NA,"winter",0,5.36,6.609
"4582","glue","force",17,11.093,23,1,0,7,0.175,NA,NA,NA,NA,"force",1,1.685,2.684
"4582","bleach","ruin",26,1.787,15,1,1,16,0.4,NA,NA,NA,NA,"death",0,2.192,3.419
"4582","bias","sirloin",100,1.603,2,1,0,39,0.975,NA,NA,NA,NA,"bovine",0,9.333,10.859
"4582","prison","loaf",28,1.359,32,1,1,20,0.5,NA,NA,NA,NA,"person",0,1.16,2.701
"4582","caring","skirt",28,1.524,35,1,0,17,0.425,NA,NA,NA,NA,"dead",0,1.506,2.996
"4582","forest","knob",59,2.193,31,1,1,30,0.75,NA,NA,NA,NA,"tree",0,0.894,1.853
"4582","need","faucet",22,4.028,4,1,0,9,0.225,NA,NA,NA,NA,"want",0,0.776,2.071
"4582","port","cinema",8,2.157,33,1,0,1,0.025,NA,NA,NA,NA,"villa",0,2.377,3.909
"4582","link","crisis",25,1.698,8,1,1,14,0.35,NA,NA,NA,NA,"chain",0,1.292,2.557
"4582","mill","feast",63,1.41,1,1,0,31,0.775,NA,NA,NA,NA,"bread",0,1.999,2.924
"4582","plant","worm",26,2.243,36,1,0,15,0.375,NA,NA,NA,NA,"preator",0,3.586,5.598
"4582","date","laugh",22,1.411,5,1,1,10,0.25,NA,NA,NA,NA,"destiny",0,1.7,3.803
"4582","climax","saucer",82,1.512,12,1,1,36,0.9,NA,NA,NA,NA,"anticipation",0,1.218,3.528
"4865","banner","glide",1,3.059,22,1,0,18,0.45,NA,NA,NA,NA,"d",0,4.75,6.328
"4865","grip","beach",1,1.792,4,1,0,38,0.95,NA,NA,NA,NA,"d",0,1.795,2.362
"4865","collect","loyalty",1,2.946,6,1,1,19,0.475,NA,NA,NA,NA,"d",0,0.976,1.609
"4865","want","ascent",1,1.962,19,1,0,10,0.25,NA,NA,NA,NA,"d",0,0.782,1.512
"4865","fan","feature",1,2.756,32,1,1,27,0.675,NA,NA,NA,NA,"d",0,2.583,3.315
"4865","chicken","beet",1,5.219,18,1,0,30,0.75,NA,NA,NA,NA,"d",0,0.93,1.573
"4865","pea","bathtub",1,2.643,1,1,0,4,0.1,NA,NA,NA,NA,"d",0,0.944,1.875
"4865","anger","decay",1,5.7,34,1,0,16,0.4,NA,NA,NA,NA,"d",0,1.07,1.707
"4865","knock","otter",1,2.176,29,1,1,33,0.825,NA,NA,NA,NA,"d",0,1.526,2.262
"4865","date","laugh",1,2.763,7,1,0,20,0.5,NA,NA,NA,NA,"d",0,0.917,1.479
"4865","replace","roach",1,2.194,13,1,1,31,0.775,NA,NA,NA,NA,"d",0,0.94,1.473
"4865","copy","bedroom",1,2.568,36,1,0,14,0.35,NA,NA,NA,NA,"d",0,2.556,3.237
"4865","climax","saucer",1,2.963,28,1,1,3,0.075,NA,NA,NA,NA,"d",0,1.111,1.694
"4865","visit","glove",1,2.126,31,1,0,12,0.3,NA,NA,NA,NA,"d",0,1.031,1.918
"4865","need","faucet",1,2.226,11,1,1,11,0.275,NA,NA,NA,NA,"d",0,2.022,2.731
"4865","glue","force",1,2.678,14,1,1,21,0.525,NA,NA,NA,NA,"d",0,1.323,1.982
"4865","capital","figure",1,2.737,25,1,0,2,0.05,NA,NA,NA,NA,"d",0,0.922,1.569
"4865","smother","surgery",1,2.786,40,1,0,26,0.65,NA,NA,NA,NA,"d",0,0.874,1.536
"4865","bleach","ruin",1,2.647,17,1,0,28,0.7,NA,NA,NA,NA,"d",0,1.507,2.351
"4865","biology","temper",1,2.091,39,1,1,37,0.925,NA,NA,NA,NA,"d",0,2.09,2.722
"4865","calf","annoy",1,2.369,30,1,1,39,0.975,NA,NA,NA,NA,"d",0,2.367,2.951
"4865","bacon","feud",1,2.209,3,1,1,23,0.575,NA,NA,NA,NA,"bias",0,5.935,7.857
"4865","rock","milk",1,2.576,2,1,0,22,0.55,NA,NA,NA,NA,"d",0,2.886,3.496
"4865","shrink","mafia",1,2.388,23,1,1,13,0.325,NA,NA,NA,NA,"d",0,1.044,3.822
"4865","link","crisis",1,2.017,27,1,0,32,0.8,NA,NA,NA,NA,"d",0,1.052,1.677
"4865","process","joker",1,2.729,15,1,1,7,0.175,NA,NA,NA,NA,"d",0,1.198,1.912
"4865","port","cinema",1,3.156,8,1,1,5,0.125,NA,NA,NA,NA,"d",0,1.489,2.195
"4865","fee","chowder",1,5.868,10,1,1,1,0.025,NA,NA,NA,NA,"d",0,1.305,2.002
"4865","find","clown",1,2.97,26,1,1,15,0.375,NA,NA,NA,NA,"d",0,1.105,5.546
"4865","bullet","walkway",1,3,38,1,0,6,0.15,NA,NA,NA,NA,"d",0,0.959,1.597
"4865","pork","emperor",1,2.81,5,1,1,25,0.625,NA,NA,NA,NA,"bias",0,2.629,4.53
"4865","risk","zero",1,2.205,37,1,1,9,0.225,NA,NA,NA,NA,"d",0,3.939,4.459
"4865","bias","sirloin",1,2.108,33,1,0,24,0.6,NA,NA,NA,NA,"d",0,4.541,5.342
"4865","prison","loaf",1,2.252,35,1,0,34,0.85,NA,NA,NA,NA,"d",0,1.934,3.991
"4865","plant","worm",68,8.678,9,1,0,40,1,NA,NA,NA,NA,"worm",1,2.831,4.701
"4865","caring","skirt",1,2.453,21,1,1,35,0.875,NA,NA,NA,NA,"d",0,1.977,2.765
"4865","remind","foam",1,3.237,20,1,1,29,0.725,NA,NA,NA,NA,"d",0,0.923,1.646
"4865","nerve","bumper",1,2.236,24,1,0,8,0.2,NA,NA,NA,NA,"d",0,0.714,1.755
"4865","mill","feast",1,2.481,16,1,0,36,0.9,NA,NA,NA,NA,"d",0,3.456,4.073
"4865","forest","knob",1,2.616,12,1,1,17,0.425,NA,NA,NA,NA,"d",0,1.968,2.499
"4906","process","joker",100,1.841,31,1,1,40,1,NA,NA,NA,NA,"Joker",0,2.917,4.042
"4906","prison","loaf",17,1.77,29,1,0,13,0.325,NA,NA,NA,NA,"loaf",1,3.061,4.229
"4906","replace","roach",14,2.182,40,1,0,11,0.275,NA,NA,NA,NA,"roach",1,5.436,6.892
"4906","climax","saucer",71,1.559,22,1,1,36,0.9,NA,NA,NA,NA,"SKIP",0,3.396,5.166
"4906","fee","chowder",1,1.775,15,1,0,7,0.175,NA,NA,NA,NA,"Skip",0,1.98,4.102
"4906","want","ascent",20,3.307,27,1,1,16,0.4,NA,NA,NA,NA,"Skip",0,1.617,3.302
"4906","nerve","bumper",12,2.081,30,1,0,9,0.225,NA,NA,NA,NA,"bumper",1,4.259,5.489
"4906","bleach","ruin",1,3.403,20,1,0,1,0.025,NA,NA,NA,NA,"ruin",1,2.219,3.341
"4906","forest","knob",53,1.608,6,1,1,30,0.75,NA,NA,NA,NA,"Skip",0,2.454,3.434
"4906","pork","emperor",1,2.495,32,1,1,6,0.15,NA,NA,NA,NA,"Skip",0,1.249,2.361
"4906","mill","feast",26,1.951,28,1,1,22,0.55,NA,NA,NA,NA,"Skip",0,3.419,4.436
"4906","chicken","beet",1,1.74,18,1,0,5,0.125,NA,NA,NA,NA,"Skip",0,8.55,10.46
"4906","pea","bathtub",14,2.227,2,1,1,10,0.25,NA,NA,NA,NA,"Skip",0,1.469,2.658
"4906","copy","bedroom",69,1.53,17,1,1,34,0.85,NA,NA,NA,NA,"Skip",0,0.921,2.164
"4906","glue","force",38,2.113,16,1,1,28,0.7,NA,NA,NA,NA,"Stick",0,1.294,2.481
"4906","smother","surgery",1,2.733,7,1,1,4,0.1,NA,NA,NA,NA,"skip",0,2.195,3.173
"4906","remind","foam",72,1.602,23,1,0,37,0.925,NA,NA,NA,NA,"foam",1,1.101,4.404
"4906","anger","decay",69,2.883,39,1,0,35,0.875,NA,NA,NA,NA,"decay",1,2.815,4.012
"4906","bias","sirloin",15,1.935,19,1,1,12,0.3,NA,NA,NA,NA,"skip",0,2.355,4.237
"4906","banner","glide",36,1.31,10,1,0,27,0.675,NA,NA,NA,NA,"glide",1,3.056,4.078
"4906","knock","otter",3,1.699,33,1,1,8,0.2,NA,NA,NA,NA,"skip",0,1.963,2.854
"4906","bullet","walkway",1,1.868,3,1,1,2,0.05,NA,NA,NA,NA,"skip",0,5.811,6.683
"4906","date","laugh",51,1.887,38,1,0,29,0.725,NA,NA,NA,NA,"skip",0,3.224,4.109
"4906","plant","worm",29,2.048,21,1,1,24,0.6,NA,NA,NA,NA,"skip",0,1.415,2.39
"4906","bacon","feud",75,1.378,1,1,1,38,0.95,NA,NA,NA,NA,"skip",0,1.419,2.472
"4906","link","crisis",24,2.007,4,1,0,19,0.475,NA,NA,NA,NA,"skip",0,3.352,4.294
"4906","visit","glove",77,1.845,26,1,0,39,0.975,NA,NA,NA,NA,"glovw",0,3.849,6.111
"4906","collect","loyalty",26,1.688,25,1,0,21,0.525,NA,NA,NA,NA,"loyalty",1,3.984,8.459
"4906","caring","skirt",23,1.838,13,1,0,17,0.425,NA,NA,NA,NA,"skirt",1,4.615,5.646
"4906","grip","beach",19,1.769,5,1,0,15,0.375,NA,NA,NA,NA,"beach",1,2.444,3.394
"4906","capital","figure",19,2.125,12,1,1,14,0.35,NA,NA,NA,NA,"skip",0,2.026,2.86
"4906","port","cinema",63,1.916,11,1,0,31,0.775,NA,NA,NA,NA,"skip",0,1.558,3.173
"4906","shrink","mafia",68,1.484,8,1,0,33,0.825,NA,NA,NA,NA,"skip",0,1.636,3.271
"4906","find","clown",65,1.561,35,1,1,32,0.8,NA,NA,NA,NA,"skip",0,1.255,2.612
"4906","rock","milk",1,1.746,9,1,0,3,0.075,NA,NA,NA,NA,"milk",1,4.762,6.039
"4906","need","faucet",24,1.946,14,1,1,18,0.45,NA,NA,NA,NA,"skip",0,4.87,5.714
"4906","biology","temper",28,2.627,36,1,0,23,0.575,NA,NA,NA,NA,"temper",1,3.662,4.694
"4906","fan","feature",32,2.66,37,1,1,26,0.65,NA,NA,NA,NA,"skip",0,1.121,2.352
"4906","risk","zero",31,2.172,24,1,0,25,0.625,NA,NA,NA,NA,"zero",1,1.873,3.293
"4906","calf","annoy",26,2.09,34,1,1,20,0.5,NA,NA,NA,NA,"skip",0,1.119,3.843
"5022","anger","decay",1,6.322,22,1,1,2,0.05,NA,NA,NA,NA,"fool",0,5.042,7.53
"5022","link","crisis",15,3.931,17,1,0,21,0.525,NA,NA,NA,NA,"skip",0,5.364,8.275
"5022","forest","knob",8,3.137,37,1,0,13,0.325,NA,NA,NA,NA,"knife",0,5.699,10.408
"5022","caring","skirt",6,2.661,4,1,0,9,0.225,NA,NA,NA,NA,"friend",0,3.055,5.526
"5022","date","laugh",93,5.039,40,1,1,40,1,NA,NA,NA,NA,"laugh",1,3.922,6.203
"5022","fan","feature",68,3.359,7,1,1,36,0.9,NA,NA,NA,NA,"water",0,7.974,14.727
"5022","rock","milk",61,7.208,29,1,1,34,0.85,NA,NA,NA,NA,"skip",0,7.38,8.962
"5022","need","faucet",10,2.655,15,1,1,16,0.4,NA,NA,NA,NA,"propeller",0,5.521,8.989
"5022","copy","bedroom",27,3.854,18,1,0,31,0.775,NA,NA,NA,NA,"fun",0,29.095,32.962
"5022","bullet","walkway",10,3.136,23,1,1,14,0.35,NA,NA,NA,NA,"mask",0,2.069,4.238
"5022","banner","glide",24,5.754,5,1,1,30,0.75,NA,NA,NA,NA,"country",0,1.766,4.191
"5022","smother","surgery",7,3.457,31,1,0,11,0.275,NA,NA,NA,NA,"sip",0,4.323,10.075
"5022","bacon","feud",1,3.766,11,1,1,4,0.1,NA,NA,NA,NA,"food",0,2.612,4.563
