"subn","word1","word2","jol","jolrt","trial","list","practice","jolrank","jolrankp","restudyresp","restudyacc","restudyrtfirst","restudyrt"
"3630","collect","loyalty",54,4.086,13,1,0,31,0.775,"",NA,NA,NA
"3630","chicken","beet",74,2.399,14,1,0,37,0.925,"",NA,NA,NA
"3630","banner","glide",6,5.392,15,1,0,5,0.125,"",NA,NA,NA
"3630","mill","feast",28,6.073,16,1,0,25,0.625,"",NA,NA,NA
"3630","port","cinema",1,4.191,17,1,0,1,0.025,"",NA,NA,NA
"3630","nerve","bumper",66,3.103,18,1,1,34,0.85,"card",0,NA,10.903
"3630","bacon","feud",79,2.528,19,1,0,39,0.975,"",NA,NA,NA
"3630","anger","decay",43,3.358,20,1,0,29,0.725,"",NA,NA,NA
"3630","pork","emperor",18,3.2,21,1,1,14,0.35,"toast",0,NA,13.103
"3630","visit","glove",17,3.84,22,1,0,13,0.325,"",NA,NA,NA
"3630","bullet","walkway",77,3.036,23,1,1,38,0.95,"dossier",0,NA,8.253
"3630","need","faucet",26,4.127,24,1,0,23,0.575,"",NA,NA,NA
"3630","link","crisis",22,3.48,25,1,0,21,0.525,"",NA,NA,NA
"3630","want","ascent",2,2.758,26,1,0,3,0.075,"",NA,NA,NA
"3630","knock","otter",42,5.207,27,1,1,28,0.7,"skip",0,NA,3.687
"3630","caring","skirt",22,5.863,28,1,1,20,0.5,"skip",0,NA,2.408
"3630","plant","worm",55,4.648,29,1,1,32,0.8,"skip",0,NA,2.647
"3630","shrink","mafia",5,5.41,30,1,1,4,0.1,"skip",0,NA,2.951
"3630","capital","figure",14,2.59,31,1,0,11,0.275,"",NA,NA,NA
"3630","copy","bedroom",34,3.342,32,1,1,26,0.65,"lost",0,NA,5.407
"3630","date","laugh",22,2.684,33,1,0,19,0.475,"",NA,NA,NA
"3630","rock","milk",24,3.607,34,1,1,22,0.55,"cant",0,NA,4.491
"3630","grip","beach",9,2.983,35,1,0,7,0.175,"",NA,NA,NA
"3630","biology","temper",8,3.295,36,1,1,6,0.15,"remember",0,NA,3.742
"3630","prison","loaf",54,4.671,37,1,1,30,0.75,"skip",0,NA,10.703
"3630","replace","roach",20,2.68,38,1,0,17,0.425,"",NA,NA,NA
"3630","fan","feature",41,3.505,39,1,0,27,0.675,"",NA,NA,NA
"3630","forest","knob",20,15.168,40,1,0,15,0.375,"",NA,NA,NA
"3630","smother","surgery",67,4.039,1,2,0,35,0.875,"",NA,NA,NA
"3630","capital","figure",14,2.59,2,2,0,11,0.275,"",NA,NA,NA
"3630","anger","decay",43,3.358,3,2,0,29,0.725,"",NA,NA,NA
"3630","shrink","mafia",5,5.41,4,2,1,4,0.1,"sport",0,NA,13.987
"3630","find","clown",14,2.711,5,2,1,10,0.25,"skip",0,NA,8.799
"3630","rock","milk",24,3.607,6,2,1,22,0.55,"skip",0,NA,4.711
"3630","risk","zero",11,3.552,7,2,1,8,0.2,"skip",0,NA,6.839
"3630","mill","feast",28,6.073,8,2,0,25,0.625,"",NA,NA,NA
"3630","replace","roach",20,2.68,9,2,0,17,0.425,"",NA,NA,NA
"3630","fan","feature",41,3.505,10,2,0,27,0.675,"",NA,NA,NA
"3630","nerve","bumper",66,3.103,11,2,1,34,0.85,"shot",0,NA,7.097
"3630","climax","saucer",14,3.216,12,2,1,12,0.3,"skip",0,NA,5.966
"3630","knock","otter",42,5.207,13,2,1,28,0.7,"skip",0,NA,3.703
"3630","port","cinema",1,4.191,14,2,0,1,0.025,"",NA,NA,NA
"3630","need","faucet",26,4.127,15,2,0,23,0.575,"",NA,NA,NA
"3630","calf","annoy",21,4.096,16,2,1,18,0.45,"skip",0,NA,24.462
"3630","visit","glove",17,3.84,17,2,0,13,0.325,"",NA,NA,NA
"3630","remind","foam",13,5.247,18,2,0,9,0.225,"",NA,NA,NA
"3630","bleach","ruin",79,2.471,19,2,1,40,1,"boost",0,NA,23.356
"3630","pea","bathtub",20,3.974,20,2,1,16,0.4,"skip",0,NA,5.735
"3630","glue","force",1,4.04,21,2,1,2,0.05,"gorilla",0,NA,4.735
"3630","forest","knob",20,15.168,22,2,0,15,0.375,"",NA,NA,NA
"3630","bias","sirloin",67,4.073,23,2,1,36,0.9,"born",0,NA,11.176
"3630","grip","beach",9,2.983,24,2,0,7,0.175,"",NA,NA,NA
"3630","collect","loyalty",54,4.086,25,2,0,31,0.775,"",NA,NA,NA
"3630","banner","glide",6,5.392,26,2,0,5,0.125,"",NA,NA,NA
"3630","bacon","feud",79,2.528,27,2,0,39,0.975,"",NA,NA,NA
"3630","process","joker",26,3.416,28,2,1,24,0.6,"sport",0,NA,9.353
"3630","caring","skirt",22,5.863,29,2,1,20,0.5,"skip",0,NA,2.918
"3630","chicken","beet",74,2.399,30,2,0,37,0.925,"",NA,NA,NA
"3630","date","laugh",22,2.684,31,2,0,19,0.475,"",NA,NA,NA
"3630","fee","chowder",58,5.985,32,2,0,33,0.825,"",NA,NA,NA
"3630","biology","temper",8,3.295,33,2,1,6,0.15,"banner",0,NA,16.546
"3630","bullet","walkway",77,3.036,34,2,1,38,0.95,"skip",0,NA,19.597
"3630","link","crisis",22,3.48,35,2,0,21,0.525,"",NA,NA,NA
"3630","pork","emperor",18,3.2,36,2,1,14,0.35,"farm",0,NA,8.743
"3630","prison","loaf",54,4.671,37,2,1,30,0.75,"foam",0,NA,10.502
"3630","copy","bedroom",34,3.342,38,2,1,26,0.65,"skip",0,NA,11.814
"3630","plant","worm",55,4.648,39,2,1,32,0.8,"skip",0,NA,11.687
"3630","want","ascent",2,2.758,40,2,0,3,0.075,"",NA,NA,NA
"3630","fan","feature",41,3.505,1,3,0,27,0.675,"",NA,NA,NA
"3630","fee","chowder",58,5.985,2,3,0,33,0.825,"",NA,NA,NA
"3630","port","cinema",1,4.191,3,3,0,1,0.025,"",NA,NA,NA
"3630","visit","glove",17,3.84,4,3,0,13,0.325,"",NA,NA,NA
"3630","plant","worm",55,4.648,5,3,1,32,0.8,"laugh",0,NA,19.312
"3630","calf","annoy",21,4.096,6,3,1,18,0.45," ",0,NA,8.29
"3630","climax","saucer",14,3.216,7,3,1,12,0.3," ",0,NA,5.783
"3630","process","joker",26,3.416,8,3,1,24,0.6," ",0,NA,3.159
"3630","bullet","walkway",77,3.036,9,3,1,38,0.95," ",0,NA,2.848
"3630","chicken","beet",74,2.399,10,3,0,37,0.925,"",NA,NA,NA
"3630","pea","bathtub",20,3.974,11,3,1,16,0.4,"pot",0,NA,3.655
"3630","date","laugh",22,2.684,12,3,0,19,0.475,"",NA,NA,NA
"3630","collect","loyalty",54,4.086,13,3,0,31,0.775,"",NA,NA,NA
"3630","need","faucet",26,4.127,14,3,0,23,0.575,"",NA,NA,NA
"3630","anger","decay",43,3.358,15,3,0,29,0.725,"",NA,NA,NA
"3630","forest","knob",20,15.168,16,3,0,15,0.375,"",NA,NA,NA
"3630","grip","beach",9,2.983,17,3,0,7,0.175,"",NA,NA,NA
"3630","want","ascent",2,2.758,18,3,0,3,0.075,"",NA,NA,NA
"3630","copy","bedroom",34,3.342,19,3,1,26,0.65,"collect",0,NA,7.341
"3630","banner","glide",6,5.392,20,3,0,5,0.125,"",NA,NA,NA
"3630","knock","otter",42,5.207,21,3,1,28,0.7,"block",0,NA,8.106
"3630","rock","milk",24,3.607,22,3,1,22,0.55,"bottom",0,NA,6.875
"3630","glue","force",1,4.04,23,3,1,2,0.05,"gorilla",0,NA,3.422
"3630","smother","surgery",67,4.039,24,3,0,35,0.875,"",NA,NA,NA
"3630","biology","temper",8,3.295,25,3,1,6,0.15,"chowder",0,NA,13.645
"3630","prison","loaf",54,4.671,26,3,1,30,0.75,"sentence",0,NA,5
"3630","shrink","mafia",5,5.41,27,3,1,4,0.1,"skip",0,NA,3.078
"3630","find","clown",14,2.711,28,3,1,10,0.25,"found",0,NA,3.047
"3630","nerve","bumper",66,3.103,29,3,1,34,0.85,"skip",0,NA,7.303
"3630","link","crisis",22,3.48,30,3,0,21,0.525,"",NA,NA,NA
"3630","remind","foam",13,5.247,31,3,0,9,0.225,"",NA,NA,NA
"3630","bleach","ruin",79,2.471,32,3,1,40,1,"skip",0,NA,7.468
"3630","mill","feast",28,6.073,33,3,0,25,0.625,"",NA,NA,NA
"3630","replace","roach",20,2.68,34,3,0,17,0.425,"",NA,NA,NA
"3630","bias","sirloin",67,4.073,35,3,1,36,0.9," beach",0,NA,25.109
"3630","caring","skirt",22,5.863,36,3,1,20,0.5,"skip",0,NA,14.79
"3630","capital","figure",14,2.59,37,3,0,11,0.275,"",NA,NA,NA
"3630","pork","emperor",18,3.2,38,3,1,14,0.35,"plant",0,NA,12.006
"3630","risk","zero",11,3.552,39,3,1,8,0.2,"skip",0,NA,3.377
"3630","bacon","feud",79,2.528,40,3,0,39,0.975,"",NA,NA,NA
"4168","biology","temper",1,2.154,1,1,0,7,0.175,"",NA,NA,NA
"4168","want","ascent",1,2.645,2,1,0,1,0.025,"",NA,NA,NA
"4168","date","laugh",82,2.316,3,1,1,36,0.9,"laugh",1,NA,5.06
"4168","grip","beach",35,3.518,4,1,1,16,0.4,"beach",1,NA,4.936
"4168","forest","knob",83,2.275,5,1,0,37,0.925,"",NA,NA,NA
"4168","smother","surgery",35,3.533,6,1,0,17,0.425,"",NA,NA,NA
"4168","fan","feature",61,4.903,7,1,1,24,0.6,"feature",1,NA,3.588
"4168","copy","bedroom",63,2.301,8,1,0,27,0.675,"",NA,NA,NA
"4168","link","crisis",61,2.774,9,1,0,25,0.625,"",NA,NA,NA
"4168","remind","foam",1,2.905,10,1,1,2,0.05,"clown",0,NA,10.68
"4168","bleach","ruin",70,2.947,11,1,1,32,0.8,"ruin",1,NA,4.514
"4168","climax","saucer",1,2.083,12,1,1,8,0.2,"forest",0,NA,3.85
"4168","bacon","feud",1,2.117,13,1,0,9,0.225,"",NA,NA,NA
"4168","mill","feast",1,2.118,14,1,0,5,0.125,"",NA,NA,NA
"4168","pea","bathtub",89,3.544,15,1,1,38,0.95,"bathtub",1,NA,3.512
"4168","need","faucet",8,2.645,16,1,1,12,0.3,"ascend",0,NA,6.626
"4168","process","joker",64,2.414,17,1,1,30,0.75,"joker",1,NA,3.194
"4168","collect","loyalty",63,2.36,18,1,1,28,0.7,"loyalty",1,NA,2.997
"4168","port","cinema",44,2.683,19,1,0,19,0.475,"",NA,NA,NA
"4168","calf","annoy",58,4.049,20,1,1,22,0.55,"annoy",1,NA,4.748
"4168","rock","milk",78,2.728,21,1,1,34,0.85,"milk",1,NA,3.719
"4168","find","clown",55,3.033,22,1,1,20,0.5,"clown",1,NA,3.08
"4168","knock","otter",39,2.766,23,1,1,18,0.45,"forest",0,NA,3.034
"4168","pork","emperor",81,2.517,24,1,0,35,0.875,"",NA,NA,NA
"4168","visit","glove",1,3.095,25,1,1,4,0.1,"beach",0,NA,6.742
"4168","shrink","mafia",1,2.312,26,1,1,6,0.15,"foam",0,NA,6.17
"4168","capital","figure",63,2.36,27,1,0,29,0.725,"",NA,NA,NA
"4168","caring","skirt",1,1.928,28,1,1,10,0.25,"shrink",0,NA,4.335
"4168","bias","sirloin",1,2.511,29,1,0,3,0.075,"",NA,NA,NA
"4168","anger","decay",73,2.781,30,1,0,33,0.825,"",NA,NA,NA
"4168","plant","worm",65,2.194,31,1,0,31,0.775,"",NA,NA,NA
"4168","nerve","bumper",14,3.181,32,1,0,13,0.325,"",NA,NA,NA
"4168","replace","roach",34,4.028,33,1,0,15,0.375,"",NA,NA,NA
"4168","chicken","beet",56,2.079,34,1,0,21,0.525,"",NA,NA,NA
"4168","risk","zero",100,2.427,35,1,1,40,1,"zero",1,NA,3.717
"4168","prison","loaf",91,3.257,36,1,0,39,0.975,"",NA,NA,NA
"4168","fee","chowder",1,2.65,37,1,0,11,0.275,"",NA,NA,NA
"4168","glue","force",25,5.466,38,1,1,14,0.35,"strength",0,NA,4.854
"4168","bullet","walkway",60,1.961,39,1,0,23,0.575,"",NA,NA,NA
"4168","banner","glide",61,2.518,40,1,1,26,0.65,"glide",1,NA,4.739
"4168","visit","glove",1,3.095,1,2,1,4,0.1,"beach",0,NA,4.771
"4168","nerve","bumper",14,3.181,2,2,0,13,0.325,"",NA,NA,NA
"4168","collect","loyalty",63,2.36,3,2,1,28,0.7,"loyalty",1,NA,3.523
"4168","banner","glide",61,2.518,4,2,1,26,0.65,"glide",1,NA,2.356
"4168","anger","decay",73,2.781,5,2,0,33,0.825,"",NA,NA,NA
"4168","bias","sirloin",1,2.511,6,2,0,3,0.075,"",NA,NA,NA
"4168","knock","otter",39,2.766,7,2,1,18,0.45,"forest",0,NA,3.823
"4168","need","faucet",8,2.645,8,2,1,12,0.3,"ascend",0,NA,3.027
"4168","fan","feature",61,4.903,9,2,1,24,0.6,"feature",1,NA,3.081
"4168","shrink","mafia",1,2.312,10,2,1,6,0.15,"emperor",0,NA,6.677
"4168","biology","temper",1,2.154,11,2,0,7,0.175,"",NA,NA,NA
"4168","risk","zero",100,2.427,12,2,1,40,1,"zero",1,NA,2.827
"4168","prison","loaf",91,3.257,13,2,0,39,0.975,"",NA,NA,NA
"4168","fee","chowder",1,2.65,14,2,0,11,0.275,"",NA,NA,NA
"4168","caring","skirt",1,1.928,15,2,1,10,0.25,"clown",0,NA,3.909
"4168","pea","bathtub",89,3.544,16,2,1,38,0.95,"bathtub",1,NA,3.089
"4168","capital","figure",63,2.36,17,2,0,29,0.725,"",NA,NA,NA
"4168","copy","bedroom",63,2.301,18,2,0,27,0.675,"",NA,NA,NA
"4168","plant","worm",65,2.194,19,2,0,31,0.775,"",NA,NA,NA
"4168","grip","beach",35,3.518,20,2,1,16,0.4,"beach",1,NA,4.483
"4168","port","cinema",44,2.683,21,2,0,19,0.475,"",NA,NA,NA
"4168","replace","roach",34,4.028,22,2,0,15,0.375,"",NA,NA,NA
"4168","chicken","beet",56,2.079,23,2,0,21,0.525,"",NA,NA,NA
"4168","process","joker",64,2.414,24,2,1,30,0.75,"joker",1,NA,3.129
"4168","bacon","feud",1,2.117,25,2,0,9,0.225,"",NA,NA,NA
"4168","forest","knob",83,2.275,26,2,0,37,0.925,"",NA,NA,NA
"4168","want","ascent",1,2.645,27,2,0,1,0.025,"",NA,NA,NA
"4168","glue","force",25,5.466,28,2,1,14,0.35,"strength",0,NA,4.999
"4168","pork","emperor",81,2.517,29,2,0,35,0.875,"",NA,NA,NA
"4168","climax","saucer",1,2.083,30,2,1,8,0.2,"clown",0,NA,5.03
"4168","rock","milk",78,2.728,31,2,1,34,0.85,"milk",1,NA,4.341
"4168","remind","foam",1,2.905,32,2,1,2,0.05,"reduce",0,NA,4.697
"4168","calf","annoy",58,4.049,33,2,1,22,0.55,"annoy",1,NA,3.657
"4168","smother","surgery",35,3.533,34,2,0,17,0.425,"",NA,NA,NA
"4168","bleach","ruin",70,2.947,35,2,1,32,0.8,"ruin",1,NA,3.05
"4168","find","clown",55,3.033,36,2,1,20,0.5,"clown",1,NA,2.913
"4168","link","crisis",61,2.774,37,2,0,25,0.625,"",NA,NA,NA
"4168","bullet","walkway",60,1.961,38,2,0,23,0.575,"",NA,NA,NA
"4168","date","laugh",82,2.316,39,2,1,36,0.9,"laugh",1,NA,3.039
"4168","mill","feast",1,2.118,40,2,0,5,0.125,"",NA,NA,NA
"4168","chicken","beet",56,2.079,1,3,0,21,0.525,"",NA,NA,NA
"4168","banner","glide",61,2.518,2,3,1,26,0.65,"glide",1,NA,3.849
"4168","shrink","mafia",1,2.312,3,3,1,6,0.15,"clown",0,NA,7.73
"4168","mill","feast",1,2.118,4,3,0,5,0.125,"",NA,NA,NA
"4168","anger","decay",73,2.781,5,3,0,33,0.825,"",NA,NA,NA
"4168","need","faucet",8,2.645,6,3,1,12,0.3,"ascent",0,NA,4.329
"4168","pea","bathtub",89,3.544,7,3,1,38,0.95,"bathtub",1,NA,3.511
"4168","plant","worm",65,2.194,8,3,0,31,0.775,"",NA,NA,NA
"4168","bacon","feud",1,2.117,9,3,0,9,0.225,"",NA,NA,NA
"4168","find","clown",55,3.033,10,3,1,20,0.5,"clown",1,NA,3.598
"4168","forest","knob",83,2.275,11,3,0,37,0.925,"",NA,NA,NA
"4168","capital","figure",63,2.36,12,3,0,29,0.725,"",NA,NA,NA
"4168","fan","feature",61,4.903,13,3,1,24,0.6,"feature",1,NA,3.201
"4168","pork","emperor",81,2.517,14,3,0,35,0.875,"",NA,NA,NA
"4168","grip","beach",35,3.518,15,3,1,16,0.4,"strength",0,NA,4.569
"4168","caring","skirt",1,1.928,16,3,1,10,0.25,"shrink",0,NA,7.434
"4168","copy","bedroom",63,2.301,17,3,0,27,0.675,"",NA,NA,NA
"4168","smother","surgery",35,3.533,18,3,0,17,0.425,"",NA,NA,NA
"4168","link","crisis",61,2.774,19,3,0,25,0.625,"",NA,NA,NA
"4168","glue","force",25,5.466,20,3,1,14,0.35,"strength",0,NA,4.326
"4168","biology","temper",1,2.154,21,3,0,7,0.175,"",NA,NA,NA
"4168","nerve","bumper",14,3.181,22,3,0,13,0.325,"",NA,NA,NA
"4168","bullet","walkway",60,1.961,23,3,0,23,0.575,"",NA,NA,NA
"4168","prison","loaf",91,3.257,24,3,0,39,0.975,"",NA,NA,NA
"4168","bias","sirloin",1,2.511,25,3,0,3,0.075,"",NA,NA,NA
"4168","knock","otter",39,2.766,26,3,1,18,0.45,"forest",0,NA,3.67
"4168","bleach","ruin",70,2.947,27,3,1,32,0.8,"ruin",1,NA,3.606
"4168","climax","saucer",1,2.083,28,3,1,8,0.2,"shrink",0,NA,3.067
"4168","visit","glove",1,3.095,29,3,1,4,0.1,"beach",0,NA,7.14
"4168","date","laugh",82,2.316,30,3,1,36,0.9,"laugh",1,NA,2.634
"4168","remind","foam",1,2.905,31,3,1,2,0.05,"replace",0,NA,2.986
"4168","collect","loyalty",63,2.36,32,3,1,28,0.7,"loyalty",1,NA,3.228
"4168","risk","zero",100,2.427,33,3,1,40,1,"zero",1,NA,2.461
"4168","fee","chowder",1,2.65,34,3,0,11,0.275,"",NA,NA,NA
"4168","calf","annoy",58,4.049,35,3,1,22,0.55,"annoy",1,NA,2.767
"4168","want","ascent",1,2.645,36,3,0,1,0.025,"",NA,NA,NA
"4168","port","cinema",44,2.683,37,3,0,19,0.475,"",NA,NA,NA
"4168","process","joker",64,2.414,38,3,1,30,0.75,"joker",1,NA,3.253
"4168","replace","roach",34,4.028,39,3,0,15,0.375,"",NA,NA,NA
"4168","rock","milk",78,2.728,40,3,1,34,0.85,"milk",1,NA,2.92
"4301","climax","saucer",14,1.661,1,1,0,14,0.35,"",NA,NA,NA
"4301","capital","figure",27,2.201,2,1,1,27,0.675,"skip",0,NA,11.641
"4301","pea","bathtub",9,2.156,3,1,1,5,0.125,"skip",0,NA,1.865
"4301","fee","chowder",19,1.598,4,1,1,21,0.525,"skip",0,NA,1.812
"4301","grip","beach",63,2.516,5,1,1,37,0.925,"beach",1,NA,3.173
"4301","caring","skirt",10,1.454,6,1,1,7,0.175,"skip",0,NA,1.648
"4301","shrink","mafia",15,1.654,7,1,1,17,0.425,"skip",0,NA,1.34
"4301","mill","feast",16,1.907,8,1,1,19,0.475,"skip",0,NA,1.334
"4301","want","ascent",11,1.496,9,1,1,9,0.225,"skip",0,NA,1.518
"4301","port","cinema",24,1.974,10,1,0,26,0.65,"",NA,NA,NA
"4301","find","clown",21,1.654,11,1,0,24,0.6,"",NA,NA,NA
"4301","banner","glide",58,2.118,12,1,1,35,0.875,"glide",1,NA,4.57
"4301","process","joker",14,1.381,13,1,0,16,0.4,"",NA,NA,NA
"4301","risk","zero",76,1.989,14,1,1,39,0.975,"zero",1,NA,3.197
"4301","fan","feature",42,2.798,15,1,1,33,0.825,"f",0,NA,9.698
"4301","bias","sirloin",23,1.67,16,1,1,25,0.625,"skip",0,NA,1.758
"4301","visit","glove",16,1.476,17,1,0,18,0.45,"",NA,NA,NA
"4301","copy","bedroom",13,1.53,18,1,1,11,0.275,"skip",0,NA,8.22
"4301","knock","otter",31,2.045,19,1,0,28,0.7,"",NA,NA,NA
"4301","replace","roach",7,2.837,20,1,0,4,0.1,"",NA,NA,NA
"4301","bacon","feud",19,4.175,21,1,0,22,0.55,"",NA,NA,NA
"4301","collect","loyalty",7,1.771,22,1,1,3,0.075,"skip",0,NA,2.98
"4301","biology","temper",39,2.572,23,1,0,32,0.8,"",NA,NA,NA
"4301","anger","decay",13,1.613,24,1,0,10,0.25,"",NA,NA,NA
"4301","plant","worm",57,2.596,25,1,0,34,0.85,"",NA,NA,NA
"4301","nerve","bumper",13,1.74,26,1,1,13,0.325,"skip",0,NA,2.655
"4301","remind","foam",60,2.752,27,1,0,36,0.9,"",NA,NA,NA
"4301","prison","loaf",13,1.565,28,1,0,12,0.3,"",NA,NA,NA
"4301","bleach","ruin",11,1.652,29,1,0,8,0.2,"",NA,NA,NA
"4301","bullet","walkway",10,2.356,30,1,0,6,0.15,"",NA,NA,NA
"4301","glue","force",6,1.587,31,1,0,2,0.05,"",NA,NA,NA
"4301","calf","annoy",2,4.398,32,1,1,1,0.025,"skip",0,NA,2.665
"4301","smother","surgery",37,2.278,33,1,1,31,0.775,"shoulder",0,NA,4.39
"4301","rock","milk",14,1.501,34,1,1,15,0.375,"skip",0,NA,4.789
"4301","need","faucet",32,1.852,35,1,1,29,0.725,"skip",0,NA,1.718
"4301","date","laugh",65,2.898,36,1,0,38,0.95,"",NA,NA,NA
"4301","forest","knob",18,1.765,37,1,0,20,0.5,"",NA,NA,NA
"4301","pork","emperor",81,2.235,38,1,0,40,1,"",NA,NA,NA
"4301","chicken","beet",33,7.695,39,1,0,30,0.75,"",NA,NA,NA
"4301","link","crisis",21,1.821,40,1,1,23,0.575,"skip",0,NA,2.45
"4301","bacon","feud",19,4.175,1,2,0,22,0.55,"",NA,NA,NA
"4301","capital","figure",27,2.201,2,2,1,27,0.675,"skip",0,NA,3.485
"4301","fee","chowder",19,1.598,3,2,1,21,0.525,"skip",0,NA,1.422
"4301","visit","glove",16,1.476,4,2,0,18,0.45,"",NA,NA,NA
"4301","link","crisis",21,1.821,5,2,1,23,0.575,"skip",0,NA,3.034
"4301","collect","loyalty",7,1.771,6,2,1,3,0.075,"skip",0,NA,1.277
"4301","port","cinema",24,1.974,7,2,0,26,0.65,"",NA,NA,NA
"4301","anger","decay",13,1.613,8,2,0,10,0.25,"",NA,NA,NA
"4301","banner","glide",58,2.118,9,2,1,35,0.875,"glide",1,NA,3.023
"4301","bleach","ruin",11,1.652,10,2,0,8,0.2,"",NA,NA,NA
"4301","date","laugh",65,2.898,11,2,0,38,0.95,"",NA,NA,NA
"4301","shrink","mafia",15,1.654,12,2,1,17,0.425,"skip",0,NA,1.514
"4301","forest","knob",18,1.765,13,2,0,20,0.5,"",NA,NA,NA
"4301","process","joker",14,1.381,14,2,0,16,0.4,"",NA,NA,NA
"4301","remind","foam",60,2.752,15,2,0,36,0.9,"",NA,NA,NA
"4301","biology","temper",39,2.572,16,2,0,32,0.8,"",NA,NA,NA
"4301","calf","annoy",2,4.398,17,2,1,1,0.025,"skip",0,NA,1.388
"4301","pea","bathtub",9,2.156,18,2,1,5,0.125,"skip",0,NA,1.307
"4301","grip","beach",63,2.516,19,2,1,37,0.925,"beach",1,NA,3.479
"4301","want","ascent",11,1.496,20,2,1,9,0.225,"skip",0,NA,1.278
"4301","risk","zero",76,1.989,21,2,1,39,0.975,"zero",1,NA,3.758
"4301","plant","worm",57,2.596,22,2,0,34,0.85,"",NA,NA,NA
"4301","find","clown",21,1.654,23,2,0,24,0.6,"",NA,NA,NA
"4301","pork","emperor",81,2.235,24,2,0,40,1,"",NA,NA,NA
"4301","copy","bedroom",13,1.53,25,2,1,11,0.275,"skip",0,NA,2.456
"4301","climax","saucer",14,1.661,26,2,0,14,0.35,"",NA,NA,NA
"4301","bias","sirloin",23,1.67,27,2,1,25,0.625,"skip",0,NA,2.293
"4301","need","faucet",32,1.852,28,2,1,29,0.725,"skip",0,NA,1.517
"4301","mill","feast",16,1.907,29,2,1,19,0.475,"skip",0,NA,1.16
"4301","chicken","beet",33,7.695,30,2,0,30,0.75,"",NA,NA,NA
"4301","smother","surgery",37,2.278,31,2,1,31,0.775,"shoulder",0,NA,3.588
"4301","prison","loaf",13,1.565,32,2,0,12,0.3,"",NA,NA,NA
"4301","fan","feature",42,2.798,33,2,1,33,0.825,"skip",0,NA,1.762
"4301","caring","skirt",10,1.454,34,2,1,7,0.175,"skip",0,NA,1.382
"4301","bullet","walkway",10,2.356,35,2,0,6,0.15,"",NA,NA,NA
"4301","replace","roach",7,2.837,36,2,0,4,0.1,"",NA,NA,NA
"4301","knock","otter",31,2.045,37,2,0,28,0.7,"",NA,NA,NA
"4301","rock","milk",14,1.501,38,2,1,15,0.375,"skip",0,NA,1.797
"4301","nerve","bumper",13,1.74,39,2,1,13,0.325,"skip",0,NA,1.366
"4301","glue","force",6,1.587,40,2,0,2,0.05,"",NA,NA,NA
"4301","pork","emperor",81,2.235,1,3,0,40,1,"",NA,NA,NA
"4301","mill","feast",16,1.907,2,3,1,19,0.475,"skip",0,NA,2.541
"4301","nerve","bumper",13,1.74,3,3,1,13,0.325,"skip",0,NA,1.382
"4301","need","faucet",32,1.852,4,3,1,29,0.725,"skip",0,NA,1.261
"4301","anger","decay",13,1.613,5,3,0,10,0.25,"",NA,NA,NA
"4301","capital","figure",27,2.201,6,3,1,27,0.675,"skip",0,NA,2.372
"4301","biology","temper",39,2.572,7,3,0,32,0.8,"",NA,NA,NA
"4301","bias","sirloin",23,1.67,8,3,1,25,0.625,"skip",0,NA,1.408
"4301","pea","bathtub",9,2.156,9,3,1,5,0.125,"skip",0,NA,1.386
"4301","bacon","feud",19,4.175,10,3,0,22,0.55,"",NA,NA,NA
"4301","shrink","mafia",15,1.654,11,3,1,17,0.425,"skip",0,NA,3.564
"4301","link","crisis",21,1.821,12,3,1,23,0.575,"skip",0,NA,1.118
"4301","bleach","ruin",11,1.652,13,3,0,8,0.2,"",NA,NA,NA
"4301","rock","milk",14,1.501,14,3,1,15,0.375,"skip",0,NA,1.291
"4301","smother","surgery",37,2.278,15,3,1,31,0.775,"shoulder",0,NA,3.677
"4301","bullet","walkway",10,2.356,16,3,0,6,0.15,"",NA,NA,NA
"4301","process","joker",14,1.381,17,3,0,16,0.4,"",NA,NA,NA
"4301","replace","roach",7,2.837,18,3,0,4,0.1,"",NA,NA,NA
"4301","visit","glove",16,1.476,19,3,0,18,0.45,"",NA,NA,NA
"4301","date","laugh",65,2.898,20,3,0,38,0.95,"",NA,NA,NA
"4301","caring","skirt",10,1.454,21,3,1,7,0.175,"skip",0,NA,1.38
"4301","want","ascent",11,1.496,22,3,1,9,0.225,"skip",0,NA,1.333
"4301","remind","foam",60,2.752,23,3,0,36,0.9,"",NA,NA,NA
"4301","chicken","beet",33,7.695,24,3,0,30,0.75,"",NA,NA,NA
"4301","knock","otter",31,2.045,25,3,0,28,0.7,"",NA,NA,NA
"4301","risk","zero",76,1.989,26,3,1,39,0.975,"zero",1,NA,3.207
"4301","calf","annoy",2,4.398,27,3,1,1,0.025,"skip",0,NA,1.623
"4301","find","clown",21,1.654,28,3,0,24,0.6,"",NA,NA,NA
"4301","glue","force",6,1.587,29,3,0,2,0.05,"",NA,NA,NA
"4301","copy","bedroom",13,1.53,30,3,1,11,0.275,"skip",0,NA,2.191
"4301","port","cinema",24,1.974,31,3,0,26,0.65,"",NA,NA,NA
"4301","grip","beach",63,2.516,32,3,1,37,0.925,"beach",1,NA,2.627
"4301","fee","chowder",19,1.598,33,3,1,21,0.525,"skip",0,NA,1.437
"4301","banner","glide",58,2.118,34,3,1,35,0.875,"glide",1,NA,2.958
"4301","collect","loyalty",7,1.771,35,3,1,3,0.075,"skip",0,NA,1.51
