word1,word2,jol,jolrt,jolrtfirst,trial,list,
link,crisis,50,24.102,11.633,1,1,
shrink,mafia,31,11.805,8.449,2,1,
plant,worm,62,9.154,5.385,3,1,
caring,skirt,27,31.84,28.303,4,1,
climax,saucer,19,7.591,5.439,5,1,
knock,otter,33,6.238,3.619,6,1,
replace,roach,54,7.78,5.144,7,1,
visit,glove,30,7.159,4.737,8,1,
find,clown,29,4.167,2.742,9,1,
port,cinema,30,12.529,9.49,10,1,
capital,figure,30,10.94,7.826,11,1,
bacon,feud,25,7.992,6.971,12,1,
collect,loyalty,25,8.029,6.965,13,1,
anger,decay,22,4.57,3.414,14,1,
pea,bathtub,70,4.707,3.656,15,1,
bleach,ruin,21,5.221,3.576,16,1,
bias,sirloin,26,6.665,4.565,17,1,
need,faucet,21,6.191,4.859,18,1,
copy,bedroom,21,7.789,6.767,19,1,
pork,emperor,66,4.455,3.315,20,1,
fan,feature,24,5.808,4.921,21,1,
mill,feast,22,5.605,4.61,22,1,
fee,chowder,23,6.031,3.444,23,1,
remind,foam,27,5.126,4.113,24,1,
process,joker,25,5.842,4.25,25,1,
biology,temper,23,4.821,3.778,26,1,
risk,zero,72,5.376,4.41,27,1,
rock,milk,24,4.65,3.91,28,1,
grip,beach,25,7.842,4.77,29,1,
want,ascent,12,6.415,5.203,30,1,
forest,knob,24,4.953,3.85,31,1,
banner,glide,25,6.37,5.382,32,1,
nerve,bumper,25,6.686,4.833,33,1,
bullet,walkway,22,5.706,4.764,34,1,
glue,force,49,5.409,4.528,35,1,
prison,loaf,65,4.287,3.314,36,1,
calf,annoy,20,5.639,4.865,37,1,
date,laugh,21,4.133,3.325,38,1,
chicken,beet,22,6.343,5.447,39,1,
smother,surgery,20,5.843,4.963,40,1,
prison,loaf,65,6.639,4.328,1,2,
chicken,beet,15,5.426,0.991,2,2,
pea,bathtub,65,3.063,0.958,3,2,
nerve,bumper,15,5.475,1.236,4,2,
mill,feast,15,2.602,0.91,5,2,
port,cinema,15,1.979,0.649,6,2,
smother,surgery,15,2.915,0.585,7,2,
replace,roach,15,3.478,0.51,8,2,
capital,figure,15,2.501,0.836,9,2,
anger,decay,15,4.326,1.426,10,2,
pork,emperor,50,3.28,1.744,11,2,
caring,skirt,15,4.182,1.096,12,2,
biology,temper,15,4.838,1.038,13,2,
bacon,feud,50,3.63,2.127,14,2,
grip,beach,15,2.607,0.745,15,2,
risk,zero,76,4.496,0.807,16,2,
bullet,walkway,15,3.913,1.233,17,2,
rock,milk,15,3.443,0.915,18,2,
climax,saucer,15,7.955,3.562,19,2,
plant,worm,65,4.209,2.16,20,2,
copy,bedroom,15,8.345,1.778,21,2,
bias,sirloin,15,3.098,1.082,22,2,
need,faucet,15,5.113,0.814,23,2,
link,crisis,15,3.412,1.396,24,2,
visit,glove,15,3.474,0.753,25,2,
forest,knob,15,4.245,1.088,26,2,
shrink,mafia,15,2.41,0.969,27,2,
bleach,ruin,15,3.954,0.666,28,2,
want,ascent,15,4.204,0.773,29,2,
glue,force,50,4.87,3.311,30,2,
fan,feature,15,3.265,0.715,31,2,
banner,glide,15,7.22,0.685,32,2,
collect,loyalty,15,2.433,0.756,33,2,
knock,otter,15,3.215,0.676,34,2,
find,clown,15,2.546,0.663,35,2,
remind,foam,15,4.991,0.953,36,2,
date,laugh,50,4.504,1,37,2,
calf,annoy,15,3.229,0.798,38,2,
process,joker,15,3.124,1.147,39,2,
fee,chowder,15,3.789,0.623,40,2,
remind,foam,15,2.872,1.15,1,3,
capital,figure,15,1.881,0.545,2,3,
bias,sirloin,15,4.423,0.791,3,3,
smother,surgery,15,2.548,0.622,4,3,
prison,loaf,75,4.46,0.83,5,3,
bacon,feud,50,3.808,1.439,6,3,
need,faucet,15,4.199,0.652,7,3,
rock,milk,15,4.091,0.629,8,3,
link,crisis,15,2.814,0.721,9,3,
copy,bedroom,15,5.014,1.774,10,3,
grip,beach,15,5.7,1.61,11,3,
find,clown,15,5.67,2.551,12,3,
replace,roach,15,4.369,0.938,13,3,
bullet,walkway,15,2.484,0.795,14,3,
chicken,beet,15,3.26,0.969,15,3,
glue,force,50,7.259,1.737,16,3,
anger,decay,15,3.219,0.891,17,3,
process,joker,15,5.383,2.099,18,3,
collect,loyalty,15,5.221,1.439,19,3,
shrink,mafia,15,6.734,1.399,20,3,
banner,glide,15,3.384,1.164,21,3,
fan,feature,15,11.662,4.757,22,3,
date,laugh,50,3.96,1.307,23,3,
forest,knob,15,5.615,1.446,24,3,
port,cinema,15,3.485,1.495,25,3,
risk,zero,75,5.68,1.128,26,3,
want,ascent,15,2.751,0.723,27,3,
pea,bathtub,50,3.223,1.345,28,3,
biology,temper,15,9.544,1.818,29,3,
bleach,ruin,15,4.864,1.415,30,3,
climax,saucer,15,4.678,0.824,31,3,
knock,otter,15,3.82,0.821,32,3,
pork,emperor,50,5.266,1.326,33,3,
visit,glove,15,6.132,1.146,34,3,
mill,feast,15,3.483,1.187,35,3,
calf,annoy,15,3.263,1.249,36,3,
nerve,bumper,15,6.93,1.648,37,3,
fee,chowder,15,6.289,1.56,38,3,
plant,worm,75,4.663,1.608,39,3,
caring,skirt,15,2.749,0.8,40,3,

