word1,word2,points,value,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
bacon,feud,3,0,1,1,100,42.004,36.553,-99,-99,
grip,beach,12,1,2,1,100,2.344,1.399,-99,-99,
anger,decay,1,0,3,1,100,2.139,1.011,-99,-99,
knock,otter,12,1,4,1,100,1.429,0.605,-99,-99,
glue,force,11,1,5,1,100,2.267,1.458,-99,-99,
pork,emperor,10,1,6,1,100,2.245,1.348,-99,-99,
shrink,mafia,10,1,7,1,100,3.507,1.829,-99,-99,
copy,bedroom,3,0,8,1,100,5.447,4.397,-99,-99,
prison,loaf,3,0,9,1,100,2.475,1.345,-99,-99,
mill,feast,12,1,10,1,99,1.878,0.676,-99,-99,
capital,figure,3,0,11,1,100,3.345,1.966,-99,-99,
chicken,beet,1,0,12,1,100,4.196,0.74,-99,-99,
pea,bathtub,12,1,13,1,99,1.982,1.029,-99,-99,
nerve,bumper,11,1,14,1,100,7.721,3.303,-99,-99,
link,crisis,12,1,15,1,100,1.815,0.772,-99,-99,
want,ascent,10,1,16,1,100,1.752,1.02,-99,-99,
remind,foam,2,0,17,1,100,2.739,1.158,-99,-99,
bullet,walkway,11,1,18,1,100,4.403,2.936,-99,-99,
visit,glove,2,0,19,1,100,4.073,3.198,-99,-99,
port,cinema,2,0,20,1,100,2.988,1.881,-99,-99,
biology,temper,2,0,21,1,100,2.132,1.024,-99,-99,
fee,chowder,3,0,22,1,100,2.114,1.087,-99,-99,
find,clown,2,0,23,1,100,2.117,1.154,-99,-99,
rock,milk,10,1,24,1,100,3.524,2.46,-99,-99,
process,joker,10,1,25,1,100,6.398,5.675,-99,-99,
need,faucet,11,1,26,1,100,10.668,5.456,-99,-99,
bias,sirloin,1,0,27,1,100,5.269,4.243,-99,-99,
bleach,ruin,10,1,28,1,100,2.247,0.741,-99,-99,
date,laugh,12,1,29,1,100,1.523,0.664,-99,-99,
caring,skirt,1,0,30,1,100,1.588,0.775,-99,-99,
climax,saucer,11,1,31,1,100,1.692,0.72,-99,-99,
smother,surgery,3,0,32,1,100,3.113,1.617,-99,-99,
calf,annoy,2,0,33,1,100,3.316,2.328,-99,-99,
replace,roach,11,1,34,1,100,7.451,5.505,-99,-99,
fan,feature,1,0,35,1,100,2.068,1.11,-99,-99,
plant,worm,1,0,36,1,100,2.302,1.316,-99,-99,
mill,feast,12,1,1,2,100,57.111,53.819,-99,-99,
rock,milk,10,1,2,2,100,1.892,0.889,-99,-99,
