word1,word2,points,value,jol,jolrt,jolrtfirst,trial,list,praccond,choice,hondis,response,rt,rtfirst,
shrink,mafia,10,1,30,1.769,0.696,1,1,0,1,0,-,-99,-99,
chicken,beet,1,0,91,1.981,1.127,2,1,0,1,0,-,-99,-99,
port,cinema,2,0,27,1.409,0.548,3,1,1,0,0,emperor,28.4,21.512,
link,crisis,12,1,68,1.627,0.585,4,1,1,0,0,crisis,3.813,1.629,
process,joker,10,1,68,2.417,0.667,5,1,1,0,0,joker,3.248,1.539,
capital,figure,3,0,7,1.817,0.932,6,1,0,1,0,-,-99,-99,
bleach,ruin,10,1,67,3.825,0.925,7,1,1,0,0,ruin,3.362,1.8,
calf,annoy,2,0,10,1.456,0.658,8,1,1,0,0,annoy,3.32,1.427,
pea,bathtub,12,1,76,1.933,0.813,9,1,1,0,0,bathtub,3.924,1.359,
smother,surgery,3,0,25,2.012,0.68,10,1,0,1,0,-,-99,-99,
grip,beach,12,1,23,1.574,0.774,11,1,0,1,0,-,-99,-99,
climax,saucer,11,1,26,1.662,0.824,12,1,0,1,0,-,-99,-99,
bacon,feud,3,0,88,1.612,0.659,13,1,0,1,0,-,-99,-99,
visit,glove,2,0,18,1.975,0.902,14,1,0,1,0,-,-99,-99,
replace,roach,11,1,63,1.653,0.782,15,1,1,0,0,fudge,16.522,14.471,
glue,force,11,1,80,2.265,0.463,16,1,1,0,0,force,3.177,1.512,
rock,milk,10,1,90,1.603,0.679,17,1,1,0,0,milk,2.386,1.26,
date,laugh,12,1,96,3.953,1.608,18,1,0,1,0,-,-99,-99,
fan,feature,1,0,34,2.781,0.836,19,1,0,1,0,-,-99,-99,
bullet,walkway,11,1,40,1.668,0.625,20,1,0,1,0,-,-99,-99,
fee,chowder,3,0,19,1.621,0.877,21,1,1,0,0,money,5.847,2.752,
knock,otter,12,1,76,1.589,0.742,22,1,0,1,0,-,-99,-99,
find,clown,2,0,53,1.761,0.82,23,1,1,0,0,lamp,5.287,3.311,
anger,decay,1,0,28,1.511,0.766,24,1,1,0,0,issue,3.554,1.707,
need,faucet,11,1,60,2.559,1.754,25,1,1,0,0,tooth,11.967,3.829,
pork,emperor,10,1,77,2.011,0.703,26,1,1,0,0,emperor,4.049,1.396,
want,ascent,10,1,71,1.708,0.588,27,1,1,0,0,crisis,7.163,2.637,
nerve,bumper,11,1,71,1.602,0.772,28,1,1,0,0,bumper,4.567,2.331,
copy,bedroom,3,0,24,6.133,0.648,29,1,0,1,0,-,-99,-99,
caring,skirt,1,0,10,1.607,0.683,30,1,1,0,0,zoo,4.985,3.88,
biology,temper,2,0,30,1.614,0.713,31,1,0,1,0,-,-99,-99,
bias,sirloin,1,0,32,1.913,0.785,32,1,0,1,0,-,-99,-99,
prison,loaf,3,0,90,2.135,1.368,33,1,0,1,0,-,-99,-99,
remind,foam,2,0,14,1.479,0.847,34,1,0,1,0,-,-99,-99,
plant,worm,1,0,92,1.707,0.797,35,1,0,1,0,-,-99,-99,
mill,feast,12,1,63,1.315,0.58,36,1,1,0,0,feast,10.839,9.38,

