word1,word2,jol,jolrt,jolrtfirst,condition,jolindex,response,rt,rtfirst,
calf,annoy,69,1.928,0.881,1,15,no idea,20.817,6.01,
bacon,feud,65,2.775,1.35,1,35,no idea,6.203,3.48,
visit,glove,1,3.77,2.375,0,31,-,-99,-99,
fan,feature,13,4.571,1.604,0,10,-,-99,-99,
glue,force,26,2.705,1.145,1,4,rock,9.007,7.248,
want,ascent,38,2.069,1.093,0,14,-,-99,-99,
fee,chowder,34,2.156,1.135,0,6,-,-99,-99,
copy,bedroom,1,2.528,1.416,0,20,-,-99,-99,
bias,sirloin,61,12.85,10.702,1,4,link,8.592,6.014,
bleach,ruin,85,2.502,1.267,1,23,process,16.531,9.661,
knock,otter,71,6.015,3.837,1,4,otter,6.578,3.607,
grip,beach,25,2.096,1.103,0,2,-,-99,-99,
date,laugh,64,2.618,1.429,0,1,-,-99,-99,
bullet,walkway,100,2.744,1.384,1,38,walkaway,14.894,1.629,
prison,loaf,76,3.499,1.241,1,3,loaf,3.492,1.674,
climax,saucer,100,2.491,1.184,1,4,capital,10.49,8.209,
pork,emperor,89,2.64,1.236,0,18,-,-99,-99,
process,joker,1,2.424,1.336,1,28,bias,14.423,12.126,
capital,figure,49,2.308,1.203,1,5,climax,5.182,3.006,
plant,worm,19,2.303,0.988,0,39,-,-99,-99,
banner,glide,57,1.994,1.218,0,32,-,-99,-99,
replace,roach,16,2.126,0.995,1,6,rock,9.962,8.2,
mill,feast,18,2.958,1.675,1,4, ,4.647,4.05,
rock,milk,8,1.932,1.006,0,6,-,-99,-99,
forest,knob,20,6.08,1.137,1,26, ,2.864,2.083,
anger,decay,61,2.834,1.492,0,24,-,-99,-99,
collect,loyalty,5,2.647,1.11,1,17, ,4.44,3.843,
chicken,beet,67,2.049,1.161,0,30,-,-99,-99,
remind,foam,80,3.58,1.292,0,34,-,-99,-99,
caring,skirt,62,1.935,0.994,1,13, ,3.36,2.568,
pea,bathtub,75,2.766,1.064,0,40,-,-99,-99,
need,faucet,1,2.155,1.251,1,37,replace,5.383,2.827,
smother,surgery,100,2.312,1.176,0,21,-,-99,-99,
link,crisis,17,1.884,1.001,0,1,-,-99,-99,
risk,zero,70,1.942,0.86,0,6,-,-99,-99,
find,clown,1,2.415,1.343,1,4, ,4.347,3.752,
shrink,mafia,100,1.765,0.932,0,33,-,-99,-99,
port,cinema,1,1.963,1.099,0,27,-,-99,-99,
nerve,bumper,12,2.181,1.061,1,36, ,2.959,2.47,
biology,temper,35,2.129,1.139,1,19, ,3.538,3.199,
pork,emperor,89,2.64,1.236,0,18,-,-99,-99,
link,crisis,17,1.884,1.001,0,1,-,-99,-99,
bleach,ruin,85,2.502,1.267,1,23, ,4.635,4.228,
date,laugh,64,2.618,1.429,0,1,-,-99,-99,
mill,feast,18,2.958,1.675,1,4, ,3.581,2.969,
port,cinema,1,1.963,1.099,0,27,-,-99,-99,
bacon,feud,65,2.775,1.35,1,35, ,1.891,1.391,
anger,decay,61,2.834,1.492,0,24,-,-99,-99,
nerve,bumper,12,2.181,1.061,1,36, ,1.437,0.976,
chicken,beet,67,2.049,1.161,0,30,-,-99,-99,
