word1,word2,jol,jolrt,jolrtfirst,trial,list,
pork,emperor,-99,-99,-99,1,1,
collect,loyalty,-99,-99,-99,2,1,
bullet,walkway,-99,-99,-99,3,1,
climax,saucer,-99,-99,-99,4,1,
port,cinema,-99,-99,-99,5,1,
mill,feast,-99,-99,-99,6,1,
capital,figure,-99,-99,-99,7,1,
knock,otter,-99,-99,-99,8,1,
pea,bathtub,-99,-99,-99,9,1,
banner,glide,-99,-99,-99,10,1,
plant,worm,-99,-99,-99,11,1,
calf,annoy,-99,-99,-99,12,1,
find,clown,-99,-99,-99,13,1,
want,ascent,-99,-99,-99,14,1,
shrink,mafia,-99,-99,-99,15,1,
bacon,feud,-99,-99,-99,16,1,
forest,knob,-99,-99,-99,17,1,
copy,bedroom,-99,-99,-99,18,1,
visit,glove,-99,-99,-99,19,1,
need,faucet,-99,-99,-99,20,1,
link,crisis,-99,-99,-99,21,1,
chicken,beet,-99,-99,-99,22,1,
biology,temper,-99,-99,-99,23,1,
anger,decay,-99,-99,-99,24,1,
bias,sirloin,-99,-99,-99,25,1,
nerve,bumper,-99,-99,-99,26,1,
bleach,ruin,-99,-99,-99,27,1,
fee,chowder,-99,-99,-99,28,1,
glue,force,-99,-99,-99,29,1,
prison,loaf,-99,-99,-99,30,1,
risk,zero,-99,-99,-99,31,1,
process,joker,-99,-99,-99,32,1,
fan,feature,-99,-99,-99,33,1,
replace,roach,-99,-99,-99,34,1,
remind,foam,-99,-99,-99,35,1,
smother,surgery,-99,-99,-99,36,1,
caring,skirt,-99,-99,-99,37,1,
grip,beach,-99,-99,-99,38,1,
rock,milk,-99,-99,-99,39,1,
date,laugh,-99,-99,-99,40,1,
link,crisis,1,4.87,3.843,1,2,
shrink,mafia,1,2.558,1.594,2,2,
bullet,walkway,1,2.359,1.48,3,2,
bleach,ruin,1,2.816,1.969,4,2,
mill,feast,1,3.135,2.312,5,2,
capital,figure,1,1.968,1.099,6,2,
risk,zero,1,1.928,1.129,7,2,
anger,decay,1,1.989,0.999,8,2,
grip,beach,1,1.813,0.881,9,2,
replace,roach,1,2.065,0.963,10,2,
need,faucet,1,1.877,0.996,11,2,
knock,otter,1,1.746,0.886,12,2,
plant,worm,1,1.747,0.872,13,2,
bacon,feud,1,2.075,1.191,14,2,
want,ascent,1,2.923,1.548,15,2,
forest,knob,100,2.405,1.224,16,2,
process,joker,1,2.083,1.169,17,2,
port,cinema,1,3.258,2.435,18,2,
pea,bathtub,1,2.779,1.288,19,2,
pork,emperor,55,4.83,1.214,20,2,
date,laugh,1,1.797,0.949,21,2,
bias,sirloin,1,1.758,1.02,22,2,
collect,loyalty,1,1.801,0.841,23,2,
banner,glide,1,2.156,1.208,24,2,
biology,temper,1,2.862,0.981,25,2,
nerve,bumper,1,2.357,1.227,26,2,
climax,saucer,1,1.65,0.898,27,2,
glue,force,1,1.927,0.947,28,2,
visit,glove,1,1.695,0.798,29,2,
find,clown,1,1.894,0.945,30,2,
calf,annoy,1,1.782,0.814,31,2,
prison,loaf,1,1.79,0.946,32,2,
smother,surgery,1,1.671,0.756,33,2,
caring,skirt,1,2.069,0.984,34,2,
fee,chowder,1,1.596,0.714,35,2,
copy,bedroom,1,1.777,0.866,36,2,
remind,foam,1,1.923,0.936,37,2,
fan,feature,1,1.75,0.698,38,2,
chicken,beet,1,1.821,0.744,39,2,
rock,milk,1,1.917,1.108,40,2,

