word1,word2,jol,jolrt,jolrtfirst,condition,jolindex,response,rt,rtfirst,
want,ascent,81,1.093,0.615,0,16,-,-99,-99,
bullet,walkway,64,1.114,0.618,0,28,-,-99,-99,
bacon,feud,63,1.435,0.648,0,3,-,-99,-99,
anger,decay,20,1.261,0.8,1,4,decay,9.425,7.47,
date,laugh,64,1.03,0.602,1,15,night,4.204,2.453,
mill,feast,64,1.356,0.887,1,5,pea,2.848,1.697,
caring,skirt,25,0.954,0.393,0,1,-,-99,-99,
prison,loaf,69,1.516,0.689,1,17,time,3.517,1.486,
pea,bathtub,73,1.856,0.422,0,6,-,-99,-99,
grip,beach,78,0.992,0.549,1,7,test,6.637,5.853,
climax,saucer,88,1.455,0.846,0,2,-,-99,-99,
fan,feature,65,1.429,0.701,0,14,-,-99,-99,
smother,surgery,78,2.395,1.115,0,32,-,-99,-99,
process,joker,8,1.259,0.727,0,22,-,-99,-99,
need,faucet,30,1.152,0.697,0,2,-,-99,-99,
biology,temper,42,1.621,1.116,1,3,test,2.78,1.706,
shrink,mafia,22,1.144,0.719,1,1,small,3.296,1.772,
find,clown,81,0.828,0.443,1,25,test,3.062,1.984,
collect,loyalty,69,1.291,0.445,0,10,-,-99,-99,
rock,milk,38,1.207,0.593,0,38,-,-99,-99,
nerve,bumper,70,1.07,0.633,1,12,mill,4.732,1.426,
replace,roach,19,1.256,0.67,1,11,climax,4.518,2.216,
fee,chowder,31,0.958,0.512,1,15,test,2.888,2.21,
risk,zero,32,1.011,0.387,0,35,-,-99,-99,
knock,otter,60,0.943,0.43,0,16,-,-99,-99,
bleach,ruin,17,1.412,0.972,0,40,-,-99,-99,
calf,annoy,28,1.151,0.733,1,19,horse,3.715,1.899,
glue,force,61,1.311,0.653,1,13,gun,2.519,1.411,
link,crisis,35,1.537,0.811,0,8,-,-99,-99,
visit,glove,79,1.194,0.7,1,31,store,5.086,3.462,
bias,sirloin,99,2.199,1.311,1,25,male,5.561,1.458,
