word1,word2,jol,jolrt,jolrtfirst,trial,list,
link,crisis,-99,-99,-99,1,1,
plant,worm,-99,-99,-99,2,1,
shrink,mafia,-99,-99,-99,3,1,
anger,decay,-99,-99,-99,4,1,
fee,chowder,-99,-99,-99,5,1,
rock,milk,-99,-99,-99,6,1,
bullet,walkway,-99,-99,-99,7,1,
visit,glove,-99,-99,-99,8,1,
grip,beach,-99,-99,-99,9,1,
port,cinema,-99,-99,-99,10,1,
bacon,feud,-99,-99,-99,11,1,
date,laugh,-99,-99,-99,12,1,
process,joker,-99,-99,-99,13,1,
remind,foam,-99,-99,-99,14,1,
forest,knob,-99,-99,-99,15,1,
knock,otter,-99,-99,-99,16,1,
biology,temper,-99,-99,-99,17,1,
want,ascent,-99,-99,-99,18,1,
copy,bedroom,-99,-99,-99,19,1,
chicken,beet,-99,-99,-99,20,1,
capital,figure,-99,-99,-99,21,1,
bleach,ruin,-99,-99,-99,22,1,
risk,zero,-99,-99,-99,23,1,
climax,saucer,-99,-99,-99,24,1,
calf,annoy,-99,-99,-99,25,1,
pork,emperor,-99,-99,-99,26,1,
pea,bathtub,-99,-99,-99,27,1,
mill,feast,-99,-99,-99,28,1,
fan,feature,-99,-99,-99,29,1,
need,faucet,-99,-99,-99,30,1,
prison,loaf,-99,-99,-99,31,1,
smother,surgery,-99,-99,-99,32,1,
bias,sirloin,-99,-99,-99,33,1,
nerve,bumper,-99,-99,-99,34,1,
banner,glide,-99,-99,-99,35,1,
caring,skirt,-99,-99,-99,36,1,
collect,loyalty,-99,-99,-99,37,1,
glue,force,-99,-99,-99,38,1,
find,clown,-99,-99,-99,39,1,
replace,roach,-99,-99,-99,40,1,
capital,figure,1,13.054,6.475,1,2,
chicken,beet,1,7.065,4.444,2,2,
nerve,bumper,36,7.935,3.842,3,2,
process,joker,1,6.708,4.329,4,2,
risk,zero,5,6.585,5.133,5,2,
grip,beach,1,4.663,2.976,6,2,
visit,glove,1,4.773,3.049,7,2,
bacon,feud,57,6.684,3.186,8,2,
forest,knob,1,4.735,2.884,9,2,
replace,roach,1,5.146,3.428,10,2,
glue,force,61,7.237,5.567,11,2,
find,clown,1,4.907,3.323,12,2,
plant,worm,1,6.503,4.728,13,2,
port,cinema,1,4.431,3.126,14,2,
shrink,mafia,1,4.338,2.31,15,2,
pea,bathtub,9,6.858,5.193,16,2,
link,crisis,1,6.343,4.642,17,2,
fan,feature,1,3.451,2.076,18,2,
want,ascent,1,3.592,2.099,19,2,
smother,surgery,14,4.272,2.615,20,2,
climax,saucer,1,4.135,2.713,21,2,
caring,skirt,1,4.336,2.361,22,2,
mill,feast,9,4.763,2.762,23,2,
rock,milk,1,5.285,3.707,24,2,
bleach,ruin,1,3.474,2.248,25,2,
bias,sirloin,16,7.924,6.41,26,2,
knock,otter,1,3.965,2.453,27,2,
biology,temper,1,5.112,3.606,28,2,
calf,annoy,40,6.172,4.429,29,2,
date,laugh,73,4.032,2.361,30,2,
need,faucet,1,4.585,2.844,31,2,
pork,emperor,73,9.537,7.044,32,2,
remind,foam,1,5.427,4.018,33,2,
banner,glide,1,4.181,2.605,34,2,
anger,decay,1,3.979,2.487,35,2,
collect,loyalty,1,7.088,5.516,36,2,
copy,bedroom,1,3.852,2.252,37,2,
fee,chowder,1,3.729,2.205,38,2,
prison,loaf,1,3.907,2.578,39,2,
bullet,walkway,79,10.713,9.162,40,2,

