word1,word2,jol,jolrt,jolrtfirst,trial,list,
date,laugh,-99,-99,-99,1,1,
rock,milk,-99,-99,-99,2,1,
prison,loaf,-99,-99,-99,3,1,
mill,feast,-99,-99,-99,4,1,
climax,saucer,-99,-99,-99,5,1,
shrink,mafia,-99,-99,-99,6,1,
fan,feature,-99,-99,-99,7,1,
bullet,walkway,-99,-99,-99,8,1,
knock,otter,-99,-99,-99,9,1,
nerve,bumper,-99,-99,-99,10,1,
risk,zero,-99,-99,-99,11,1,
link,crisis,-99,-99,-99,12,1,
anger,decay,-99,-99,-99,13,1,
plant,worm,-99,-99,-99,14,1,
capital,figure,-99,-99,-99,15,1,
caring,skirt,-99,-99,-99,16,1,
chicken,beet,-99,-99,-99,17,1,
pea,bathtub,-99,-99,-99,18,1,
want,ascent,-99,-99,-99,19,1,
port,cinema,-99,-99,-99,20,1,
process,joker,-99,-99,-99,21,1,
calf,annoy,-99,-99,-99,22,1,
copy,bedroom,-99,-99,-99,23,1,
bias,sirloin,-99,-99,-99,24,1,
bleach,ruin,-99,-99,-99,25,1,
grip,beach,-99,-99,-99,26,1,
collect,loyalty,-99,-99,-99,27,1,
glue,force,-99,-99,-99,28,1,
pork,emperor,-99,-99,-99,29,1,
need,faucet,-99,-99,-99,30,1,
replace,roach,-99,-99,-99,31,1,
biology,temper,-99,-99,-99,32,1,
smother,surgery,-99,-99,-99,33,1,
find,clown,-99,-99,-99,34,1,
visit,glove,-99,-99,-99,35,1,
banner,glide,-99,-99,-99,36,1,
fee,chowder,-99,-99,-99,37,1,
bacon,feud,-99,-99,-99,38,1,
remind,foam,-99,-99,-99,39,1,
forest,knob,-99,-99,-99,40,1,
rock,milk,70,15.172,12.944,1,2,
pork,emperor,100,8.798,7.216,2,2,
nerve,bumper,4,8.314,6.97,3,2,
port,cinema,100,11.569,6.911,4,2,
fan,feature,100,5.052,4.158,5,2,
collect,loyalty,100,7.38,6.519,6,2,
climax,saucer,13,11.602,10.216,7,2,
bacon,feud,88,5.414,2.643,8,2,
prison,loaf,3,9.153,8.192,9,2,
process,joker,100,5.472,4.494,10,2,
pea,bathtub,16,9.965,8.535,11,2,
remind,foam,15,5.183,4.297,12,2,
want,ascent,79,5.398,4.498,13,2,
need,faucet,23,12.148,10.838,14,2,
find,clown,11,8.131,7.296,15,2,
knock,otter,18,8.944,7.815,16,2,
link,crisis,14,5.722,4.359,17,2,
fee,chowder,100,3.952,2.582,18,2,
copy,bedroom,96,6.781,5.455,19,2,
chicken,beet,9,8.599,6.381,20,2,
caring,skirt,16,11.288,10.519,21,2,
grip,beach,19,8.247,5.628,22,2,
date,laugh,5,3.337,1.357,23,2,
plant,worm,100,6.139,5.215,24,2,
glue,force,17,9.621,8.735,25,2,
forest,knob,13,4.695,1.002,26,2,
calf,annoy,7,15.866,14.397,27,2,
bullet,walkway,100,5.923,4.859,28,2,
bleach,ruin,100,5.219,4.101,29,2,
shrink,mafia,93,6.874,5.484,30,2,
biology,temper,10,8.81,8.11,31,2,
anger,decay,88,4.893,4.061,32,2,
banner,glide,7,6.968,6.201,33,2,
replace,roach,96,3.705,2.731,34,2,
visit,glove,15,6.732,5.911,35,2,
smother,surgery,4,2.258,1.476,36,2,
risk,zero,100,12.663,11.276,37,2,
mill,feast,89,5.575,4.797,38,2,
capital,figure,13,7.147,6.379,39,2,
bias,sirloin,5,2.211,1.389,40,2,

