word1,word2,jol,jolrt,jolrtfirst,trial,list,
nerve,bumper,-99,-99,-99,1,1,
pea,bathtub,-99,-99,-99,2,1,
port,cinema,-99,-99,-99,3,1,
want,ascent,-99,-99,-99,4,1,
chicken,beet,-99,-99,-99,5,1,
visit,glove,-99,-99,-99,6,1,
smother,surgery,-99,-99,-99,7,1,
collect,loyalty,-99,-99,-99,8,1,
mill,feast,-99,-99,-99,9,1,
glue,force,-99,-99,-99,10,1,
shrink,mafia,-99,-99,-99,11,1,
fee,chowder,-99,-99,-99,12,1,
caring,skirt,-99,-99,-99,13,1,
capital,figure,-99,-99,-99,14,1,
fan,feature,-99,-99,-99,15,1,
date,laugh,-99,-99,-99,16,1,
rock,milk,-99,-99,-99,17,1,
copy,bedroom,-99,-99,-99,18,1,
link,crisis,-99,-99,-99,19,1,
forest,knob,-99,-99,-99,20,1,
replace,roach,-99,-99,-99,21,1,
knock,otter,-99,-99,-99,22,1,
biology,temper,-99,-99,-99,23,1,
grip,beach,-99,-99,-99,24,1,
climax,saucer,-99,-99,-99,25,1,
pork,emperor,-99,-99,-99,26,1,
banner,glide,-99,-99,-99,27,1,
remind,foam,-99,-99,-99,28,1,
prison,loaf,-99,-99,-99,29,1,
anger,decay,-99,-99,-99,30,1,
bullet,walkway,-99,-99,-99,31,1,
bacon,feud,-99,-99,-99,32,1,
process,joker,-99,-99,-99,33,1,
find,clown,-99,-99,-99,34,1,
plant,worm,-99,-99,-99,35,1,
need,faucet,-99,-99,-99,36,1,
calf,annoy,-99,-99,-99,37,1,
bleach,ruin,-99,-99,-99,38,1,
risk,zero,-99,-99,-99,39,1,
bias,sirloin,-99,-99,-99,40,1,
process,joker,25,8.93,6.155,1,2,
rock,milk,68,5.862,4.831,2,2,
risk,zero,74,3.198,2.212,3,2,
want,ascent,80,4.294,3.534,4,2,
bleach,ruin,98,4.079,1.744,5,2,
plant,worm,20,4.183,3.483,6,2,
climax,saucer,11,2.246,1.551,7,2,
capital,figure,71,2.301,1.534,8,2,
fee,chowder,96,3.495,1.776,9,2,
nerve,bumper,33,2.19,1.363,10,2,
mill,feast,66,2.342,1.335,11,2,
grip,beach,73,2.814,1.138,12,2,
pea,bathtub,90,7.294,2.079,13,2,
replace,roach,17,3.567,2.903,14,2,
visit,glove,28,2.39,1.407,15,2,
need,faucet,80,2.046,1.141,16,2,
port,cinema,69,2.878,2.096,17,2,
biology,temper,43,3.663,2.305,18,2,
fan,feature,63,2.483,1.251,19,2,
collect,loyalty,84,2.014,1.198,20,2,
knock,otter,12,2.253,1.392,21,2,
chicken,beet,95,4.295,2.449,22,2,
bias,sirloin,83,2.688,1.193,23,2,
shrink,mafia,80,2.549,1.221,24,2,
pork,emperor,100,2.86,1.926,25,2,
calf,annoy,100,3.264,1.384,26,2,
forest,knob,89,2.67,1.175,27,2,
copy,bedroom,78,2.806,1.122,28,2,
banner,glide,9,2.254,1.311,29,2,
anger,decay,40,2.501,1.478,30,2,
caring,skirt,18,3.152,1.664,31,2,
link,crisis,8,3.006,1.783,32,2,
smother,surgery,38,2.759,1.753,33,2,
date,laugh,81,1.64,0.929,34,2,
prison,loaf,60,2.551,1.075,35,2,
bullet,walkway,71,2.087,0.982,36,2,
find,clown,93,2.42,1.31,37,2,
remind,foam,29,2.087,1.123,38,2,
glue,force,87,2.056,1.041,39,2,
bacon,feud,100,1.909,1.022,40,2,

