word1,word2,jol,jolrt,jolrtfirst,trial,list,
banner,glide,-99,-99,-99,1,1,
need,faucet,-99,-99,-99,2,1,
risk,zero,-99,-99,-99,3,1,
date,laugh,-99,-99,-99,4,1,
find,clown,-99,-99,-99,5,1,
link,crisis,-99,-99,-99,6,1,
copy,bedroom,-99,-99,-99,7,1,
collect,loyalty,-99,-99,-99,8,1,
fee,chowder,-99,-99,-99,9,1,
prison,loaf,-99,-99,-99,10,1,
rock,milk,-99,-99,-99,11,1,
glue,force,-99,-99,-99,12,1,
bullet,walkway,-99,-99,-99,13,1,
capital,figure,-99,-99,-99,14,1,
replace,roach,-99,-99,-99,15,1,
bleach,ruin,-99,-99,-99,16,1,
mill,feast,-99,-99,-99,17,1,
visit,glove,-99,-99,-99,18,1,
caring,skirt,-99,-99,-99,19,1,
pork,emperor,-99,-99,-99,20,1,
shrink,mafia,-99,-99,-99,21,1,
nerve,bumper,-99,-99,-99,22,1,
grip,beach,-99,-99,-99,23,1,
chicken,beet,-99,-99,-99,24,1,
anger,decay,-99,-99,-99,25,1,
knock,otter,-99,-99,-99,26,1,
bias,sirloin,-99,-99,-99,27,1,
want,ascent,-99,-99,-99,28,1,
bacon,feud,-99,-99,-99,29,1,
forest,knob,-99,-99,-99,30,1,
port,cinema,-99,-99,-99,31,1,
calf,annoy,-99,-99,-99,32,1,
process,joker,-99,-99,-99,33,1,
pea,bathtub,-99,-99,-99,34,1,
fan,feature,-99,-99,-99,35,1,
plant,worm,-99,-99,-99,36,1,
smother,surgery,-99,-99,-99,37,1,
remind,foam,-99,-99,-99,38,1,
climax,saucer,-99,-99,-99,39,1,
biology,temper,-99,-99,-99,40,1,
collect,loyalty,93,4.409,3.405,1,2,
port,cinema,90,2.087,1.6,2,2,
process,joker,24,1.412,0.947,3,2,
remind,foam,30,1.239,0.865,4,2,
bias,sirloin,42,1.735,1.251,5,2,
knock,otter,37,1.311,0.918,6,2,
biology,temper,9,1.164,0.75,7,2,
shrink,mafia,36,1.433,0.99,8,2,
find,clown,27,1.436,0.895,9,2,
glue,force,71,1.59,1.209,10,2,
mill,feast,21,1.393,0.931,11,2,
smother,surgery,23,1.175,0.75,12,2,
bacon,feud,81,182.73,181.839,13,2,
bullet,walkway,41,3.196,1.663,14,2,
grip,beach,22,1.801,1.429,15,2,
banner,glide,17,2.146,1.639,16,2,
link,crisis,21,1.448,1.057,17,2,
chicken,beet,18,1.558,1.049,18,2,
anger,decay,18,1.71,1.269,19,2,
visit,glove,39,1.651,0.905,20,2,
replace,roach,84,0.983,0.539,21,2,
forest,knob,26,1.497,1,22,2,
nerve,bumper,68,1.333,0.839,23,2,
date,laugh,26,1.538,1.136,24,2,
want,ascent,7,1.774,1.016,25,2,
climax,saucer,34,1.71,1.156,26,2,
plant,worm,75,1.35,1.011,27,2,
copy,bedroom,78,1.272,0.862,28,2,
rock,milk,96,1.453,1.039,29,2,
need,faucet,60,1.095,0.635,30,2,
calf,annoy,74,1.264,0.864,31,2,
capital,figure,26,1.112,0.656,32,2,
pea,bathtub,13,1.148,0.749,33,2,
fee,chowder,37,1.232,0.708,34,2,
caring,skirt,66,1.175,0.73,35,2,
fan,feature,81,0.759,0.366,36,2,
risk,zero,98,1.144,0.775,37,2,
bleach,ruin,66,1.404,0.931,38,2,
pork,emperor,29,0.96,0.475,39,2,
prison,loaf,13,1.208,0.712,40,2,

