word1,word2,jol,jolrt,jolrtfirst,trial,list,
caring,skirt,-99,-99,-99,1,1,
collect,loyalty,-99,-99,-99,2,1,
bias,sirloin,-99,-99,-99,3,1,
pork,emperor,-99,-99,-99,4,1,
replace,roach,-99,-99,-99,5,1,
banner,glide,-99,-99,-99,6,1,
process,joker,-99,-99,-99,7,1,
plant,worm,-99,-99,-99,8,1,
bacon,feud,-99,-99,-99,9,1,
copy,bedroom,-99,-99,-99,10,1,
link,crisis,-99,-99,-99,11,1,
date,laugh,-99,-99,-99,12,1,
mill,feast,-99,-99,-99,13,1,
need,faucet,-99,-99,-99,14,1,
visit,glove,-99,-99,-99,15,1,
find,clown,-99,-99,-99,16,1,
remind,foam,-99,-99,-99,17,1,
knock,otter,-99,-99,-99,18,1,
pea,bathtub,-99,-99,-99,19,1,
calf,annoy,-99,-99,-99,20,1,
bullet,walkway,-99,-99,-99,21,1,
smother,surgery,-99,-99,-99,22,1,
grip,beach,-99,-99,-99,23,1,
prison,loaf,-99,-99,-99,24,1,
biology,temper,-99,-99,-99,25,1,
fee,chowder,-99,-99,-99,26,1,
rock,milk,-99,-99,-99,27,1,
nerve,bumper,-99,-99,-99,28,1,
forest,knob,-99,-99,-99,29,1,
chicken,beet,-99,-99,-99,30,1,
port,cinema,-99,-99,-99,31,1,
anger,decay,-99,-99,-99,32,1,
shrink,mafia,-99,-99,-99,33,1,
climax,saucer,-99,-99,-99,34,1,
bleach,ruin,-99,-99,-99,35,1,
glue,force,-99,-99,-99,36,1,
capital,figure,-99,-99,-99,37,1,
fan,feature,-99,-99,-99,38,1,
risk,zero,-99,-99,-99,39,1,
want,ascent,-99,-99,-99,40,1,
want,ascent,20,31.982,30.334,1,2,
smother,surgery,28,17.431,16.248,2,2,
caring,skirt,66,31.992,29.122,3,2,
pork,emperor,30,9.015,6.903,4,2,
fee,chowder,45,16.16,14.817,5,2,
pea,bathtub,60,20.409,8.64,6,2,
anger,decay,22,19.112,16.889,7,2,
prison,loaf,78,23.072,21.936,8,2,
remind,foam,61,10.015,8.976,9,2,
knock,otter,76,9.695,8.64,10,2,
bleach,ruin,28,9.224,8.088,11,2,
rock,milk,73,4.79,3.641,12,2,
port,cinema,16,10.857,8.217,13,2,
copy,bedroom,70,11.207,8.935,14,2,
chicken,beet,17,20.751,19.552,15,2,
shrink,mafia,24,41.696,38.522,16,2,
fan,feature,37,29.937,28.873,17,2,
find,clown,64,12.039,11.017,18,2,
forest,knob,35,15.272,14.353,19,2,
banner,glide,29,10.479,9.472,20,2,
biology,temper,6,7.903,6.92,21,2,
process,joker,63,15.976,14.792,22,2,
capital,figure,45,18.287,17.264,23,2,
nerve,bumper,38,17.103,16.248,24,2,
plant,worm,18,8.639,7.576,25,2,
date,laugh,53,6.959,5.927,26,2,
bias,sirloin,14,8.032,5.818,27,2,
grip,beach,43,12.223,11.206,28,2,
calf,annoy,17,11.206,10.289,29,2,
bacon,feud,60,11.631,10.592,30,2,
need,faucet,43,10.807,9.937,31,2,
risk,zero,89,3.64,2.528,32,2,
glue,force,64,6.759,5.896,33,2,
mill,feast,63,8.647,5.167,34,2,
climax,saucer,38,3.879,2.992,35,2,
bullet,walkway,61,17.126,16.255,36,2,
visit,glove,59,8.815,7.863,37,2,
link,crisis,62,10.935,9.528,38,2,
replace,roach,29,14.102,13.12,39,2,
collect,loyalty,4,5.455,4.296,40,2,

