word1,word2,jol,jolrt,jolrtfirst,trial,list,
process,joker,-99,-99,-99,1,1,
remind,foam,-99,-99,-99,2,1,
link,crisis,-99,-99,-99,3,1,
climax,saucer,-99,-99,-99,4,1,
nerve,bumper,-99,-99,-99,5,1,
pea,bathtub,-99,-99,-99,6,1,
grip,beach,-99,-99,-99,7,1,
replace,roach,-99,-99,-99,8,1,
risk,zero,-99,-99,-99,9,1,
caring,skirt,-99,-99,-99,10,1,
anger,decay,-99,-99,-99,11,1,
port,cinema,-99,-99,-99,12,1,
rock,milk,-99,-99,-99,13,1,
glue,force,-99,-99,-99,14,1,
knock,otter,-99,-99,-99,15,1,
bleach,ruin,-99,-99,-99,16,1,
chicken,beet,-99,-99,-99,17,1,
banner,glide,-99,-99,-99,18,1,
copy,bedroom,-99,-99,-99,19,1,
collect,loyalty,-99,-99,-99,20,1,
pork,emperor,-99,-99,-99,21,1,
fee,chowder,-99,-99,-99,22,1,
shrink,mafia,-99,-99,-99,23,1,
forest,knob,-99,-99,-99,24,1,
date,laugh,-99,-99,-99,25,1,
mill,feast,-99,-99,-99,26,1,
fan,feature,-99,-99,-99,27,1,
find,clown,-99,-99,-99,28,1,
smother,surgery,-99,-99,-99,29,1,
bacon,feud,-99,-99,-99,30,1,
biology,temper,-99,-99,-99,31,1,
bias,sirloin,-99,-99,-99,32,1,
capital,figure,-99,-99,-99,33,1,
prison,loaf,-99,-99,-99,34,1,
visit,glove,-99,-99,-99,35,1,
plant,worm,-99,-99,-99,36,1,
want,ascent,-99,-99,-99,37,1,
bullet,walkway,-99,-99,-99,38,1,
calf,annoy,-99,-99,-99,39,1,
need,faucet,-99,-99,-99,40,1,
rock,milk,100,8.35,6.781,1,2,
plant,worm,8,107.337,103.979,2,2,
bias,sirloin,85,11.422,3.843,3,2,
anger,decay,96,5.664,4.258,4,2,
caring,skirt,88,3.896,1.959,5,2,
prison,loaf,89,26.015,24.814,6,2,
visit,glove,94,5.52,4.154,7,2,
link,crisis,77,5.855,4.443,8,2,
copy,bedroom,72,9.082,7.743,9,2,
need,faucet,4,26.312,5.526,10,2,
knock,otter,100,21.615,2.483,11,2,
process,joker,16,23.085,19.718,12,2,
grip,beach,25,7.503,6.183,13,2,
forest,knob,100,2.924,1.741,14,2,
bleach,ruin,100,2.52,1.048,15,2,
bacon,feud,23,10.398,9.179,16,2,
glue,force,57,7.795,6.796,17,2,
calf,annoy,18,7.882,6.771,18,2,
nerve,bumper,17,7.276,6.067,19,2,
banner,glide,33,11.926,10.777,20,2,
remind,foam,28,8.34,7.276,21,2,
bullet,walkway,100,6.53,5.225,22,2,
capital,figure,61,6.298,5.305,23,2,
want,ascent,17,4.954,3.549,24,2,
climax,saucer,100,4.396,3.365,25,2,
biology,temper,24,9.486,7.636,26,2,
port,cinema,83,3.75,2.611,27,2,
pork,emperor,21,24.188,22.877,28,2,
fan,feature,82,8.577,6.933,29,2,
pea,bathtub,24,11.862,2.845,30,2,
fee,chowder,63,5.822,4.688,31,2,
risk,zero,100,7.838,6.729,32,2,
smother,surgery,89,2.882,1.694,33,2,
collect,loyalty,2,4.48,3.393,34,2,
shrink,mafia,100,11.379,10.196,35,2,
mill,feast,84,4.695,3.496,36,2,
chicken,beet,98,2.535,1.306,37,2,
replace,roach,1,32.087,31.145,38,2,
find,clown,99,15.996,14.331,39,2,
date,laugh,58,4.185,3.202,40,2,

