word1,word2,jol,jolrt,jolrtfirst,trial,list,
date,laugh,-99,-99,-99,1,1,
anger,decay,-99,-99,-99,2,1,
biology,temper,-99,-99,-99,3,1,
process,joker,-99,-99,-99,4,1,
knock,otter,-99,-99,-99,5,1,
copy,bedroom,-99,-99,-99,6,1,
fan,feature,-99,-99,-99,7,1,
shrink,mafia,-99,-99,-99,8,1,
plant,worm,-99,-99,-99,9,1,
prison,loaf,-99,-99,-99,10,1,
collect,loyalty,-99,-99,-99,11,1,
nerve,bumper,-99,-99,-99,12,1,
fee,chowder,-99,-99,-99,13,1,
smother,surgery,-99,-99,-99,14,1,
need,faucet,-99,-99,-99,15,1,
bleach,ruin,-99,-99,-99,16,1,
bias,sirloin,-99,-99,-99,17,1,
glue,force,-99,-99,-99,18,1,
banner,glide,-99,-99,-99,19,1,
visit,glove,-99,-99,-99,20,1,
link,crisis,-99,-99,-99,21,1,
calf,annoy,-99,-99,-99,22,1,
rock,milk,-99,-99,-99,23,1,
replace,roach,-99,-99,-99,24,1,
caring,skirt,-99,-99,-99,25,1,
bullet,walkway,-99,-99,-99,26,1,
climax,saucer,-99,-99,-99,27,1,
want,ascent,-99,-99,-99,28,1,
find,clown,-99,-99,-99,29,1,
capital,figure,-99,-99,-99,30,1,
pork,emperor,-99,-99,-99,31,1,
grip,beach,-99,-99,-99,32,1,
remind,foam,-99,-99,-99,33,1,
risk,zero,-99,-99,-99,34,1,
mill,feast,-99,-99,-99,35,1,
port,cinema,-99,-99,-99,36,1,
forest,knob,-99,-99,-99,37,1,
chicken,beet,-99,-99,-99,38,1,
pea,bathtub,-99,-99,-99,39,1,
bacon,feud,-99,-99,-99,40,1,
nerve,bumper,4,4.852,2.412,1,2,
pork,emperor,15,2.388,1.285,2,2,
replace,roach,10,2.261,1.112,3,2,
biology,temper,70,2.008,0.887,4,2,
caring,skirt,30,1.746,0.793,5,2,
rock,milk,97,2.051,0.762,6,2,
prison,loaf,100,4.825,3.184,7,2,
want,ascent,18,2.476,1.439,8,2,
knock,otter,9,2.821,1.57,9,2,
fan,feature,25,4.242,0.851,10,2,
visit,glove,14,2.603,1.456,11,2,
link,crisis,21,8.108,1.15,12,2,
process,joker,16,4.628,2.237,13,2,
capital,figure,30,7.479,5.264,14,2,
mill,feast,11,2.522,0.934,15,2,
remind,foam,22,4.953,1.087,16,2,
banner,glide,27,2.201,0.992,17,2,
anger,decay,62,2.877,1.428,18,2,
forest,knob,24,3.795,1.937,19,2,
need,faucet,59,3.448,2.032,20,2,
glue,force,90,2.796,1.36,21,2,
bias,sirloin,4,2.486,1.149,22,2,
plant,worm,65,3.443,1.136,23,2,
collect,loyalty,76,3.129,1.419,24,2,
bullet,walkway,10,2.977,1.421,25,2,
fee,chowder,26,2.785,1.024,26,2,
copy,bedroom,10,2.839,1.311,27,2,
smother,surgery,94,15.247,1.247,28,2,
climax,saucer,23,2.188,1.219,29,2,
date,laugh,13,3.47,1.439,30,2,
risk,zero,36,2.301,1.269,31,2,
shrink,mafia,64,1.944,0.798,32,2,
calf,annoy,12,2.046,0.904,33,2,
find,clown,19,2.356,0.765,34,2,
bleach,ruin,77,2.733,1.337,35,2,
chicken,beet,12,2.639,1.224,36,2,
pea,bathtub,26,28.278,26.833,37,2,
grip,beach,63,2.82,1.673,38,2,
bacon,feud,14,2.254,0.956,39,2,
port,cinema,23,2.309,0.956,40,2,

