word1,word2,jol,jolrt,jolrtfirst,trial,list,
capital,figure,-99,-99,-99,1,1,
bias,sirloin,-99,-99,-99,2,1,
climax,saucer,-99,-99,-99,3,1,
shrink,mafia,-99,-99,-99,4,1,
smother,surgery,-99,-99,-99,5,1,
fee,chowder,-99,-99,-99,6,1,
nerve,bumper,-99,-99,-99,7,1,
bacon,feud,-99,-99,-99,8,1,
date,laugh,-99,-99,-99,9,1,
port,cinema,-99,-99,-99,10,1,
glue,force,-99,-99,-99,11,1,
copy,bedroom,-99,-99,-99,12,1,
chicken,beet,-99,-99,-99,13,1,
prison,loaf,-99,-99,-99,14,1,
biology,temper,-99,-99,-99,15,1,
want,ascent,-99,-99,-99,16,1,
link,crisis,-99,-99,-99,17,1,
replace,roach,-99,-99,-99,18,1,
pork,emperor,-99,-99,-99,19,1,
grip,beach,-99,-99,-99,20,1,
bleach,ruin,-99,-99,-99,21,1,
anger,decay,-99,-99,-99,22,1,
caring,skirt,-99,-99,-99,23,1,
need,faucet,-99,-99,-99,24,1,
risk,zero,-99,-99,-99,25,1,
bullet,walkway,-99,-99,-99,26,1,
collect,loyalty,-99,-99,-99,27,1,
visit,glove,-99,-99,-99,28,1,
calf,annoy,-99,-99,-99,29,1,
rock,milk,-99,-99,-99,30,1,
forest,knob,-99,-99,-99,31,1,
fan,feature,-99,-99,-99,32,1,
banner,glide,-99,-99,-99,33,1,
knock,otter,-99,-99,-99,34,1,
pea,bathtub,-99,-99,-99,35,1,
remind,foam,-99,-99,-99,36,1,
find,clown,-99,-99,-99,37,1,
process,joker,-99,-99,-99,38,1,
plant,worm,-99,-99,-99,39,1,
mill,feast,-99,-99,-99,40,1,
smother,surgery,75,9.816,4.733,1,2,
collect,loyalty,70,10.2,1.841,2,2,
banner,glide,11,8.872,3.822,3,2,
grip,beach,6,6.209,1.706,4,2,
visit,glove,5,2.97,1.804,5,2,
remind,foam,20,2.191,1.198,6,2,
biology,temper,49,6.943,2.08,7,2,
chicken,beet,74,5.718,2.721,8,2,
bleach,ruin,32,2.973,1.994,9,2,
climax,saucer,22,6.362,3.098,10,2,
find,clown,4,6.427,4.147,11,2,
fee,chowder,3,2.83,1.811,12,2,
mill,feast,10,8.098,6.24,13,2,
need,faucet,8,4.038,2.202,14,2,
glue,force,73,7.177,3.067,15,2,
risk,zero,42,11.396,9.024,16,2,
prison,loaf,36,8.466,6.096,17,2,
link,crisis,1,3.597,2.373,18,2,
capital,figure,24,3.344,1.917,19,2,
knock,otter,9,2.328,1.441,20,2,
pork,emperor,10,3.896,2.183,21,2,
calf,annoy,22,2.941,1.734,22,2,
want,ascent,6,2.889,1.62,23,2,
plant,worm,77,3.895,2.892,24,2,
rock,milk,19,2.982,1.559,25,2,
bias,sirloin,77,8.787,5.27,26,2,
forest,knob,8,3.089,2.074,27,2,
nerve,bumper,13,3.121,1.45,28,2,
pea,bathtub,6,2.318,1.249,29,2,
port,cinema,79,4.703,3.393,30,2,
date,laugh,81,3.006,1.832,31,2,
caring,skirt,4,3.303,1.583,32,2,
copy,bedroom,71,8.935,5.581,33,2,
anger,decay,9,3.079,1.857,34,2,
fan,feature,1,2.826,1.418,35,2,
shrink,mafia,13,14.396,12.411,36,2,
bacon,feud,13,2.88,1.715,37,2,
process,joker,7,2.002,1.195,38,2,
bullet,walkway,69,4.04,2.593,39,2,
replace,roach,5,3.018,1.64,40,2,

