word1,word2,jol,jolrt,jolrtfirst,trial,list,
capital,figure,-99,-99,-99,1,1,
remind,foam,-99,-99,-99,2,1,
anger,decay,-99,-99,-99,3,1,
forest,knob,-99,-99,-99,4,1,
find,clown,-99,-99,-99,5,1,
pea,bathtub,-99,-99,-99,6,1,
smother,surgery,-99,-99,-99,7,1,
prison,loaf,-99,-99,-99,8,1,
biology,temper,-99,-99,-99,9,1,
link,crisis,-99,-99,-99,10,1,
pork,emperor,-99,-99,-99,11,1,
want,ascent,-99,-99,-99,12,1,
replace,roach,-99,-99,-99,13,1,
process,joker,-99,-99,-99,14,1,
bullet,walkway,-99,-99,-99,15,1,
rock,milk,-99,-99,-99,16,1,
port,cinema,-99,-99,-99,17,1,
chicken,beet,-99,-99,-99,18,1,
grip,beach,-99,-99,-99,19,1,
climax,saucer,-99,-99,-99,20,1,
fan,feature,-99,-99,-99,21,1,
mill,feast,-99,-99,-99,22,1,
fee,chowder,-99,-99,-99,23,1,
shrink,mafia,-99,-99,-99,24,1,
bleach,ruin,-99,-99,-99,25,1,
caring,skirt,-99,-99,-99,26,1,
calf,annoy,-99,-99,-99,27,1,
bacon,feud,-99,-99,-99,28,1,
nerve,bumper,-99,-99,-99,29,1,
banner,glide,-99,-99,-99,30,1,
knock,otter,-99,-99,-99,31,1,
visit,glove,-99,-99,-99,32,1,
copy,bedroom,-99,-99,-99,33,1,
collect,loyalty,-99,-99,-99,34,1,
need,faucet,-99,-99,-99,35,1,
risk,zero,-99,-99,-99,36,1,
glue,force,-99,-99,-99,37,1,
bias,sirloin,-99,-99,-99,38,1,
plant,worm,-99,-99,-99,39,1,
date,laugh,-99,-99,-99,40,1,
fee,chowder,100,15.341,11.613,1,2,
copy,bedroom,100,13.358,12.184,2,2,
bullet,walkway,100,8.662,7.516,3,2,
forest,knob,100,25.468,24.454,4,2,
knock,otter,100,7.886,6.913,5,2,
pork,emperor,100,9.459,8.194,6,2,
banner,glide,100,10.586,9.418,7,2,
chicken,beet,100,4.629,3.177,8,2,
port,cinema,100,7.977,6.83,9,2,
biology,temper,54,11.025,2.904,10,2,
link,crisis,100,7.323,6.258,11,2,
calf,annoy,78,5.304,3.92,12,2,
replace,roach,85,6.566,1.026,13,2,
nerve,bumper,91,2.016,0.844,14,2,
remind,foam,89,2.461,0.78,15,2,
grip,beach,93,2.278,0.938,16,2,
collect,loyalty,84,1.886,0.81,17,2,
capital,figure,84,2.009,0.863,18,2,
visit,glove,83,2.755,0.794,19,2,
prison,loaf,88,1.904,0.797,20,2,
bacon,feud,87,2.686,0.795,21,2,
glue,force,92,1.9,0.727,22,2,
bleach,ruin,90,1.77,0.676,23,2,
date,laugh,92,1.984,0.842,24,2,
climax,saucer,87,1.979,0.776,25,2,
bias,sirloin,92,1.823,0.665,26,2,
fan,feature,85,1.994,0.908,27,2,
smother,surgery,86,1.67,0.681,28,2,
shrink,mafia,87,1.769,0.641,29,2,
anger,decay,87,1.979,0.677,30,2,
want,ascent,83,1.697,0.629,31,2,
mill,feast,85,1.835,0.806,32,2,
risk,zero,78,1.749,0.832,33,2,
pea,bathtub,81,2.286,0.905,34,2,
rock,milk,83,1.363,0.505,35,2,
find,clown,83,1.47,0.506,36,2,
plant,worm,77,1.721,0.562,37,2,
process,joker,88,1.48,0.616,38,2,
caring,skirt,82,1.612,0.636,39,2,
need,faucet,87,1.682,0.692,40,2,

