word1,word2,jol,jolrt,jolrtfirst,trial,list,
climax,saucer,-99,-99,-99,1,1,
mill,feast,-99,-99,-99,2,1,
caring,skirt,-99,-99,-99,3,1,
bleach,ruin,-99,-99,-99,4,1,
copy,bedroom,-99,-99,-99,5,1,
visit,glove,-99,-99,-99,6,1,
capital,figure,-99,-99,-99,7,1,
collect,loyalty,-99,-99,-99,8,1,
find,clown,-99,-99,-99,9,1,
bullet,walkway,-99,-99,-99,10,1,
replace,roach,-99,-99,-99,11,1,
pork,emperor,-99,-99,-99,12,1,
need,faucet,-99,-99,-99,13,1,
biology,temper,-99,-99,-99,14,1,
want,ascent,-99,-99,-99,15,1,
knock,otter,-99,-99,-99,16,1,
date,laugh,-99,-99,-99,17,1,
risk,zero,-99,-99,-99,18,1,
shrink,mafia,-99,-99,-99,19,1,
forest,knob,-99,-99,-99,20,1,
banner,glide,-99,-99,-99,21,1,
plant,worm,-99,-99,-99,22,1,
process,joker,-99,-99,-99,23,1,
port,cinema,-99,-99,-99,24,1,
grip,beach,-99,-99,-99,25,1,
smother,surgery,-99,-99,-99,26,1,
nerve,bumper,-99,-99,-99,27,1,
anger,decay,-99,-99,-99,28,1,
bacon,feud,-99,-99,-99,29,1,
pea,bathtub,-99,-99,-99,30,1,
prison,loaf,-99,-99,-99,31,1,
link,crisis,-99,-99,-99,32,1,
fee,chowder,-99,-99,-99,33,1,
bias,sirloin,-99,-99,-99,34,1,
calf,annoy,-99,-99,-99,35,1,
glue,force,-99,-99,-99,36,1,
chicken,beet,-99,-99,-99,37,1,
rock,milk,-99,-99,-99,38,1,
remind,foam,-99,-99,-99,39,1,
fan,feature,-99,-99,-99,40,1,
bacon,feud,1,5.763,4.458,1,2,
fee,chowder,1,2.998,1.358,2,2,
find,clown,1,2.515,1.173,3,2,
collect,loyalty,1,3.621,1.962,4,2,
capital,figure,1,4.068,1.785,5,2,
glue,force,1,2.62,1.33,6,2,
date,laugh,25,4.64,3.007,7,2,
smother,surgery,1,3.644,2.213,8,2,
plant,worm,31,5.457,3.18,9,2,
port,cinema,1,2.991,1.991,10,2,
calf,annoy,1,2.909,1.428,11,2,
banner,glide,1,3.072,1.204,12,2,
caring,skirt,1,2.969,1.702,13,2,
remind,foam,1,2.161,1.388,14,2,
rock,milk,1,3.54,2.125,15,2,
want,ascent,1,3.312,1.524,16,2,
pork,emperor,1,3.146,1.798,17,2,
shrink,mafia,1,2.882,1.553,18,2,
need,faucet,1,2.591,1.5,19,2,
fan,feature,1,2.701,1.352,20,2,
bias,sirloin,1,3.042,1.59,21,2,
mill,feast,1,3.437,2.036,22,2,
pea,bathtub,1,2.902,1.375,23,2,
bullet,walkway,1,4.372,1.672,24,2,
link,crisis,1,2.762,1.307,25,2,
grip,beach,1,2.642,1.226,26,2,
forest,knob,1,2.695,1.293,27,2,
replace,roach,1,4.468,2.68,28,2,
visit,glove,1,11.153,7.243,29,2,
chicken,beet,1,5.351,3.779,30,2,
biology,temper,1,8.581,7.153,31,2,
risk,zero,1,5.048,3.794,32,2,
process,joker,1,6.939,4.247,33,2,
bleach,ruin,1,3.028,1.686,34,2,
copy,bedroom,1,12.279,10.855,35,2,
prison,loaf,22,5.943,3.072,36,2,
climax,saucer,1,4.533,1.485,37,2,
anger,decay,1,7.243,5.723,38,2,
nerve,bumper,1,3.591,1.576,39,2,
knock,otter,1,2.413,1.413,40,2,

