word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
risk,zero,54,3.791,2.393,29,1,1,1,0,0,zero,19.16,13.82,
bacon,feud,59,2.174,1.016,36,2,1,1,1,1,feud,22.014,19.559,
remind,foam,54,2.767,0.783,32,3,1,1,0,0,foam,12.727,8.036,
pork,emperor,36,1.783,0.78,13,4,1,0,1,0,-,-99,-99,
capital,figure,38,2.832,1.585,15,5,1,1,1,1,figure,15.422,12.544,
shrink,mafia,52,2.343,1.167,0,6,1,1,0,0,mafia,14.48,11.705,
chicken,beet,43,2.151,1.376,9,7,1,1,1,1,beet,8.239,5.435,
caring,skirt,44,1.551,0.816,4,8,1,1,1,1,f,9.799,8.37,
plant,worm,40,1.622,0.64,27,9,1,0,0,1,-,-99,-99,
banner,glide,57,8.456,1.213,3,10,1,1,1,1,glide,28.238,25.573,
grip,beach,10,1.494,0.568,11,11,1,0,1,0,-,-99,-99,
copy,bedroom,58,2.879,1.783,17,12,1,1,0,0,bedroom,22.573,19.282,
mill,feast,43,1.654,0.679,28,13,1,1,1,1,f,2.351,1.616,
fan,feature,22,2.079,0.96,38,14,1,0,1,0,-,-99,-99,
climax,saucer,50,8.566,3.988,20,15,1,0,0,1,-,-99,-99,
forest,knob,20,2.191,0.809,2,16,1,0,1,0,-,-99,-99,
fee,chowder,18,3.111,1.095,39,17,1,0,0,1,-,-99,-99,
calf,annoy,55,2.015,1.088,24,18,1,1,0,0,annoy,18.844,15.13,
rock,milk,51,2.391,1.16,21,19,1,0,0,1,-,-99,-99,
glue,force,44,2.158,1.32,6,20,1,1,1,1,beach,13.125,10.533,
prison,loaf,40,2.199,0.808,35,21,1,0,0,1,-,-99,-99,
bias,sirloin,62,2.407,1.103,22,22,1,1,0,0,sirloin,13.894,11.277,
knock,otter,38,1.96,0.952,14,23,1,0,0,1,-,-99,-99,
pea,bathtub,55,2.495,1.392,12,24,1,1,0,0,bathtub,25.35,22.16,
want,ascent,32,1.822,0.999,5,25,1,0,1,0,-,-99,-99,
biology,temper,53,1.928,0.712,23,26,1,1,1,1,temper,20.453,18.153,
link,crisis,70,2.018,0.728,19,27,1,1,0,0,f,4,2.284,
anger,decay,53,8.598,1.439,31,28,1,1,0,0,decay,20.999,18.65,
collect,loyalty,21,1.807,0.733,7,29,1,0,1,0,-,-99,-99,
process,joker,36,1.639,0.739,16,30,1,0,1,0,-,-99,-99,
port,cinema,53,2.231,1.305,10,31,1,1,1,1,cinema,33.61,30.685,
replace,roach,42,2.64,1.328,18,32,1,0,0,1,-,-99,-99,
smother,surgery,34,5.781,3.429,30,33,1,0,1,0,-,-99,-99,
bleach,ruin,59,1.879,0.818,1,34,1,1,1,1,ruin,29.142,24.7,
find,clown,30,1.975,1.103,26,35,1,0,1,0,-,-99,-99,
bullet,walkway,36,2.679,1.375,37,36,1,0,0,1,-,-99,-99,
nerve,bumper,24,3.072,1.281,33,37,1,0,0,1,-,-99,-99,
need,faucet,36,1.983,1.135,8,38,1,0,1,0,-,-99,-99,
visit,glove,56,2.607,1.692,34,39,1,1,0,0,glove,16.584,14.306,
date,laugh,40,7.127,5.954,25,40,1,0,0,1,-,-99,-99,
fan,feature,22,2.079,0.96,38,1,2,0,1,0,-,-99,-99,
mill,feast,43,1.654,0.679,28,2,2,1,1,1,feast,15.922,13.637,
knock,otter,38,1.96,0.952,14,3,2,0,0,1,-,-99,-99,
pork,emperor,36,1.783,0.78,13,4,2,0,1,0,-,-99,-99,
remind,foam,54,2.767,0.783,32,5,2,1,0,0,foam,17.635,15.187,
bacon,feud,59,2.174,1.016,36,6,2,1,1,1,feud,16.342,14.056,
find,clown,30,1.975,1.103,26,7,2,0,1,0,-,-99,-99,
fee,chowder,18,3.111,1.095,39,8,2,0,0,1,-,-99,-99,
risk,zero,54,3.791,2.393,29,9,2,1,0,0,zero,28.701,26.118,
chicken,beet,43,2.151,1.376,9,10,2,1,1,1,beet,9.894,6.372,
port,cinema,53,2.231,1.305,10,11,2,1,1,1,emperor,20.92,15.516,
calf,annoy,55,2.015,1.088,24,12,2,1,0,0,annoy,11.526,7.213,
want,ascent,32,1.822,0.999,5,13,2,0,1,0,-,-99,-99,
grip,beach,10,1.494,0.568,11,14,2,0,1,0,-,-99,-99,
visit,glove,56,2.607,1.692,34,15,2,1,0,0,glove,30.332,27.76,
bias,sirloin,62,2.407,1.103,22,16,2,1,0,0,f,4.967,3.206,
plant,worm,40,1.622,0.64,27,17,2,0,0,1,-,-99,-99,
smother,surgery,34,5.781,3.429,30,18,2,0,1,0,-,-99,-99,
prison,loaf,40,2.199,0.808,35,19,2,0,0,1,-,-99,-99,
climax,saucer,50,8.566,3.988,20,20,2,0,0,1,-,-99,-99,
biology,temper,53,1.928,0.712,23,21,2,1,1,1,f,271.736,270.764,
replace,roach,42,2.64,1.328,18,22,2,0,0,1,-,-99,-99,
collect,loyalty,21,1.807,0.733,7,23,2,0,1,0,-,-99,-99,
copy,bedroom,58,2.879,1.783,17,24,2,1,0,0,bedroom,14.986,12.062,
banner,glide,57,8.456,1.213,3,25,2,1,1,1,glide,19.726,17.364,
date,laugh,40,7.127,5.954,25,26,2,0,0,1,-,-99,-99,
bullet,walkway,36,2.679,1.375,37,27,2,0,0,1,-,-99,-99,
caring,skirt,44,1.551,0.816,4,28,2,1,1,1,skirt,57.484,54.736,
bleach,ruin,59,1.879,0.818,1,29,2,1,1,1,ruin,6.216,3.744,
pea,bathtub,55,2.495,1.392,12,30,2,1,0,0,bathtub,15.559,12.487,
capital,figure,38,2.832,1.585,15,31,2,1,1,1,figure,11.999,9.28,
forest,knob,20,2.191,0.809,2,32,2,0,1,0,-,-99,-99,
nerve,bumper,24,3.072,1.281,33,33,2,0,0,1,-,-99,-99,
shrink,mafia,52,2.343,1.167,0,34,2,1,0,0,mafai,15.636,10.684,
rock,milk,51,2.391,1.16,21,35,2,0,0,1,-,-99,-99,
anger,decay,53,8.598,1.439,31,36,2,1,0,0,decay,44.323,41.401,
link,crisis,70,2.018,0.728,19,37,2,1,0,0,crisis,18.247,15.888,
glue,force,44,2.158,1.32,6,38,2,1,1,1,force,14.448,12.02,
need,faucet,36,1.983,1.135,8,39,2,0,1,0,-,-99,-99,
process,joker,36,1.639,0.739,16,40,2,0,1,0,-,-99,-99,
visit,glove,56,2.607,1.692,34,1,3,1,0,0,glove,12.847,10.639,
bias,sirloin,62,2.407,1.103,22,2,3,1,0,0,sirloin,10.511,7.932,
grip,beach,10,1.494,0.568,11,3,3,0,1,0,-,-99,-99,
bullet,walkway,36,2.679,1.375,37,4,3,0,0,1,-,-99,-99,
capital,figure,38,2.832,1.585,15,5,3,1,1,1,figure,14.504,11.647,
mill,feast,43,1.654,0.679,28,6,3,1,1,1,feast,18.991,15.671,
biology,temper,53,1.928,0.712,23,7,3,1,1,1,temper,22.535,20.413,
prison,loaf,40,2.199,0.808,35,8,3,0,0,1,-,-99,-99,
climax,saucer,50,8.566,3.988,20,9,3,0,0,1,-,-99,-99,
pea,bathtub,55,2.495,1.392,12,10,3,1,0,0,bathtub,16.245,12.771,
calf,annoy,55,2.015,1.088,24,11,3,1,0,0,annoy,12.783,10.718,
bacon,feud,59,2.174,1.016,36,12,3,1,1,1,feud,35.624,32.834,
find,clown,30,1.975,1.103,26,13,3,0,1,0,-,-99,-99,
need,faucet,36,1.983,1.135,8,14,3,0,1,0,-,-99,-99,
forest,knob,20,2.191,0.809,2,15,3,0,1,0,-,-99,-99,
smother,surgery,34,5.781,3.429,30,16,3,0,1,0,-,-99,-99,
port,cinema,53,2.231,1.305,10,17,3,1,1,1,cinema,12.521,10.197,
fan,feature,22,2.079,0.96,38,18,3,0,1,0,-,-99,-99,
