word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
nerve,bumper,1,2.514,1.128,30,1,1,1,0,0,pork,17.44,13.984,
pea,bathtub,100,4.902,2.738,14,2,1,0,1,0,-,-99,-99,
climax,saucer,92,9.507,8.261,22,3,1,0,1,0,-,-99,-99,
prison,loaf,10,5.998,2.106,36,4,1,0,0,1,-,-99,-99,
mill,feast,75,13.667,9.305,28,5,1,1,1,1,feast,13.877,11.828,
shrink,mafia,100,12.717,9.326,6,6,1,0,1,0,-,-99,-99,
need,faucet,11,3.393,1.383,21,7,1,0,0,1,-,-99,-99,
forest,knob,9,3.618,1.433,3,8,1,1,0,0,fan,30.028,28.508,
remind,foam,1,4.06,1.202,38,9,1,1,0,0,beet,7.873,6.375,
find,clown,20,4.625,1.965,27,10,1,1,1,1,lost,10.627,7.853,
collect,loyalty,1,2.531,1.107,37,11,1,1,1,1,toy,14.378,12.866,
bias,sirloin,20,7.239,3.461,4,12,1,0,0,1,-,-99,-99,
pork,emperor,20,4.587,2.991,11,13,1,0,0,1,-,-99,-99,
fee,chowder,13,5.613,2.107,7,14,1,0,0,1,-,-99,-99,
capital,figure,15,3.263,1.653,0,15,1,1,1,1,hill,37.697,35.412,
plant,worm,90,8.461,4.146,24,16,1,0,1,0,-,-99,-99,
date,laugh,14,5.766,1.627,35,17,1,0,0,1,-,-99,-99,
bleach,ruin,10,34.035,29.596,26,18,1,1,0,0,need,14.295,12.799,
glue,force,30,4.699,1.225,29,19,1,1,1,1,force,10.062,2.144,
risk,zero,10,5.826,1.036,31,20,1,1,0,0,help,9.014,7.482,
bullet,walkway,20,9.373,3.295,25,21,1,1,1,1,stop,14.992,13.46,
banner,glide,72,12.003,10.284,9,22,1,1,1,1,glide,4.538,2.172,
visit,glove,1,3.486,1.338,8,23,1,1,0,0,friend,7.571,5.698,
calf,annoy,15,5.392,1.483,18,24,1,0,0,1,-,-99,-99,
caring,skirt,20,14.559,6.587,39,25,1,0,0,1,-,-99,-99,
replace,roach,10,2.769,1.281,10,26,1,1,1,1,store,22.076,20.051,
rock,milk,100,3.191,1.389,19,27,1,0,1,0,-,-99,-99,
anger,decay,85,9.091,7.48,13,28,1,0,1,0,-,-99,-99,
fan,feature,80,11.115,8.452,20,29,1,0,1,0,-,-99,-99,
want,ascent,8,6.88,1.613,1,30,1,1,0,0,need,8.723,6.499,
chicken,beet,91,13.084,8.025,16,31,1,0,1,0,-,-99,-99,
link,crisis,10,3.823,1.541,23,32,1,1,0,0,connect,11.128,8.918,
knock,otter,10,3.98,1.526,33,33,1,0,0,1,-,-99,-99,
grip,beach,4,5.854,1.419,34,34,1,1,0,0,hold,15.63,13.325,
smother,surgery,100,9.976,8.542,32,35,1,0,1,0,-,-99,-99,
copy,bedroom,11,3.569,1.453,17,36,1,1,1,1,paste,8.824,7.437,
biology,temper,10,17.167,10.258,15,37,1,1,0,0,laugh,10.467,8.276,
process,joker,12,7.909,2.699,2,38,1,0,0,1,-,-99,-99,
bacon,feud,86,10.53,9.075,12,39,1,0,1,0,-,-99,-99,
port,cinema,15,3.74,0.977,5,40,1,1,1,1,ship,6.586,4.356,
replace,roach,10,2.769,1.281,10,1,2,1,1,1,load,20.865,18.208,
rock,milk,100,3.191,1.389,19,2,2,0,1,0,-,-99,-99,
prison,loaf,10,5.998,2.106,36,3,2,0,0,1,-,-99,-99,
need,faucet,11,3.393,1.383,21,4,2,0,0,1,-,-99,-99,
caring,skirt,20,14.559,6.587,39,5,2,0,0,1,-,-99,-99,
mill,feast,75,13.667,9.305,28,6,2,1,1,1,feast,7.236,5.633,
smother,surgery,100,9.976,8.542,32,7,2,0,1,0,-,-99,-99,
banner,glide,72,12.003,10.284,9,8,2,1,1,1,glide,5.784,4.011,
biology,temper,10,17.167,10.258,15,9,2,1,0,0,laugh,6.893,4.697,
port,cinema,15,3.74,0.977,5,10,2,1,1,1,ship,5.409,3.652,
date,laugh,14,5.766,1.627,35,11,2,0,0,1,-,-99,-99,
collect,loyalty,1,2.531,1.107,37,12,2,1,1,1,stamp,10.343,8.522,
pea,bathtub,100,4.902,2.738,14,13,2,0,1,0,-,-99,-99,
forest,knob,9,3.618,1.433,3,14,2,1,0,0,tree,3.96,2.432,
visit,glove,1,3.486,1.338,8,15,2,1,0,0,milk,10.384,8.68,
glue,force,30,4.699,1.225,29,16,2,1,1,1,force,3.842,2.295,
remind,foam,1,4.06,1.202,38,17,2,1,0,0,annoy,12.206,10.438,
pork,emperor,20,4.587,2.991,11,18,2,0,0,1,-,-99,-99,
grip,beach,4,5.854,1.419,34,19,2,1,0,0,hold,6.557,5.095,
plant,worm,90,8.461,4.146,24,20,2,0,1,0,-,-99,-99,
link,crisis,10,3.823,1.541,23,21,2,1,0,0,hat,6.576,5.28,
process,joker,12,7.909,2.699,2,22,2,0,0,1,-,-99,-99,
climax,saucer,92,9.507,8.261,22,23,2,0,1,0,-,-99,-99,
capital,figure,15,3.263,1.653,0,24,2,1,1,1,hill,5.694,3.876,
shrink,mafia,100,12.717,9.326,6,25,2,0,1,0,-,-99,-99,
bacon,feud,86,10.53,9.075,12,26,2,0,1,0,-,-99,-99,
fee,chowder,13,5.613,2.107,7,27,2,0,0,1,-,-99,-99,
nerve,bumper,1,2.514,1.128,30,28,2,1,0,0,cell,8.64,7.178,
risk,zero,10,5.826,1.036,31,29,2,1,0,0,reward,5.127,2.161,
bias,sirloin,20,7.239,3.461,4,30,2,0,0,1,-,-99,-99,
copy,bedroom,11,3.569,1.453,17,31,2,1,1,1,print,17.499,15.065,
calf,annoy,15,5.392,1.483,18,32,2,0,0,1,-,-99,-99,
fan,feature,80,11.115,8.452,20,33,2,0,1,0,-,-99,-99,
bullet,walkway,20,9.373,3.295,25,34,2,1,1,1,train,4.514,1.988,
chicken,beet,91,13.084,8.025,16,35,2,0,1,0,-,-99,-99,
want,ascent,8,6.88,1.613,1,36,2,1,0,0,need,5.751,2.081,
find,clown,20,4.625,1.965,27,37,2,1,1,1,fill,7.226,4.682,
