word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
capital,figure,27,4.897,2.126,17,1,1,0,1,0,-,-99,-99,
anger,decay,85,4.375,1.875,6,2,1,1,1,1,decay,83.23,75.949,
chicken,beet,33,4.429,2.59,30,3,1,0,0,1,-,-99,-99,
caring,skirt,69,4.629,2.708,24,4,1,1,0,0,skirt,57.669,53.491,
prison,loaf,56,4.376,2.117,25,5,1,1,1,1,loaf,19.318,15.925,
fee,chowder,32,18.865,5.156,13,6,1,0,1,0,-,-99,-99,
rock,milk,64,4.796,1.975,21,7,1,1,1,1,otter,23.193,19.47,
risk,zero,53,3.24,1.429,16,8,1,0,0,1,-,-99,-99,
biology,temper,15,7.919,3.731,22,9,1,0,1,0,-,-99,-99,
date,laugh,41,2.907,1.172,36,10,1,0,0,1,-,-99,-99,
banner,glide,18,5.853,1.637,11,11,1,0,0,1,-,-99,-99,
need,faucet,12,5.168,3.128,0,12,1,0,1,0,-,-99,-99,
bias,sirloin,10,6.618,1.376,14,13,1,0,1,0,-,-99,-99,
bullet,walkway,31,3.175,1.738,18,14,1,0,0,1,-,-99,-99,
nerve,bumper,61,2.98,1.339,3,15,1,1,0,0,house,49.987,43.98,
glue,force,24,3.562,1.743,28,16,1,0,0,1,-,-99,-99,
bleach,ruin,55,3.141,1.512,23,17,1,1,0,0,ruin,48.885,45.83,
climax,saucer,30,5.686,2.663,4,18,1,0,0,1,-,-99,-99,
mill,feast,77,3.592,1.544,38,19,1,1,1,1,tree,8.297,4.982,
pea,bathtub,46,3.997,2.524,35,20,1,0,0,1,-,-99,-99,
want,ascent,69,3.869,2.07,2,21,1,1,1,1,bacon,52.927,22.266,
process,joker,71,3.815,2.307,5,22,1,1,0,0,joker,35.45,29.98,
bacon,feud,57,16.373,6.408,9,23,1,1,1,1,happy,13.42,9.327,
collect,loyalty,41,2.852,1.428,34,24,1,0,0,1,-,-99,-99,
link,crisis,74,5.663,3.862,26,25,1,1,1,1,grip,17.135,13.974,
smother,surgery,54,7.423,5.341,33,26,1,0,0,1,-,-99,-99,
replace,roach,49,6.282,2.624,20,27,1,0,1,0,-,-99,-99,
pork,emperor,81,5.132,1.105,29,28,1,1,0,0,emperor,50.225,42.452,
port,cinema,55,4.413,2.655,39,29,1,0,1,0,-,-99,-99,
knock,otter,78,3.293,1.672,15,30,1,1,0,0,knock,9.577,5.955,
copy,bedroom,53,4.026,1.833,19,31,1,0,1,0,-,-99,-99,
fan,feature,69,3.025,1.546,1,32,1,1,0,0,feature,24.007,19.717,
