word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
caring,skirt,71,3.767,2.39,35,1,1,0,1,0,-,-99,-99,
chicken,beet,76,8.335,7.126,0,2,1,0,1,0,-,-99,-99,
knock,otter,61,16.177,15.201,24,3,1,1,0,0,feast,17.66,14.731,
glue,force,65,15.558,14.667,3,4,1,1,1,1,force,10.053,8.685,
bullet,walkway,78,16.549,15.773,10,5,1,0,1,0,-,-99,-99,
shrink,mafia,42,36.001,35.213,32,6,1,1,0,0,mafia,14.289,13.343,
need,faucet,39,7.704,6.845,17,7,1,1,1,1,ruin,15.992,14.634,
plant,worm,83,7.676,0.907,27,8,1,0,1,0,-,-99,-99,
pork,emperor,57,5.352,0.94,12,9,1,1,1,1,glove,17.127,14.513,
forest,knob,69,13.468,12.733,22,10,1,0,1,0,-,-99,-99,
replace,roach,71,14.718,1.961,2,11,1,0,0,1,-,-99,-99,
smother,surgery,82,31.636,30.388,4,12,1,0,1,0,-,-99,-99,
fee,chowder,59,3.925,2.971,23,13,1,1,1,1,chowder,25.897,24.885,
rock,milk,68,2.026,1.056,25,14,1,0,1,0,-,-99,-99,
banner,glide,41,2.438,1.707,1,15,1,1,1,1,loyalty ,23.036,19.281,
biology,temper,44,26.085,8.071,33,16,1,1,1,1,temper,19.157,16.743,
prison,loaf,77,3.647,0.995,8,17,1,0,0,1,-,-99,-99,
pea,bathtub,37,2.54,1.802,7,18,1,1,1,1,ascent,5.805,3.961,
bleach,ruin,77,5.464,4.09,26,19,1,0,1,0,-,-99,-99,
anger,decay,38,6.284,5.424,30,20,1,1,0,0,figure,5.618,4.385,
find,clown,34,12.572,9.737,14,21,1,1,1,1,clown,17.004,10.269,
copy,bedroom,65,1.84,0.834,11,22,1,0,1,0,-,-99,-99,
risk,zero,71,38.564,37.532,13,23,1,0,0,1,-,-99,-99,
fan,feature,67,31.402,7.479,18,24,1,0,0,1,-,-99,-99,
nerve,bumper,66,3.259,2.079,28,25,1,1,0,0,force,6.634,5.604,
link,crisis,72,5.104,4.168,39,26,1,0,0,1,-,-99,-99,
port,cinema,59,28.768,1.203,36,27,1,1,0,0,glove,15.642,14.491,
process,joker,89,4.785,4.016,38,28,1,0,1,0,-,-99,-99,
bias,sirloin,40,32.626,31.778,5,29,1,1,0,0,crisis,14.516,12.952,
grip,beach,56,8.673,6.357,31,30,1,1,0,0,decay,6.41,5.264,
mill,feast,70,7.141,6.088,21,31,1,0,0,1,-,-99,-99,
want,ascent,43,12.068,11.039,29,32,1,1,1,1,knob,11.038,10.264,
bacon,feud,81,12.917,11.6,16,33,1,0,0,1,-,-99,-99,
remind,foam,67,1.906,0.981,9,34,1,0,0,1,-,-99,-99,
visit,glove,66,2.21,0.997,37,35,1,0,0,1,-,-99,-99,
capital,figure,42,2.345,1.528,20,36,1,1,0,0,port,8.904,7.516,
collect,loyalty,63,18.897,5.432,6,37,1,1,0,0,skirt,12.732,11.61,
calf,annoy,41,7.082,6.188,34,38,1,1,1,1,loaf,25.63,22.264,
climax,saucer,66,2.445,1.154,19,39,1,0,0,1,-,-99,-99,
date,laugh,30,3.076,1.889,15,40,1,1,0,0,climax,9.955,6.702,
find,clown,34,12.572,9.737,14,1,2,1,1,1,fued,21.527,19.897,
risk,zero,71,38.564,37.532,13,2,2,0,0,1,-,-99,-99,
prison,loaf,77,3.647,0.995,8,3,2,0,0,1,-,-99,-99,
glue,force,65,15.558,14.667,3,4,2,1,1,1,force,29.847,28.971,
plant,worm,83,7.676,0.907,27,5,2,0,1,0,-,-99,-99,
knock,otter,61,16.177,15.201,24,6,2,1,0,0,faucet,24.271,21.115,
bullet,walkway,78,16.549,15.773,10,7,2,0,1,0,-,-99,-99,
bias,sirloin,40,32.626,31.778,5,8,2,1,0,0,fued,15.243,14.312,
collect,loyalty,63,18.897,5.432,6,9,2,1,0,0,loyalty,16.344,14.5,
nerve,bumper,66,3.259,2.079,28,10,2,1,0,0,bumper,8.625,7.865,
biology,temper,44,26.085,8.071,33,11,2,1,1,1,sirloin,27.526,23.29,
shrink,mafia,42,36.001,35.213,32,12,2,1,0,0,replace,18.436,17.116,
anger,decay,38,6.284,5.424,30,13,2,1,0,0,decay,9.415,7.979,
fee,chowder,59,3.925,2.971,23,14,2,1,1,1,chowder,11.065,9.961,
banner,glide,41,2.438,1.707,1,15,2,1,1,1,copy,32.027,30.833,
bacon,feud,81,12.917,11.6,16,16,2,0,0,1,-,-99,-99,
forest,knob,69,13.468,12.733,22,17,2,0,1,0,-,-99,-99,
calf,annoy,41,7.082,6.188,34,18,2,1,1,1,annoy,7.81,6.734,
smother,surgery,82,31.636,30.388,4,19,2,0,1,0,-,-99,-99,
climax,saucer,66,2.445,1.154,19,20,2,0,0,1,-,-99,-99,
chicken,beet,76,8.335,7.126,0,21,2,0,1,0,-,-99,-99,
pea,bathtub,37,2.54,1.802,7,22,2,1,1,1,foam,14.4,13.401,
want,ascent,43,12.068,11.039,29,23,2,1,1,1,ascent,8.428,7.304,
bleach,ruin,77,5.464,4.09,26,24,2,0,1,0,-,-99,-99,
need,faucet,39,7.704,6.845,17,25,2,1,1,1,port,23.192,22.548,
mill,feast,70,7.141,6.088,21,26,2,0,0,1,-,-99,-99,
fan,feature,67,31.402,7.479,18,27,2,0,0,1,-,-99,-99,
capital,figure,42,2.345,1.528,20,28,2,1,0,0,caring,7.442,6.746,
visit,glove,66,2.21,0.997,37,29,2,0,0,1,-,-99,-99,
caring,skirt,71,3.767,2.39,35,30,2,0,1,0,-,-99,-99,
remind,foam,67,1.906,0.981,9,31,2,0,0,1,-,-99,-99,
link,crisis,72,5.104,4.168,39,32,2,0,0,1,-,-99,-99,
port,cinema,59,28.768,1.203,36,33,2,1,0,0,date,14.565,13.192,
copy,bedroom,65,1.84,0.834,11,34,2,0,1,0,-,-99,-99,
process,joker,89,4.785,4.016,38,35,2,0,1,0,-,-99,-99,
