word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
port,cinema,1,1,-99,-99,-99,-99,-99,
mill,feast,2,1,-99,-99,-99,-99,-99,
remind,foam,3,1,-99,-99,-99,-99,-99,
date,laugh,4,1,-99,-99,-99,-99,-99,
pea,bathtub,5,1,-99,-99,-99,-99,-99,
risk,zero,6,1,-99,-99,-99,-99,-99,
copy,bedroom,7,1,-99,-99,-99,-99,-99,
calf,annoy,8,1,-99,-99,-99,-99,-99,
climax,saucer,9,1,-99,-99,-99,-99,-99,
prison,loaf,10,1,-99,-99,-99,-99,-99,
collect,loyalty,11,1,-99,-99,-99,-99,-99,
need,faucet,12,1,-99,-99,-99,-99,-99,
banner,glide,13,1,-99,-99,-99,-99,-99,
link,crisis,14,1,-99,-99,-99,-99,-99,
caring,skirt,15,1,-99,-99,-99,-99,-99,
want,ascent,16,1,-99,-99,-99,-99,-99,
process,joker,17,1,-99,-99,-99,-99,-99,
bacon,feud,18,1,-99,-99,-99,-99,-99,
fan,feature,19,1,-99,-99,-99,-99,-99,
grip,beach,20,1,-99,-99,-99,-99,-99,
plant,worm,21,1,-99,-99,-99,-99,-99,
smother,surgery,22,1,-99,-99,-99,-99,-99,
replace,roach,23,1,-99,-99,-99,-99,-99,
fee,chowder,24,1,-99,-99,-99,-99,-99,
biology,temper,25,1,-99,-99,-99,-99,-99,
rock,milk,26,1,-99,-99,-99,-99,-99,
nerve,bumper,27,1,-99,-99,-99,-99,-99,
bullet,walkway,28,1,-99,-99,-99,-99,-99,
glue,force,29,1,-99,-99,-99,-99,-99,
knock,otter,30,1,-99,-99,-99,-99,-99,
visit,glove,31,1,-99,-99,-99,-99,-99,
pork,emperor,32,1,-99,-99,-99,-99,-99,
chicken,beet,33,1,-99,-99,-99,-99,-99,
capital,figure,34,1,-99,-99,-99,-99,-99,
shrink,mafia,35,1,-99,-99,-99,-99,-99,
bias,sirloin,36,1,-99,-99,-99,-99,-99,
anger,decay,37,1,-99,-99,-99,-99,-99,
bleach,ruin,38,1,-99,-99,-99,-99,-99,
forest,knob,39,1,-99,-99,-99,-99,-99,
find,clown,40,1,-99,-99,-99,-99,-99,
pork,emperor,1,2,-99,-99,-99,-99,-99,
visit,glove,2,2,-99,-99,-99,-99,-99,
fee,chowder,3,2,-99,-99,-99,-99,-99,
chicken,beet,4,2,-99,-99,-99,-99,-99,
calf,annoy,5,2,-99,-99,-99,-99,-99,
biology,temper,6,2,-99,-99,-99,-99,-99,
banner,glide,7,2,-99,-99,-99,-99,-99,
forest,knob,8,2,-99,-99,-99,-99,-99,
climax,saucer,9,2,-99,-99,-99,-99,-99,
collect,loyalty,10,2,-99,-99,-99,-99,-99,
caring,skirt,11,2,-99,-99,-99,-99,-99,
bias,sirloin,12,2,-99,-99,-99,-99,-99,
grip,beach,13,2,-99,-99,-99,-99,-99,
rock,milk,14,2,-99,-99,-99,-99,-99,
remind,foam,15,2,-99,-99,-99,-99,-99,
want,ascent,16,2,-99,-99,-99,-99,-99,
anger,decay,17,2,-99,-99,-99,-99,-99,
bullet,walkway,18,2,-99,-99,-99,-99,-99,
plant,worm,19,2,-99,-99,-99,-99,-99,
mill,feast,20,2,-99,-99,-99,-99,-99,
bacon,feud,21,2,-99,-99,-99,-99,-99,
process,joker,22,2,-99,-99,-99,-99,-99,
knock,otter,23,2,-99,-99,-99,-99,-99,
need,faucet,24,2,-99,-99,-99,-99,-99,
replace,roach,25,2,-99,-99,-99,-99,-99,
smother,surgery,26,2,-99,-99,-99,-99,-99,
nerve,bumper,27,2,-99,-99,-99,-99,-99,
risk,zero,28,2,-99,-99,-99,-99,-99,
bleach,ruin,29,2,-99,-99,-99,-99,-99,
prison,loaf,30,2,-99,-99,-99,-99,-99,
link,crisis,31,2,-99,-99,-99,-99,-99,
find,clown,32,2,-99,-99,-99,-99,-99,
glue,force,33,2,-99,-99,-99,-99,-99,
port,cinema,34,2,-99,-99,-99,-99,-99,
fan,feature,35,2,-99,-99,-99,-99,-99,
shrink,mafia,36,2,-99,-99,-99,-99,-99,
date,laugh,37,2,-99,-99,-99,-99,-99,
copy,bedroom,38,2,-99,-99,-99,-99,-99,
capital,figure,39,2,-99,-99,-99,-99,-99,
pea,bathtub,40,2,-99,-99,-99,-99,-99,
plant,worm,1,3,1,11.602,8.016,0,7.098,
bias,sirloin,2,3,84,14.787,10.466,1,13.087,
knock,otter,3,3,1,7.696,5.064,0,1.957,
want,ascent,4,3,1,5.467,3.906,0,1.51,
date,laugh,5,3,100,3.99,2.268,1,1.582,
bullet,walkway,6,3,100,9.855,8.394,1,2.112,
copy,bedroom,7,3,100,4.446,3.051,1,1.826,
process,joker,8,3,1,6.312,3.344,0,2.058,
fee,chowder,9,3,1,6.241,4.358,0,1.753,
need,faucet,10,3,1,5.708,4.08,0,1.661,
shrink,mafia,11,3,100,3.248,1.801,1,1.391,
forest,knob,12,3,100,3.805,1.65,1,1.812,
find,clown,13,3,100,6.731,4.546,1,1.916,
anger,decay,14,3,1,3.586,1.928,0,2.006,
smother,surgery,15,3,100,4.723,3.095,1,2.051,
caring,skirt,16,3,100,4.407,2.704,1,2.254,
bacon,feud,17,3,100,3.164,1.732,1,1.977,
rock,milk,18,3,100,4.313,2.72,1,1.62,
fan,feature,19,3,100,3.044,1.635,1,2.029,
banner,glide,20,3,100,3.362,1.712,1,1.488,
remind,foam,21,3,1,3.332,1.885,0,1.766,
climax,saucer,22,3,1,8.028,5.13,0,1.316,
prison,loaf,23,3,100,3.368,1.756,1,2.397,
visit,glove,24,3,1,4.571,3.033,0,1.404,
capital,figure,25,3,1,4.818,3.079,0,2.549,
pea,bathtub,26,3,100,3.276,1.777,1,1.743,
mill,feast,27,3,100,4.406,2.268,1,2.203,
risk,zero,28,3,100,3.147,1.685,1,1.796,
glue,force,29,3,1,3.736,2.297,0,1.631,
bleach,ruin,30,3,1,4.801,2.726,0,2.165,
pork,emperor,31,3,1,3.939,1.997,0,1.601,
replace,roach,32,3,1,4.554,2.927,0,1.586,
port,cinema,33,3,100,3.899,2.324,1,1.848,
chicken,beet,34,3,1,3.767,2.041,0,1.533,
link,crisis,35,3,1,6.611,4.998,0,2.593,
calf,annoy,36,3,1,3.456,1.713,0,1.524,
nerve,bumper,37,3,1,3.577,1.71,0,1.7,
grip,beach,38,3,100,3.494,1.913,1,1.72,
collect,loyalty,39,3,1,6.534,4.989,0,1.308,
biology,temper,40,3,1,3.196,1.606,1,2.195,

