word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
anger,decay,59,3.367,1.64,9,1,1,1,1,1,skip,21.624,18.491,
capital,figure,32,5.582,1.225,31,2,1,0,0,1,-,-99,-99,
grip,beach,25,2.918,1.532,16,3,1,1,0,0,skip,17.748,14.573,
need,faucet,74,3.879,2.576,32,4,1,0,1,0,-,-99,-99,
date,laugh,33,5.983,4.696,39,5,1,0,0,1,-,-99,-99,
prison,loaf,65,2.239,1.103,27,6,1,1,1,1,skip,19.162,15.81,
glue,force,20,3.215,1.52,6,7,1,1,0,0,skip,16.27,13.761,
fee,chowder,35,2.287,0.9,24,8,1,1,1,1,skip,9.4,6.565,
knock,otter,81,4.087,2.601,1,9,1,0,1,0,-,-99,-99,
smother,surgery,62,5.795,3.949,4,10,1,0,0,1,-,-99,-99,
forest,knob,71,2.583,0.772,18,11,1,0,1,0,-,-99,-99,
bacon,feud,67,4.111,2.843,13,12,1,1,1,1,skip,15.265,12.757,
biology,temper,66,4.198,1.747,15,13,1,1,1,1,temper,9.247,4.575,
plant,worm,86,3.047,1.272,17,14,1,0,1,0,-,-99,-99,
rock,milk,83,2.679,1.093,11,15,1,0,1,0,-,-99,-99,
fan,feature,21,2.934,1.458,3,16,1,1,0,0,jar,11.277,9.42,
want,ascent,36,3.759,0.841,34,17,1,0,0,1,-,-99,-99,
calf,annoy,30,3.072,1.632,8,18,1,1,0,0,dirt,12.51,10.275,
bleach,ruin,72,3.359,0.929,7,19,1,0,1,0,-,-99,-99,
mill,feast,30,3.519,2.112,26,20,1,1,0,0,cut,10.38,8.648,
pea,bathtub,77,4.103,1.4,0,21,1,0,1,0,-,-99,-99,
port,cinema,81,3.927,2.519,25,22,1,0,1,0,-,-99,-99,
risk,zero,63,3.319,1.288,20,23,1,1,1,1,zero,12.306,10.677,
shrink,mafia,15,5.815,2.704,12,24,1,1,0,0,skip,8.559,6.256,
climax,saucer,44,4.766,1.426,30,25,1,0,0,1,-,-99,-99,
visit,glove,26,1.919,0.871,28,26,1,1,1,1,glove,6.99,4.125,
bias,sirloin,69,5.639,3.392,29,27,1,1,1,1,sirloin,14.423,7.441,
process,joker,46,5.663,2.992,21,28,1,0,0,1,-,-99,-99,
bullet,walkway,28,2.127,1.158,14,29,1,1,1,1,skip,8.39,6.294,
nerve,bumper,57,5.183,3.856,22,30,1,0,0,1,-,-99,-99,
banner,glide,27,2.239,1.12,19,31,1,1,1,1,skip,8.786,6.705,
caring,skirt,29,3.038,1.415,37,32,1,1,0,0,skirt,12.4,6.971,
find,clown,38,5.351,1.455,35,33,1,0,0,1,-,-99,-99,
replace,roach,20,2.574,0.853,36,34,1,1,0,0,skip,7.364,5.906,
pork,emperor,30,3.51,2.001,23,35,1,1,0,0,bun,7.303,6.05,
collect,loyalty,30,2.231,1.004,10,36,1,0,0,1,-,-99,-99,
copy,bedroom,73,5.735,1.103,2,37,1,0,1,0,-,-99,-99,
remind,foam,69,2.928,1.664,33,38,1,0,1,0,-,-99,-99,
link,crisis,29,2.736,1.24,38,39,1,1,0,0,saucer,7.935,5.749,
chicken,beet,34,2.647,1.4,5,40,1,0,0,1,-,-99,-99,
find,clown,38,5.351,1.455,35,1,2,0,0,1,-,-99,-99,
mill,feast,30,3.519,2.112,26,2,2,1,0,0,cut,12.012,10.861,
