word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
smother,surgery,100,3.729,2.465,21,1,1,0,1,0,-,-99,-99,
port,cinema,10,8.259,2.633,34,2,1,1,0,0,key,16.869,13.871,
link,crisis,25,8.66,3.934,18,3,1,0,0,1,-,-99,-99,
pea,bathtub,100,6.559,5.236,6,4,1,0,1,0,-,-99,-99,
collect,loyalty,46,3.29,1.332,35,5,1,1,1,1,coin,26.221,23.386,
nerve,bumper,10,5.669,2.992,32,6,1,1,0,0,muscle,12.348,8.51,
chicken,beet,20,10.158,5.253,14,7,1,1,1,1,tower,5.74,3.324,
process,joker,26,5.23,1.783,23,8,1,0,0,1,-,-99,-99,
fee,chowder,27,3.699,2.512,38,9,1,0,0,1,-,-99,-99,
visit,glove,10,6.189,2.106,27,10,1,1,0,0,cab,13.191,11.195,
caring,skirt,100,4.899,3.511,22,11,1,0,1,0,-,-99,-99,
glue,force,22,4,2.788,31,12,1,0,0,1,-,-99,-99,
shrink,mafia,27,3.039,1.815,10,13,1,1,1,1,mafia,4.661,2.602,
plant,worm,100,4.518,2.845,28,14,1,0,1,0,-,-99,-99,
bullet,walkway,100,3.678,2.294,0,15,1,0,1,0,-,-99,-99,
prison,loaf,100,3.618,1.715,33,16,1,0,1,0,-,-99,-99,
need,faucet,19,5.519,1.487,29,17,1,1,0,0,common,11.72,8.785,
fan,feature,8,5.758,4.529,5,18,1,1,0,0,ice,6.969,5.222,
bacon,feud,100,4.139,2.749,20,19,1,0,1,0,-,-99,-99,
want,ascent,31,4.458,3.031,36,20,1,1,1,1,sub,6.67,4.978,
copy,bedroom,31,2.919,1.652,12,21,1,0,0,1,-,-99,-99,
mill,feast,16,3.699,2.487,1,22,1,1,0,0,town,5.179,2.846,
date,laugh,100,6.008,3.874,13,23,1,1,1,1,laugh,3.477,1.694,
remind,foam,2,5.249,2.265,24,24,1,1,0,0,joke,5.272,3.564,
bias,sirloin,100,4.199,2.712,9,25,1,1,1,1,sirloin,6.357,3.631,
rock,milk,100,3.648,2.209,26,26,1,0,1,0,-,-99,-99,
biology,temper,22,4.319,2.405,8,27,1,0,0,1,-,-99,-99,
grip,beach,33,4.159,2.781,39,28,1,1,1,1,force,9.28,6.582,
forest,knob,23,2.86,1.605,2,29,1,0,0,1,-,-99,-99,
knock,otter,20,6.559,3.049,11,30,1,1,0,0,ship,6.28,4.324,
climax,saucer,31,3.94,2.371,4,31,1,0,0,1,-,-99,-99,
anger,decay,18,3.319,1.972,3,32,1,1,0,0,trade,7.02,5.026,
calf,annoy,100,4.13,2.723,15,33,1,1,1,1,annoy,4.688,1.634,
bleach,ruin,100,3.42,2.095,7,34,1,0,1,0,-,-99,-99,
risk,zero,34,3.129,1.784,17,35,1,1,1,1,everything,6.253,3.868,
capital,figure,22,3.489,2.248,19,36,1,0,0,1,-,-99,-99,
replace,roach,21,4.019,2.733,37,37,1,1,0,0,soap,5.451,3.83,
banner,glide,26,6.5,4.18,30,38,1,1,1,1,ladder,8.5,3.125,
pork,emperor,100,9.559,2.526,25,39,1,0,1,0,-,-99,-99,
find,clown,24,2.87,1.44,16,40,1,0,0,1,-,-99,-99,
process,joker,26,5.23,1.783,23,1,2,0,0,1,-,-99,-99,
rock,milk,100,3.648,2.209,26,2,2,0,1,0,-,-99,-99,
grip,beach,33,4.159,2.781,39,3,2,1,1,1,vice,11.256,9.431,
nerve,bumper,10,5.669,2.992,32,4,2,1,0,0,ending,3.67,1.787,
caring,skirt,100,4.899,3.511,22,5,2,0,1,0,-,-99,-99,
capital,figure,22,3.489,2.248,19,6,2,0,0,1,-,-99,-99,
prison,loaf,100,3.618,1.715,33,7,2,0,1,0,-,-99,-99,
need,faucet,19,5.519,1.487,29,8,2,1,0,0,everything,5.351,2.522,
mill,feast,16,3.699,2.487,1,9,2,1,0,0,ton,20.799,2.495,
forest,knob,23,2.86,1.605,2,10,2,0,0,1,-,-99,-99,
fan,feature,8,5.758,4.529,5,11,2,1,0,0,leverage,4.922,2.445,
bleach,ruin,100,3.42,2.095,7,12,2,0,1,0,-,-99,-99,
bullet,walkway,100,3.678,2.294,0,13,2,0,1,0,-,-99,-99,
bias,sirloin,100,4.199,2.712,9,14,2,1,1,1,sirloin,6.561,1.543,
shrink,mafia,27,3.039,1.815,10,15,2,1,1,1,mafia,3.66,1.683,
glue,force,22,4,2.788,31,16,2,0,0,1,-,-99,-99,
pea,bathtub,100,6.559,5.236,6,17,2,0,1,0,-,-99,-99,
smother,surgery,100,3.729,2.465,21,18,2,0,1,0,-,-99,-99,
anger,decay,18,3.319,1.972,3,19,2,1,0,0,learn,8.702,6.907,
plant,worm,100,4.518,2.845,28,20,2,0,1,0,-,-99,-99,
pork,emperor,100,9.559,2.526,25,21,2,0,1,0,-,-99,-99,
want,ascent,31,4.458,3.031,36,22,2,1,1,1,nothing,4.991,2.958,
calf,annoy,100,4.13,2.723,15,23,2,1,1,1,annoy,4.11,2.154,
find,clown,24,2.87,1.44,16,24,2,0,0,1,-,-99,-99,
biology,temper,22,4.319,2.405,8,25,2,0,0,1,-,-99,-99,
knock,otter,20,6.559,3.049,11,26,2,1,0,0,wall,13.36,3.52,
port,cinema,10,8.259,2.633,34,27,2,1,0,0,wine,7.469,2.139,
copy,bedroom,31,2.919,1.652,12,28,2,0,0,1,-,-99,-99,
collect,loyalty,46,3.29,1.332,35,29,2,1,1,1,keys,3.56,1.752,
remind,foam,2,5.249,2.265,24,30,2,1,0,0,me,3.72,2.135,
replace,roach,21,4.019,2.733,37,31,2,1,0,0,fire,5.069,3.319,
fee,chowder,27,3.699,2.512,38,32,2,0,0,1,-,-99,-99,
climax,saucer,31,3.94,2.371,4,33,2,0,0,1,-,-99,-99,
banner,glide,26,6.5,4.18,30,34,2,1,1,1,lead,4.06,2.256,
link,crisis,25,8.66,3.934,18,35,2,0,0,1,-,-99,-99,
