word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
mill,feast,32,2.831,1.558,9,1,1,0,1,0,-,-99,-99,
process,joker,26,8.037,5.139,5,2,1,0,0,1,-,-99,-99,
shrink,mafia,28,6.187,2.483,4,3,1,0,1,0,-,-99,-99,
capital,figure,53,5.987,2.92,24,4,1,1,0,0,diplomat,67.756,62.882,
caring,skirt,33,6.656,1.821,1,5,1,0,1,0,-,-99,-99,
forest,knob,95,4.443,2.046,32,6,1,1,1,1,knob,31.538,18.654,
banner,glide,66,6.976,2.803,37,7,1,1,1,1,glide,19.731,4.983,
bleach,ruin,85,10.231,8.237,38,8,1,1,1,1,ruin,15.886,12.668,
anger,decay,22,3.182,1.944,19,9,1,0,0,1,-,-99,-99,
want,ascent,22,2.505,1.391,26,10,1,0,1,0,-,-99,-99,
replace,roach,40,5.916,3.162,21,11,1,1,0,0,joker,30.877,27.879,
plant,worm,70,5.815,3.7,36,12,1,1,0,0,worm,20.619,16.165,
rock,milk,60,3.307,1.916,16,13,1,0,1,0,-,-99,-99,
bullet,walkway,77,5.739,2.422,34,14,1,1,1,1,walkway,35.786,31.443,
nerve,bumper,20,4.982,1.504,17,15,1,0,1,0,-,-99,-99,
smother,surgery,82,5.499,2.461,7,16,1,1,1,1,surgery,25.672,20.541,
chicken,beet,81,6.086,3.206,27,17,1,1,1,1,beet,14.566,3.887,
risk,zero,28,5.867,2.856,22,18,1,0,0,1,-,-99,-99,
fee,chowder,36,5.534,3.018,18,19,1,1,0,0,service,17.899,14.102,
glue,force,70,3.926,1.876,33,20,1,1,1,1,force,21.627,5.09,
visit,glove,30,3.844,2.263,11,21,1,0,0,1,-,-99,-99,
grip,beach,26,7.227,4.181,12,22,1,0,0,1,-,-99,-99,
climax,saucer,34,7.044,4.671,3,23,1,1,0,0,skip,25.943,23.374,
fan,feature,43,8.64,5.231,20,24,1,1,0,0,skip,15.907,13.824,
date,laugh,61,5.011,3.914,8,25,1,0,1,0,-,-99,-99,
pea,bathtub,92,4.469,1.315,30,26,1,1,1,1,bathtub,18.818,15.124,
bias,sirloin,30,8.229,6.081,0,27,1,0,0,1,-,-99,-99,
knock,otter,44,12.957,1.908,31,28,1,1,0,0,skip,28.9,26.557,
port,cinema,44,6.305,4.997,25,29,1,0,1,0,-,-99,-99,
link,crisis,28,2.591,1.391,10,30,1,0,1,0,-,-99,-99,
find,clown,32,4.132,2.163,15,31,1,0,0,1,-,-99,-99,
