word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
biology,temper,62,9.433,7.818,24,1,1,0,1,0,-,-99,-99,
calf,annoy,35,10.24,7.88,23,2,1,1,0,0,skip,18.543,16.455,
anger,decay,20,8.872,7.273,5,3,1,1,0,0,skip,14.841,12.898,
port,cinema,20,7.032,5.703,20,4,1,0,1,0,-,-99,-99,
process,joker,19,19.521,17.355,13,5,1,1,0,0,skip,11.556,9.62,
remind,foam,27,11.033,9.53,4,6,1,1,0,0,skip,6.929,4.505,
link,crisis,90,8.872,3.408,18,7,1,1,1,1,crisis,7.4,4.769,
smother,surgery,75,4.896,2.381,9,8,1,1,0,0,surgery,5.48,2.039,
collect,loyalty,15,12.593,10.657,27,9,1,0,0,1,-,-99,-99,
glue,force,21,3.728,2.2,1,10,1,0,1,0,-,-99,-99,
prison,loaf,97,3.776,1.632,37,11,1,1,1,1,loaf,6.538,2.001,
fan,feature,84,7.552,4.888,10,12,1,0,1,0,-,-99,-99,
replace,roach,17,8.24,6.464,21,13,1,0,0,1,-,-99,-99,
caring,skirt,18,7.688,4.793,8,14,1,0,0,1,-,-99,-99,
date,laugh,69,12.465,10.53,31,15,1,0,1,0,-,-99,-99,
nerve,bumper,26,10.001,8.361,30,16,1,0,1,0,-,-99,-99,
plant,worm,3,9.48,7.092,12,17,1,0,0,1,-,-99,-99,
mill,feast,15,12.745,10.95,39,18,1,0,0,1,-,-99,-99,
bacon,feud,89,4.808,2.329,11,19,1,1,1,1,feud,7.835,2.618,
pea,bathtub,91,8.264,2.856,25,20,1,1,1,1,bathroom,10.336,2.951,
bleach,ruin,86,7.08,3.679,0,21,1,1,1,1,ruin,5.185,2.904,
visit,glove,18,7.736,5.8,38,22,1,1,0,0,skip,7.393,4.687,
grip,beach,23,5.991,4.832,14,23,1,1,0,0,skip,17.417,13.737,
risk,zero,14,6.28,4.423,28,24,1,0,0,1,-,-99,-99,
shrink,mafia,12,7.793,5.849,2,25,1,0,0,1,-,-99,-99,
need,faucet,10,7.824,5.962,29,26,1,0,0,1,-,-99,-99,
capital,figure,86,7.176,3.217,7,27,1,1,1,1,figure,5.072,2.104,
chicken,beet,89,4.536,2.032,33,28,1,1,1,1,beet,4.456,2.024,
banner,glide,16,7.168,5.73,6,29,1,0,0,1,-,-99,-99,
bullet,walkway,87,4.313,1.528,35,30,1,1,1,1,hallway,6.399,2.078,
rock,milk,21,10.505,8.482,32,31,1,1,0,0,beach,6.152,2.232,
climax,saucer,16,8.633,6.289,15,32,1,0,1,0,-,-99,-99,
bias,sirloin,94,7.215,3.128,19,33,1,1,1,1,skip,7.159,4.695,
knock,otter,14,6.184,4.625,3,34,1,0,0,1,-,-99,-99,
want,ascent,84,7.584,4.48,22,35,1,0,1,0,-,-99,-99,
copy,bedroom,18,7.745,5.737,26,36,1,1,0,0,skip,7.949,5.389,
forest,knob,26,4.479,2.799,16,37,1,0,1,0,-,-99,-99,
pork,emperor,92,8.833,5.89,34,38,1,1,1,1,emperor,31.13,1.927,
fee,chowder,83,10.928,8.753,36,39,1,0,1,0,-,-99,-99,
find,clown,22,10.937,8.563,17,40,1,1,0,0,skip,8.109,5.485,
caring,skirt,18,7.688,4.793,8,1,2,0,0,1,-,-99,-99,
process,joker,19,19.521,17.355,13,2,2,1,0,0,skip,12.261,9.71,
need,faucet,10,7.824,5.962,29,3,2,0,0,1,-,-99,-99,
biology,temper,62,9.433,7.818,24,4,2,0,1,0,-,-99,-99,
find,clown,22,10.937,8.563,17,5,2,1,0,0,skip,9.493,7.212,
calf,annoy,35,10.24,7.88,23,6,2,1,0,0,skip,5.448,3.296,
mill,feast,15,12.745,10.95,39,7,2,0,0,1,-,-99,-99,
