word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
biology,temper,1,6.109,2.911,10,1,1,1,0,0,Temper,20.114,15.968,
mill,feast,4,5.339,1.658,15,2,1,1,1,1,Work,9.803,7.254,
pork,emperor,60,4.524,1.214,17,3,1,0,1,0,-,-99,-99,
bullet,walkway,5,4.239,1.429,21,4,1,0,1,0,-,-99,-99,
rock,milk,2,6.953,4.468,7,5,1,0,0,1,-,-99,-99,
grip,beach,2,7.628,4.177,20,6,1,0,0,1,-,-99,-99,
anger,decay,5,8.958,6.22,35,7,1,0,0,1,-,-99,-99,
link,crisis,2,7.04,1.388,9,8,1,0,0,1,-,-99,-99,
date,laugh,10,15.136,10.913,2,9,1,0,1,0,-,-99,-99,
capital,figure,1,5.557,3.82,32,10,1,1,1,1,Need,9.023,3.409,
need,faucet,1,5.518,0.931,11,11,1,1,1,1,Something,14.9,11.721,
pea,bathtub,5,9.562,3.51,27,12,1,1,1,1,Worm,16.333,13.82,
calf,annoy,1,7.167,2.589,38,13,1,0,0,1,-,-99,-99,
climax,saucer,3,4.928,2.024,13,14,1,0,0,1,-,-99,-99,
glue,force,25,10.552,4.584,23,15,1,0,1,0,-,-99,-99,
bleach,ruin,60,5.577,2.206,36,16,1,0,1,0,-,-99,-99,
knock,otter,1,3.43,1.74,37,17,1,1,1,1,Away,8.316,5.506,
process,joker,1,2.325,1.214,1,18,1,1,1,1,Long,16.994,12.335,
copy,bedroom,3,4.927,2.985,31,19,1,0,0,1,-,-99,-99,
bias,sirloin,40,10.526,4.052,29,20,1,0,1,0,-,-99,-99,
caring,skirt,1,6.367,1.48,25,21,1,1,0,0,Road,16.614,13.976,
prison,loaf,35,11.533,1.545,19,22,1,0,1,0,-,-99,-99,
fan,feature,1,5.28,2.44,22,23,1,1,0,0,Around,13.811,7.359,
banner,glide,1,4.382,1.906,5,24,1,1,0,0,Ride,18.513,5.292,
smother,surgery,4,4.364,1.988,14,25,1,0,0,1,-,-99,-99,
remind,foam,2,5.125,1.658,12,26,1,0,0,1,-,-99,-99,
shrink,mafia,1,7.774,5.775,8,27,1,1,0,0,Around,10.965,4.329,
collect,loyalty,1,3.609,1.023,18,28,1,1,0,0,Copper,8.881,5.979,
chicken,beet,40,7.486,2.63,3,29,1,0,1,0,-,-99,-99,
bacon,feud,55,8.803,5.199,16,30,1,0,1,0,-,-99,-99,
replace,roach,1,7.254,1.34,34,31,1,1,0,0,Corner,29.304,18.252,
forest,knob,2,5.167,1.661,24,32,1,0,0,1,-,-99,-99,
port,cinema,55,6.71,2.404,4,33,1,0,1,0,-,-99,-99,
fee,chowder,1,6.616,1.608,39,34,1,1,0,0,Map,13.28,9.973,
want,ascent,1,3.752,1.461,33,35,1,1,1,1,corrupt,14.052,9.426,
find,clown,1,6.465,1.441,30,36,1,1,0,0,broken,5.328,2.679,
risk,zero,1,2.208,1.054,6,37,1,1,1,1,zero,15.56,12.783,
nerve,bumper,5,9.297,6.148,0,38,1,1,1,1,smash,23.513,21.023,
visit,glove,1,7.664,2.398,26,39,1,1,0,0,some,21.47,16.317,
plant,worm,5,8.509,5.395,28,40,1,1,1,1,worm,6.65,3.006,
banner,glide,1,4.382,1.906,5,1,2,1,0,0,fly,5.86,3.523,
plant,worm,5,8.509,5.395,28,2,2,1,1,1,worm,6.098,1.843,
fee,chowder,1,6.616,1.608,39,3,2,1,0,0,chowder,15.294,12.65,
mill,feast,4,5.339,1.658,15,4,2,1,1,1,paper,15.112,12.995,
pork,emperor,60,4.524,1.214,17,5,2,0,1,0,-,-99,-99,
bleach,ruin,60,5.577,2.206,36,6,2,0,1,0,-,-99,-99,
collect,loyalty,1,3.609,1.023,18,7,2,1,0,0,something,16.625,12.776,
capital,figure,1,5.557,3.82,32,8,2,1,1,1,temper,9.477,6.726,
forest,knob,2,5.167,1.661,24,9,2,0,0,1,-,-99,-99,
biology,temper,1,6.109,2.911,10,10,2,1,0,0,temper,11.073,7.999,
shrink,mafia,1,7.774,5.775,8,11,2,1,0,0,along,7.398,5.141,
link,crisis,2,7.04,1.388,9,12,2,0,0,1,-,-99,-99,
find,clown,1,6.465,1.441,30,13,2,1,0,0,something,6.532,3.961,
fan,feature,1,5.28,2.44,22,14,2,1,0,0,around,6.436,3.729,
climax,saucer,3,4.928,2.024,13,15,2,0,0,1,-,-99,-99,
process,joker,1,2.325,1.214,1,16,2,1,1,1,converse,17.156,12.459,
bullet,walkway,5,4.239,1.429,21,17,2,0,1,0,-,-99,-99,
port,cinema,55,6.71,2.404,4,18,2,0,1,0,-,-99,-99,
prison,loaf,35,11.533,1.545,19,19,2,0,1,0,-,-99,-99,
