word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
collect,loyalty,1,1,-99,-99,-99,-99,-99,
banner,glide,2,1,-99,-99,-99,-99,-99,
glue,force,3,1,-99,-99,-99,-99,-99,
risk,zero,4,1,-99,-99,-99,-99,-99,
process,joker,5,1,-99,-99,-99,-99,-99,
forest,knob,6,1,-99,-99,-99,-99,-99,
climax,saucer,7,1,-99,-99,-99,-99,-99,
link,crisis,8,1,-99,-99,-99,-99,-99,
bacon,feud,9,1,-99,-99,-99,-99,-99,
replace,roach,10,1,-99,-99,-99,-99,-99,
grip,beach,11,1,-99,-99,-99,-99,-99,
bleach,ruin,12,1,-99,-99,-99,-99,-99,
visit,glove,13,1,-99,-99,-99,-99,-99,
find,clown,14,1,-99,-99,-99,-99,-99,
rock,milk,15,1,-99,-99,-99,-99,-99,
remind,foam,16,1,-99,-99,-99,-99,-99,
shrink,mafia,17,1,-99,-99,-99,-99,-99,
date,laugh,18,1,-99,-99,-99,-99,-99,
bullet,walkway,19,1,-99,-99,-99,-99,-99,
mill,feast,20,1,-99,-99,-99,-99,-99,
pork,emperor,21,1,-99,-99,-99,-99,-99,
port,cinema,22,1,-99,-99,-99,-99,-99,
prison,loaf,23,1,-99,-99,-99,-99,-99,
anger,decay,24,1,-99,-99,-99,-99,-99,
calf,annoy,25,1,-99,-99,-99,-99,-99,
nerve,bumper,26,1,-99,-99,-99,-99,-99,
want,ascent,27,1,-99,-99,-99,-99,-99,
bias,sirloin,28,1,-99,-99,-99,-99,-99,
copy,bedroom,29,1,-99,-99,-99,-99,-99,
chicken,beet,30,1,-99,-99,-99,-99,-99,
biology,temper,31,1,-99,-99,-99,-99,-99,
fan,feature,32,1,-99,-99,-99,-99,-99,
capital,figure,33,1,-99,-99,-99,-99,-99,
smother,surgery,34,1,-99,-99,-99,-99,-99,
caring,skirt,35,1,-99,-99,-99,-99,-99,
pea,bathtub,36,1,-99,-99,-99,-99,-99,
plant,worm,37,1,-99,-99,-99,-99,-99,
need,faucet,38,1,-99,-99,-99,-99,-99,
fee,chowder,39,1,-99,-99,-99,-99,-99,
knock,otter,40,1,-99,-99,-99,-99,-99,
shrink,mafia,1,2,-99,-99,-99,-99,-99,
replace,roach,2,2,-99,-99,-99,-99,-99,
plant,worm,3,2,-99,-99,-99,-99,-99,
knock,otter,4,2,-99,-99,-99,-99,-99,
grip,beach,5,2,-99,-99,-99,-99,-99,
caring,skirt,6,2,-99,-99,-99,-99,-99,
biology,temper,7,2,-99,-99,-99,-99,-99,
bullet,walkway,8,2,-99,-99,-99,-99,-99,
collect,loyalty,9,2,-99,-99,-99,-99,-99,
bias,sirloin,10,2,-99,-99,-99,-99,-99,
prison,loaf,11,2,-99,-99,-99,-99,-99,
find,clown,12,2,-99,-99,-99,-99,-99,
date,laugh,13,2,-99,-99,-99,-99,-99,
fan,feature,14,2,-99,-99,-99,-99,-99,
mill,feast,15,2,-99,-99,-99,-99,-99,
chicken,beet,16,2,-99,-99,-99,-99,-99,
link,crisis,17,2,-99,-99,-99,-99,-99,
risk,zero,18,2,-99,-99,-99,-99,-99,
anger,decay,19,2,-99,-99,-99,-99,-99,
copy,bedroom,20,2,-99,-99,-99,-99,-99,
banner,glide,21,2,-99,-99,-99,-99,-99,
smother,surgery,22,2,-99,-99,-99,-99,-99,
process,joker,23,2,-99,-99,-99,-99,-99,
bleach,ruin,24,2,-99,-99,-99,-99,-99,
bacon,feud,25,2,-99,-99,-99,-99,-99,
pea,bathtub,26,2,-99,-99,-99,-99,-99,
calf,annoy,27,2,-99,-99,-99,-99,-99,
need,faucet,28,2,-99,-99,-99,-99,-99,
glue,force,29,2,-99,-99,-99,-99,-99,
forest,knob,30,2,-99,-99,-99,-99,-99,
capital,figure,31,2,-99,-99,-99,-99,-99,
rock,milk,32,2,-99,-99,-99,-99,-99,
port,cinema,33,2,-99,-99,-99,-99,-99,
visit,glove,34,2,-99,-99,-99,-99,-99,
remind,foam,35,2,-99,-99,-99,-99,-99,
want,ascent,36,2,-99,-99,-99,-99,-99,
fee,chowder,37,2,-99,-99,-99,-99,-99,
climax,saucer,38,2,-99,-99,-99,-99,-99,
pork,emperor,39,2,-99,-99,-99,-99,-99,
nerve,bumper,40,2,-99,-99,-99,-99,-99,
risk,zero,1,3,2,4.569,1.812,1,12.479,
smother,surgery,2,3,24,13.202,8.949,1,2.146,
calf,annoy,3,3,26,6.256,5.35,1,1.434,
bullet,walkway,4,3,14,4.718,3.912,0,2.68,
nerve,bumper,5,3,5,2.838,1.853,0,3.062,
capital,figure,6,3,6,6.23,4.945,0,2.302,
forest,knob,7,3,28,3.637,2.47,0,1.444,
need,faucet,8,3,6,2.334,1.461,0,1.724,
shrink,mafia,9,3,8,2.147,1.28,0,1.961,
copy,bedroom,10,3,10,2.322,1.239,0,1.054,
anger,decay,11,3,6,4.78,3.925,0,1.198,
link,crisis,12,3,4,2.101,0.812,0,1.14,
fan,feature,13,3,8,2.092,0.745,0,0.877,
bleach,ruin,14,3,3,2.022,1.225,0,1.207,
mill,feast,15,3,7,2.643,1.252,0,0.944,
pork,emperor,16,3,4,1.792,0.718,0,0.823,
find,clown,17,3,5,2.091,0.832,0,0.935,
knock,otter,18,3,1,1.591,0.803,0,0.722,
pea,bathtub,19,3,2,1.704,0.838,0,0.758,
biology,temper,20,3,3,1.435,0.671,0,1.395,
collect,loyalty,21,3,5,1.838,1.077,0,0.727,
remind,foam,22,3,3,1.796,0.75,0,0.657,
grip,beach,23,3,5,1.604,0.786,0,2.593,
want,ascent,24,3,1,1.75,0.959,1,3.334,
prison,loaf,25,3,3,5.52,4.677,1,1.361,
bias,sirloin,26,3,2,1.882,1.009,1,2.423,
caring,skirt,27,3,1,2.132,0.987,1,0.87,
visit,glove,28,3,3,2.193,0.839,1,0.763,
process,joker,29,3,1,1.927,0.725,1,1.05,
climax,saucer,30,3,1,1.917,0.902,1,0.55,
glue,force,31,3,1,2.048,0.853,1,0.923,
replace,roach,32,3,1,2.253,0.998,1,0.841,
fee,chowder,33,3,1,1.73,0.864,1,0.864,
bacon,feud,34,3,1,1.874,0.987,1,0.781,
banner,glide,35,3,1,1.761,0.818,1,0.767,
port,cinema,36,3,1,1.863,0.983,1,0.739,
plant,worm,37,3,1,1.74,1.016,1,0.871,
chicken,beet,38,3,4,2.343,0.682,1,0.623,
date,laugh,39,3,1,1.667,0.529,1,0.706,
rock,milk,40,3,5,3.311,2.39,1,0.668,

