word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
biology,temper,1,1,-99,-99,-99,-99,-99,
pea,bathtub,2,1,-99,-99,-99,-99,-99,
find,clown,3,1,-99,-99,-99,-99,-99,
plant,worm,4,1,-99,-99,-99,-99,-99,
banner,glide,5,1,-99,-99,-99,-99,-99,
rock,milk,6,1,-99,-99,-99,-99,-99,
mill,feast,7,1,-99,-99,-99,-99,-99,
bullet,walkway,8,1,-99,-99,-99,-99,-99,
caring,skirt,9,1,-99,-99,-99,-99,-99,
bacon,feud,10,1,-99,-99,-99,-99,-99,
visit,glove,11,1,-99,-99,-99,-99,-99,
smother,surgery,12,1,-99,-99,-99,-99,-99,
anger,decay,13,1,-99,-99,-99,-99,-99,
link,crisis,14,1,-99,-99,-99,-99,-99,
date,laugh,15,1,-99,-99,-99,-99,-99,
collect,loyalty,16,1,-99,-99,-99,-99,-99,
grip,beach,17,1,-99,-99,-99,-99,-99,
bleach,ruin,18,1,-99,-99,-99,-99,-99,
glue,force,19,1,-99,-99,-99,-99,-99,
remind,foam,20,1,-99,-99,-99,-99,-99,
prison,loaf,21,1,-99,-99,-99,-99,-99,
replace,roach,22,1,-99,-99,-99,-99,-99,
copy,bedroom,23,1,-99,-99,-99,-99,-99,
process,joker,24,1,-99,-99,-99,-99,-99,
bias,sirloin,25,1,-99,-99,-99,-99,-99,
nerve,bumper,26,1,-99,-99,-99,-99,-99,
capital,figure,27,1,-99,-99,-99,-99,-99,
climax,saucer,28,1,-99,-99,-99,-99,-99,
shrink,mafia,29,1,-99,-99,-99,-99,-99,
fan,feature,30,1,-99,-99,-99,-99,-99,
need,faucet,31,1,-99,-99,-99,-99,-99,
pork,emperor,32,1,-99,-99,-99,-99,-99,
risk,zero,33,1,-99,-99,-99,-99,-99,
want,ascent,34,1,-99,-99,-99,-99,-99,
chicken,beet,35,1,-99,-99,-99,-99,-99,
port,cinema,36,1,-99,-99,-99,-99,-99,
fee,chowder,37,1,-99,-99,-99,-99,-99,
calf,annoy,38,1,-99,-99,-99,-99,-99,
forest,knob,39,1,-99,-99,-99,-99,-99,
knock,otter,40,1,-99,-99,-99,-99,-99,
date,laugh,1,2,-99,-99,-99,-99,-99,
biology,temper,2,2,-99,-99,-99,-99,-99,
link,crisis,3,2,-99,-99,-99,-99,-99,
forest,knob,4,2,-99,-99,-99,-99,-99,
capital,figure,5,2,-99,-99,-99,-99,-99,
collect,loyalty,6,2,-99,-99,-99,-99,-99,
mill,feast,7,2,-99,-99,-99,-99,-99,
grip,beach,8,2,-99,-99,-99,-99,-99,
caring,skirt,9,2,-99,-99,-99,-99,-99,
banner,glide,10,2,-99,-99,-99,-99,-99,
bacon,feud,11,2,-99,-99,-99,-99,-99,
calf,annoy,12,2,-99,-99,-99,-99,-99,
climax,saucer,13,2,-99,-99,-99,-99,-99,
want,ascent,14,2,-99,-99,-99,-99,-99,
fee,chowder,15,2,-99,-99,-99,-99,-99,
anger,decay,16,2,-99,-99,-99,-99,-99,
smother,surgery,17,2,-99,-99,-99,-99,-99,
process,joker,18,2,-99,-99,-99,-99,-99,
need,faucet,19,2,-99,-99,-99,-99,-99,
bullet,walkway,20,2,-99,-99,-99,-99,-99,
copy,bedroom,21,2,-99,-99,-99,-99,-99,
glue,force,22,2,-99,-99,-99,-99,-99,
remind,foam,23,2,-99,-99,-99,-99,-99,
visit,glove,24,2,-99,-99,-99,-99,-99,
bias,sirloin,25,2,-99,-99,-99,-99,-99,
pea,bathtub,26,2,-99,-99,-99,-99,-99,
port,cinema,27,2,-99,-99,-99,-99,-99,
risk,zero,28,2,-99,-99,-99,-99,-99,
fan,feature,29,2,-99,-99,-99,-99,-99,
nerve,bumper,30,2,-99,-99,-99,-99,-99,
rock,milk,31,2,-99,-99,-99,-99,-99,
pork,emperor,32,2,-99,-99,-99,-99,-99,
knock,otter,33,2,-99,-99,-99,-99,-99,
prison,loaf,34,2,-99,-99,-99,-99,-99,
replace,roach,35,2,-99,-99,-99,-99,-99,
bleach,ruin,36,2,-99,-99,-99,-99,-99,
shrink,mafia,37,2,-99,-99,-99,-99,-99,
plant,worm,38,2,-99,-99,-99,-99,-99,
chicken,beet,39,2,-99,-99,-99,-99,-99,
find,clown,40,2,-99,-99,-99,-99,-99,
glue,force,1,3,77,8.858,6.094,0,11.301,
port,cinema,2,3,63,6.999,2.724,0,5.64,
copy,bedroom,3,3,65,6.597,3.558,0,5.179,
grip,beach,4,3,71,4.013,1.623,0,1.329,
calf,annoy,5,3,69,2.951,1.241,0,1.156,
fee,chowder,6,3,66,3.191,1.625,0,1.496,
mill,feast,7,3,61,2.919,1.163,0,1.848,
replace,roach,8,3,72,2.594,1.066,0,1.547,
nerve,bumper,9,3,66,2.881,1.153,0,1.876,
banner,glide,10,3,66,3.186,1.577,0,3.858,
bleach,ruin,11,3,73,3.107,1.343,0,1.768,
chicken,beet,12,3,70,2.494,1.248,0,1.172,
bacon,feud,13,3,65,2.751,1.472,0,1.217,
fan,feature,14,3,62,2.288,1.117,0,1.152,
biology,temper,15,3,70,1.979,0.909,0,1.298,
bullet,walkway,16,3,61,2.096,0.843,0,1.369,
prison,loaf,17,3,64,2.015,0.911,0,1.307,
shrink,mafia,18,3,65,2.391,1.067,0,1.497,
forest,knob,19,3,66,2.333,1.05,0,1.28,
collect,loyalty,20,3,54,1.964,0.854,0,1.468,
remind,foam,21,3,62,2.15,0.857,1,5.18,
smother,surgery,22,3,60,4.846,2.699,1,4.497,
date,laugh,23,3,67,9.362,6.691,1,1.183,
need,faucet,24,3,66,2.11,0.865,1,1.318,
rock,milk,25,3,67,2.723,0.825,1,1.056,
bias,sirloin,26,3,65,2.644,0.907,1,1.982,
find,clown,27,3,61,2.531,1.225,1,1.418,
caring,skirt,28,3,51,2.001,0.915,1,1.498,
process,joker,29,3,65,2.494,0.756,1,1.061,
link,crisis,30,3,63,2.142,1.025,1,1.227,
visit,glove,31,3,64,2.317,0.738,1,1.061,
want,ascent,32,3,64,3.053,0.691,1,1.062,
climax,saucer,33,3,62,2.568,1.369,1,1.158,
pea,bathtub,34,3,63,2.062,0.839,1,1.218,
risk,zero,35,3,64,2.546,1.274,1,1.151,
anger,decay,36,3,66,2.064,0.829,1,1.688,
knock,otter,37,3,65,2.342,1.2,1,1.27,
pork,emperor,38,3,63,2.445,1.021,1,1.249,
plant,worm,39,3,62,2.092,0.842,1,1.138,
capital,figure,40,3,65,2.158,0.979,1,1.623,

