word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
calf,annoy,1,1.541,0.614,15,1,1,1,0,0, ,8.719,7.258,
need,faucet,1,2.606,0.559,31,2,1,0,1,0,-,-99,-99,
want,ascent,1,1.858,0.87,18,3,1,1,0,0,need,4.496,3.14,
find,clown,1,1.656,0.621,30,4,1,1,1,1,bring,4.724,2.782,
date,laugh,1,1.906,0.94,29,5,1,0,1,0,-,-99,-99,
bacon,feud,1,1.61,0.903,28,6,1,0,1,0,-,-99,-99,
fan,feature,1,2.022,1.176,2,7,1,0,0,1,-,-99,-99,
pork,emperor,1,1.401,0.651,39,8,1,1,1,1,feud,7.9,6.061,
collect,loyalty,1,1.849,0.978,22,9,1,0,1,0,-,-99,-99,
shrink,mafia,1,1.632,0.634,37,10,1,1,1,1,house,3.755,1.981,
banner,glide,1,2.125,0.739,6,11,1,0,0,1,-,-99,-99,
knock,otter,1,1.96,0.996,27,12,1,0,1,0,-,-99,-99,
climax,saucer,1,1.805,0.864,36,13,1,1,1,1,horse,4.382,2.742,
copy,bedroom,46,4.793,2.146,32,14,1,1,1,1,paper,3.938,2.225,
risk,zero,1,2.288,1.09,4,15,1,0,0,1,-,-99,-99,
plant,worm,1,1.672,0.797,8,16,1,0,0,1,-,-99,-99,
prison,loaf,1,1.695,0.727,13,17,1,1,0,0,snack,13.821,12.11,
process,joker,1,1.961,1.213,3,18,1,0,0,1,-,-99,-99,
mill,feast,1,2.092,0.839,5,19,1,0,0,1,-,-99,-99,
nerve,bumper,1,1.735,0.887,10,20,1,1,0,0,shrink,3.565,1.748,
smother,surgery,1,2.498,1.197,1,21,1,0,0,1,-,-99,-99,
replace,roach,1,1.758,0.77,7,22,1,0,0,1,-,-99,-99,
pea,bathtub,1,1.462,0.648,34,23,1,1,1,1,snap,4.684,2.883,
caring,skirt,1,1.688,0.661,11,24,1,1,0,0,mother,3.948,2.153,
bias,sirloin,1,1.936,0.611,20,25,1,0,1,0,-,-99,-99,
capital,figure,1,1.454,0.665,14,26,1,1,0,0,horse,17.508,12.225,
biology,temper,1,1.742,0.825,26,27,1,0,1,0,-,-99,-99,
bleach,ruin,1,1.564,0.644,17,28,1,1,0,0,snake,12.052,10.083,
anger,decay,1,2.202,1.051,25,29,1,0,1,0,-,-99,-99,
fee,chowder,1,2.008,0.763,9,30,1,0,0,1,-,-99,-99,
link,crisis,46,7.986,2.809,24,31,1,1,1,1,stone,4.016,2.116,
forest,knob,1,2.094,0.628,19,32,1,1,0,0,wimp,6.906,3.917,
glue,force,1,2.146,0.558,33,33,1,0,1,0,-,-99,-99,
port,cinema,1,2.157,0.99,21,34,1,0,1,0,-,-99,-99,
remind,foam,1,1.72,0.553,16,35,1,1,0,0,list,6.253,4.655,
rock,milk,1,1.61,0.552,38,36,1,1,1,1,sky,5.612,3.779,
bullet,walkway,1,3.241,2.191,0,37,1,0,0,1,-,-99,-99,
chicken,beet,1,1.804,0.793,23,38,1,1,1,1,road,10.088,7.391,
visit,glove,1,50.497,49.213,35,39,1,1,1,1,snap,8.472,5.915,
grip,beach,1,1.47,0.66,12,40,1,1,0,0,snake,5.256,2.424,
forest,knob,1,2.094,0.628,19,1,2,1,0,0,fire,5.282,3.063,
want,ascent,1,1.858,0.87,18,2,2,1,0,0,soup,4.793,2.18,
bias,sirloin,1,1.936,0.611,20,3,2,0,1,0,-,-99,-99,
knock,otter,1,1.96,0.996,27,4,2,0,1,0,-,-99,-99,
glue,force,1,2.146,0.558,33,5,2,0,1,0,-,-99,-99,
