word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
process,joker,93,2.053,0.582,25,1,1,0,1,0,-,-99,-99,
pork,emperor,89,1.354,0.651,14,2,1,1,0,0,emperor,1001.662,289.341,
caring,skirt,85,1.421,0.718,34,3,1,1,0,0,skirt,25.717,20.778,
find,clown,84,2.102,0.878,36,4,1,1,0,0,clown,234.526,230.34,
mill,feast,88,1.544,0.462,23,5,1,1,1,1,feast,18.635,15.16,
bacon,feud,88,1.309,0.549,39,6,1,1,0,0,feud,24.727,20.705,
pea,bathtub,89,1.598,0.727,12,7,1,0,0,1,-,-99,-99,
forest,knob,88,1.445,0.693,35,8,1,1,0,0,knob,15.005,6.93,
prison,loaf,90,1.351,0.583,27,9,1,0,0,1,-,-99,-99,
bullet,walkway,89,1.31,0.446,5,10,1,0,1,0,-,-99,-99,
visit,glove,87,2.036,0.734,22,11,1,1,0,0,glove,305.435,301.848,
fee,chowder,93,1.47,0.449,7,12,1,0,0,1,-,-99,-99,
link,crisis,88,2.72,0.81,29,13,1,1,1,1,crisis,12.642,6.393,
replace,roach,89,1.547,0.706,20,14,1,0,0,1,-,-99,-99,
need,faucet,86,1.341,0.549,10,15,1,1,0,0,faucet,13.823,8.524,
shrink,mafia,95,1.732,0.909,16,16,1,0,1,0,-,-99,-99,
banner,glide,86,2.493,1.534,32,17,1,1,1,1,glide,44.874,40.829,
want,ascent,82,1.196,0.398,21,18,1,1,1,1,ascent,46.191,41.506,
collect,loyalty,90,1.653,0.878,15,19,1,0,0,1,-,-99,-99,
biology,temper,89,2.244,0.598,6,20,1,1,1,1,temper,20.897,13.854,
anger,decay,87,1.773,0.807,33,21,1,1,0,0,decay,71.526,65.848,
copy,bedroom,96,1.636,0.687,37,22,1,0,0,1,-,-99,-99,
bleach,ruin,86,1.652,0.645,30,23,1,1,1,1,ruin,113.155,109.443,
date,laugh,92,1.854,0.416,26,24,1,0,0,1,-,-99,-99,
smother,surgery,87,1.437,0.677,24,25,1,1,1,1,surgery,26.419,11.941,
grip,beach,90,1.653,0.926,9,26,1,0,0,1,-,-99,-99,
plant,worm,97,1.261,0.479,28,27,1,0,1,0,-,-99,-99,
knock,otter,89,1.246,0.398,13,28,1,0,1,0,-,-99,-99,
remind,foam,96,3.373,0.502,11,29,1,0,0,1,-,-99,-99,
rock,milk,90,1.253,0.46,0,30,1,0,1,0,-,-99,-99,
climax,saucer,89,1.358,0.545,38,31,1,0,1,0,-,-99,-99,
risk,zero,91,1.372,0.469,3,32,1,0,1,0,-,-99,-99,
capital,figure,93,1.333,0.478,17,33,1,0,1,0,-,-99,-99,
bias,sirloin,91,1.198,0.519,31,34,1,0,0,1,-,-99,-99,
glue,force,81,1.475,0.596,8,35,1,1,1,1,force,21.928,10.738,
chicken,beet,87,6.523,5.735,1,36,1,1,1,1,beet,5.183,2.424,
fan,feature,86,1.956,1.19,19,37,1,1,0,0,feature,21.199,10.519,
nerve,bumper,90,1.797,0.696,4,38,1,0,1,0,-,-99,-99,
calf,annoy,83,1.49,0.548,18,39,1,1,0,0,annoy,39.532,34.293,
port,cinema,84,1.653,0.886,2,40,1,1,1,1,cinema,29.351,18.117,
shrink,mafia,95,1.732,0.909,16,1,2,0,1,0,-,-99,-99,
link,crisis,88,2.72,0.81,29,2,2,1,1,1,crisis,20.754,16.363,
pork,emperor,89,1.354,0.651,14,3,2,1,0,0,emperor,35.479,28.264,
replace,roach,89,1.547,0.706,20,4,2,0,0,1,-,-99,-99,
rock,milk,90,1.253,0.46,0,5,2,0,1,0,-,-99,-99,
fee,chowder,93,1.47,0.449,7,6,2,0,0,1,-,-99,-99,
collect,loyalty,90,1.653,0.878,15,7,2,0,0,1,-,-99,-99,
