word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
shrink,mafia,49,3.15,1.852,1,1,1,1,1,1,skip,7.571,5.207,
fee,chowder,54,4.912,4.023,19,2,1,1,0,0,skip,6.781,5.105,
process,joker,70,1.648,0.209,30,3,1,0,1,0,-,-99,-99,
forest,knob,57,6.251,4.83,9,4,1,0,1,0,-,-99,-99,
find,clown,49,3.004,1.341,3,5,1,1,1,1,keep,4.534,2.767,
nerve,bumper,63,1.638,0.698,37,6,1,0,0,1,-,-99,-99,
fan,feature,47,2.188,0.919,5,7,1,1,1,1,blade,4.722,2.5,
want,ascent,47,3.996,1.549,8,8,1,1,1,1,keep,3.62,2.014,
glue,force,74,5.856,1.36,18,9,1,0,1,0,-,-99,-99,
bullet,walkway,46,2.888,1.515,22,10,1,1,1,1,hurt,4.154,2.334,
biology,temper,50,9.516,2.926,15,11,1,1,1,1,skip,5.183,3.493,
capital,figure,55,3.052,1.284,24,12,1,0,1,0,-,-99,-99,
smother,surgery,53,11.67,10.23,17,13,1,1,1,1,eat,4.112,2.499,
pea,bathtub,48,1.61,0.433,35,14,1,1,0,0,pod,3.529,2.059,
bacon,feud,59,2.498,0.849,36,15,1,0,1,0,-,-99,-99,
prison,loaf,52,3.984,2.567,13,16,1,1,0,0,guard,7.369,2.451,
date,laugh,53,6.808,5.246,11,17,1,0,1,0,-,-99,-99,
chicken,beet,60,2.931,1.464,28,18,1,1,0,0,finger,3.99,1.608,
bleach,ruin,86,3.873,2.472,39,19,1,0,0,1,-,-99,-99,
port,cinema,62,1.326,0.586,21,20,1,0,0,1,-,-99,-99,
need,faucet,59,1.608,0.8,34,21,1,1,0,0,keep,3.546,1.724,
knock,otter,60,1.191,0.484,12,22,1,1,0,0,door,3.368,1.53,
bias,sirloin,49,4.407,1.345,6,23,1,1,1,1,sciene,4.069,1.525,
anger,decay,61,3.244,1.931,2,24,1,0,0,1,-,-99,-99,
calf,annoy,61,1.213,0.467,32,25,1,0,0,1,-,-99,-99,
rock,milk,57,3.16,1.372,20,26,1,0,1,0,-,-99,-99,
climax,saucer,52,3.021,1.197,31,27,1,1,1,1,end,5.928,4.235,
grip,beach,62,2.416,0.899,25,28,1,0,0,1,-,-99,-99,
pork,emperor,52,1.577,0.697,4,29,1,1,0,0,chop,5.542,3.521,
copy,bedroom,50,6.147,1.274,0,30,1,1,1,1,paste,4.034,1.924,
mill,feast,62,3.717,1.747,7,31,1,0,1,0,-,-99,-99,
plant,worm,67,1.904,0.646,38,32,1,0,0,1,-,-99,-99,
risk,zero,61,4.204,3.063,26,33,1,0,0,1,-,-99,-99,
banner,glide,54,2.822,1.542,27,34,1,1,0,0,book,6.612,4.39,
link,crisis,55,3.558,1.644,10,35,1,1,0,0,web,3.737,1.857,
remind,foam,47,1.192,0.303,29,36,1,1,0,0,keep,10.092,8.24,
replace,roach,55,2.207,0.835,23,37,1,0,1,0,-,-99,-99,
collect,loyalty,62,1.655,0.489,33,38,1,0,0,1,-,-99,-99,
caring,skirt,56,2.49,1.103,16,39,1,0,1,0,-,-99,-99,
visit,glove,64,2.349,1.454,14,40,1,0,0,1,-,-99,-99,
remind,foam,47,1.192,0.303,29,1,2,1,0,0,skip,6.726,4.265,
chicken,beet,60,2.931,1.464,28,2,2,1,0,0,little,4.073,1.8,
visit,glove,64,2.349,1.454,14,3,2,0,0,1,-,-99,-99,
knock,otter,60,1.191,0.484,12,4,2,1,0,0,door,3.109,1.554,
pork,emperor,52,1.577,0.697,4,5,2,1,0,0,chop,3.707,1.853,
need,faucet,59,1.608,0.8,34,6,2,1,0,0,keep,3.33,1.528,
nerve,bumper,63,1.638,0.698,37,7,2,0,0,1,-,-99,-99,
biology,temper,50,9.516,2.926,15,8,2,1,1,1,science,5.023,2.427,
want,ascent,47,3.996,1.549,8,9,2,1,1,1,skip,6.949,4.652,
port,cinema,62,1.326,0.586,21,10,2,0,0,1,-,-99,-99,
fee,chowder,54,4.912,4.023,19,11,2,1,0,0,skip,4.562,2.02,
grip,beach,62,2.416,0.899,25,12,2,0,0,1,-,-99,-99,
collect,loyalty,62,1.655,0.489,33,13,2,0,0,1,-,-99,-99,
glue,force,74,5.856,1.36,18,14,2,0,1,0,-,-99,-99,
process,joker,70,1.648,0.209,30,15,2,0,1,0,-,-99,-99,
smother,surgery,53,11.67,10.23,17,16,2,1,1,1,skip,6.407,3.126,
shrink,mafia,49,3.15,1.852,1,17,2,1,1,1,little,4.524,2.416,
bleach,ruin,86,3.873,2.472,39,18,2,0,0,1,-,-99,-99,
risk,zero,61,4.204,3.063,26,19,2,0,0,1,-,-99,-99,
fan,feature,47,2.188,0.919,5,20,2,1,1,1,hot,5.366,3.555,
link,crisis,55,3.558,1.644,10,21,2,1,0,0,web,3.363,1.802,
mill,feast,62,3.717,1.747,7,22,2,0,1,0,-,-99,-99,
copy,bedroom,50,6.147,1.274,0,23,2,1,1,1,skip,3.963,2.015,
forest,knob,57,6.251,4.83,9,24,2,0,1,0,-,-99,-99,
rock,milk,57,3.16,1.372,20,25,2,0,1,0,-,-99,-99,
climax,saucer,52,3.021,1.197,31,26,2,1,1,1,end,3.939,2.1,
replace,roach,55,2.207,0.835,23,27,2,0,1,0,-,-99,-99,
bacon,feud,59,2.498,0.849,36,28,2,0,1,0,-,-99,-99,
anger,decay,61,3.244,1.931,2,29,2,0,0,1,-,-99,-99,
date,laugh,53,6.808,5.246,11,30,2,0,1,0,-,-99,-99,
plant,worm,67,1.904,0.646,38,31,2,0,0,1,-,-99,-99,
pea,bathtub,48,1.61,0.433,35,32,2,1,0,0,pod,4.598,2.772,
bias,sirloin,49,4.407,1.345,6,33,2,1,1,1,element,5.726,3.56,
calf,annoy,61,1.213,0.467,32,34,2,0,0,1,-,-99,-99,
banner,glide,54,2.822,1.542,27,35,2,1,0,0,ad,3.228,1.839,
bullet,walkway,46,2.888,1.515,22,36,2,1,1,1,guard,4.758,2.768,
find,clown,49,3.004,1.341,3,37,2,1,1,1,keep,3.574,1.718,
capital,figure,55,3.052,1.284,24,38,2,0,1,0,-,-99,-99,
prison,loaf,52,3.984,2.567,13,39,2,1,0,0,guard,4.775,2.291,
caring,skirt,56,2.49,1.103,16,40,2,0,1,0,-,-99,-99,
bullet,walkway,46,2.888,1.515,22,1,3,1,1,1,skip,6.115,3.878,
anger,decay,61,3.244,1.931,2,2,3,0,0,1,-,-99,-99,
rock,milk,57,3.16,1.372,20,3,3,0,1,0,-,-99,-99,
bleach,ruin,86,3.873,2.472,39,4,3,0,0,1,-,-99,-99,
caring,skirt,56,2.49,1.103,16,5,3,0,1,0,-,-99,-99,
find,clown,49,3.004,1.341,3,6,3,1,1,1,skip,5.898,2.534,
chicken,beet,60,2.931,1.464,28,7,3,1,0,0,skip,4.862,2.332,
pork,emperor,52,1.577,0.697,4,8,3,1,0,0,chop,4.656,1.346,
plant,worm,67,1.904,0.646,38,9,3,0,0,1,-,-99,-99,
smother,surgery,53,11.67,10.23,17,10,3,1,1,1,blanket,8.296,2.432,
fan,feature,47,2.188,0.919,5,11,3,1,1,1,blade,8.36,2.012,
copy,bedroom,50,6.147,1.274,0,12,3,1,1,1,paste,5.534,1.86,
link,crisis,55,3.558,1.644,10,13,3,1,0,0,web,5.13,2.097,
fee,chowder,54,4.912,4.023,19,14,3,1,0,0,keep,9.615,4.789,
risk,zero,61,4.204,3.063,26,15,3,0,0,1,-,-99,-99,
remind,foam,47,1.192,0.303,29,16,3,1,0,0,later,5.975,2.832,
climax,saucer,52,3.021,1.197,31,17,3,1,1,1,end,6.783,3.464,
capital,figure,55,3.052,1.284,24,18,3,0,1,0,-,-99,-99,
replace,roach,55,2.207,0.835,23,19,3,0,1,0,-,-99,-99,
process,joker,70,1.648,0.209,30,20,3,0,1,0,-,-99,-99,
bacon,feud,59,2.498,0.849,36,21,3,0,1,0,-,-99,-99,
forest,knob,57,6.251,4.83,9,22,3,0,1,0,-,-99,-99,
biology,temper,50,9.516,2.926,15,23,3,1,1,1,science,10.189,3.19,
prison,loaf,52,3.984,2.567,13,24,3,1,0,0,guard,3.932,1.401,
need,faucet,59,1.608,0.8,34,25,3,1,0,0,want,5.425,2.064,
banner,glide,54,2.822,1.542,27,26,3,1,0,0,ad,2.897,1.499,
mill,feast,62,3.717,1.747,7,27,3,0,1,0,-,-99,-99,
port,cinema,62,1.326,0.586,21,28,3,0,0,1,-,-99,-99,
collect,loyalty,62,1.655,0.489,33,29,3,0,0,1,-,-99,-99,
calf,annoy,61,1.213,0.467,32,30,3,0,0,1,-,-99,-99,
pea,bathtub,48,1.61,0.433,35,31,3,1,0,0,pod,4.07,2.204,
visit,glove,64,2.349,1.454,14,32,3,0,0,1,-,-99,-99,
grip,beach,62,2.416,0.899,25,33,3,0,0,1,-,-99,-99,
want,ascent,47,3.996,1.549,8,34,3,1,1,1,need,4.975,2.898,
shrink,mafia,49,3.15,1.852,1,35,3,1,1,1,skip,15.851,12.498,
glue,force,74,5.856,1.36,18,36,3,0,1,0,-,-99,-99,
nerve,bumper,63,1.638,0.698,37,37,3,0,0,1,-,-99,-99,
date,laugh,53,6.808,5.246,11,38,3,0,1,0,-,-99,-99,
knock,otter,60,1.191,0.484,12,39,3,1,0,0,door,7.309,5.551,
bias,sirloin,49,4.407,1.345,6,40,3,1,1,1,keep,3.978,2.235,

