word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
fan,feature,45,4.207,2.055,1,1,1,0,0,1,-,-99,-99,
grip,beach,17,3.535,1.828,28,2,1,1,0,0,glue,15.945,13.402,
capital,figure,28,4.167,1.671,3,3,1,1,1,1,crime,7.24,4.937,
pork,emperor,90,4.559,2.863,11,4,1,0,1,0,-,-99,-99,
date,laugh,30,5.343,3.418,8,5,1,1,1,1,laugh,6.582,3.545,
prison,loaf,91,2.759,1.519,34,6,1,0,1,0,-,-99,-99,
copy,bedroom,23,5.272,2.367,14,7,1,1,0,0,paste,32.215,30.608,
collect,loyalty,19,2.52,1.299,12,8,1,1,0,0,parallel,16.465,10.964,
visit,glove,20,2.679,1.297,10,9,1,1,0,0,glove,7.16,3.361,
knock,otter,30,4.327,2.503,30,10,1,0,0,1,-,-99,-99,
remind,foam,89,15.48,7.544,24,11,1,1,1,1,foam,12.574,10.473,
biology,temper,42,4.04,2.96,29,12,1,0,0,1,-,-99,-99,
need,faucet,14,4.495,1.691,37,13,1,1,0,0,fun,9.091,7.475,
bullet,walkway,28,2.175,1.101,21,14,1,0,0,1,-,-99,-99,
rock,milk,100,2.839,1.698,32,15,1,0,1,0,-,-99,-99,
anger,decay,15,2.52,1.225,39,16,1,1,0,0,kite,18.22,13.609,
bleach,ruin,85,12.631,10.336,9,17,1,1,1,1,ruin,4.408,2.425,
chicken,beet,78,21.722,5.393,2,18,1,1,1,1,beet,5.592,4.007,
bacon,feud,72,11.536,3.848,17,19,1,1,1,1,feud,3.664,1.696,
replace,roach,19,3.167,1.768,20,20,1,1,0,0,window,6.104,4.15,
forest,knob,94,17.776,6.472,6,21,1,0,1,0,-,-99,-99,
plant,worm,100,11.143,10.103,7,22,1,0,1,0,-,-99,-99,
mill,feast,100,3.007,1.249,36,23,1,0,1,0,-,-99,-99,
caring,skirt,88,3.191,1.971,18,24,1,1,1,1,dog,18.007,15.912,
glue,force,43,6.023,3.367,19,25,1,0,0,1,-,-99,-99,
risk,zero,27,4.375,2.575,27,26,1,1,0,0,beach,11.83,10.061,
want,ascent,28,2.576,1.189,0,27,1,0,0,1,-,-99,-99,
banner,glide,82,3.359,1.624,31,28,1,1,1,1,glide,9.413,7.282,
link,crisis,11,5.96,3.069,16,29,1,1,0,0,click,6.544,4.71,
shrink,mafia,98,4.52,3.36,15,30,1,0,1,0,-,-99,-99,
find,clown,16,4.151,2.177,26,31,1,1,0,0,clown,5.478,3.281,
fee,chowder,43,3.472,2.038,13,32,1,0,0,1,-,-99,-99,
nerve,bumper,31,9.111,7.145,38,33,1,1,1,1,gas,14.582,11.984,
calf,annoy,59,11.168,9.112,22,34,1,0,0,1,-,-99,-99,
pea,bathtub,92,4.672,3.032,4,35,1,0,1,0,-,-99,-99,
process,joker,44,5.879,2.367,5,36,1,0,0,1,-,-99,-99,
port,cinema,43,4.952,3.392,25,37,1,0,0,1,-,-99,-99,
smother,surgery,24,2.312,1.3,35,38,1,1,1,1,surgery,10.645,4.461,
bias,sirloin,100,3.879,1.943,23,39,1,0,1,0,-,-99,-99,
climax,saucer,91,4.135,2.415,33,40,1,0,1,0,-,-99,-99,
process,joker,44,5.879,2.367,5,1,2,0,0,1,-,-99,-99,
glue,force,43,6.023,3.367,19,2,2,0,0,1,-,-99,-99,
calf,annoy,59,11.168,9.112,22,3,2,0,0,1,-,-99,-99,
find,clown,16,4.151,2.177,26,4,2,1,0,0,clown,4.853,2.944,
grip,beach,17,3.535,1.828,28,5,2,1,0,0,force,11.999,9.727,
prison,loaf,91,2.759,1.519,34,6,2,0,1,0,-,-99,-99,
mill,feast,100,3.007,1.249,36,7,2,0,1,0,-,-99,-99,
climax,saucer,91,4.135,2.415,33,8,2,0,1,0,-,-99,-99,
link,crisis,11,5.96,3.069,16,9,2,1,0,0,glove,5.519,3.141,
pea,bathtub,92,4.672,3.032,4,10,2,0,1,0,-,-99,-99,
fee,chowder,43,3.472,2.038,13,11,2,0,0,1,-,-99,-99,
plant,worm,100,11.143,10.103,7,12,2,0,1,0,-,-99,-99,
fan,feature,45,4.207,2.055,1,13,2,0,0,1,-,-99,-99,
bacon,feud,72,11.536,3.848,17,14,2,1,1,1,feud,3.774,2.079,
anger,decay,15,2.52,1.225,39,15,2,1,0,0,cow,9.368,7.367,
collect,loyalty,19,2.52,1.299,12,16,2,1,0,0,parallel,11.712,8.837,
want,ascent,28,2.576,1.189,0,17,2,0,0,1,-,-99,-99,
chicken,beet,78,21.722,5.393,2,18,2,1,1,1,beet,4.158,2.455,
port,cinema,43,4.952,3.392,25,19,2,0,0,1,-,-99,-99,
caring,skirt,88,3.191,1.971,18,20,2,1,1,1,verge,12.983,10.744,
pork,emperor,90,4.559,2.863,11,21,2,0,1,0,-,-99,-99,
copy,bedroom,23,5.272,2.367,14,22,2,1,0,0,paste,3.774,2.054,
