word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
chicken,beet,75,4.229,1.886,31,1,1,0,1,0,-,-99,-99,
process,joker,15,2.932,1.386,6,2,1,1,0,0,SKIP,12.225,9.896,
capital,figure,20,8.834,5.382,4,3,1,1,1,1,SKIP,9.911,7.709,
plant,worm,15,5.992,2.967,16,4,1,1,0,0,Tree,7.423,6.063,
bias,sirloin,10,4.723,2.137,9,5,1,1,0,0,Greed,6.834,5.198,
pea,bathtub,20,11.241,4.316,20,6,1,1,0,0,bathtub,6.105,4.084,
rock,milk,25,6.65,4.548,14,7,1,0,0,1,-,-99,-99,
copy,bedroom,22,4.371,1.666,35,8,1,0,0,1,-,-99,-99,
pork,emperor,85,5.491,3.689,26,9,1,0,1,0,-,-99,-99,
anger,decay,10,15.18,11.794,18,10,1,1,0,0,chaos,9.076,7.151,
remind,foam,20,5.222,3.031,39,11,1,0,0,1,-,-99,-99,
date,laugh,75,4.898,3.487,19,12,1,0,1,0,-,-99,-99,
smother,surgery,80,4.77,2.528,37,13,1,0,1,0,-,-99,-99,
banner,glide,10,4.623,2.176,38,14,1,1,0,0,grip,9.032,7.364,
find,clown,75,5.082,2.689,36,15,1,1,1,1,clown,3.8,2.363,
biology,temper,31,4.746,1.983,22,16,1,0,0,1,-,-99,-99,
shrink,mafia,20,5.767,3.905,2,17,1,0,0,1,-,-99,-99,
caring,skirt,15,2.438,1.37,5,18,1,1,1,1,duck,9.163,5.415,
fan,feature,50,5.511,4.249,25,19,1,0,0,1,-,-99,-99,
want,ascent,20,4.885,2.384,28,20,1,0,0,1,-,-99,-99,
prison,loaf,80,5.942,2.458,13,21,1,0,1,0,-,-99,-99,
knock,otter,21,3.104,1.528,12,22,1,0,0,1,-,-99,-99,
bacon,feud,75,4.159,3.318,32,23,1,1,1,1,emperor ,7.444,1.82,
visit,glove,20,8.016,4.161,27,24,1,0,0,1,-,-99,-99,
forest,knob,67,4.372,3.524,33,25,1,1,1,1,knob,4.374,3.133,
bleach,ruin,80,3.754,2.058,29,26,1,0,1,0,-,-99,-99,
bullet,walkway,85,5.134,1.698,23,27,1,0,1,0,-,-99,-99,
replace,roach,15,4.981,1.759,11,28,1,1,0,0,faucet,7.469,2.332,
climax,saucer,10,9.521,6.223,8,29,1,1,1,1,pan,7.064,4.752,
port,cinema,79,5.914,2.836,34,30,1,0,1,0,-,-99,-99,
mill,feast,75,3.653,1.826,21,31,1,0,1,0,-,-99,-99,
link,crisis,50,6.302,2.617,7,32,1,1,1,1,drama,13.701,11.812,
collect,loyalty,15,2.695,1.226,3,33,1,1,0,0,pan,5.695,2.67,
calf,annoy,15,6.14,3.432,17,34,1,1,0,0,chaos,9.484,4.056,
glue,force,65,6.849,5.008,0,35,1,1,1,1,force,3.155,1.819,
nerve,bumper,20,5.763,3.762,30,36,1,1,1,1,chaos,12.345,8.095,
need,faucet,79,6.093,4.278,24,37,1,0,1,0,-,-99,-99,
grip,beach,20,8.825,3.739,1,38,1,1,1,1,clown,5.619,4.165,
risk,zero,50,9.921,7.841,15,39,1,0,0,1,-,-99,-99,
fee,chowder,19,5.285,3.89,10,40,1,1,0,0,capital,8.546,5.713,
want,ascent,20,4.885,2.384,28,1,2,0,0,1,-,-99,-99,
replace,roach,15,4.981,1.759,11,2,2,1,0,0,faucet,7.467,6.215,
fee,chowder,19,5.285,3.89,10,3,2,1,0,0,capital,7.645,6.044,
risk,zero,50,9.921,7.841,15,4,2,0,0,1,-,-99,-99,
prison,loaf,80,5.942,2.458,13,5,2,0,1,0,-,-99,-99,
need,faucet,79,6.093,4.278,24,6,2,0,1,0,-,-99,-99,
bullet,walkway,85,5.134,1.698,23,7,2,0,1,0,-,-99,-99,
biology,temper,31,4.746,1.983,22,8,2,0,0,1,-,-99,-99,
bias,sirloin,10,4.723,2.137,9,9,2,1,0,0,calf,6.854,5.609,
visit,glove,20,8.016,4.161,27,10,2,0,0,1,-,-99,-99,
caring,skirt,15,2.438,1.37,5,11,2,1,1,1,SKIP,5.859,4.01,
shrink,mafia,20,5.767,3.905,2,12,2,0,0,1,-,-99,-99,
plant,worm,15,5.992,2.967,16,13,2,1,0,0,otter,12.514,5.437,
forest,knob,67,4.372,3.524,33,14,2,1,1,1,knob,5.143,4.027,
grip,beach,20,8.825,3.739,1,15,2,1,1,1,mafia,12.143,6.716,
pea,bathtub,20,11.241,4.316,20,16,2,1,0,0,bathtub,3.716,1.692,
rock,milk,25,6.65,4.548,14,17,2,0,0,1,-,-99,-99,
mill,feast,75,3.653,1.826,21,18,2,0,1,0,-,-99,-99,
glue,force,65,6.849,5.008,0,19,2,1,1,1,force,5.227,1.501,
process,joker,15,2.932,1.386,6,20,2,1,0,0,SKIP,13.816,3.114,
pork,emperor,85,5.491,3.689,26,21,2,0,1,0,-,-99,-99,
date,laugh,75,4.898,3.487,19,22,2,0,1,0,-,-99,-99,
collect,loyalty,15,2.695,1.226,3,23,2,1,0,0,capital,6.917,4.992,
anger,decay,10,15.18,11.794,18,24,2,1,0,0,biology,6.11,3.586,
chicken,beet,75,4.229,1.886,31,25,2,0,1,0,-,-99,-99,
banner,glide,10,4.623,2.176,38,26,2,1,0,0,calf,9.589,4.977,
knock,otter,21,3.104,1.528,12,27,2,0,0,1,-,-99,-99,
smother,surgery,80,4.77,2.528,37,28,2,0,1,0,-,-99,-99,
bacon,feud,75,4.159,3.318,32,29,2,1,1,1,emperor ,4.039,1.536,
climax,saucer,10,9.521,6.223,8,30,2,1,1,1,pot,5.774,4.32,
copy,bedroom,22,4.371,1.666,35,31,2,0,0,1,-,-99,-99,
find,clown,75,5.082,2.689,36,32,2,1,1,1,clown,3.173,1.767,
calf,annoy,15,6.14,3.432,17,33,2,1,0,0,temper,3.724,2.385,
fan,feature,50,5.511,4.249,25,34,2,0,0,1,-,-99,-99,
capital,figure,20,8.834,5.382,4,35,2,1,1,1,risk,7.429,5.41,
port,cinema,79,5.914,2.836,34,36,2,0,1,0,-,-99,-99,
nerve,bumper,20,5.763,3.762,30,37,2,1,1,1,SKIP,6.09,4.052,
remind,foam,20,5.222,3.031,39,38,2,0,0,1,-,-99,-99,
link,crisis,50,6.302,2.617,7,39,2,1,1,1,choas,4.732,3.256,
bleach,ruin,80,3.754,2.058,29,40,2,0,1,0,-,-99,-99,
link,crisis,50,6.302,2.617,7,1,3,1,1,1,chaos,9.437,1.536,
