word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
copy,bedroom,1,1.47,0.812,27,1,1,1,0,0,paste,3.091,1.921,
banner,glide,1,1.751,0.994,17,2,1,0,0,1,-,-99,-99,
collect,loyalty,1,2.071,0.909,32,3,1,0,0,1,-,-99,-99,
bullet,walkway,1,1.52,0.864,11,4,1,0,1,0,-,-99,-99,
prison,loaf,1,1.91,1.19,2,5,1,0,0,1,-,-99,-99,
date,laugh,93,1.903,0.841,38,6,1,1,1,1,laugh,3.373,1.931,
fee,chowder,93,1.752,0.885,3,7,1,1,1,1,chowder,2.991,1.692,
anger,decay,1,1.479,0.877,30,8,1,0,0,1,-,-99,-99,
nerve,bumper,1,2.511,0.981,18,9,1,0,1,0,-,-99,-99,
climax,saucer,83,2.199,1.23,24,10,1,0,1,0,-,-99,-99,
smother,surgery,1,3.575,1.277,19,11,1,0,0,1,-,-99,-99,
replace,roach,1,1.622,0.9,10,12,1,0,1,0,-,-99,-99,
capital,figure,1,2.36,0.905,37,13,1,1,0,0,building,3.415,1.66,
bias,sirloin,16,3.006,1.86,22,14,1,1,0,0,free,2.624,1.749,
pork,emperor,16,4.111,1.678,14,15,1,0,1,0,-,-99,-99,
chicken,beet,1,2.136,1.149,36,16,1,1,0,0,beet,3.392,1.909,
grip,beach,100,1.551,0.797,39,17,1,1,1,1,beach,2.415,1.243,
remind,foam,100,2.519,1.454,31,18,1,1,1,1,foam,2.487,1.275,
port,cinema,1,1.631,0.877,5,19,1,1,0,0,wine,2.455,1.443,
plant,worm,1,4.256,3.111,0,20,1,0,0,1,-,-99,-99,
need,faucet,1,1.799,1.118,13,21,1,0,0,1,-,-99,-99,
risk,zero,1,1.454,0.748,12,22,1,1,0,0,go,4.424,2.516,
fan,feature,1,1.463,0.843,29,23,1,0,0,1,-,-99,-99,
find,clown,1,1.718,0.917,15,24,1,0,1,0,-,-99,-99,
want,ascent,1,1.575,0.941,34,25,1,1,0,0,hide,4.646,3.116,
link,crisis,81,4.151,2.884,9,26,1,0,1,0,-,-99,-99,
mill,feast,1,3.319,1.694,33,27,1,1,0,0,dog,3.336,2.387,
pea,bathtub,100,2.431,0.823,21,28,1,1,1,1,bathtub,3.555,1.515,
visit,glove,1,2.143,1.437,23,29,1,0,0,1,-,-99,-99,
calf,annoy,1,3.48,2.246,1,30,1,0,0,1,-,-99,-99,
bacon,feud,100,1.884,1.043,16,31,1,1,1,1,feud,2.634,1.447,
shrink,mafia,1,2.038,0.909,4,32,1,1,0,0,tight,2.743,1.62,
glue,force,24,3.127,2.389,7,33,1,0,1,0,-,-99,-99,
forest,knob,100,3.504,1.088,26,34,1,1,1,1,knob,3.247,1.741,
knock,otter,95,3.832,1.327,20,35,1,1,1,1,otter,2.408,1.438,
biology,temper,100,1.726,0.814,35,36,1,1,0,0,temper,2.702,1.323,
bleach,ruin,100,2.127,1.19,25,37,1,1,1,1,ruin,2.623,1.428,
process,joker,1,2.231,1.374,28,38,1,0,1,0,-,-99,-99,
rock,milk,93,3.79,1.268,8,39,1,1,1,1,milk,3.208,1.789,
caring,skirt,89,3.503,1.413,6,40,1,0,1,0,-,-99,-99,
prison,loaf,1,1.91,1.19,2,1,2,0,0,1,-,-99,-99,
visit,glove,1,2.143,1.437,23,2,2,0,0,1,-,-99,-99,
nerve,bumper,1,2.511,0.981,18,3,2,0,1,0,-,-99,-99,
bias,sirloin,16,3.006,1.86,22,4,2,1,0,0,right,8.535,7.912,
collect,loyalty,1,2.071,0.909,32,5,2,0,0,1,-,-99,-99,
rock,milk,93,3.79,1.268,8,6,2,1,1,1,milk,1.919,1.32,
process,joker,1,2.231,1.374,28,7,2,0,1,0,-,-99,-99,
need,faucet,1,1.799,1.118,13,8,2,0,0,1,-,-99,-99,
chicken,beet,1,2.136,1.149,36,9,2,1,0,0,beet,2.288,1.712,
glue,force,24,3.127,2.389,7,10,2,0,1,0,-,-99,-99,
capital,figure,1,2.36,0.905,37,11,2,1,0,0,bulding,3.167,1.679,
knock,otter,95,3.832,1.327,20,12,2,1,1,1,otter,4.254,2.311,
risk,zero,1,1.454,0.748,12,13,2,1,0,0,reward,3.047,2.128,
calf,annoy,1,3.48,2.246,1,14,2,0,0,1,-,-99,-99,
climax,saucer,83,2.199,1.23,24,15,2,0,1,0,-,-99,-99,
fee,chowder,93,1.752,0.885,3,16,2,1,1,1,chowder,2.32,1.52,
port,cinema,1,1.631,0.877,5,17,2,1,0,0,wine,1.543,1.184,
fan,feature,1,1.463,0.843,29,18,2,0,0,1,-,-99,-99,
bacon,feud,100,1.884,1.043,16,19,2,1,1,1,feud,1.719,1.112,
