word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
knock,otter,38,2.498,0.802,10,1,1,1,1,1,otter,48.252,46.013,
banner,glide,41,3.148,2.135,21,2,1,0,0,1,-,-99,-99,
prison,loaf,23,4.987,1.798,26,3,1,0,1,0,-,-99,-99,
remind,foam,34,3.127,0.739,17,4,1,0,0,1,-,-99,-99,
replace,roach,66,1.406,0.378,16,5,1,1,0,0,feast,41.433,39.246,
want,ascent,30,1.602,0.469,31,6,1,0,0,1,-,-99,-99,
port,cinema,30,2.111,0.768,20,7,1,0,1,0,-,-99,-99,
biology,temper,32,3.243,1.003,3,8,1,1,1,1,temper,29.609,23.359,
pork,emperor,1,14.046,9.913,0,9,1,0,1,0,-,-99,-99,
rock,milk,25,3.086,0.753,28,10,1,0,1,0,-,-99,-99,
copy,bedroom,24,1.957,0.448,1,11,1,0,0,1,-,-99,-99,
shrink,mafia,27,2.977,0.692,35,12,1,0,1,0,-,-99,-99,
bacon,feud,93,2.816,1.158,4,13,1,1,0,0,best,32.198,29.849,
mill,feast,56,5.246,0.666,8,14,1,1,0,0,feast,12.656,10.651,
fan,feature,81,3.643,0.527,13,15,1,1,1,1,feature,11.831,9.309,
process,joker,42,5.104,1.625,22,16,1,0,0,1,-,-99,-99,
bleach,ruin,30,2.765,0.785,5,17,1,0,0,1,-,-99,-99,
need,faucet,58,2.45,1.036,18,18,1,1,1,1,faucet,23.519,20.574,
date,laugh,68,2.193,0.826,24,19,1,1,0,0,laugh,17.069,13.327,
fee,chowder,22,3.048,0.558,33,20,1,0,0,1,-,-99,-99,
climax,saucer,74,1.76,0.482,36,21,1,1,0,0,saucer,17.742,15.713,
grip,beach,31,2.2,0.762,6,22,1,1,1,1,need,36.502,31.953,
calf,annoy,34,1.509,0.451,34,23,1,0,0,1,-,-99,-99,
glue,force,49,3.699,1.421,9,24,1,1,1,1,force,10.63,8.667,
anger,decay,16,3.166,1.532,32,25,1,0,1,0,-,-99,-99,
pea,bathtub,30,2.299,0.864,12,26,1,0,0,1,-,-99,-99,
collect,loyalty,30,2.804,0.725,38,27,1,0,1,0,-,-99,-99,
nerve,bumper,64,1.974,0.658,27,28,1,1,0,0,bumper,17.648,14.716,
forest,knob,74,3.665,1.364,11,29,1,1,1,1,knob,28.473,26.019,
visit,glove,72,1.947,0.622,37,30,1,1,0,0,knock,53.709,51.246,
smother,surgery,100,1.722,0.347,2,31,1,1,0,0,squeeze,9.699,6.607,
