word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
glue,force,73,1.436,0.551,39,1,1,1,0,0,force,55.643,50.597,
want,ascent,73,14.143,12.969,1,2,1,0,1,0,-,-99,-99,
bacon,feud,78,1.285,0.557,32,3,1,0,1,0,-,-99,-99,
port,cinema,65,2.462,1.277,15,4,1,1,1,1,cinema,42.045,33.605,
remind,foam,62,12.422,1.423,4,5,1,1,1,1,foam,513.146,507.476,
collect,loyalty,68,11.084,9.963,7,6,1,1,1,1,loyalty,36.859,25.79,
fee,chowder,84,1.781,1.053,25,7,1,0,1,0,-,-99,-99,
shrink,mafia,71,1.421,0.607,10,8,1,0,1,0,-,-99,-99,
copy,bedroom,73,1.422,0.744,30,9,1,1,0,0,bedroom,26.598,20.367,
replace,roach,83,1.618,0.877,13,10,1,0,1,0,-,-99,-99,
link,crisis,71,3.043,1.985,3,11,1,1,1,1,crisis,15.744,8.604,
climax,saucer,86,1.271,0.509,26,12,1,0,0,1,-,-99,-99,
anger,decay,69,2.42,1.457,5,13,1,1,1,1,decay,13.805,7.785,
find,clown,87,1.286,0.623,27,14,1,0,0,1,-,-99,-99,
bias,sirloin,79,2.237,0.485,22,15,1,0,0,1,-,-99,-99,
capital,figure,79,1.517,0.862,29,16,1,0,0,1,-,-99,-99,
visit,glove,77,1.782,0.583,24,17,1,1,0,0,glove,54.187,49.928,
prison,loaf,75,1.725,0.806,14,18,1,0,1,0,-,-99,-99,
grip,beach,77,4.06,0.63,18,19,1,1,0,0,beach,66.787,54.064,
mill,feast,37,2.144,1.094,9,20,1,1,1,1,feast,44.706,39.774,
calf,annoy,36,2.145,1.059,0,21,1,1,1,1,annoy,37.053,31.914,
nerve,bumper,82,1.845,0.717,11,22,1,0,0,1,-,-99,-99,
need,faucet,40,1.965,0.957,23,23,1,1,1,1,faucet,60.293,51.582,
banner,glide,71,14.517,13.509,38,24,1,1,1,1,glide,44.851,37.603,
fan,feature,80,1.271,0.558,16,25,1,0,0,1,-,-99,-99,
smother,surgery,89,3.364,1.86,37,26,1,0,1,0,-,-99,-99,
pea,bathtub,77,1.477,0.701,20,27,1,1,0,0,bathtub,22.987,16.853,
knock,otter,73,1.654,0.831,19,28,1,1,0,0,otter,13.913,11.222,
bleach,ruin,71,2.804,0.668,21,29,1,1,0,0,ruin,24.27,19.794,
forest,knob,67,3.165,0.965,31,30,1,1,0,0,knob,66.796,63.115,
date,laugh,81,1.897,0.762,6,31,1,0,0,1,-,-99,-99,
