word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
anger,decay,1,4.331,3.17,22,1,1,0,1,0,-,-99,-99,
rock,milk,1,6.253,4.763,18,2,1,0,0,1,-,-99,-99,
find,clown,1,9.239,7.51,8,3,1,0,0,1,-,-99,-99,
shrink,mafia,1,4.084,2.595,12,4,1,0,1,0,-,-99,-99,
plant,worm,1,2.504,1.258,1,5,1,1,0,0,dig,9.491,5.664,
chicken,beet,1,2.487,1.249,33,6,1,0,0,1,-,-99,-99,
grip,beach,100,15.407,9.864,17,7,1,1,1,1,beach,6.928,3.996,
biology,temper,1,4.878,2.437,7,8,1,0,1,0,-,-99,-99,
climax,saucer,100,4.002,2.775,37,9,1,1,1,1,saucer,4.463,2.005,
smother,surgery,1,7.091,5.245,36,10,1,1,0,0,gold,9.364,6.262,
nerve,bumper,1,2.872,1.438,0,11,1,1,0,0,potato,14.084,11.473,
knock,otter,7,8.862,7.31,29,12,1,1,0,0,table,17.295,6.839,
link,crisis,100,6.93,5.344,19,13,1,1,1,1,crisis,4.46,2.379,
visit,glove,100,3.88,2.378,11,14,1,1,1,1,cow,7.177,4.898,
prison,loaf,1,3.891,2.106,30,15,1,0,0,1,-,-99,-99,
forest,knob,1,4.937,2.181,31,16,1,0,0,1,-,-99,-99,
pea,bathtub,79,4.844,3.17,39,17,1,0,1,0,-,-99,-99,
risk,zero,1,2.816,1.343,20,18,1,0,0,1,-,-99,-99,
fee,chowder,1,8.842,7.252,9,19,1,0,1,0,-,-99,-99,
bleach,ruin,1,7.306,6.064,32,20,1,1,0,0,room,10.863,8.987,
calf,annoy,1,6.753,4.708,38,21,1,1,0,0,student,9.235,6.358,
date,laugh,100,6.652,4.759,3,22,1,1,1,1,laugh,3.449,1.262,
fan,feature,23,9.152,7.334,6,23,1,0,1,0,-,-99,-99,
copy,bedroom,100,3.634,1.926,25,24,1,1,1,1,room,8.529,3.827,
bullet,walkway,1,3.235,1.954,28,25,1,0,0,1,-,-99,-99,
port,cinema,61,7.61,5.639,13,26,1,0,1,0,-,-99,-99,
mill,feast,100,3.811,2.328,27,27,1,1,1,1,feast,4.405,2.032,
process,joker,1,10.069,7.845,4,28,1,0,0,1,-,-99,-99,
want,ascent,1,2.937,1.848,10,29,1,0,0,1,-,-99,-99,
remind,foam,67,25.001,6.402,2,30,1,1,0,0,grant,22.137,17.39,
glue,force,100,4.159,2.775,35,31,1,1,1,1,force,4.204,2.054,
need,faucet,1,3.531,1.307,24,32,1,1,0,0,wood,14.092,5.352,
bacon,feud,100,4.074,2.516,15,33,1,1,1,1,feud,9.396,7.282,
collect,loyalty,1,3.96,2.366,14,34,1,0,1,0,-,-99,-99,
bias,sirloin,1,5.977,4.496,16,35,1,1,0,0,meat,13.077,10.933,
caring,skirt,1,4.436,2.963,21,36,1,0,1,0,-,-99,-99,
banner,glide,1,3.208,1.205,5,37,1,0,1,0,-,-99,-99,
capital,figure,1,12.928,11.911,34,38,1,1,0,0,school,11.548,9.542,
replace,roach,1,9.933,8.46,23,39,1,0,0,1,-,-99,-99,
pork,emperor,100,6.03,4.747,26,40,1,1,1,1,feud,6.345,2.278,
port,cinema,61,7.61,5.639,13,1,2,0,1,0,-,-99,-99,
fee,chowder,1,8.842,7.252,9,2,2,0,1,0,-,-99,-99,
nerve,bumper,1,2.872,1.438,0,3,2,1,0,0,see,7.863,6.178,
knock,otter,7,8.862,7.31,29,4,2,1,0,0,wood,7.405,5.5,
link,crisis,100,6.93,5.344,19,5,2,1,1,1,crisis,4.525,2.144,
fan,feature,23,9.152,7.334,6,6,2,0,1,0,-,-99,-99,
pork,emperor,100,6.03,4.747,26,7,2,1,1,1,feud,3.684,1.796,
plant,worm,1,2.504,1.258,1,8,2,1,0,0,sun,7.917,4.921,
remind,foam,67,25.001,6.402,2,9,2,1,0,0,scoff,14.136,2.058,
rock,milk,1,6.253,4.763,18,10,2,0,0,1,-,-99,-99,
date,laugh,100,6.652,4.759,3,11,2,1,1,1,laugh,5.005,2.392,
copy,bedroom,100,3.634,1.926,25,12,2,1,1,1,room,6.695,4.636,
visit,glove,100,3.88,2.378,11,13,2,1,1,1,doctor,5.478,2.052,
bullet,walkway,1,3.235,1.954,28,14,2,0,0,1,-,-99,-99,
replace,roach,1,9.933,8.46,23,15,2,0,0,1,-,-99,-99,
bias,sirloin,1,5.977,4.496,16,16,2,1,0,0,cow,5.832,2.372,
need,faucet,1,3.531,1.307,24,17,2,1,0,0,wood,11.634,2.507,
climax,saucer,100,4.002,2.775,37,18,2,1,1,1,saucer,4.037,1.533,
want,ascent,1,2.937,1.848,10,19,2,0,0,1,-,-99,-99,
caring,skirt,1,4.436,2.963,21,20,2,0,1,0,-,-99,-99,
prison,loaf,1,3.891,2.106,30,21,2,0,0,1,-,-99,-99,
bleach,ruin,1,7.306,6.064,32,22,2,1,0,0,tea,21.11,19.33,
bacon,feud,100,4.074,2.516,15,23,2,1,1,1,feud,4.979,1.79,
find,clown,1,9.239,7.51,8,24,2,0,0,1,-,-99,-99,
forest,knob,1,4.937,2.181,31,25,2,0,0,1,-,-99,-99,
calf,annoy,1,6.753,4.708,38,26,2,1,0,0,listen,5.496,3.12,
anger,decay,1,4.331,3.17,22,27,2,0,1,0,-,-99,-99,
grip,beach,100,15.407,9.864,17,28,2,1,1,1,beach,6.278,4.121,
capital,figure,1,12.928,11.911,34,29,2,1,0,0,moon,11.914,10.026,
glue,force,100,4.159,2.775,35,30,2,1,1,1,force,4.782,1.695,
banner,glide,1,3.208,1.205,5,31,2,0,1,0,-,-99,-99,
smother,surgery,1,7.091,5.245,36,32,2,1,0,0,butter,13.368,7.913,
process,joker,1,10.069,7.845,4,33,2,0,0,1,-,-99,-99,
pea,bathtub,79,4.844,3.17,39,34,2,0,1,0,-,-99,-99,
mill,feast,100,3.811,2.328,27,35,2,1,1,1,feast,7.474,1.772,
collect,loyalty,1,3.96,2.366,14,36,2,0,1,0,-,-99,-99,
shrink,mafia,1,4.084,2.595,12,37,2,0,1,0,-,-99,-99,
risk,zero,1,2.816,1.343,20,38,2,0,0,1,-,-99,-99,
biology,temper,1,4.878,2.437,7,39,2,0,1,0,-,-99,-99,
chicken,beet,1,2.487,1.249,33,40,2,0,0,1,-,-99,-99,
bleach,ruin,1,7.306,6.064,32,1,3,1,0,0,house,6.459,3.317,
fan,feature,23,9.152,7.334,6,2,3,0,1,0,-,-99,-99,
bias,sirloin,1,5.977,4.496,16,3,3,1,0,0,man,10.179,8.518,
banner,glide,1,3.208,1.205,5,4,3,0,1,0,-,-99,-99,
want,ascent,1,2.937,1.848,10,5,3,0,0,1,-,-99,-99,
calf,annoy,1,6.753,4.708,38,6,3,1,0,0,listen,4.762,2.173,
nerve,bumper,1,2.872,1.438,0,7,3,1,0,0,ending,20.438,18.259,
rock,milk,1,6.253,4.763,18,8,3,0,0,1,-,-99,-99,
climax,saucer,100,4.002,2.775,37,9,3,1,1,1,saucer,7.276,5.708,
plant,worm,1,2.504,1.258,1,10,3,1,0,0,tall,10.545,8.608,
pea,bathtub,79,4.844,3.17,39,11,3,0,1,0,-,-99,-99,
date,laugh,100,6.652,4.759,3,12,3,1,1,1,laugh,9.582,3.296,
caring,skirt,1,4.436,2.963,21,13,3,0,1,0,-,-99,-99,
collect,loyalty,1,3.96,2.366,14,14,3,0,1,0,-,-99,-99,
knock,otter,7,8.862,7.31,29,15,3,1,0,0,wood,7.331,5.32,
biology,temper,1,4.878,2.437,7,16,3,0,1,0,-,-99,-99,
shrink,mafia,1,4.084,2.595,12,17,3,0,1,0,-,-99,-99,
mill,feast,100,3.811,2.328,27,18,3,1,1,1,feast,16.1,13.23,
replace,roach,1,9.933,8.46,23,19,3,0,0,1,-,-99,-99,
copy,bedroom,100,3.634,1.926,25,20,3,1,1,1,room,9.371,3.932,
capital,figure,1,12.928,11.911,34,21,3,1,0,0,money,9.177,4.96,
grip,beach,100,15.407,9.864,17,22,3,1,1,1,beach,6.843,4.446,
visit,glove,100,3.88,2.378,11,23,3,1,1,1,dog,14.872,8.682,
anger,decay,1,4.331,3.17,22,24,3,0,1,0,-,-99,-99,
process,joker,1,10.069,7.845,4,25,3,0,0,1,-,-99,-99,
link,crisis,100,6.93,5.344,19,26,3,1,1,1,crisis,6.671,4.488,
bullet,walkway,1,3.235,1.954,28,27,3,0,0,1,-,-99,-99,
find,clown,1,9.239,7.51,8,28,3,0,0,1,-,-99,-99,
port,cinema,61,7.61,5.639,13,29,3,0,1,0,-,-99,-99,
need,faucet,1,3.531,1.307,24,30,3,1,0,0,love,8.96,6.342,
forest,knob,1,4.937,2.181,31,31,3,0,0,1,-,-99,-99,
bacon,feud,100,4.074,2.516,15,32,3,1,1,1,emperor,7.849,2.385,
pork,emperor,100,6.03,4.747,26,33,3,1,1,1,feud,10.356,2.716,
glue,force,100,4.159,2.775,35,34,3,1,1,1,force,8.255,6.03,
remind,foam,67,25.001,6.402,2,35,3,1,0,0,yell,12.53,10.888,
prison,loaf,1,3.891,2.106,30,36,3,0,0,1,-,-99,-99,
chicken,beet,1,2.487,1.249,33,37,3,0,0,1,-,-99,-99,
smother,surgery,1,7.091,5.245,36,38,3,1,0,0,talk,4.621,2.534,
fee,chowder,1,8.842,7.252,9,39,3,0,1,0,-,-99,-99,
risk,zero,1,2.816,1.343,20,40,3,0,0,1,-,-99,-99,

