word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
replace,roach,61,3.237,1.74,6,1,1,1,1,1,roach,50.121,25.848,
bullet,walkway,66,4.116,2.42,23,2,1,0,0,1,-,-99,-99,
bias,sirloin,100,2.869,1.256,15,3,1,0,1,0,-,-99,-99,
banner,glide,34,2.324,0.756,4,4,1,1,0,0,glide,45.898,34.043,
caring,skirt,62,4.633,1.459,13,5,1,1,1,1,skirt,24.283,13.321,
process,joker,44,2.906,1.112,3,6,1,1,0,0,joker,12.396,7.307,
want,ascent,75,3.701,1.327,16,7,1,0,1,0,-,-99,-99,
collect,loyalty,73,2.581,1.17,28,8,1,0,1,0,-,-99,-99,
anger,decay,70,2.433,1.013,0,9,1,1,1,1,otter,26.234,23.917,
rock,milk,70,1.726,0.705,2,10,1,0,0,1,-,-99,-99,
date,laugh,63,2.588,1.25,29,11,1,1,1,1,laugh,28.041,24.781,
bleach,ruin,100,3.407,2.028,31,12,1,0,1,0,-,-99,-99,
forest,knob,70,2.183,0.684,17,13,1,1,1,1,clown,18.003,15.161,
smother,surgery,70,3.296,1.061,30,14,1,1,1,1,surgery ,21.932,17.406,
knock,otter,76,2.485,1.011,11,15,1,0,1,0,-,-99,-99,
shrink,mafia,62,2.895,1.236,9,16,1,0,0,1,-,-99,-99,
capital,figure,61,3.212,1.756,14,17,1,1,0,0,figure ,30.767,22.185,
bacon,feud,65,3.024,2.117,18,18,1,0,0,1,-,-99,-99,
grip,beach,36,3.961,2.266,27,19,1,1,0,0,bleach ,35.684,32.075,
calf,annoy,83,3.835,1.026,35,20,1,0,1,0,-,-99,-99,
pea,bathtub,62,2.479,1.09,38,21,1,0,0,1,-,-99,-99,
prison,loaf,62,2.319,0.997,10,22,1,1,1,1,loaf,18.62,10.398,
fan,feature,66,2.497,1.152,24,23,1,1,1,1,feature ,21.941,18.566,
visit,glove,37,4.743,1.369,8,24,1,1,1,1,glove,30.653,27.553,
nerve,bumper,31,3.368,1.473,32,25,1,1,0,0,faucet ,23.336,19.372,
copy,bedroom,69,2.133,0.821,7,26,1,0,0,1,-,-99,-99,
biology,temper,32,2.68,1.111,26,27,1,1,0,0,temper,17.085,14.108,
pork,emperor,89,10.312,4.415,25,28,1,0,1,0,-,-99,-99,
mill,feast,77,3.071,1.29,37,29,1,0,1,0,-,-99,-99,
find,clown,32,3.81,1.753,5,30,1,1,0,0,knob,67.362,61.621,
risk,zero,63,2.855,1.336,19,31,1,0,0,1,-,-99,-99,
climax,saucer,60,10.597,3.184,12,32,1,1,0,0,saucer,42.036,36.243,
fee,chowder,67,2.397,1.256,22,33,1,0,0,1,-,-99,-99,
remind,foam,40,2.899,1.011,20,34,1,1,0,0,foam,42.803,39.636,
glue,force,77,3.235,1.263,34,35,1,0,1,0,-,-99,-99,
link,crisis,84,3.311,1.185,36,36,1,0,1,0,-,-99,-99,
port,cinema,33,2.618,1.154,1,37,1,1,0,0,cinema ,26.65,20.749,
need,faucet,60,2.41,1.087,33,38,1,1,1,1,feast ,59.451,55.894,
plant,worm,65,3.117,0.844,21,39,1,0,0,1,-,-99,-99,
chicken,beet,62,2.612,1.035,39,40,1,0,0,1,-,-99,-99,
need,faucet,60,2.41,1.087,33,1,2,1,1,1,forest ,27.503,25.033,
mill,feast,77,3.071,1.29,37,2,2,0,1,0,-,-99,-99,
fee,chowder,67,2.397,1.256,22,3,2,0,0,1,-,-99,-99,
copy,bedroom,69,2.133,0.821,7,4,2,0,0,1,-,-99,-99,
knock,otter,76,2.485,1.011,11,5,2,0,1,0,-,-99,-99,
bacon,feud,65,3.024,2.117,18,6,2,0,0,1,-,-99,-99,
pea,bathtub,62,2.479,1.09,38,7,2,0,0,1,-,-99,-99,
biology,temper,32,2.68,1.111,26,8,2,1,0,0,temper,12.286,8.733,
find,clown,32,3.81,1.753,5,9,2,1,0,0,clown,22.098,19.106,
date,laugh,63,2.588,1.25,29,10,2,1,1,1,laugh,128.901,125.17,
grip,beach,36,3.961,2.266,27,11,2,1,0,0,forest ,4.453,1.69,
bleach,ruin,100,3.407,2.028,31,12,2,0,1,0,-,-99,-99,
chicken,beet,62,2.612,1.035,39,13,2,0,0,1,-,-99,-99,
replace,roach,61,3.237,1.74,6,14,2,1,1,1,roach ,37.199,33.756,
remind,foam,40,2.899,1.011,20,15,2,1,0,0,foam,24.306,22.42,
nerve,bumper,31,3.368,1.473,32,16,2,1,0,0,bumper,9.603,6.905,
caring,skirt,62,4.633,1.459,13,17,2,1,1,1,skirt,12.803,8.421,
banner,glide,34,2.324,0.756,4,18,2,1,0,0,glide ,13.712,7.417,
shrink,mafia,62,2.895,1.236,9,19,2,0,0,1,-,-99,-99,
capital,figure,61,3.212,1.756,14,20,2,1,0,0,figure ,15.002,10.811,
bias,sirloin,100,2.869,1.256,15,21,2,0,1,0,-,-99,-99,
smother,surgery,70,3.296,1.061,30,22,2,1,1,1,surgery ,27.073,24.669,
climax,saucer,60,10.597,3.184,12,23,2,1,0,0,saucer,19.372,16.647,
plant,worm,65,3.117,0.844,21,24,2,0,0,1,-,-99,-99,
risk,zero,63,2.855,1.336,19,25,2,0,0,1,-,-99,-99,
collect,loyalty,73,2.581,1.17,28,26,2,0,1,0,-,-99,-99,
anger,decay,70,2.433,1.013,0,27,2,1,1,1,decay,24.112,20.868,
forest,knob,70,2.183,0.684,17,28,2,1,1,1,worm,19.95,16.302,
calf,annoy,83,3.835,1.026,35,29,2,0,1,0,-,-99,-99,
rock,milk,70,1.726,0.705,2,30,2,0,0,1,-,-99,-99,
