word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
bleach,ruin,93,8.324,6.324,9,1,1,0,0,1,-,-99,-99,
bullet,walkway,91,2.078,1.445,21,2,1,1,0,0,walkway,3.442,1.853,
find,clown,100,2.619,1.915,11,3,1,0,1,0,-,-99,-99,
pea,bathtub,100,1.39,0.765,30,4,1,0,1,0,-,-99,-99,
grip,beach,85,3.38,2.036,16,5,1,1,1,1,beach,3.274,1.82,
capital,figure,95,1.949,0.965,4,6,1,1,1,1,figure,2.797,1.428,
plant,worm,100,3.061,2.094,17,7,1,0,1,0,-,-99,-99,
smother,surgery,100,1.445,0.797,1,8,1,0,1,0,-,-99,-99,
risk,zero,100,2.769,2.114,38,9,1,0,1,0,-,-99,-99,
caring,skirt,89,8.17,3.143,33,10,1,1,1,1,skirt,2.877,1.664,
need,faucet,100,3.156,2.173,8,11,1,1,1,1,faucet,3.982,1.986,
want,ascent,23,7.613,6.48,15,12,1,1,0,0,loyalty,18.487,16.462,
remind,foam,24,2.435,1.719,7,13,1,1,0,0,me,11.19,10.1,
shrink,mafia,100,1.382,0.712,0,14,1,0,1,0,-,-99,-99,
copy,bedroom,100,2.367,1.705,26,15,1,0,0,1,-,-99,-99,
biology,temper,32,4.223,3.405,5,16,1,1,0,0,blanket,4.28,2.482,
banner,glide,94,1.586,0.817,20,17,1,0,0,1,-,-99,-99,
fee,chowder,100,1.693,1.101,10,18,1,0,0,1,-,-99,-99,
climax,saucer,97,1.573,0.986,19,19,1,0,0,1,-,-99,-99,
visit,glove,32,4.787,3.783,34,20,1,1,0,0,doctor,7.255,3.007,
chicken,beet,100,1.525,0.736,6,21,1,0,1,0,-,-99,-99,
replace,roach,12,4.168,2.19,22,22,1,1,0,0,blanket,3.978,2.412,
mill,feast,82,2.029,0.894,31,23,1,1,1,1,feast,2.39,1.512,
fan,feature,87,4.117,0.89,14,24,1,1,0,0,feature,3.678,1.911,
process,joker,61,7.044,3.428,37,25,1,1,1,1,joker,2.655,1.374,
glue,force,100,4.584,0.647,3,26,1,0,0,1,-,-99,-99,
knock,otter,100,1.606,0.928,18,27,1,1,1,1,otter,2.841,1.725,
