word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
pork,emperor,88,5.263,1.048,17,1,1,0,0,1,-,-99,-99,
chicken,beet,93,3.799,0.856,21,2,1,0,0,1,-,-99,-99,
grip,beach,92,3.079,0.976,5,3,1,0,1,0,-,-99,-99,
rock,milk,73,9.743,6.328,4,4,1,1,0,0,beet,10.673,8.354,
climax,saucer,88,2.815,1.168,28,5,1,1,1,1,rock,6.99,5.178,
bias,sirloin,88,2.887,1.023,1,6,1,1,1,1,climax,10.271,5.34,
banner,glide,90,2.399,0.904,12,7,1,0,0,1,-,-99,-99,
find,clown,65,7.774,3.214,27,8,1,1,1,1,glide,7.773,5.571,
prison,loaf,82,2.239,0.896,39,9,1,1,0,0,find,5.56,3.277,
smother,surgery,82,3.119,1.2,32,10,1,1,0,0,find,6.976,5.022,
glue,force,89,14.752,1.091,34,11,1,0,0,1,-,-99,-99,
knock,otter,81,4.935,1.064,3,12,1,1,1,1,force,4.341,2.569,
bacon,feud,91,3.344,1.08,18,13,1,0,0,1,-,-99,-99,
shrink,mafia,80,4.504,1.464,10,14,1,1,0,0,feud,4.918,2.965,
plant,worm,71,5.52,2.352,22,15,1,1,1,1,feud,17.592,5.296,
biology,temper,92,8.079,1.967,33,16,1,0,1,0,-,-99,-99,
nerve,bumper,82,3.845,2.11,0,17,1,1,1,1,temper,5.876,3.654,
link,crisis,88,4.014,1.11,6,18,1,1,1,1,visit,1291.509,1288.55,
collect,loyalty,89,4.392,0.944,13,19,1,0,1,0,-,-99,-99,
mill,feast,89,2.815,1.026,19,20,1,0,0,1,-,-99,-99,
replace,roach,89,3.055,1.16,11,21,1,0,0,1,-,-99,-99,
copy,bedroom,90,4.239,1.247,31,22,1,0,1,0,-,-99,-99,
anger,decay,85,3.975,1.239,23,23,1,1,1,1,roach,5.347,2.765,
pea,bathtub,38,5.431,1.552,37,24,1,1,0,0,milk,8.288,3.404,
bullet,walkway,67,4.455,1.223,36,25,1,1,0,0,roach,25.975,22.775,
need,faucet,90,2.879,0.92,29,26,1,0,1,0,-,-99,-99,
fan,feature,91,8.544,1.136,7,27,1,0,1,0,-,-99,-99,
fee,chowder,77,2.334,1.055,38,28,1,1,0,0,roach,13.779,11.421,
forest,knob,89,5.207,0.784,20,29,1,0,0,1,-,-99,-99,
want,ascent,88,4.615,2.471,35,30,1,0,0,1,-,-99,-99,
capital,figure,89,2.439,0.975,24,31,1,0,1,0,-,-99,-99,
remind,foam,87,4.008,1.312,26,32,1,1,0,0,capital,4.723,1.859,
caring,skirt,84,6.28,1.224,15,33,1,1,0,0,figure,4.167,1.91,
date,laugh,83,8,0.68,30,34,1,1,1,1,figure,5.255,3.046,
process,joker,80,4.279,1.056,2,35,1,1,1,1,milk,6.199,4.145,
calf,annoy,93,2.703,0.968,9,36,1,0,1,0,-,-99,-99,
visit,glove,93,2.375,0.864,25,37,1,0,1,0,-,-99,-99,
bleach,ruin,83,3.72,0.928,14,38,1,1,0,0,grove,6.534,3.996,
risk,zero,94,2.575,0.784,8,39,1,0,1,0,-,-99,-99,
port,cinema,88,5.279,1.176,16,40,1,0,0,1,-,-99,-99,
copy,bedroom,90,4.239,1.247,31,1,2,0,1,0,-,-99,-99,
visit,glove,93,2.375,0.864,25,2,2,0,1,0,-,-99,-99,
climax,saucer,88,2.815,1.168,28,3,2,1,1,1,grove,5.994,4.225,
bleach,ruin,83,3.72,0.928,14,4,2,1,0,0,roach,16.919,13.371,
remind,foam,87,4.008,1.312,26,5,2,1,0,0,milk,13.199,7.228,
want,ascent,88,4.615,2.471,35,6,2,0,0,1,-,-99,-99,
collect,loyalty,89,4.392,0.944,13,7,2,0,1,0,-,-99,-99,
find,clown,65,7.774,3.214,27,8,2,1,1,1,collect,7.507,4.336,
process,joker,80,4.279,1.056,2,9,2,1,1,1,gloat,10.535,8.053,
fee,chowder,77,2.334,1.055,38,10,2,1,0,0,gloat,26.943,24.955,
mill,feast,89,2.815,1.026,19,11,2,0,0,1,-,-99,-99,
capital,figure,89,2.439,0.975,24,12,2,0,1,0,-,-99,-99,
grip,beach,92,3.079,0.976,5,13,2,0,1,0,-,-99,-99,
rock,milk,73,9.743,6.328,4,14,2,1,0,0,gloat,7.713,5.523,
biology,temper,92,8.079,1.967,33,15,2,0,1,0,-,-99,-99,
plant,worm,71,5.52,2.352,22,16,2,1,1,1,collect,10.306,7.629,
pea,bathtub,38,5.431,1.552,37,17,2,1,0,0,pea,5.896,2.297,
chicken,beet,93,3.799,0.856,21,18,2,0,0,1,-,-99,-99,
anger,decay,85,3.975,1.239,23,19,2,1,1,1,beet,5.775,2.669,
date,laugh,83,8,0.68,30,20,2,1,1,1,chicken,7.288,1.453,
port,cinema,88,5.279,1.176,16,21,2,0,0,1,-,-99,-99,
bullet,walkway,67,4.455,1.223,36,22,2,1,0,0,beet,11.646,9.671,
glue,force,89,14.752,1.091,34,23,2,0,0,1,-,-99,-99,
nerve,bumper,82,3.845,2.11,0,24,2,1,1,1,chicken,19.62,17.416,
pork,emperor,88,5.263,1.048,17,25,2,0,0,1,-,-99,-99,
calf,annoy,93,2.703,0.968,9,26,2,0,1,0,-,-99,-99,
link,crisis,88,4.014,1.11,6,27,2,1,1,1,boat,99.187,96.379,
replace,roach,89,3.055,1.16,11,28,2,0,0,1,-,-99,-99,
smother,surgery,82,3.119,1.2,32,29,2,1,0,0,roach,4.727,2.049,
banner,glide,90,2.399,0.904,12,30,2,0,0,1,-,-99,-99,
shrink,mafia,80,4.504,1.464,10,31,2,1,0,0,glide,4.08,2.32,
caring,skirt,84,6.28,1.224,15,32,2,1,0,0,roach,51.198,48.836,
risk,zero,94,2.575,0.784,8,33,2,0,1,0,-,-99,-99,
fan,feature,91,8.544,1.136,7,34,2,0,1,0,-,-99,-99,
knock,otter,81,4.935,1.064,3,35,2,1,1,1,feature,7.549,2.983,
bias,sirloin,88,2.887,1.023,1,36,2,1,1,1,feature,7.199,4.202,
bacon,feud,91,3.344,1.08,18,37,2,0,0,1,-,-99,-99,
forest,knob,89,5.207,0.784,20,38,2,0,0,1,-,-99,-99,
need,faucet,90,2.879,0.92,29,39,2,0,1,0,-,-99,-99,
prison,loaf,82,2.239,0.896,39,40,2,1,0,0,roach,20.834,18.459,
need,faucet,90,2.879,0.92,29,1,3,0,1,0,-,-99,-99,
prison,loaf,82,2.239,0.896,39,2,3,1,0,0,facuet,9.374,6.47,
replace,roach,89,3.055,1.16,11,3,3,0,0,1,-,-99,-99,
mill,feast,89,2.815,1.026,19,4,3,0,0,1,-,-99,-99,
bullet,walkway,67,4.455,1.223,36,5,3,1,0,0,mill,5.061,3.039,
glue,force,89,14.752,1.091,34,6,3,0,0,1,-,-99,-99,
rock,milk,73,9.743,6.328,4,7,3,1,0,0,force,4.519,2.267,
caring,skirt,84,6.28,1.224,15,8,3,1,0,0,fill,7.6,5.335,
pea,bathtub,38,5.431,1.552,37,9,3,1,0,0,roach,5.631,3.206,
fee,chowder,77,2.334,1.055,38,10,3,1,0,0,fill,10.032,7.534,
capital,figure,89,2.439,0.975,24,11,3,0,1,0,-,-99,-99,
smother,surgery,82,3.119,1.2,32,12,3,1,0,0,roach,15.125,11.54,
grip,beach,92,3.079,0.976,5,13,3,0,1,0,-,-99,-99,
link,crisis,88,4.014,1.11,6,14,3,1,1,1,grip,3.91,1.853,
port,cinema,88,5.279,1.176,16,15,3,0,0,1,-,-99,-99,
risk,zero,94,2.575,0.784,8,16,3,0,1,0,-,-99,-99,
anger,decay,85,3.975,1.239,23,17,3,1,1,1,zero,5.694,3.164,
