word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
nerve,bumper,1,1,-99,-99,-99,-99,-99,
mill,feast,2,1,-99,-99,-99,-99,-99,
knock,otter,3,1,-99,-99,-99,-99,-99,
plant,worm,4,1,-99,-99,-99,-99,-99,
grip,beach,5,1,-99,-99,-99,-99,-99,
pea,bathtub,6,1,-99,-99,-99,-99,-99,
capital,figure,7,1,-99,-99,-99,-99,-99,
calf,annoy,8,1,-99,-99,-99,-99,-99,
rock,milk,9,1,-99,-99,-99,-99,-99,
chicken,beet,10,1,-99,-99,-99,-99,-99,
risk,zero,11,1,-99,-99,-99,-99,-99,
climax,saucer,12,1,-99,-99,-99,-99,-99,
shrink,mafia,13,1,-99,-99,-99,-99,-99,
caring,skirt,14,1,-99,-99,-99,-99,-99,
process,joker,15,1,-99,-99,-99,-99,-99,
anger,decay,16,1,-99,-99,-99,-99,-99,
bacon,feud,17,1,-99,-99,-99,-99,-99,
visit,glove,18,1,-99,-99,-99,-99,-99,
smother,surgery,19,1,-99,-99,-99,-99,-99,
bias,sirloin,20,1,-99,-99,-99,-99,-99,
link,crisis,21,1,-99,-99,-99,-99,-99,
fan,feature,22,1,-99,-99,-99,-99,-99,
port,cinema,23,1,-99,-99,-99,-99,-99,
prison,loaf,24,1,-99,-99,-99,-99,-99,
banner,glide,25,1,-99,-99,-99,-99,-99,
biology,temper,26,1,-99,-99,-99,-99,-99,
bleach,ruin,27,1,-99,-99,-99,-99,-99,
fee,chowder,28,1,-99,-99,-99,-99,-99,
need,faucet,29,1,-99,-99,-99,-99,-99,
pork,emperor,30,1,-99,-99,-99,-99,-99,
want,ascent,31,1,-99,-99,-99,-99,-99,
glue,force,32,1,-99,-99,-99,-99,-99,
replace,roach,33,1,-99,-99,-99,-99,-99,
date,laugh,34,1,-99,-99,-99,-99,-99,
copy,bedroom,35,1,-99,-99,-99,-99,-99,
collect,loyalty,36,1,-99,-99,-99,-99,-99,
bullet,walkway,37,1,-99,-99,-99,-99,-99,
find,clown,38,1,-99,-99,-99,-99,-99,
remind,foam,39,1,-99,-99,-99,-99,-99,
forest,knob,40,1,-99,-99,-99,-99,-99,
nerve,bumper,1,2,-99,-99,-99,-99,-99,
pork,emperor,2,2,-99,-99,-99,-99,-99,
capital,figure,3,2,-99,-99,-99,-99,-99,
remind,foam,4,2,-99,-99,-99,-99,-99,
collect,loyalty,5,2,-99,-99,-99,-99,-99,
climax,saucer,6,2,-99,-99,-99,-99,-99,
copy,bedroom,7,2,-99,-99,-99,-99,-99,
calf,annoy,8,2,-99,-99,-99,-99,-99,
anger,decay,9,2,-99,-99,-99,-99,-99,
grip,beach,10,2,-99,-99,-99,-99,-99,
bias,sirloin,11,2,-99,-99,-99,-99,-99,
bullet,walkway,12,2,-99,-99,-99,-99,-99,
risk,zero,13,2,-99,-99,-99,-99,-99,
rock,milk,14,2,-99,-99,-99,-99,-99,
replace,roach,15,2,-99,-99,-99,-99,-99,
fan,feature,16,2,-99,-99,-99,-99,-99,
banner,glide,17,2,-99,-99,-99,-99,-99,
biology,temper,18,2,-99,-99,-99,-99,-99,
bleach,ruin,19,2,-99,-99,-99,-99,-99,
glue,force,20,2,-99,-99,-99,-99,-99,
date,laugh,21,2,-99,-99,-99,-99,-99,
want,ascent,22,2,-99,-99,-99,-99,-99,
link,crisis,23,2,-99,-99,-99,-99,-99,
port,cinema,24,2,-99,-99,-99,-99,-99,
process,joker,25,2,-99,-99,-99,-99,-99,
find,clown,26,2,-99,-99,-99,-99,-99,
mill,feast,27,2,-99,-99,-99,-99,-99,
caring,skirt,28,2,-99,-99,-99,-99,-99,
visit,glove,29,2,-99,-99,-99,-99,-99,
bacon,feud,30,2,-99,-99,-99,-99,-99,
pea,bathtub,31,2,-99,-99,-99,-99,-99,
plant,worm,32,2,-99,-99,-99,-99,-99,
shrink,mafia,33,2,-99,-99,-99,-99,-99,
fee,chowder,34,2,-99,-99,-99,-99,-99,
knock,otter,35,2,-99,-99,-99,-99,-99,
need,faucet,36,2,-99,-99,-99,-99,-99,
smother,surgery,37,2,-99,-99,-99,-99,-99,
forest,knob,38,2,-99,-99,-99,-99,-99,
prison,loaf,39,2,-99,-99,-99,-99,-99,
chicken,beet,40,2,-99,-99,-99,-99,-99,
want,ascent,1,3,75,6.43,4.73,1,13.774,
link,crisis,2,3,70,4.582,1.608,1,2.071,
knock,otter,3,3,67,1.702,0.76,1,1.263,
smother,surgery,4,3,67,2.687,1.753,1,0.687,
replace,roach,5,3,69,2.311,0.984,1,0.872,
process,joker,6,3,74,1.502,0.608,1,1.007,
bullet,walkway,7,3,70,1.967,1.225,1,17.639,
copy,bedroom,8,3,63,1.967,0.823,1,0.967,
nerve,bumper,9,3,66,2.271,1.354,1,1.303,
find,clown,10,3,67,2.295,1.343,1,1.671,
glue,force,11,3,63,1.887,1.033,1,1.495,
caring,skirt,12,3,64,1.909,1.095,1,1.023,
calf,annoy,13,3,65,2.36,1.209,1,0.998,
climax,saucer,14,3,57,1.838,0.928,1,0.975,
pork,emperor,15,3,66,2.727,1.785,1,0.839,
banner,glide,16,3,67,1.798,0.856,1,1.079,
visit,glove,17,3,61,1.543,0.697,1,0.839,
capital,figure,18,3,70,1.807,0.841,1,0.671,
date,laugh,19,3,63,3.047,0.777,1,0.767,
prison,loaf,20,3,65,2.319,1.448,1,0.727,
chicken,beet,21,3,67,1.424,0.636,0,1.207,
pea,bathtub,22,3,69,7.328,6.488,0,1.751,
grip,beach,23,3,68,1.679,0.877,0,2.663,
bacon,feud,24,3,61,2.847,0.706,0,0.808,
biology,temper,25,3,57,1.599,0.832,0,0.888,
