word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
bleach,ruin,1,2.159,1.331,9,1,1,0,1,0,-,-99,-99,
glue,force,28,2.122,0.829,10,2,1,1,0,0,wood,5.153,3.306,
need,faucet,4,1.709,0.766,35,3,1,0,0,1,-,-99,-99,
anger,decay,42,2.711,0.764,14,4,1,1,1,1,raw,5.321,1.639,
climax,saucer,1,2.688,0.549,36,5,1,0,0,1,-,-99,-99,
banner,glide,1,2.496,0.698,12,6,1,0,0,1,-,-99,-99,
bias,sirloin,1,1.478,0.681,29,7,1,0,0,1,-,-99,-99,
nerve,bumper,1,1.438,0.58,15,8,1,0,0,1,-,-99,-99,
pea,bathtub,100,2.062,0.808,11,9,1,1,0,0,time,11.473,7.95,
bullet,walkway,1,2.453,1.513,6,10,1,0,1,0,-,-99,-99,
find,clown,1,7.012,1.552,0,11,1,0,1,0,-,-99,-99,
port,cinema,23,2.206,0.988,25,12,1,1,0,0,home,23.814,21.778,
visit,glove,14,2.198,0.908,32,13,1,1,1,1,wood,8.176,2.215,
biology,temper,1,2.117,1.065,13,14,1,0,1,0,-,-99,-99,
smother,surgery,1,1.703,0.772,39,15,1,0,1,0,-,-99,-99,
link,crisis,1,1.688,0.236,20,16,1,0,0,1,-,-99,-99,
capital,figure,100,5.731,1.009,4,17,1,1,1,1,city,3.593,1.56,
shrink,mafia,77,1.741,0.791,22,18,1,1,0,0,low,4.206,2.779,
process,joker,11,3.886,2.235,24,19,1,1,1,1,pie,3.414,1.606,
replace,roach,1,1.631,0.861,21,20,1,0,0,1,-,-99,-99,
calf,annoy,1,1.927,0.58,38,21,1,0,1,0,-,-99,-99,
rock,milk,24,1.431,0.371,19,22,1,1,0,0,slick,42.111,40.409,
remind,foam,1,1.623,0.691,28,23,1,0,1,0,-,-99,-99,
forest,knob,1,1.935,0.987,18,24,1,0,1,0,-,-99,-99,
fee,chowder,13,2.757,1.001,17,25,1,1,1,1,pirmer,9.375,6.705,
mill,feast,72,3.085,0.89,27,26,1,1,1,1,like,6.254,2.732,
date,laugh,1,1.783,0.596,3,27,1,0,0,1,-,-99,-99,
prison,loaf,100,1.951,0.995,33,28,1,1,1,1,loaf,13.511,10.752,
plant,worm,74,2.909,0.948,23,29,1,1,1,1,dry,4.804,2.621,
chicken,beet,64,1.574,0.788,26,30,1,1,0,0,roast,3.975,2.265,
caring,skirt,1,6.823,0.923,31,31,1,0,1,0,-,-99,-99,
risk,zero,1,2.989,1.264,1,32,1,0,1,0,-,-99,-99,
want,ascent,22,1.558,0.636,2,33,1,1,0,0,like,71.684,70.202,
bacon,feud,21,8.084,6.241,5,34,1,1,1,1,lift,5.201,3.521,
fan,feature,100,1.72,0.643,16,35,1,1,0,0,primer,5.66,3.691,
knock,otter,62,2.542,1.147,8,36,1,1,0,0,door,3.285,1.275,
grip,beach,1,1.839,0.818,30,37,1,0,0,1,-,-99,-99,
collect,loyalty,1,2.334,0.779,34,38,1,0,0,1,-,-99,-99,
copy,bedroom,28,1.801,0.709,7,39,1,1,0,0,paper,39.72,37.477,
pork,emperor,34,3.271,0.852,37,40,1,1,1,1,chop,4.336,1.61,
replace,roach,1,1.631,0.861,21,1,2,0,0,1,-,-99,-99,
knock,otter,62,2.542,1.147,8,2,2,1,0,0,door,5.02,3.225,
pea,bathtub,100,2.062,0.808,11,3,2,1,0,0,fan,4.496,2.94,
climax,saucer,1,2.688,0.549,36,4,2,0,0,1,-,-99,-99,
copy,bedroom,28,1.801,0.709,7,5,2,1,0,0,paper,5.238,3.443,
grip,beach,1,1.839,0.818,30,6,2,0,0,1,-,-99,-99,
link,crisis,1,1.688,0.236,20,7,2,0,0,1,-,-99,-99,
smother,surgery,1,1.703,0.772,39,8,2,0,1,0,-,-99,-99,
calf,annoy,1,1.927,0.58,38,9,2,0,1,0,-,-99,-99,
chicken,beet,64,1.574,0.788,26,10,2,1,0,0,roast,15.182,6.54,
fan,feature,100,1.72,0.643,16,11,2,1,0,0,feature,8.439,5.979,
glue,force,28,2.122,0.829,10,12,2,1,0,0,paper,10.153,7.295,
plant,worm,74,2.909,0.948,23,13,2,1,1,1,biology,12.117,9.722,
date,laugh,1,1.783,0.596,3,14,2,0,0,1,-,-99,-99,
caring,skirt,1,6.823,0.923,31,15,2,0,1,0,-,-99,-99,
anger,decay,42,2.711,0.764,14,16,2,1,1,1,temper,10.155,7.678,
