word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
replace,roach,1,1.628,0.907,3,1,1,0,1,0,-,-99,-99,
link,crisis,1,1.707,1.107,35,2,1,1,0,0, ,9.188,8.328,
rock,milk,1,1.997,1.054,34,3,1,0,1,0,-,-99,-99,
climax,saucer,25,4.418,2.847,16,4,1,1,1,1,saucer,3.799,2.952,
bleach,ruin,1,1.876,1.13,24,5,1,1,0,0, ,2.261,1.651,
want,ascent,1,1.546,0.627,14,6,1,0,1,0,-,-99,-99,
plant,worm,55,4.093,2.462,38,7,1,1,1,1,worm,2.071,1.294,
grip,beach,10,5.309,3.372,22,8,1,1,1,1,sand,2.494,1.792,
need,faucet,1,4.801,3.812,0,9,1,0,0,1,-,-99,-99,
collect,loyalty,1,1.545,0.833,13,10,1,0,1,0,-,-99,-99,
bacon,feud,65,4.13,2.15,11,11,1,1,1,1,feud,1.73,1.041,
copy,bedroom,1,1.491,0.89,33,12,1,1,0,0, ,1.985,1.515,
pea,bathtub,1,2.399,1.58,18,13,1,0,0,1,-,-99,-99,
remind,foam,1,1.563,0.833,29,14,1,1,0,0, ,2.765,2.291,
knock,otter,1,2.773,1.98,36,15,1,1,0,0, ,2.14,1.675,
visit,glove,60,5.317,1.275,4,16,1,1,1,1, ,1.435,0.997,
forest,knob,70,3.794,2.253,12,17,1,1,1,1,knob,2.113,1.362,
nerve,bumper,1,4.105,2.823,15,18,1,0,0,1,-,-99,-99,
risk,zero,1,1.9,1.066,27,19,1,1,0,0, ,3.617,2.745,
biology,temper,1,1.411,0.826,39,20,1,0,1,0,-,-99,-99,
bullet,walkway,1,1.644,0.778,23,21,1,0,1,0,-,-99,-99,
caring,skirt,1,2.999,2.309,31,22,1,1,0,0, ,1.705,1.23,
fan,feature,1,1.868,1.235,8,23,1,0,1,0,-,-99,-99,
process,joker,1,1.483,0.764,9,24,1,0,1,0,-,-99,-99,
pork,emperor,1,1.863,1.158,25,25,1,1,0,0, ,1.752,1.321,
banner,glide,65,3.736,1.387,19,26,1,1,1,1,glide,1.692,1.041,
mill,feast,1,2.506,1.793,2,27,1,0,0,1,-,-99,-99,
glue,force,1,1.811,1.186,17,28,1,0,0,1,-,-99,-99,
smother,surgery,55,6.367,4.606,32,29,1,1,1,1,surgery,2.555,1.336,
fee,chowder,1,2.469,1.603,5,30,1,0,0,1,-,-99,-99,
shrink,mafia,20,6.08,3.602,28,31,1,1,1,1,mafia,2.213,1.388,
prison,loaf,1,1.883,1.122,6,32,1,0,0,1,-,-99,-99,
port,cinema,1,2.101,1.221,10,33,1,0,0,1,-,-99,-99,
capital,figure,1,2.428,1.724,7,34,1,0,0,1,-,-99,-99,
date,laugh,1,1.578,0.954,37,35,1,0,1,0,-,-99,-99,
bias,sirloin,1,3.47,2.605,1,36,1,0,0,1,-,-99,-99,
find,clown,1,2.449,1.264,21,37,1,1,0,0, ,2.104,1.272,
chicken,beet,80,3.111,1.349,20,38,1,1,1,1,beet,2.791,2.112,
calf,annoy,1,2.005,1.292,30,39,1,0,1,0,-,-99,-99,
anger,decay,1,1.779,1.025,26,40,1,1,0,0, ,2.028,1.557,
forest,knob,70,3.794,2.253,12,1,2,1,1,1,knob,2.374,1.301,
collect,loyalty,1,1.545,0.833,13,2,2,0,1,0,-,-99,-99,
visit,glove,60,5.317,1.275,4,3,2,1,1,1, ,1.784,1.045,
calf,annoy,1,2.005,1.292,30,4,2,0,1,0,-,-99,-99,
fee,chowder,1,2.469,1.603,5,5,2,0,0,1,-,-99,-99,
prison,loaf,1,1.883,1.122,6,6,2,0,0,1,-,-99,-99,
rock,milk,1,1.997,1.054,34,7,2,0,1,0,-,-99,-99,
glue,force,1,1.811,1.186,17,8,2,0,0,1,-,-99,-99,
bias,sirloin,1,3.47,2.605,1,9,2,0,0,1,-,-99,-99,
mill,feast,1,2.506,1.793,2,10,2,0,0,1,-,-99,-99,
risk,zero,1,1.9,1.066,27,11,2,1,0,0, ,2.363,1.167,
plant,worm,55,4.093,2.462,38,12,2,1,1,1,worm,2.45,1.798,
bleach,ruin,1,1.876,1.13,24,13,2,1,0,0, ,1.29,0.829,
chicken,beet,80,3.111,1.349,20,14,2,1,1,1,beet,1.772,0.831,
date,laugh,1,1.578,0.954,37,15,2,0,1,0,-,-99,-99,
caring,skirt,1,2.999,2.309,31,16,2,1,0,0, ,1.22,0.806,
find,clown,1,2.449,1.264,21,17,2,1,0,0, ,1.6,0.894,
need,faucet,1,4.801,3.812,0,18,2,0,0,1,-,-99,-99,
grip,beach,10,5.309,3.372,22,19,2,1,1,1,sand,1.852,1.216,
copy,bedroom,1,1.491,0.89,33,20,2,1,0,0, ,1.532,1.133,
replace,roach,1,1.628,0.907,3,21,2,0,1,0,-,-99,-99,
nerve,bumper,1,4.105,2.823,15,22,2,0,0,1,-,-99,-99,
fan,feature,1,1.868,1.235,8,23,2,0,1,0,-,-99,-99,
pork,emperor,1,1.863,1.158,25,24,2,1,0,0, ,3.62,3.148,
bullet,walkway,1,1.644,0.778,23,25,2,0,1,0,-,-99,-99,
link,crisis,1,1.707,1.107,35,26,2,1,0,0, ,2.166,1.723,
banner,glide,65,3.736,1.387,19,27,2,1,1,1,glide,1.627,0.936,
shrink,mafia,20,6.08,3.602,28,28,2,1,1,1,mafia,1.656,0.997,
port,cinema,1,2.101,1.221,10,29,2,0,0,1,-,-99,-99,
anger,decay,1,1.779,1.025,26,30,2,1,0,0, ,1.462,1.029,
knock,otter,1,2.773,1.98,36,31,2,1,0,0, ,5.508,4.943,
biology,temper,1,1.411,0.826,39,32,2,0,1,0,-,-99,-99,
remind,foam,1,1.563,0.833,29,33,2,1,0,0, ,1.921,1.506,
process,joker,1,1.483,0.764,9,34,2,0,1,0,-,-99,-99,
pea,bathtub,1,2.399,1.58,18,35,2,0,0,1,-,-99,-99,
bacon,feud,65,4.13,2.15,11,36,2,1,1,1,feud,1.948,1.218,
capital,figure,1,2.428,1.724,7,37,2,0,0,1,-,-99,-99,
smother,surgery,55,6.367,4.606,32,38,2,1,1,1,surgery,2.46,1.279,
want,ascent,1,1.546,0.627,14,39,2,0,1,0,-,-99,-99,
climax,saucer,25,4.418,2.847,16,40,2,1,1,1,saucer,3.008,2.318,
fee,chowder,1,2.469,1.603,5,1,3,0,0,1,-,-99,-99,
knock,otter,1,2.773,1.98,36,2,3,1,0,0, ,1.511,1.109,
replace,roach,1,1.628,0.907,3,3,3,0,1,0,-,-99,-99,
banner,glide,65,3.736,1.387,19,4,3,1,1,1,glide,3.826,2.779,
prison,loaf,1,1.883,1.122,6,5,3,0,0,1,-,-99,-99,
fan,feature,1,1.868,1.235,8,6,3,0,1,0,-,-99,-99,
