word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
remind,foam,4,1.782,1.03,13,1,1,0,0,1,-,-99,-99,
shrink,mafia,11,1.975,1.115,4,2,1,0,0,1,-,-99,-99,
copy,bedroom,16,2.013,0.935,7,3,1,1,1,1,foam,6.865,4.452,
caring,skirt,19,2.137,1.325,1,4,1,1,0,0,mafia,3.535,1.732,
plant,worm,7,1.983,1.153,3,5,1,0,1,0,-,-99,-99,
climax,saucer,66,3.457,1.52,29,6,1,1,0,0,stroller,5.616,2.763,
fan,feature,4,2.533,1.651,22,7,1,0,0,1,-,-99,-99,
nerve,bumper,18,1.727,0.876,34,8,1,1,1,1,beet,5.677,4.078,
bacon,feud,17,2.508,1.355,20,9,1,1,0,0,empire,7.935,5.983,
smother,surgery,9,2.439,1.199,6,10,1,0,0,1,-,-99,-99,
banner,glide,18,1.703,0.929,8,11,1,1,1,1,foam,5.012,2.792,
risk,zero,22,3.449,1.975,30,12,1,1,1,1,sky,4.293,2.722,
bias,sirloin,8,1.603,0.851,10,13,1,0,1,0,-,-99,-99,
process,joker,9,1.797,1.013,16,14,1,0,1,0,-,-99,-99,
pea,bathtub,21,2.139,1.184,0,15,1,1,0,0,foam,3.95,2.311,
find,clown,10,1.697,0.867,24,16,1,0,1,0,-,-99,-99,
bleach,ruin,22,2.021,1.075,32,17,1,1,0,0,jogger,4.547,2.273,
need,faucet,12,5.137,1.434,39,18,1,0,0,1,-,-99,-99,
prison,loaf,22,3.587,1.261,37,19,1,1,0,0,fire,5.695,3.815,
link,crisis,20,2.185,1.393,5,20,1,1,1,1,worm,5.215,3.442,
want,ascent,6,2.121,1.145,26,21,1,0,0,1,-,-99,-99,
forest,knob,30,1.783,0.991,25,22,1,1,1,1,plant,6.005,1.794,
bullet,walkway,10,2.223,1.039,21,23,1,0,1,0,-,-99,-99,
port,cinema,24,2.201,1.302,11,24,1,1,0,0,travel,5.889,3.42,
visit,glove,15,2.083,1.363,35,25,1,1,0,0,sky,5.874,4.183,
anger,decay,4,2.611,1.337,17,26,1,0,0,1,-,-99,-99,
mill,feast,15,4.332,3.263,18,27,1,0,0,1,-,-99,-99,
calf,annoy,11,1.697,0.969,38,28,1,0,0,1,-,-99,-99,
glue,force,23,3.999,3.177,14,29,1,1,0,0,form,4.737,2.978,
capital,figure,13,1.734,0.959,2,30,1,0,1,0,-,-99,-99,
pork,emperor,98,5.178,1.53,23,31,1,1,1,1,king,7.229,2.29,
replace,roach,8,1.822,0.721,33,32,1,0,1,0,-,-99,-99,
