word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
want,ascent,1,1,-99,-99,-99,-99,-99,
remind,foam,2,1,-99,-99,-99,-99,-99,
shrink,mafia,3,1,-99,-99,-99,-99,-99,
rock,milk,4,1,-99,-99,-99,-99,-99,
calf,annoy,5,1,-99,-99,-99,-99,-99,
pea,bathtub,6,1,-99,-99,-99,-99,-99,
bacon,feud,7,1,-99,-99,-99,-99,-99,
grip,beach,8,1,-99,-99,-99,-99,-99,
process,joker,9,1,-99,-99,-99,-99,-99,
risk,zero,10,1,-99,-99,-99,-99,-99,
glue,force,11,1,-99,-99,-99,-99,-99,
smother,surgery,12,1,-99,-99,-99,-99,-99,
pork,emperor,13,1,-99,-99,-99,-99,-99,
chicken,beet,14,1,-99,-99,-99,-99,-99,
fan,feature,15,1,-99,-99,-99,-99,-99,
link,crisis,16,1,-99,-99,-99,-99,-99,
need,faucet,17,1,-99,-99,-99,-99,-99,
banner,glide,18,1,-99,-99,-99,-99,-99,
prison,loaf,19,1,-99,-99,-99,-99,-99,
visit,glove,20,1,-99,-99,-99,-99,-99,
collect,loyalty,21,1,-99,-99,-99,-99,-99,
find,clown,22,1,-99,-99,-99,-99,-99,
anger,decay,23,1,-99,-99,-99,-99,-99,
bullet,walkway,24,1,-99,-99,-99,-99,-99,
plant,worm,25,1,-99,-99,-99,-99,-99,
mill,feast,26,1,-99,-99,-99,-99,-99,
replace,roach,27,1,-99,-99,-99,-99,-99,
capital,figure,28,1,-99,-99,-99,-99,-99,
knock,otter,29,1,-99,-99,-99,-99,-99,
climax,saucer,30,1,-99,-99,-99,-99,-99,
fee,chowder,31,1,-99,-99,-99,-99,-99,
date,laugh,32,1,-99,-99,-99,-99,-99,
port,cinema,33,1,-99,-99,-99,-99,-99,
caring,skirt,34,1,-99,-99,-99,-99,-99,
forest,knob,35,1,-99,-99,-99,-99,-99,
nerve,bumper,36,1,-99,-99,-99,-99,-99,
bleach,ruin,37,1,-99,-99,-99,-99,-99,
copy,bedroom,38,1,-99,-99,-99,-99,-99,
biology,temper,39,1,-99,-99,-99,-99,-99,
bias,sirloin,40,1,-99,-99,-99,-99,-99,
banner,glide,1,2,-99,-99,-99,-99,-99,
anger,decay,2,2,-99,-99,-99,-99,-99,
smother,surgery,3,2,-99,-99,-99,-99,-99,
date,laugh,4,2,-99,-99,-99,-99,-99,
link,crisis,5,2,-99,-99,-99,-99,-99,
nerve,bumper,6,2,-99,-99,-99,-99,-99,
bias,sirloin,7,2,-99,-99,-99,-99,-99,
chicken,beet,8,2,-99,-99,-99,-99,-99,
replace,roach,9,2,-99,-99,-99,-99,-99,
want,ascent,10,2,-99,-99,-99,-99,-99,
prison,loaf,11,2,-99,-99,-99,-99,-99,
copy,bedroom,12,2,-99,-99,-99,-99,-99,
forest,knob,13,2,-99,-99,-99,-99,-99,
climax,saucer,14,2,-99,-99,-99,-99,-99,
find,clown,15,2,-99,-99,-99,-99,-99,
calf,annoy,16,2,-99,-99,-99,-99,-99,
port,cinema,17,2,-99,-99,-99,-99,-99,
fan,feature,18,2,-99,-99,-99,-99,-99,
grip,beach,19,2,-99,-99,-99,-99,-99,
shrink,mafia,20,2,-99,-99,-99,-99,-99,
glue,force,21,2,-99,-99,-99,-99,-99,
caring,skirt,22,2,-99,-99,-99,-99,-99,
biology,temper,23,2,-99,-99,-99,-99,-99,
capital,figure,24,2,-99,-99,-99,-99,-99,
need,faucet,25,2,-99,-99,-99,-99,-99,
risk,zero,26,2,-99,-99,-99,-99,-99,
bleach,ruin,27,2,-99,-99,-99,-99,-99,
bullet,walkway,28,2,-99,-99,-99,-99,-99,
pea,bathtub,29,2,-99,-99,-99,-99,-99,
remind,foam,30,2,-99,-99,-99,-99,-99,
rock,milk,31,2,-99,-99,-99,-99,-99,
pork,emperor,32,2,-99,-99,-99,-99,-99,
fee,chowder,33,2,-99,-99,-99,-99,-99,
collect,loyalty,34,2,-99,-99,-99,-99,-99,
mill,feast,35,2,-99,-99,-99,-99,-99,
knock,otter,36,2,-99,-99,-99,-99,-99,
plant,worm,37,2,-99,-99,-99,-99,-99,
bacon,feud,38,2,-99,-99,-99,-99,-99,
visit,glove,39,2,-99,-99,-99,-99,-99,
process,joker,40,2,-99,-99,-99,-99,-99,
bullet,walkway,1,3,77,16.994,14.51,1,14.372,
fan,feature,2,3,73,2.535,1.432,1,0.798,
need,faucet,3,3,80,1.868,1.013,1,0.765,
pea,bathtub,4,3,73,2.061,1.045,1,1.063,
date,laugh,5,3,65,2.586,1.117,1,4.158,
port,cinema,6,3,86,1.854,0.95,1,0.742,
climax,saucer,7,3,61,1.285,0.485,1,0.917,
pork,emperor,8,3,77,1.637,0.799,1,0.687,
anger,decay,9,3,67,1.462,0.693,1,0.65,
glue,force,10,3,83,1.413,0.718,1,0.637,
plant,worm,11,3,68,2.053,1.021,1,0.606,
fee,chowder,12,3,76,1.933,0.943,1,0.693,
knock,otter,13,3,69,1.965,0.934,1,0.745,
risk,zero,14,3,75,1.886,0.885,1,0.782,
grip,beach,15,3,75,1.62,0.741,1,0.646,
mill,feast,16,3,62,1.853,0.983,1,0.775,
visit,glove,17,3,90,1.429,0.62,1,1.356,
nerve,bumper,18,3,66,1.701,0.87,1,1.006,
biology,temper,19,3,79,2.086,0.694,1,0.749,
replace,roach,20,3,62,1.421,0.536,1,0.589,
process,joker,21,3,77,1.361,0.498,0,1.494,
want,ascent,22,3,83,2.926,2.086,0,0.756,
smother,surgery,23,3,80,5.446,4.717,0,0.709,
bacon,feud,24,3,79,1.677,0.701,0,0.663,
rock,milk,25,3,96,2.395,1.588,0,0.781,
banner,glide,26,3,78,2.158,1.374,0,0.74,
caring,skirt,27,3,75,1.877,1.013,0,0.709,
bias,sirloin,28,3,42,3.325,1.542,0,0.717,
capital,figure,29,3,81,2.63,1.326,0,1.613,
chicken,beet,30,3,72,2.782,2.04,0,1.133,
shrink,mafia,31,3,70,2.318,1.222,0,1.085,
calf,annoy,32,3,75,1.285,0.581,0,2.917,
prison,loaf,33,3,75,2.205,1.175,0,1.814,
forest,knob,34,3,87,1.837,1.046,0,0.878,
collect,loyalty,35,3,92,1.565,0.741,0,0.685,
find,clown,36,3,81,1.742,0.7,0,0.677,
link,crisis,37,3,71,1.549,0.486,0,0.934,
remind,foam,38,3,90,1.59,0.759,0,0.813,
bleach,ruin,39,3,93,1.813,1.079,0,0.997,
copy,bedroom,40,3,87,1.773,0.853,0,1.23,

