word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
pork,emperor,100,12.668,1.218,7,1,1,0,0,1,-,-99,-99,
need,faucet,19,3.338,1.768,38,2,1,1,0,0,want,6.545,3.816,
fee,chowder,83,3.196,1.553,11,3,1,1,1,1,chowder,4.361,2.198,
fan,feature,18,3.176,1.868,24,4,1,1,0,0,feature,8.104,2.655,
mill,feast,100,2.351,1.314,23,5,1,0,0,1,-,-99,-99,
port,cinema,20,3.806,2.512,34,6,1,1,0,0,water,4.907,2.892,
visit,glove,77,4.743,1.462,17,7,1,1,1,1,glove,4.364,2.578,
copy,bedroom,26,7.398,4.553,18,8,1,1,0,0,paste,4.153,2.431,
prison,loaf,100,3.935,2.012,20,9,1,0,0,1,-,-99,-99,
date,laugh,100,5.207,3.486,13,10,1,0,1,0,-,-99,-99,
nerve,bumper,27,4.949,3.772,6,11,1,1,1,1,nail,5.462,3.818,
risk,zero,24,4.986,2.281,39,12,1,1,1,1,reward,12.853,10.771,
find,clown,48,4.633,2.513,33,13,1,1,1,1,lost,6.594,5.154,
process,joker,34,6.899,5.937,19,14,1,1,1,1,collect,10.431,6.432,
anger,decay,92,4.305,1.506,37,15,1,0,1,0,-,-99,-99,
replace,roach,13,2.908,1.329,32,16,1,1,0,0,item,6.29,3.614,
glue,force,100,2.411,1.248,5,17,1,0,0,1,-,-99,-99,
pea,bathtub,100,3.194,2.126,35,18,1,0,0,1,-,-99,-99,
forest,knob,76,4.282,3.07,31,19,1,1,1,1,knob,4.966,2.395,
shrink,mafia,92,3.377,1.514,10,20,1,0,1,0,-,-99,-99,
bias,sirloin,100,4.785,1.27,8,21,1,0,1,0,-,-99,-99,
chicken,beet,100,13.219,2.544,12,22,1,0,0,1,-,-99,-99,
bullet,walkway,100,3.559,2.082,30,23,1,0,0,1,-,-99,-99,
link,crisis,96,3.178,1.201,27,24,1,0,1,0,-,-99,-99,
bacon,feud,90,4.875,2.215,3,25,1,0,1,0,-,-99,-99,
biology,temper,100,3.069,1.483,2,26,1,0,1,0,-,-99,-99,
grip,beach,29,3.565,2.394,22,27,1,1,0,0,wood,9.259,5.947,
remind,foam,27,10.184,1.972,0,28,1,1,0,0,me,5.76,4.601,
caring,skirt,100,3.499,1.454,16,29,1,0,0,1,-,-99,-99,
calf,annoy,87,5.152,3.147,36,30,1,0,1,0,-,-99,-99,
want,ascent,26,5.63,4.687,21,31,1,1,1,1,need,3.519,1.905,
banner,glide,28,3.723,2.821,14,32,1,1,1,1,skate,5.869,4.067,
collect,loyalty,100,6.977,5.632,28,33,1,0,0,1,-,-99,-99,
smother,surgery,100,7.09,4.786,15,34,1,1,0,0,surgery,5.873,1.701,
bleach,ruin,34,12.01,1.408,4,35,1,1,0,0,argue,11.403,7.109,
plant,worm,95,3.704,1.051,29,36,1,0,1,0,-,-99,-99,
rock,milk,92,6.007,1.652,1,37,1,0,1,0,-,-99,-99,
capital,figure,27,4.457,3.522,9,38,1,1,1,1,city,5.807,3.466,
climax,saucer,100,2.426,1.359,25,39,1,0,0,1,-,-99,-99,
knock,otter,20,3.887,2.001,26,40,1,1,0,0,down,4.804,3.403,
banner,glide,28,3.723,2.821,14,1,2,1,1,1,skate,8.583,6.997,
date,laugh,100,5.207,3.486,13,2,2,0,1,0,-,-99,-99,
smother,surgery,100,7.09,4.786,15,3,2,1,0,0,surgery,4.383,2.067,
nerve,bumper,27,4.949,3.772,6,4,2,1,1,1,nail,4.203,2.458,
pea,bathtub,100,3.194,2.126,35,5,2,0,0,1,-,-99,-99,
process,joker,34,6.899,5.937,19,6,2,1,1,1,collect,7.384,4.773,
rock,milk,92,6.007,1.652,1,7,2,0,1,0,-,-99,-99,
find,clown,48,4.633,2.513,33,8,2,1,1,1,peace,11.262,9.655,
copy,bedroom,26,7.398,4.553,18,9,2,1,0,0,paste,3.412,1.784,
shrink,mafia,92,3.377,1.514,10,10,2,0,1,0,-,-99,-99,
fan,feature,18,3.176,1.868,24,11,2,1,0,0,feature,4.711,2.243,
calf,annoy,87,5.152,3.147,36,12,2,0,1,0,-,-99,-99,
prison,loaf,100,3.935,2.012,20,13,2,0,0,1,-,-99,-99,
anger,decay,92,4.305,1.506,37,14,2,0,1,0,-,-99,-99,
bacon,feud,90,4.875,2.215,3,15,2,0,1,0,-,-99,-99,
collect,loyalty,100,6.977,5.632,28,16,2,0,0,1,-,-99,-99,
knock,otter,20,3.887,2.001,26,17,2,1,0,0,door,6.871,5.27,
plant,worm,95,3.704,1.051,29,18,2,0,1,0,-,-99,-99,
glue,force,100,2.411,1.248,5,19,2,0,0,1,-,-99,-99,
port,cinema,20,3.806,2.512,34,20,2,1,0,0,ocean,16.461,14.911,
replace,roach,13,2.908,1.329,32,21,2,1,0,0,now,6.718,4.887,
remind,foam,27,10.184,1.972,0,22,2,1,0,0,me,3.464,1.763,
grip,beach,29,3.565,2.394,22,23,2,1,0,0,knob,5.402,3.385,
visit,glove,77,4.743,1.462,17,24,2,1,1,1,home,4.656,1.948,
chicken,beet,100,13.219,2.544,12,25,2,0,0,1,-,-99,-99,
capital,figure,27,4.457,3.522,9,26,2,1,1,1,city,5.232,3.58,
bleach,ruin,34,12.01,1.408,4,27,2,1,0,0,anger,5.519,2.306,
want,ascent,26,5.63,4.687,21,28,2,1,1,1,need,3.845,2.044,
need,faucet,19,3.338,1.768,38,29,2,1,0,0,want,3.126,1.336,
biology,temper,100,3.069,1.483,2,30,2,0,1,0,-,-99,-99,
climax,saucer,100,2.426,1.359,25,31,2,0,0,1,-,-99,-99,
mill,feast,100,2.351,1.314,23,32,2,0,0,1,-,-99,-99,
bias,sirloin,100,4.785,1.27,8,33,2,0,1,0,-,-99,-99,
caring,skirt,100,3.499,1.454,16,34,2,0,0,1,-,-99,-99,
bullet,walkway,100,3.559,2.082,30,35,2,0,0,1,-,-99,-99,
forest,knob,76,4.282,3.07,31,36,2,1,1,1,knob,4.66,3.257,
fee,chowder,83,3.196,1.553,11,37,2,1,1,1,chowder,4.671,1.778,
pork,emperor,100,12.668,1.218,7,38,2,0,0,1,-,-99,-99,
link,crisis,96,3.178,1.201,27,39,2,0,1,0,-,-99,-99,
risk,zero,24,4.986,2.281,39,40,2,1,1,1,now,5.407,3.967,
date,laugh,100,5.207,3.486,13,1,3,0,1,0,-,-99,-99,
bias,sirloin,100,4.785,1.27,8,2,3,0,1,0,-,-99,-99,
capital,figure,27,4.457,3.522,9,3,3,1,1,1,city,3.887,2.056,
collect,loyalty,100,6.977,5.632,28,4,3,0,0,1,-,-99,-99,
find,clown,48,4.633,2.513,33,5,3,1,1,1,lost,5.378,3.8,
process,joker,34,6.899,5.937,19,6,3,1,1,1,now,4.529,2.971,
rock,milk,92,6.007,1.652,1,7,3,0,1,0,-,-99,-99,
biology,temper,100,3.069,1.483,2,8,3,0,1,0,-,-99,-99,
bacon,feud,90,4.875,2.215,3,9,3,0,1,0,-,-99,-99,
glue,force,100,2.411,1.248,5,10,3,0,0,1,-,-99,-99,
bleach,ruin,34,12.01,1.408,4,11,3,1,0,0,anger,5.868,3.698,
fee,chowder,83,3.196,1.553,11,12,3,1,1,1,chowder,5.432,2.825,
pork,emperor,100,12.668,1.218,7,13,3,0,0,1,-,-99,-99,
grip,beach,29,3.565,2.394,22,14,3,1,0,0,towel,3.831,2.042,
remind,foam,27,10.184,1.972,0,15,3,1,0,0,me,3.113,1.611,
mill,feast,100,2.351,1.314,23,16,3,0,0,1,-,-99,-99,
need,faucet,19,3.338,1.768,38,17,3,1,0,0,want,3.334,1.903,
visit,glove,77,4.743,1.462,17,18,3,1,1,1,glove,5.539,3.806,
smother,surgery,100,7.09,4.786,15,19,3,1,0,0,surgery,7.704,1.612,
copy,bedroom,26,7.398,4.553,18,20,3,1,0,0,paste,3.552,1.649,
anger,decay,92,4.305,1.506,37,21,3,0,1,0,-,-99,-99,
caring,skirt,100,3.499,1.454,16,22,3,0,0,1,-,-99,-99,
plant,worm,95,3.704,1.051,29,23,3,0,1,0,-,-99,-99,
prison,loaf,100,3.935,2.012,20,24,3,0,0,1,-,-99,-99,
calf,annoy,87,5.152,3.147,36,25,3,0,1,0,-,-99,-99,
climax,saucer,100,2.426,1.359,25,26,3,0,0,1,-,-99,-99,
port,cinema,20,3.806,2.512,34,27,3,1,0,0,ocean,8.542,6.622,
knock,otter,20,3.887,2.001,26,28,3,1,0,0,door,5.746,3.931,
fan,feature,18,3.176,1.868,24,29,3,1,0,0,feature,4.136,1.826,
forest,knob,76,4.282,3.07,31,30,3,1,1,1,knob,3.897,2.012,
pea,bathtub,100,3.194,2.126,35,31,3,0,0,1,-,-99,-99,
shrink,mafia,92,3.377,1.514,10,32,3,0,1,0,-,-99,-99,
replace,roach,13,2.908,1.329,32,33,3,1,0,0,now,5.001,3.107,
banner,glide,28,3.723,2.821,14,34,3,1,1,1,skate,3.326,1.418,
risk,zero,24,4.986,2.281,39,35,3,1,1,1,glove,5.547,1.971,
link,crisis,96,3.178,1.201,27,36,3,0,1,0,-,-99,-99,
bullet,walkway,100,3.559,2.082,30,37,3,0,0,1,-,-99,-99,
nerve,bumper,27,4.949,3.772,6,38,3,1,1,1,nail,3.501,1.829,
chicken,beet,100,13.219,2.544,12,39,3,0,0,1,-,-99,-99,
want,ascent,26,5.63,4.687,21,40,3,1,1,1,need,3.461,1.558,

