word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
shrink,mafia,26,3.687,1.093,23,1,1,0,1,0,-,-99,-99,
risk,zero,61,5.367,3.52,6,2,1,1,0,0,bullet,39.903,31.977,
replace,roach,31,3.48,1.44,20,3,1,0,1,0,-,-99,-99,
copy,bedroom,58,3.103,1.4,19,4,1,1,0,0, ,26.877,25.965,
bleach,ruin,7,3.279,2.136,15,5,1,0,1,0,-,-99,-99,
mill,feast,61,2.079,1.145,21,6,1,1,1,1,faucet,30.666,23.723,
knock,otter,29,2.807,1.657,22,7,1,0,0,1,-,-99,-99,
pork,emperor,64,3.359,1.583,30,8,1,1,0,0,roach,44.78,20.937,
climax,saucer,31,4.023,2.873,12,9,1,0,0,1,-,-99,-99,
want,ascent,15,7.399,5.81,0,10,1,0,0,1,-,-99,-99,
glue,force,58,3.72,1.584,36,11,1,1,1,1,glove,24.161,20.87,
find,clown,40,2.311,1.17,34,12,1,0,1,0,-,-99,-99,
prison,loaf,71,3.095,1.889,31,13,1,1,1,1,loaf,20.069,11.587,
nerve,bumper,25,3.663,1.543,18,14,1,0,0,1,-,-99,-99,
smother,surgery,87,5.183,1.137,10,15,1,1,0,0,surgeon,26.622,20.528,
calf,annoy,84,2.99,1.832,28,16,1,1,1,1,knob,13.823,11.105,
capital,figure,79,3.006,1.343,14,17,1,1,1,1,statue,18.335,6.938,
caring,skirt,67,6.334,1.311,35,18,1,1,0,0,zoro,33.454,29.713,
anger,decay,50,5.351,2.24,25,19,1,1,0,0,ruin,17.719,15.404,
biology,temper,92,3.374,1.472,4,20,1,1,0,0,otter,11.839,9.189,
remind,foam,24,5.775,3.77,13,21,1,0,0,1,-,-99,-99,
grip,beach,40,2.694,1.479,16,22,1,0,0,1,-,-99,-99,
rock,milk,18,3.615,1.168,5,23,1,0,1,0,-,-99,-99,
plant,worm,25,3.414,1.568,17,24,1,0,1,0,-,-99,-99,
pea,bathtub,43,2.526,1.071,26,25,1,0,0,1,-,-99,-99,
date,laugh,88,3.167,1.881,38,26,1,1,1,1,clown,27.686,23.637,
bias,sirloin,50,14.862,6.728,32,27,1,0,1,0,-,-99,-99,
fee,chowder,59,2.311,1.104,24,28,1,1,1,1, ,17.076,16.026,
need,faucet,26,2.911,1.488,9,29,1,0,0,1,-,-99,-99,
bacon,feud,78,9.438,5.591,33,30,1,1,1,1,Feud,11.717,7.803,
collect,loyalty,75,2.551,0.975,37,31,1,1,1,1,  ,31.231,29.522,
port,cinema,85,3.191,1.864,29,32,1,1,0,0, ,7.09,6.201,
process,joker,15,17.355,8.693,39,33,1,0,0,1,-,-99,-99,
banner,glide,32,4.351,2.544,3,34,1,0,1,0,-,-99,-99,
chicken,beet,48,3.415,1.817,11,35,1,1,0,0, ,4.479,3.75,
bullet,walkway,8,3.614,1.424,27,36,1,0,1,0,-,-99,-99,
link,crisis,67,2.343,0.985,1,37,1,1,0,0, ,6.701,5.933,
visit,glove,14,7.151,3.831,7,38,1,0,0,1,-,-99,-99,
forest,knob,29,3.487,1.06,2,39,1,0,1,0,-,-99,-99,
fan,feature,58,2.447,1.184,8,40,1,1,1,1,feature,14.138,1.552,
knock,otter,29,2.807,1.657,22,1,2,0,0,1,-,-99,-99,
want,ascent,15,7.399,5.81,0,2,2,0,0,1,-,-99,-99,
bleach,ruin,7,3.279,2.136,15,3,2,0,1,0,-,-99,-99,
port,cinema,85,3.191,1.864,29,4,2,1,0,0, ,15.644,13.253,
nerve,bumper,25,3.663,1.543,18,5,2,0,0,1,-,-99,-99,
plant,worm,25,3.414,1.568,17,6,2,0,1,0,-,-99,-99,
find,clown,40,2.311,1.17,34,7,2,0,1,0,-,-99,-99,
risk,zero,61,5.367,3.52,6,8,2,1,0,0,zorro,13.68,8.585,
bacon,feud,78,9.438,5.591,33,9,2,1,1,1,feud,15.48,10.856,
process,joker,15,17.355,8.693,39,10,2,0,0,1,-,-99,-99,
need,faucet,26,2.911,1.488,9,11,2,0,0,1,-,-99,-99,
visit,glove,14,7.151,3.831,7,12,2,0,0,1,-,-99,-99,
bias,sirloin,50,14.862,6.728,32,13,2,0,1,0,-,-99,-99,
calf,annoy,84,2.99,1.832,28,14,2,1,1,1, ,15.058,14.079,
date,laugh,88,3.167,1.881,38,15,2,1,1,1, ,7.631,6.989,
prison,loaf,71,3.095,1.889,31,16,2,1,1,1,loaf,7.863,4.536,
biology,temper,92,3.374,1.472,4,17,2,1,0,0, ,10.151,8.46,
link,crisis,67,2.343,0.985,1,18,2,1,0,0, ,5.287,4.621,
forest,knob,29,3.487,1.06,2,19,2,0,1,0,-,-99,-99,
glue,force,58,3.72,1.584,36,20,2,1,1,1, ,15.308,14.642,
grip,beach,40,2.694,1.479,16,21,2,0,0,1,-,-99,-99,
replace,roach,31,3.48,1.44,20,22,2,0,1,0,-,-99,-99,
rock,milk,18,3.615,1.168,5,23,2,0,1,0,-,-99,-99,
fan,feature,58,2.447,1.184,8,24,2,1,1,1,feature,24.481,19.107,
climax,saucer,31,4.023,2.873,12,25,2,0,0,1,-,-99,-99,
remind,foam,24,5.775,3.77,13,26,2,0,0,1,-,-99,-99,
pea,bathtub,43,2.526,1.071,26,27,2,0,0,1,-,-99,-99,
collect,loyalty,75,2.551,0.975,37,28,2,1,1,1,loyalty,21.118,8.192,
caring,skirt,67,6.334,1.311,35,29,2,1,0,0, ,10.75,8.273,
capital,figure,79,3.006,1.343,14,30,2,1,1,1,statue,10.567,6.192,
shrink,mafia,26,3.687,1.093,23,31,2,0,1,0,-,-99,-99,
chicken,beet,48,3.415,1.817,11,32,2,1,0,0, ,3.181,2.26,
smother,surgery,87,5.183,1.137,10,33,2,1,0,0, ,4.415,2.579,
mill,feast,61,2.079,1.145,21,34,2,1,1,1, ,7.232,6.629,
anger,decay,50,5.351,2.24,25,35,2,1,0,0, ,9.367,8.754,
copy,bedroom,58,3.103,1.4,19,36,2,1,0,0, ,7.776,6.969,
bullet,walkway,8,3.614,1.424,27,37,2,0,1,0,-,-99,-99,
banner,glide,32,4.351,2.544,3,38,2,0,1,0,-,-99,-99,
pork,emperor,64,3.359,1.583,30,39,2,1,0,0, ,11.325,10.51,
fee,chowder,59,2.311,1.104,24,40,2,1,1,1, ,3.416,2.559,
banner,glide,32,4.351,2.544,3,1,3,0,1,0,-,-99,-99,
capital,figure,79,3.006,1.343,14,2,3,1,1,1,statue,9.397,5.866,
pork,emperor,64,3.359,1.583,30,3,3,1,0,0, ,10.471,9.756,
bullet,walkway,8,3.614,1.424,27,4,3,0,1,0,-,-99,-99,
fee,chowder,59,2.311,1.104,24,5,3,1,1,1, ,1.844,1.232,
rock,milk,18,3.615,1.168,5,6,3,0,1,0,-,-99,-99,
caring,skirt,67,6.334,1.311,35,7,3,1,0,0, ,1.918,1.255,
bacon,feud,78,9.438,5.591,33,8,3,1,1,1, ,2.031,1.385,
fan,feature,58,2.447,1.184,8,9,3,1,1,1,feature,7.119,3.259,
climax,saucer,31,4.023,2.873,12,10,3,0,0,1,-,-99,-99,
remind,foam,24,5.775,3.77,13,11,3,0,0,1,-,-99,-99,
nerve,bumper,25,3.663,1.543,18,12,3,0,0,1,-,-99,-99,
bias,sirloin,50,14.862,6.728,32,13,3,0,1,0,-,-99,-99,
glue,force,58,3.72,1.584,36,14,3,1,1,1, ,11.269,10.622,
chicken,beet,48,3.415,1.817,11,15,3,1,0,0, ,1.943,1.348,
want,ascent,15,7.399,5.81,0,16,3,0,0,1,-,-99,-99,
grip,beach,40,2.694,1.479,16,17,3,0,0,1,-,-99,-99,
shrink,mafia,26,3.687,1.093,23,18,3,0,1,0,-,-99,-99,
knock,otter,29,2.807,1.657,22,19,3,0,0,1,-,-99,-99,
date,laugh,88,3.167,1.881,38,20,3,1,1,1, ,3.321,2.561,
plant,worm,25,3.414,1.568,17,21,3,0,1,0,-,-99,-99,
need,faucet,26,2.911,1.488,9,22,3,0,0,1,-,-99,-99,
mill,feast,61,2.079,1.145,21,23,3,1,1,1, ,2.114,1.404,
bleach,ruin,7,3.279,2.136,15,24,3,0,1,0,-,-99,-99,
calf,annoy,84,2.99,1.832,28,25,3,1,1,1, ,2.012,1.296,
biology,temper,92,3.374,1.472,4,26,3,1,0,0, ,2.006,1.395,
process,joker,15,17.355,8.693,39,27,3,0,0,1,-,-99,-99,
smother,surgery,87,5.183,1.137,10,28,3,1,0,0, ,2.276,1.517,
pea,bathtub,43,2.526,1.071,26,29,3,0,0,1,-,-99,-99,
copy,bedroom,58,3.103,1.4,19,30,3,1,0,0, ,1.844,1.194,
replace,roach,31,3.48,1.44,20,31,3,0,1,0,-,-99,-99,
link,crisis,67,2.343,0.985,1,32,3,1,0,0, ,2.554,1.102,
anger,decay,50,5.351,2.24,25,33,3,1,0,0, ,2.127,1.326,
visit,glove,14,7.151,3.831,7,34,3,0,0,1,-,-99,-99,
forest,knob,29,3.487,1.06,2,35,3,0,1,0,-,-99,-99,
port,cinema,85,3.191,1.864,29,36,3,1,0,0, ,1.843,1.075,
risk,zero,61,5.367,3.52,6,37,3,1,0,0, ,1.911,1.246,
collect,loyalty,75,2.551,0.975,37,38,3,1,1,1, ,2.119,1.396,
find,clown,40,2.311,1.17,34,39,3,0,1,0,-,-99,-99,
prison,loaf,71,3.095,1.889,31,40,3,1,1,1,loaf,6.684,3.79,

