word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
shrink,mafia,1,6.009,4.33,0,1,1,0,0,1,-,-99,-99,
fan,feature,100,2.52,1.546,19,2,1,0,1,0,-,-99,-99,
replace,roach,1,2.611,1.419,4,3,1,0,1,0,-,-99,-99,
calf,annoy,31,4.714,3.499,17,4,1,0,1,0,-,-99,-99,
glue,force,1,2.495,1.393,35,5,1,1,0,0,skip,15.44,13.843,
forest,knob,100,2.556,1.487,2,6,1,1,1,1,knob,3.184,1.781,
fee,chowder,1,3.159,2.269,14,7,1,0,0,1,-,-99,-99,
copy,bedroom,23,3.921,2.417,7,8,1,1,0,0,bedroom,6.579,4.676,
grip,beach,100,3.388,2.316,16,9,1,0,1,0,-,-99,-99,
bacon,feud,1,2.969,2.016,33,10,1,1,0,0,emperor,22.656,2.186,
want,ascent,1,2.42,1.389,22,11,1,0,0,1,-,-99,-99,
pea,bathtub,100,5.457,2.423,15,12,1,1,0,0,bath,7.002,3.689,
link,crisis,100,4.858,1.314,13,13,1,1,1,1,crisis,3.079,1.103,
port,cinema,100,3.827,2.206,23,14,1,1,1,1,cinema,3.385,1.737,
collect,loyalty,1,2.342,1.308,12,15,1,0,0,1,-,-99,-99,
bias,sirloin,100,2.599,1.705,9,16,1,1,1,1,steak,4.049,1.93,
plant,worm,1,3.68,1.738,18,17,1,0,0,1,-,-99,-99,
climax,saucer,100,3.74,2.62,1,18,1,1,1,1,saucer,3.978,1.96,
capital,figure,58,5.097,3.284,8,19,1,0,1,0,-,-99,-99,
nerve,bumper,100,2.168,1.156,36,20,1,1,1,1,bumper,5.151,3.269,
remind,foam,1,2.229,1.133,6,21,1,0,0,1,-,-99,-99,
date,laugh,100,2.553,1.111,39,22,1,1,0,0,laugh,7.032,5.532,
biology,temper,1,2.749,1.811,29,23,1,1,0,0,skip,5.396,3.931,
anger,decay,100,2.78,1.69,30,24,1,0,1,0,-,-99,-99,
rock,milk,100,2.625,1.22,10,25,1,1,1,1,milk,3.968,2.431,
visit,glove,1,3.074,1.906,3,26,1,0,0,1,-,-99,-99,
find,clown,100,7.699,1.651,34,27,1,1,1,1,clown,5.296,3.709,
mill,feast,1,4.24,3.119,5,28,1,0,0,1,-,-99,-99,
caring,skirt,100,3.539,2.366,20,29,1,0,1,0,-,-99,-99,
banner,glide,100,2.611,1.735,24,30,1,1,0,0,glide,3.065,1.376,
need,faucet,1,2.828,1.808,25,31,1,0,0,1,-,-99,-99,
risk,zero,7,3.126,1.586,32,32,1,1,0,0,it all,7.454,5.942,
knock,otter,100,2.49,1.449,26,33,1,0,1,0,-,-99,-99,
bullet,walkway,100,2.96,1.329,27,34,1,1,0,0,walk away,4.309,2.156,
prison,loaf,100,3.706,2.119,21,35,1,0,1,0,-,-99,-99,
chicken,beet,100,7.774,3.023,28,36,1,0,1,0,-,-99,-99,
process,joker,1,4.172,3.193,11,37,1,0,0,1,-,-99,-99,
smother,surgery,100,2.227,1.085,38,38,1,1,1,1,surgery,4.603,2.583,
pork,emperor,100,3.596,1.511,31,39,1,1,0,0,emperor,5.733,3.082,
bleach,ruin,100,2.485,1.364,37,40,1,1,1,1,ruin,3.103,1.652,
bias,sirloin,100,2.599,1.705,9,1,2,1,1,1,idk,4.547,3.309,
fee,chowder,1,3.159,2.269,14,2,2,0,0,1,-,-99,-99,
chicken,beet,100,7.774,3.023,28,3,2,0,1,0,-,-99,-99,
climax,saucer,100,3.74,2.62,1,4,2,1,1,1,saucer,3.354,1.191,
prison,loaf,100,3.706,2.119,21,5,2,0,1,0,-,-99,-99,
date,laugh,100,2.553,1.111,39,6,2,1,0,0,laugh,3.054,1.563,
shrink,mafia,1,6.009,4.33,0,7,2,0,0,1,-,-99,-99,
bacon,feud,1,2.969,2.016,33,8,2,1,0,0,skip,5.66,4.173,
remind,foam,1,2.229,1.133,6,9,2,0,0,1,-,-99,-99,
want,ascent,1,2.42,1.389,22,10,2,0,0,1,-,-99,-99,
need,faucet,1,2.828,1.808,25,11,2,0,0,1,-,-99,-99,
bleach,ruin,100,2.485,1.364,37,12,2,1,1,1,ruin,3.513,1.983,
knock,otter,100,2.49,1.449,26,13,2,0,1,0,-,-99,-99,
mill,feast,1,4.24,3.119,5,14,2,0,0,1,-,-99,-99,
banner,glide,100,2.611,1.735,24,15,2,1,0,0,glide,59.763,58.125,
process,joker,1,4.172,3.193,11,16,2,0,0,1,-,-99,-99,
grip,beach,100,3.388,2.316,16,17,2,0,1,0,-,-99,-99,
caring,skirt,100,3.539,2.366,20,18,2,0,1,0,-,-99,-99,
copy,bedroom,23,3.921,2.417,7,19,2,1,0,0,bedroom,4.55,2.562,
find,clown,100,7.699,1.651,34,20,2,1,1,1,clown,2.922,1.444,
collect,loyalty,1,2.342,1.308,12,21,2,0,0,1,-,-99,-99,
pea,bathtub,100,5.457,2.423,15,22,2,1,0,0,bathtub,12.994,8.515,
replace,roach,1,2.611,1.419,4,23,2,0,1,0,-,-99,-99,
visit,glove,1,3.074,1.906,3,24,2,0,0,1,-,-99,-99,
nerve,bumper,100,2.168,1.156,36,25,2,1,1,1,bumper,4.934,2.944,
bullet,walkway,100,2.96,1.329,27,26,2,1,0,0,walk away,5.398,1.838,
