word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
banner,glide,62,1.871,0.899,9,1,1,0,1,0,-,-99,-99,
bacon,feud,59,2.643,1.445,34,2,1,0,0,1,-,-99,-99,
prison,loaf,97,3.832,2.846,24,3,1,0,1,0,-,-99,-99,
bullet,walkway,57,2.023,1.142,23,4,1,1,0,0,glide,3.621,2.407,
bias,sirloin,59,2.591,1.692,32,5,1,1,1,1,company,5.28,3.36,
fee,chowder,96,4.594,3.595,31,6,1,0,1,0,-,-99,-99,
knock,otter,57,3.023,1.21,7,7,1,1,1,1,terror,13.117,4.145,
plant,worm,72,5.251,3.102,38,8,1,0,0,1,-,-99,-99,
mill,feast,56,4.24,3.277,22,9,1,1,0,0,bridge,69.74,66.033,
need,faucet,56,1.979,1.203,27,10,1,1,0,0,water,2.579,1.596,
rock,milk,56,2.669,1.749,10,11,1,1,0,0,lobster,5.383,2.417,
chicken,beet,82,3.954,2.563,39,12,1,0,0,1,-,-99,-99,
link,crisis,57,2.231,1.328,3,13,1,1,0,0,canopy,146.804,144.47,
shrink,mafia,59,3.857,1.328,2,14,1,0,0,1,-,-99,-99,
biology,temper,95,3.897,3.009,17,15,1,0,1,0,-,-99,-99,
anger,decay,57,2.673,1.727,12,16,1,1,0,0,guilt,4.463,3.017,
bleach,ruin,96,2.571,1.811,29,17,1,0,1,0,-,-99,-99,
copy,bedroom,97,5.332,2.147,8,18,1,0,1,0,-,-99,-99,
fan,feature,58,2.161,1.368,14,19,1,0,0,1,-,-99,-99,
pea,bathtub,58,2.019,1.02,15,20,1,1,1,1,silk,3.563,2.387,
pork,emperor,97,3.729,2.976,19,21,1,0,1,0,-,-99,-99,
visit,glove,37,1.735,1.008,13,22,1,1,1,1,museum,3.247,1.602,
nerve,bumper,42,1.869,0.97,26,23,1,1,1,1,color,3.416,2.323,
caring,skirt,54,1.337,0.639,33,24,1,1,1,1,nurse,3.408,2.168,
calf,annoy,58,2.129,1.368,11,25,1,0,0,1,-,-99,-99,
date,laugh,94,3.457,2.478,25,26,1,0,1,0,-,-99,-99,
capital,figure,59,2.243,1.31,1,27,1,1,1,1,city,4.662,3.624,
grip,beach,57,1.765,0.955,18,28,1,1,1,1,wrench,3.311,1.871,
replace,roach,58,3.203,2.219,5,29,1,1,0,0,boy,3.535,2.607,
forest,knob,59,1.825,0.949,30,30,1,0,1,0,-,-99,-99,
find,clown,58,2.276,1.338,16,31,1,0,0,1,-,-99,-99,
want,ascent,54,2.579,1.558,35,32,1,1,0,0,desire,8.484,5.111,
process,joker,63,2.58,1.664,37,33,1,0,0,1,-,-99,-99,
glue,force,87,2.953,2.001,0,34,1,0,1,0,-,-99,-99,
smother,surgery,41,2.919,2.18,20,35,1,1,1,1,chicken,6.361,5.035,
collect,loyalty,58,2.551,1.797,4,36,1,0,0,1,-,-99,-99,
climax,saucer,59,2.169,1.304,6,37,1,0,0,1,-,-99,-99,
remind,foam,43,1.84,0.947,21,38,1,1,1,1,time,3.015,2.041,
risk,zero,56,3.113,1.969,28,39,1,1,0,0,reward,5.887,1.689,
port,cinema,57,6.895,5.964,36,40,1,1,0,0,country,5.239,3.57,
collect,loyalty,58,2.551,1.797,4,1,2,0,0,1,-,-99,-99,
smother,surgery,41,2.919,2.18,20,2,2,1,1,1,load,41.402,40.247,
mill,feast,56,4.24,3.277,22,3,2,1,0,0,river,3.727,2.537,
knock,otter,57,3.023,1.21,7,4,2,1,1,1,door,2.815,1.937,
plant,worm,72,5.251,3.102,38,5,2,0,0,1,-,-99,-99,
bacon,feud,59,2.643,1.445,34,6,2,0,0,1,-,-99,-99,
want,ascent,54,2.579,1.558,35,7,2,1,0,0,desire,10.339,1.97,
caring,skirt,54,1.337,0.639,33,8,2,1,1,1,home,3.467,2.394,
chicken,beet,82,3.954,2.563,39,9,2,0,0,1,-,-99,-99,
need,faucet,56,1.979,1.203,27,10,2,1,0,0,flower,12.258,10.868,
forest,knob,59,1.825,0.949,30,11,2,0,1,0,-,-99,-99,
date,laugh,94,3.457,2.478,25,12,2,0,1,0,-,-99,-99,
replace,roach,58,3.203,2.219,5,13,2,1,0,0,door,3.44,2.48,
risk,zero,56,3.113,1.969,28,14,2,1,0,0,reward,4.344,2.01,
grip,beach,57,1.765,0.955,18,15,2,1,1,1,handle,3.087,2.008,
pork,emperor,97,3.729,2.976,19,16,2,0,1,0,-,-99,-99,
prison,loaf,97,3.832,2.846,24,17,2,0,1,0,-,-99,-99,
anger,decay,57,2.673,1.727,12,18,2,1,0,0,biology,5.755,3.093,
climax,saucer,59,2.169,1.304,6,19,2,0,0,1,-,-99,-99,
bleach,ruin,96,2.571,1.811,29,20,2,0,1,0,-,-99,-99,
remind,foam,43,1.84,0.947,21,21,2,1,1,1,time,2.861,1.91,
link,crisis,57,2.231,1.328,3,22,2,1,0,0,roller,2.633,1.504,
biology,temper,95,3.897,3.009,17,23,2,0,1,0,-,-99,-99,
glue,force,87,2.953,2.001,0,24,2,0,1,0,-,-99,-99,
port,cinema,57,6.895,5.964,36,25,2,1,0,0,storm,15.867,10.965,
calf,annoy,58,2.129,1.368,11,26,2,0,0,1,-,-99,-99,
nerve,bumper,42,1.869,0.97,26,27,2,1,1,1,agent,6.698,5.291,
banner,glide,62,1.871,0.899,9,28,2,0,1,0,-,-99,-99,
copy,bedroom,97,5.332,2.147,8,29,2,0,1,0,-,-99,-99,
process,joker,63,2.58,1.664,37,30,2,0,0,1,-,-99,-99,
fan,feature,58,2.161,1.368,14,31,2,0,0,1,-,-99,-99,
fee,chowder,96,4.594,3.595,31,32,2,0,1,0,-,-99,-99,
bias,sirloin,59,2.591,1.692,32,33,2,1,1,1,tape,5.369,3.339,
capital,figure,59,2.243,1.31,1,34,2,1,1,1,city,2.999,1.457,
visit,glove,37,1.735,1.008,13,35,2,1,1,1,forest,4.871,2.514,
bullet,walkway,57,2.023,1.142,23,36,2,1,0,0,shield,3.664,2.057,
shrink,mafia,59,3.857,1.328,2,37,2,0,0,1,-,-99,-99,
rock,milk,56,2.669,1.749,10,38,2,1,0,0,river,4.354,3.069,
pea,bathtub,58,2.019,1.02,15,39,2,1,1,1,boardroom,4.375,2.145,
find,clown,58,2.276,1.338,16,40,2,0,0,1,-,-99,-99,
