word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
smother,surgery,1,1,-99,-99,-99,-99,-99,
bleach,ruin,2,1,-99,-99,-99,-99,-99,
knock,otter,3,1,-99,-99,-99,-99,-99,
visit,glove,4,1,-99,-99,-99,-99,-99,
link,crisis,5,1,-99,-99,-99,-99,-99,
banner,glide,6,1,-99,-99,-99,-99,-99,
prison,loaf,7,1,-99,-99,-99,-99,-99,
find,clown,8,1,-99,-99,-99,-99,-99,
chicken,beet,9,1,-99,-99,-99,-99,-99,
climax,saucer,10,1,-99,-99,-99,-99,-99,
mill,feast,11,1,-99,-99,-99,-99,-99,
anger,decay,12,1,-99,-99,-99,-99,-99,
copy,bedroom,13,1,-99,-99,-99,-99,-99,
fan,feature,14,1,-99,-99,-99,-99,-99,
need,faucet,15,1,-99,-99,-99,-99,-99,
fee,chowder,16,1,-99,-99,-99,-99,-99,
replace,roach,17,1,-99,-99,-99,-99,-99,
shrink,mafia,18,1,-99,-99,-99,-99,-99,
caring,skirt,19,1,-99,-99,-99,-99,-99,
pork,emperor,20,1,-99,-99,-99,-99,-99,
risk,zero,21,1,-99,-99,-99,-99,-99,
bullet,walkway,22,1,-99,-99,-99,-99,-99,
process,joker,23,1,-99,-99,-99,-99,-99,
capital,figure,24,1,-99,-99,-99,-99,-99,
bacon,feud,25,1,-99,-99,-99,-99,-99,
rock,milk,26,1,-99,-99,-99,-99,-99,
grip,beach,27,1,-99,-99,-99,-99,-99,
forest,knob,28,1,-99,-99,-99,-99,-99,
calf,annoy,29,1,-99,-99,-99,-99,-99,
biology,temper,30,1,-99,-99,-99,-99,-99,
want,ascent,31,1,-99,-99,-99,-99,-99,
pea,bathtub,32,1,-99,-99,-99,-99,-99,
nerve,bumper,33,1,-99,-99,-99,-99,-99,
bias,sirloin,34,1,-99,-99,-99,-99,-99,
glue,force,35,1,-99,-99,-99,-99,-99,
remind,foam,36,1,-99,-99,-99,-99,-99,
date,laugh,37,1,-99,-99,-99,-99,-99,
port,cinema,38,1,-99,-99,-99,-99,-99,
collect,loyalty,39,1,-99,-99,-99,-99,-99,
plant,worm,40,1,-99,-99,-99,-99,-99,
grip,beach,1,2,-99,-99,-99,-99,-99,
risk,zero,2,2,-99,-99,-99,-99,-99,
