word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
banner,glide,1,3.522,2.148,5,1,1,0,0,1,-,-99,-99,
calf,annoy,1,4.852,3.318,2,2,1,0,1,0,-,-99,-99,
grip,beach,1,2.149,0.908,25,3,1,1,0,0,skip,8.408,6.212,
shrink,mafia,73,5.382,2.378,8,4,1,1,0,0,skirt,3.809,2.047,
anger,decay,1,2.854,1.185,29,5,1,0,1,0,-,-99,-99,
want,ascent,1,2.669,1.113,7,6,1,0,0,1,-,-99,-99,
bullet,walkway,1,2.556,1.078,13,7,1,0,0,1,-,-99,-99,
remind,foam,19,4.504,3,1,8,1,1,1,1,skip,5.709,3.304,
pork,emperor,1,3.739,1.994,3,9,1,0,1,0,-,-99,-99,
prison,loaf,1,2.004,0.771,37,10,1,1,1,1,skip,6.719,3.296,
fee,chowder,1,3.174,1.814,33,11,1,0,1,0,-,-99,-99,
replace,roach,1,2.424,1.139,31,12,1,0,1,0,-,-99,-99,
pea,bathtub,100,4.229,2.443,12,13,1,1,0,0,bathroom,5.053,2.466,
bacon,feud,100,5.655,4.167,35,14,1,1,1,1,feud,3.63,1.836,
process,joker,1,2.334,1.254,30,15,1,1,1,1,skip,4.215,1.979,
need,faucet,1,2.263,1.012,0,16,1,1,1,1,skip,3.682,1.863,
climax,saucer,1,3.096,1.532,21,17,1,1,0,0,ascent,3.938,1.796,
chicken,beet,99,2.551,0.91,9,18,1,1,1,1,beet,3.002,1.386,
forest,knob,1,2.133,0.873,26,19,1,1,0,0,skip,3.893,1.7,
caring,skirt,1,2.101,0.999,38,20,1,1,1,1,skip,3.224,1.427,
port,cinema,4,2.764,1.012,23,21,1,1,0,0,skip,3.086,1.235,
risk,zero,1,2.386,0.915,28,22,1,1,0,0,skip,3.39,1.532,
copy,bedroom,1,2.225,0.73,19,23,1,1,1,1,skip,3.437,1.344,
capital,figure,1,3.409,1.624,4,24,1,0,0,1,-,-99,-99,
smother,surgery,1,2.808,1.04,39,25,1,1,1,1,annoy,6.178,4.054,
find,clown,1,2.254,1.04,20,26,1,0,0,1,-,-99,-99,
plant,worm,1,2.646,1.279,11,27,1,0,0,1,-,-99,-99,
knock,otter,1,2.182,1.062,24,28,1,1,0,0,skip,4.649,2.777,
rock,milk,1,2.757,1.404,16,29,1,0,1,0,-,-99,-99,
collect,loyalty,1,2.204,1.017,22,30,1,1,0,0,skip,4.787,1.968,
date,laugh,1,1.887,0.669,6,31,1,1,1,1,skip,4.646,1.918,
glue,force,1,2.499,1.193,36,32,1,0,1,0,-,-99,-99,
nerve,bumper,1,2.815,1.688,27,33,1,1,0,0,skip,5.277,2.313,
fan,feature,1,2.909,1.317,10,34,1,0,0,1,-,-99,-99,
bleach,ruin,1,2.317,1.125,32,35,1,0,1,0,-,-99,-99,
biology,temper,1,2.307,1.074,14,36,1,0,0,1,-,-99,-99,
mill,feast,1,2.719,1.186,15,37,1,0,1,0,-,-99,-99,
visit,glove,1,2.166,0.935,34,38,1,0,1,0,-,-99,-99,
link,crisis,1,2.284,1.068,18,39,1,0,0,1,-,-99,-99,
bias,sirloin,1,3.122,1.439,17,40,1,0,0,1,-,-99,-99,
grip,beach,1,2.149,0.908,25,1,2,1,0,0,skip,7.953,3.901,
bias,sirloin,1,3.122,1.439,17,2,2,0,0,1,-,-99,-99,
need,faucet,1,2.263,1.012,0,3,2,1,1,1,skip,4.444,2.848,
find,clown,1,2.254,1.04,20,4,2,0,0,1,-,-99,-99,
rock,milk,1,2.757,1.404,16,5,2,0,1,0,-,-99,-99,
prison,loaf,1,2.004,0.771,37,6,2,1,1,1,walkway,4.717,2.188,
replace,roach,1,2.424,1.139,31,7,2,0,1,0,-,-99,-99,
fan,feature,1,2.909,1.317,10,8,2,0,0,1,-,-99,-99,
glue,force,1,2.499,1.193,36,9,2,0,1,0,-,-99,-99,
pork,emperor,1,3.739,1.994,3,10,2,0,1,0,-,-99,-99,
plant,worm,1,2.646,1.279,11,11,2,0,0,1,-,-99,-99,
bullet,walkway,1,2.556,1.078,13,12,2,0,0,1,-,-99,-99,
caring,skirt,1,2.101,0.999,38,13,2,1,1,1,skirt,4.28,2.383,
capital,figure,1,3.409,1.624,4,14,2,0,0,1,-,-99,-99,
mill,feast,1,2.719,1.186,15,15,2,0,1,0,-,-99,-99,
fee,chowder,1,3.174,1.814,33,16,2,0,1,0,-,-99,-99,
want,ascent,1,2.669,1.113,7,17,2,0,0,1,-,-99,-99,
chicken,beet,99,2.551,0.91,9,18,2,1,1,1,beet,4.261,2.555,
visit,glove,1,2.166,0.935,34,19,2,0,1,0,-,-99,-99,
climax,saucer,1,3.096,1.532,21,20,2,1,0,0,skip,4.591,3.607,
nerve,bumper,1,2.815,1.688,27,21,2,1,0,0,skip,2.478,1.777,
risk,zero,1,2.386,0.915,28,22,2,1,0,0,skip,3.27,1.358,
biology,temper,1,2.307,1.074,14,23,2,0,0,1,-,-99,-99,
knock,otter,1,2.182,1.062,24,24,2,1,0,0,skip,5.243,4.433,
copy,bedroom,1,2.225,0.73,19,25,2,1,1,1,skip,3.009,2.339,
link,crisis,1,2.284,1.068,18,26,2,0,0,1,-,-99,-99,
collect,loyalty,1,2.204,1.017,22,27,2,1,0,0,skip,3.962,3.308,
banner,glide,1,3.522,2.148,5,28,2,0,0,1,-,-99,-99,
bacon,feud,100,5.655,4.167,35,29,2,1,1,1,emperor,10.926,3.384,
pea,bathtub,100,4.229,2.443,12,30,2,1,0,0,bathroom,4.461,1.867,
forest,knob,1,2.133,0.873,26,31,2,1,0,0,skip,3.022,2.347,
date,laugh,1,1.887,0.669,6,32,2,1,1,1,skip,2.111,1.488,
remind,foam,19,4.504,3,1,33,2,1,1,1,skip,1.935,1.317,
calf,annoy,1,4.852,3.318,2,34,2,0,1,0,-,-99,-99,
anger,decay,1,2.854,1.185,29,35,2,0,1,0,-,-99,-99,
port,cinema,4,2.764,1.012,23,36,2,1,0,0,skip,5.689,5.073,
process,joker,1,2.334,1.254,30,37,2,1,1,1,skip,2.014,1.349,
shrink,mafia,73,5.382,2.378,8,38,2,1,0,0,skip,3.014,2.343,
smother,surgery,1,2.808,1.04,39,39,2,1,1,1,skip,1.831,1.144,
bleach,ruin,1,2.317,1.125,32,40,2,0,1,0,-,-99,-99,
pea,bathtub,100,4.229,2.443,12,1,3,1,0,0,bathroom,6.113,3.301,
replace,roach,1,2.424,1.139,31,2,3,0,1,0,-,-99,-99,
date,laugh,1,1.887,0.669,6,3,3,1,1,1,skip,3.4,2.832,
rock,milk,1,2.757,1.404,16,4,3,0,1,0,-,-99,-99,
capital,figure,1,3.409,1.624,4,5,3,0,0,1,-,-99,-99,
bias,sirloin,1,3.122,1.439,17,6,3,0,0,1,-,-99,-99,
shrink,mafia,73,5.382,2.378,8,7,3,1,0,0,skip,2.612,2.049,
mill,feast,1,2.719,1.186,15,8,3,0,1,0,-,-99,-99,
forest,knob,1,2.133,0.873,26,9,3,1,0,0,skip,11.647,11.02,
plant,worm,1,2.646,1.279,11,10,3,0,0,1,-,-99,-99,
fan,feature,1,2.909,1.317,10,11,3,0,0,1,-,-99,-99,
glue,force,1,2.499,1.193,36,12,3,0,1,0,-,-99,-99,
copy,bedroom,1,2.225,0.73,19,13,3,1,1,1,skip,3.365,2.739,
smother,surgery,1,2.808,1.04,39,14,3,1,1,1,skip,1.794,1.156,
anger,decay,1,2.854,1.185,29,15,3,0,1,0,-,-99,-99,
need,faucet,1,2.263,1.012,0,16,3,1,1,1,skip,4.036,3.405,
bullet,walkway,1,2.556,1.078,13,17,3,0,0,1,-,-99,-99,
bleach,ruin,1,2.317,1.125,32,18,3,0,1,0,-,-99,-99,
caring,skirt,1,2.101,0.999,38,19,3,1,1,1,skip,2.207,1.662,
bacon,feud,100,5.655,4.167,35,20,3,1,1,1,emperor,7.07,1.508,
pork,emperor,1,3.739,1.994,3,21,3,0,1,0,-,-99,-99,
fee,chowder,1,3.174,1.814,33,22,3,0,1,0,-,-99,-99,
want,ascent,1,2.669,1.113,7,23,3,0,0,1,-,-99,-99,
port,cinema,4,2.764,1.012,23,24,3,1,0,0,skip,4.877,4.093,
chicken,beet,99,2.551,0.91,9,25,3,1,1,1,beet,2.961,1.612,
link,crisis,1,2.284,1.068,18,26,3,0,0,1,-,-99,-99,
grip,beach,1,2.149,0.908,25,27,3,1,0,0,skip,2.271,1.715,
process,joker,1,2.334,1.254,30,28,3,1,1,1,skip,1.759,1.069,
knock,otter,1,2.182,1.062,24,29,3,1,0,0,skip,1.806,1.132,
biology,temper,1,2.307,1.074,14,30,3,0,0,1,-,-99,-99,
visit,glove,1,2.166,0.935,34,31,3,0,1,0,-,-99,-99,
find,clown,1,2.254,1.04,20,32,3,0,0,1,-,-99,-99,
prison,loaf,1,2.004,0.771,37,33,3,1,1,1,skip,3.805,3.198,
calf,annoy,1,4.852,3.318,2,34,3,0,1,0,-,-99,-99,
banner,glide,1,3.522,2.148,5,35,3,0,0,1,-,-99,-99,
collect,loyalty,1,2.204,1.017,22,36,3,1,0,0,skip,3.405,2.855,
risk,zero,1,2.386,0.915,28,37,3,1,0,0,skip,1.583,0.905,
nerve,bumper,1,2.815,1.688,27,38,3,1,0,0,skip,1.608,1.004,
climax,saucer,1,3.096,1.532,21,39,3,1,0,0,skip,2.695,2.03,
remind,foam,19,4.504,3,1,40,3,1,1,1,skip,2.106,1.328,

