word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
process,joker,1,1,-99,-99,-99,-99,-99,
pea,bathtub,2,1,-99,-99,-99,-99,-99,
visit,glove,3,1,-99,-99,-99,-99,-99,
collect,loyalty,4,1,-99,-99,-99,-99,-99,
plant,worm,5,1,-99,-99,-99,-99,-99,
shrink,mafia,6,1,-99,-99,-99,-99,-99,
anger,decay,7,1,-99,-99,-99,-99,-99,
prison,loaf,8,1,-99,-99,-99,-99,-99,
nerve,bumper,9,1,-99,-99,-99,-99,-99,
mill,feast,10,1,-99,-99,-99,-99,-99,
climax,saucer,11,1,-99,-99,-99,-99,-99,
rock,milk,12,1,-99,-99,-99,-99,-99,
link,crisis,13,1,-99,-99,-99,-99,-99,
replace,roach,14,1,-99,-99,-99,-99,-99,
banner,glide,15,1,-99,-99,-99,-99,-99,
glue,force,16,1,-99,-99,-99,-99,-99,
remind,foam,17,1,-99,-99,-99,-99,-99,
grip,beach,18,1,-99,-99,-99,-99,-99,
chicken,beet,19,1,-99,-99,-99,-99,-99,
fan,feature,20,1,-99,-99,-99,-99,-99,
calf,annoy,21,1,-99,-99,-99,-99,-99,
caring,skirt,22,1,-99,-99,-99,-99,-99,
knock,otter,23,1,-99,-99,-99,-99,-99,
bleach,ruin,24,1,-99,-99,-99,-99,-99,
risk,zero,25,1,-99,-99,-99,-99,-99,
fee,chowder,26,1,-99,-99,-99,-99,-99,
bullet,walkway,27,1,-99,-99,-99,-99,-99,
bacon,feud,28,1,-99,-99,-99,-99,-99,
bias,sirloin,29,1,-99,-99,-99,-99,-99,
smother,surgery,30,1,-99,-99,-99,-99,-99,
find,clown,31,1,-99,-99,-99,-99,-99,
need,faucet,32,1,-99,-99,-99,-99,-99,
forest,knob,33,1,-99,-99,-99,-99,-99,
date,laugh,34,1,-99,-99,-99,-99,-99,
copy,bedroom,35,1,-99,-99,-99,-99,-99,
biology,temper,36,1,-99,-99,-99,-99,-99,
port,cinema,37,1,-99,-99,-99,-99,-99,
pork,emperor,38,1,-99,-99,-99,-99,-99,
want,ascent,39,1,-99,-99,-99,-99,-99,
capital,figure,40,1,-99,-99,-99,-99,-99,
need,faucet,1,2,-99,-99,-99,-99,-99,
find,clown,2,2,-99,-99,-99,-99,-99,
glue,force,3,2,-99,-99,-99,-99,-99,
nerve,bumper,4,2,-99,-99,-99,-99,-99,
date,laugh,5,2,-99,-99,-99,-99,-99,
knock,otter,6,2,-99,-99,-99,-99,-99,
smother,surgery,7,2,-99,-99,-99,-99,-99,
prison,loaf,8,2,-99,-99,-99,-99,-99,
collect,loyalty,9,2,-99,-99,-99,-99,-99,
caring,skirt,10,2,-99,-99,-99,-99,-99,
remind,foam,11,2,-99,-99,-99,-99,-99,
chicken,beet,12,2,-99,-99,-99,-99,-99,
grip,beach,13,2,-99,-99,-99,-99,-99,
forest,knob,14,2,-99,-99,-99,-99,-99,
bias,sirloin,15,2,-99,-99,-99,-99,-99,
process,joker,16,2,-99,-99,-99,-99,-99,
copy,bedroom,17,2,-99,-99,-99,-99,-99,
shrink,mafia,18,2,-99,-99,-99,-99,-99,
bullet,walkway,19,2,-99,-99,-99,-99,-99,
banner,glide,20,2,-99,-99,-99,-99,-99,
capital,figure,21,2,-99,-99,-99,-99,-99,
anger,decay,22,2,-99,-99,-99,-99,-99,
calf,annoy,23,2,-99,-99,-99,-99,-99,
rock,milk,24,2,-99,-99,-99,-99,-99,
visit,glove,25,2,-99,-99,-99,-99,-99,
bacon,feud,26,2,-99,-99,-99,-99,-99,
fee,chowder,27,2,-99,-99,-99,-99,-99,
climax,saucer,28,2,-99,-99,-99,-99,-99,
want,ascent,29,2,-99,-99,-99,-99,-99,
fan,feature,30,2,-99,-99,-99,-99,-99,
replace,roach,31,2,-99,-99,-99,-99,-99,
biology,temper,32,2,-99,-99,-99,-99,-99,
risk,zero,33,2,-99,-99,-99,-99,-99,
bleach,ruin,34,2,-99,-99,-99,-99,-99,
plant,worm,35,2,-99,-99,-99,-99,-99,
pork,emperor,36,2,-99,-99,-99,-99,-99,
mill,feast,37,2,-99,-99,-99,-99,-99,
port,cinema,38,2,-99,-99,-99,-99,-99,
pea,bathtub,39,2,-99,-99,-99,-99,-99,
link,crisis,40,2,-99,-99,-99,-99,-99,
climax,saucer,1,3,2,20.967,5.471,1,10.623,
bias,sirloin,2,3,1,9.639,7.015,1,5.367,
chicken,beet,3,3,1,5.927,3.703,1,3.215,
grip,beach,4,3,75,14.638,9.145,0,12.159,
need,faucet,5,3,61,6.479,3.472,0,1.935,
pea,bathtub,6,3,70,48.904,4.082,0,2.183,
remind,foam,7,3,1,3.735,1.976,1,3.096,
anger,decay,8,3,9,12.576,4.665,0,2.103,
biology,temper,9,3,76,13.055,4.439,0,1.767,
find,clown,10,3,60,11.423,3.043,0,1.535,
fee,chowder,11,3,2,10.87,4.345,0,3.271,
plant,worm,12,3,100,4.583,2.241,1,1.72,
visit,glove,13,3,1,5.631,2.257,0,1.255,
rock,milk,14,3,87,8.472,2.234,1,1.472,
glue,force,15,3,4,23.319,16.121,0,1.384,
bullet,walkway,16,3,80,6.062,2.671,1,1.551,
port,cinema,17,3,80,6.296,3.296,1,1.352,
copy,bedroom,18,3,81,23.448,2.114,1,1.936,
banner,glide,19,3,1,5.744,3.865,0,1.28,
pork,emperor,20,3,70,9.872,4.509,1,1.056,
shrink,mafia,21,3,65,9.175,5.583,1,1.544,
link,crisis,22,3,75,4.544,2.264,1,1.336,
bleach,ruin,23,3,100,3.543,1.8,1,1.328,
forest,knob,24,3,1,2.791,1.404,0,1.28,
caring,skirt,25,3,51,5.495,3.44,1,3.391,
want,ascent,26,3,5,7.343,2.713,1,1.583,
nerve,bumper,27,3,1,2.975,1.607,0,1.175,
collect,loyalty,28,3,50,7.959,6.671,1,1.519,
replace,roach,29,3,76,8.624,4.771,1,1.223,
calf,annoy,30,3,1,3.383,1.672,0,7.319,
bacon,feud,31,3,6,6.303,2.096,0,0.895,
knock,otter,32,3,50,6.07,4.136,1,1.391,
date,laugh,33,3,5,3.615,1.824,0,0.847,
process,joker,34,3,4,7.655,4.505,0,1.615,
capital,figure,35,3,10,9.959,4.196,0,1.607,
risk,zero,36,3,80,3.847,1.656,1,1.423,
fan,feature,37,3,100,3.27,1.585,1,1.319,
prison,loaf,38,3,76,7.96,3.769,0,1.255,
mill,feast,39,3,75,5.263,2.893,0,1.359,
smother,surgery,40,3,65,9.047,5.377,0,1.319,

