word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
pea,bathtub,1,1,-99,-99,-99,-99,-99,
bacon,feud,2,1,-99,-99,-99,-99,-99,
capital,figure,3,1,-99,-99,-99,-99,-99,
climax,saucer,4,1,-99,-99,-99,-99,-99,
bleach,ruin,5,1,-99,-99,-99,-99,-99,
nerve,bumper,6,1,-99,-99,-99,-99,-99,
anger,decay,7,1,-99,-99,-99,-99,-99,
fan,feature,8,1,-99,-99,-99,-99,-99,
process,joker,9,1,-99,-99,-99,-99,-99,
biology,temper,10,1,-99,-99,-99,-99,-99,
grip,beach,11,1,-99,-99,-99,-99,-99,
bias,sirloin,12,1,-99,-99,-99,-99,-99,
caring,skirt,13,1,-99,-99,-99,-99,-99,
want,ascent,14,1,-99,-99,-99,-99,-99,
prison,loaf,15,1,-99,-99,-99,-99,-99,
forest,knob,16,1,-99,-99,-99,-99,-99,
rock,milk,17,1,-99,-99,-99,-99,-99,
smother,surgery,18,1,-99,-99,-99,-99,-99,
plant,worm,19,1,-99,-99,-99,-99,-99,
glue,force,20,1,-99,-99,-99,-99,-99,
visit,glove,21,1,-99,-99,-99,-99,-99,
remind,foam,22,1,-99,-99,-99,-99,-99,
find,clown,23,1,-99,-99,-99,-99,-99,
shrink,mafia,24,1,-99,-99,-99,-99,-99,
collect,loyalty,25,1,-99,-99,-99,-99,-99,
copy,bedroom,26,1,-99,-99,-99,-99,-99,
pork,emperor,27,1,-99,-99,-99,-99,-99,
risk,zero,28,1,-99,-99,-99,-99,-99,
link,crisis,29,1,-99,-99,-99,-99,-99,
fee,chowder,30,1,-99,-99,-99,-99,-99,
bullet,walkway,31,1,-99,-99,-99,-99,-99,
need,faucet,32,1,-99,-99,-99,-99,-99,
banner,glide,33,1,-99,-99,-99,-99,-99,
date,laugh,34,1,-99,-99,-99,-99,-99,
replace,roach,35,1,-99,-99,-99,-99,-99,
knock,otter,36,1,-99,-99,-99,-99,-99,
calf,annoy,37,1,-99,-99,-99,-99,-99,
chicken,beet,38,1,-99,-99,-99,-99,-99,
mill,feast,39,1,-99,-99,-99,-99,-99,
port,cinema,40,1,-99,-99,-99,-99,-99,
plant,worm,1,2,-99,-99,-99,-99,-99,
pea,bathtub,2,2,-99,-99,-99,-99,-99,
date,laugh,3,2,-99,-99,-99,-99,-99,
remind,foam,4,2,-99,-99,-99,-99,-99,
replace,roach,5,2,-99,-99,-99,-99,-99,
prison,loaf,6,2,-99,-99,-99,-99,-99,
port,cinema,7,2,-99,-99,-99,-99,-99,
pork,emperor,8,2,-99,-99,-99,-99,-99,
copy,bedroom,9,2,-99,-99,-99,-99,-99,
fan,feature,10,2,-99,-99,-99,-99,-99,
nerve,bumper,11,2,-99,-99,-99,-99,-99,
bleach,ruin,12,2,-99,-99,-99,-99,-99,
need,faucet,13,2,-99,-99,-99,-99,-99,
rock,milk,14,2,-99,-99,-99,-99,-99,
banner,glide,15,2,-99,-99,-99,-99,-99,
chicken,beet,16,2,-99,-99,-99,-99,-99,
biology,temper,17,2,-99,-99,-99,-99,-99,
fee,chowder,18,2,-99,-99,-99,-99,-99,
bacon,feud,19,2,-99,-99,-99,-99,-99,
