word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
capital,figure,1,1,-99,-99,-99,-99,-99,
bleach,ruin,2,1,-99,-99,-99,-99,-99,
glue,force,3,1,-99,-99,-99,-99,-99,
copy,bedroom,4,1,-99,-99,-99,-99,-99,
prison,loaf,5,1,-99,-99,-99,-99,-99,
mill,feast,6,1,-99,-99,-99,-99,-99,
calf,annoy,7,1,-99,-99,-99,-99,-99,
nerve,bumper,8,1,-99,-99,-99,-99,-99,
need,faucet,9,1,-99,-99,-99,-99,-99,
plant,worm,10,1,-99,-99,-99,-99,-99,
banner,glide,11,1,-99,-99,-99,-99,-99,
port,cinema,12,1,-99,-99,-99,-99,-99,
chicken,beet,13,1,-99,-99,-99,-99,-99,
risk,zero,14,1,-99,-99,-99,-99,-99,
biology,temper,15,1,-99,-99,-99,-99,-99,
rock,milk,16,1,-99,-99,-99,-99,-99,
knock,otter,17,1,-99,-99,-99,-99,-99,
climax,saucer,18,1,-99,-99,-99,-99,-99,
anger,decay,19,1,-99,-99,-99,-99,-99,
grip,beach,20,1,-99,-99,-99,-99,-99,
pea,bathtub,21,1,-99,-99,-99,-99,-99,
fan,feature,22,1,-99,-99,-99,-99,-99,
find,clown,23,1,-99,-99,-99,-99,-99,
remind,foam,24,1,-99,-99,-99,-99,-99,
bullet,walkway,25,1,-99,-99,-99,-99,-99,
replace,roach,26,1,-99,-99,-99,-99,-99,
collect,loyalty,27,1,-99,-99,-99,-99,-99,
forest,knob,28,1,-99,-99,-99,-99,-99,
caring,skirt,29,1,-99,-99,-99,-99,-99,
bias,sirloin,30,1,-99,-99,-99,-99,-99,
visit,glove,31,1,-99,-99,-99,-99,-99,
date,laugh,32,1,-99,-99,-99,-99,-99,
bacon,feud,33,1,-99,-99,-99,-99,-99,
shrink,mafia,34,1,-99,-99,-99,-99,-99,
process,joker,35,1,-99,-99,-99,-99,-99,
smother,surgery,36,1,-99,-99,-99,-99,-99,
link,crisis,37,1,-99,-99,-99,-99,-99,
fee,chowder,38,1,-99,-99,-99,-99,-99,
want,ascent,39,1,-99,-99,-99,-99,-99,
pork,emperor,40,1,-99,-99,-99,-99,-99,
want,ascent,1,2,-99,-99,-99,-99,-99,
copy,bedroom,2,2,-99,-99,-99,-99,-99,
chicken,beet,3,2,-99,-99,-99,-99,-99,
grip,beach,4,2,-99,-99,-99,-99,-99,
remind,foam,5,2,-99,-99,-99,-99,-99,
pork,emperor,6,2,-99,-99,-99,-99,-99,
anger,decay,7,2,-99,-99,-99,-99,-99,
caring,skirt,8,2,-99,-99,-99,-99,-99,
fee,chowder,9,2,-99,-99,-99,-99,-99,
mill,feast,10,2,-99,-99,-99,-99,-99,
capital,figure,11,2,-99,-99,-99,-99,-99,
glue,force,12,2,-99,-99,-99,-99,-99,
banner,glide,13,2,-99,-99,-99,-99,-99,
pea,bathtub,14,2,-99,-99,-99,-99,-99,
smother,surgery,15,2,-99,-99,-99,-99,-99,
port,cinema,16,2,-99,-99,-99,-99,-99,
link,crisis,17,2,-99,-99,-99,-99,-99,
visit,glove,18,2,-99,-99,-99,-99,-99,
process,joker,19,2,-99,-99,-99,-99,-99,
bacon,feud,20,2,-99,-99,-99,-99,-99,
prison,loaf,21,2,-99,-99,-99,-99,-99,
fan,feature,22,2,-99,-99,-99,-99,-99,
forest,knob,23,2,-99,-99,-99,-99,-99,
replace,roach,24,2,-99,-99,-99,-99,-99,
nerve,bumper,25,2,-99,-99,-99,-99,-99,
calf,annoy,26,2,-99,-99,-99,-99,-99,
bullet,walkway,27,2,-99,-99,-99,-99,-99,
need,faucet,28,2,-99,-99,-99,-99,-99,
collect,loyalty,29,2,-99,-99,-99,-99,-99,
bleach,ruin,30,2,-99,-99,-99,-99,-99,
knock,otter,31,2,-99,-99,-99,-99,-99,
find,clown,32,2,-99,-99,-99,-99,-99,
plant,worm,33,2,-99,-99,-99,-99,-99,
biology,temper,34,2,-99,-99,-99,-99,-99,
climax,saucer,35,2,-99,-99,-99,-99,-99,
shrink,mafia,36,2,-99,-99,-99,-99,-99,
risk,zero,37,2,-99,-99,-99,-99,-99,
date,laugh,38,2,-99,-99,-99,-99,-99,
rock,milk,39,2,-99,-99,-99,-99,-99,
bias,sirloin,40,2,-99,-99,-99,-99,-99,
port,cinema,1,3,72,2.431,1.426,1,0.751,
want,ascent,2,3,65,1.374,0.519,1,1.063,
glue,force,3,3,73,1.864,0.841,1,0.687,
shrink,mafia,4,3,77,1.455,0.767,1,0.671,
need,faucet,5,3,81,1.424,0.6,1,0.935,
caring,skirt,6,3,77,1.239,0.599,1,0.951,
copy,bedroom,7,3,74,1.367,0.624,1,1.008,
find,clown,8,3,70,1.399,0.703,1,0.535,
mill,feast,9,3,69,1.359,0.584,1,0.759,
anger,decay,10,3,72,1.303,0.6,1,0.567,
biology,temper,11,3,68,1.455,0.671,1,0.606,
bullet,walkway,12,3,81,1.207,0.552,1,0.478,
chicken,beet,13,3,66,1.302,0.391,1,0.6,
nerve,bumper,14,3,86,1.335,0.519,1,0.664,
plant,worm,15,3,88,1.319,0.535,1,4.127,
banner,glide,16,3,78,1.6,0.801,1,4.686,
rock,milk,17,3,81,1.567,0.88,1,0.887,
