word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
chicken,beet,55,1.873,1.008,30,1,1,1,0,0,beets,12.649,9.937,
bullet,walkway,33,9.801,6.936,22,2,1,0,1,0,-,-99,-99,
port,cinema,48,1.905,0.888,32,3,1,0,1,0,-,-99,-99,
fan,feature,25,2.809,1.781,0,4,1,0,1,0,-,-99,-99,
remind,foam,45,1.586,0.644,24,5,1,1,0,0,forget,6.71,4.883,
visit,glove,75,2.962,1.407,38,6,1,1,1,1,glowing,7.085,5.337,
link,crisis,61,1.714,0.831,19,7,1,1,0,0,sauce,10.266,9.032,
pork,emperor,50,2.351,1.388,36,8,1,0,1,0,-,-99,-99,
calf,annoy,41,2.655,1.793,21,9,1,0,0,1,-,-99,-99,
grip,beach,8,2.094,1.022,13,10,1,0,0,1,-,-99,-99,
bacon,feud,55,1.794,0.799,9,11,1,1,1,1,fear,5.969,4.621,
knock,otter,61,1.714,0.637,5,12,1,1,1,1,otter,5.864,4.41,
banner,glide,79,1.765,0.896,10,13,1,1,1,1,ruin,13.054,9.779,
bleach,ruin,65,1.708,0.849,16,14,1,1,1,1,ruin,4.752,3.694,
caring,skirt,36,1.865,0.702,18,15,1,0,0,1,-,-99,-99,
collect,loyalty,53,2.913,1.839,1,16,1,0,1,0,-,-99,-99,
anger,decay,15,4.492,2.785,2,17,1,0,0,1,-,-99,-99,
date,laugh,10,1.454,0.639,6,18,1,0,0,1,-,-99,-99,
fee,chowder,38,1.484,0.67,25,19,1,0,0,1,-,-99,-99,
forest,knob,33,2.953,0.941,4,20,1,0,1,0,-,-99,-99,
need,faucet,49,2.307,1.182,3,21,1,0,1,0,-,-99,-99,
capital,figure,48,2.079,0.993,33,22,1,0,1,0,-,-99,-99,
nerve,bumper,61,3.154,2.252,14,23,1,1,0,0,best,10.352,8.544,
pea,bathtub,43,1.282,0.447,31,24,1,1,0,0,roach,11.631,8.782,
mill,feast,49,1.714,0.705,11,25,1,0,1,0,-,-99,-99,
shrink,mafia,36,2.391,1.279,7,26,1,0,0,1,-,-99,-99,
bias,sirloin,57,3.019,1.239,15,27,1,1,1,1,simple,14.507,2.029,
plant,worm,57,3.317,2.372,26,28,1,1,0,0,worm,8.172,4.816,
rock,milk,44,1.746,0.817,35,29,1,1,0,0,mill,6.074,5.249,
replace,roach,66,1.626,0.731,28,30,1,1,1,1,fork,11.245,10.236,
process,joker,39,1.63,0.639,20,31,1,0,0,1,-,-99,-99,
copy,bedroom,69,2.362,0.815,29,32,1,1,0,0,date,10.528,9.537,
find,clown,34,1.422,0.545,23,33,1,0,0,1,-,-99,-99,
