word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
banner,glide,1,1,-99,-99,-99,-99,-99,
forest,knob,2,1,-99,-99,-99,-99,-99,
copy,bedroom,3,1,-99,-99,-99,-99,-99,
prison,loaf,4,1,-99,-99,-99,-99,-99,
caring,skirt,5,1,-99,-99,-99,-99,-99,
capital,figure,6,1,-99,-99,-99,-99,-99,
remind,foam,7,1,-99,-99,-99,-99,-99,
anger,decay,8,1,-99,-99,-99,-99,-99,
grip,beach,9,1,-99,-99,-99,-99,-99,
bleach,ruin,10,1,-99,-99,-99,-99,-99,
collect,loyalty,11,1,-99,-99,-99,-99,-99,
link,crisis,12,1,-99,-99,-99,-99,-99,
mill,feast,13,1,-99,-99,-99,-99,-99,
climax,saucer,14,1,-99,-99,-99,-99,-99,
bacon,feud,15,1,-99,-99,-99,-99,-99,
plant,worm,16,1,-99,-99,-99,-99,-99,
biology,temper,17,1,-99,-99,-99,-99,-99,
calf,annoy,18,1,-99,-99,-99,-99,-99,
want,ascent,19,1,-99,-99,-99,-99,-99,
replace,roach,20,1,-99,-99,-99,-99,-99,
find,clown,21,1,-99,-99,-99,-99,-99,
pea,bathtub,22,1,-99,-99,-99,-99,-99,
risk,zero,23,1,-99,-99,-99,-99,-99,
rock,milk,24,1,-99,-99,-99,-99,-99,
need,faucet,25,1,-99,-99,-99,-99,-99,
fee,chowder,26,1,-99,-99,-99,-99,-99,
smother,surgery,27,1,-99,-99,-99,-99,-99,
bullet,walkway,28,1,-99,-99,-99,-99,-99,
process,joker,29,1,-99,-99,-99,-99,-99,
nerve,bumper,30,1,-99,-99,-99,-99,-99,
pork,emperor,31,1,-99,-99,-99,-99,-99,
glue,force,32,1,-99,-99,-99,-99,-99,
port,cinema,33,1,-99,-99,-99,-99,-99,
date,laugh,34,1,-99,-99,-99,-99,-99,
fan,feature,35,1,-99,-99,-99,-99,-99,
chicken,beet,36,1,-99,-99,-99,-99,-99,
visit,glove,37,1,-99,-99,-99,-99,-99,
knock,otter,38,1,-99,-99,-99,-99,-99,
shrink,mafia,39,1,-99,-99,-99,-99,-99,
bias,sirloin,40,1,-99,-99,-99,-99,-99,
fee,chowder,1,2,-99,-99,-99,-99,-99,
banner,glide,2,2,-99,-99,-99,-99,-99,
visit,glove,3,2,-99,-99,-99,-99,-99,
copy,bedroom,4,2,-99,-99,-99,-99,-99,
bacon,feud,5,2,-99,-99,-99,-99,-99,
chicken,beet,6,2,-99,-99,-99,-99,-99,
replace,roach,7,2,-99,-99,-99,-99,-99,
knock,otter,8,2,-99,-99,-99,-99,-99,
collect,loyalty,9,2,-99,-99,-99,-99,-99,
bleach,ruin,10,2,-99,-99,-99,-99,-99,
capital,figure,11,2,-99,-99,-99,-99,-99,
mill,feast,12,2,-99,-99,-99,-99,-99,
prison,loaf,13,2,-99,-99,-99,-99,-99,
bias,sirloin,14,2,-99,-99,-99,-99,-99,
process,joker,15,2,-99,-99,-99,-99,-99,
forest,knob,16,2,-99,-99,-99,-99,-99,
pea,bathtub,17,2,-99,-99,-99,-99,-99,
find,clown,18,2,-99,-99,-99,-99,-99,
climax,saucer,19,2,-99,-99,-99,-99,-99,
plant,worm,20,2,-99,-99,-99,-99,-99,
link,crisis,21,2,-99,-99,-99,-99,-99,
remind,foam,22,2,-99,-99,-99,-99,-99,
rock,milk,23,2,-99,-99,-99,-99,-99,
date,laugh,24,2,-99,-99,-99,-99,-99,
grip,beach,25,2,-99,-99,-99,-99,-99,
biology,temper,26,2,-99,-99,-99,-99,-99,
need,faucet,27,2,-99,-99,-99,-99,-99,
caring,skirt,28,2,-99,-99,-99,-99,-99,
nerve,bumper,29,2,-99,-99,-99,-99,-99,
anger,decay,30,2,-99,-99,-99,-99,-99,
pork,emperor,31,2,-99,-99,-99,-99,-99,
calf,annoy,32,2,-99,-99,-99,-99,-99,
glue,force,33,2,-99,-99,-99,-99,-99,
bullet,walkway,34,2,-99,-99,-99,-99,-99,
want,ascent,35,2,-99,-99,-99,-99,-99,
fan,feature,36,2,-99,-99,-99,-99,-99,
risk,zero,37,2,-99,-99,-99,-99,-99,
port,cinema,38,2,-99,-99,-99,-99,-99,
smother,surgery,39,2,-99,-99,-99,-99,-99,
shrink,mafia,40,2,-99,-99,-99,-99,-99,
collect,loyalty,1,3,76,159.363,158.486,0,1.006,
bleach,ruin,2,3,16,1.86,1.14,1,0.639,
caring,skirt,3,3,76,1.302,0.462,0,0.678,
link,crisis,4,3,23,1.142,0.304,1,0.534,
capital,figure,5,3,73,0.958,0.246,0,0.687,
banner,glide,6,3,30,1.532,0.597,1,0.494,
port,cinema,7,3,72,0.927,0.223,0,0.646,
prison,loaf,8,3,34,0.974,0.182,1,0.798,
glue,force,9,3,68,0.902,0.278,0,0.686,
pea,bathtub,10,3,24,1.046,0.414,1,0.567,
process,joker,11,3,68,1.222,0.542,0,0.47,
replace,roach,12,3,30,1.222,0.574,1,0.59,
want,ascent,13,3,66,1.446,0.534,1,4.06,
smother,surgery,14,3,63,1.982,0.462,0,0.63,
fan,feature,15,3,30,0.959,0.279,1,0.862,
remind,foam,16,3,72,1.285,0.534,0,0.624,
bullet,walkway,17,3,28,0.989,0.278,1,0.719,
copy,bedroom,18,3,68,1.821,0.662,0,0.742,
need,faucet,19,3,21,1.287,0.543,0,0.549,
chicken,beet,20,3,29,1.983,0.794,0,0.783,
fee,chowder,21,3,34,0.99,0.311,1,0.902,
date,laugh,22,3,60,1.286,0.391,0,0.582,
plant,worm,23,3,25,1.086,0.311,1,1.048,
forest,knob,24,3,69,1.034,0.299,1,0.55,
bias,sirloin,25,3,58,1.462,0.575,0,0.934,
shrink,mafia,26,3,22,1.462,0.374,1,0.775,
climax,saucer,27,3,74,1.483,0.563,1,0.614,
anger,decay,28,3,65,1.191,0.439,0,0.598,
knock,otter,29,3,33,1.735,0.766,1,0.574,
biology,temper,30,3,66,1.342,0.238,1,0.662,
find,clown,31,3,67,1.022,0.19,1,0.487,
rock,milk,32,3,28,2.054,1.31,0,0.654,
visit,glove,33,3,30,1.806,0.766,1,1.039,
calf,annoy,34,3,67,1.35,0.447,0,0.87,
nerve,bumper,35,3,31,1.526,0.846,1,0.574,
bacon,feud,36,3,63,1.221,0.189,0,0.519,
pork,emperor,37,3,34,1.086,0.478,1,0.518,
mill,feast,38,3,70,0.805,0.166,0,0.949,
risk,zero,39,3,58,1.046,0.351,0,0.678,
grip,beach,40,3,75,0.966,0.271,0,0.518,

