word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
link,crisis,34,3.688,1.685,10,1,1,0,0,1,-,-99,-99,
climax,saucer,69,5.919,4.311,8,2,1,0,1,0,-,-99,-99,
caring,skirt,30,5.227,3.504,35,3,1,0,0,1,-,-99,-99,
plant,worm,81,6.108,2.512,5,4,1,0,1,0,-,-99,-99,
prison,loaf,78,5.171,2.743,27,5,1,0,1,0,-,-99,-99,
calf,annoy,70,5.382,3.116,26,6,1,0,1,0,-,-99,-99,
port,cinema,27,5.742,2.67,4,7,1,1,0,0,CINEMA,21.335,16.001,
pork,emperor,34,6.785,4.675,37,8,1,0,0,1,-,-99,-99,
smother,surgery,29,14.914,2.172,17,9,1,1,0,0,MILK,13.175,8.281,
knock,otter,18,4.662,3.064,11,10,1,1,1,1,DOOR,8.127,2.346,
pea,bathtub,84,6.674,3.327,6,11,1,0,1,0,-,-99,-99,
find,clown,26,3.353,1.533,23,12,1,1,0,0,SKIRT,6.737,3.667,
anger,decay,32,3.595,1.723,31,13,1,0,0,1,-,-99,-99,
fan,feature,23,6.099,3.687,14,14,1,1,0,0,BOY,5.603,3.577,
bias,sirloin,71,4.913,2.997,20,15,1,0,1,0,-,-99,-99,
rock,milk,83,4.728,2.738,21,16,1,0,1,0,-,-99,-99,
grip,beach,31,3.768,1.914,34,17,1,1,1,1,HAND,6.273,4.259,
banner,glide,68,3.983,2.313,36,18,1,1,1,1,GLIDER,5.777,3.186,
bleach,ruin,65,4.146,2.348,29,19,1,1,1,1,RUIN,4.361,1.852,
bullet,walkway,78,5.807,3.628,22,20,1,0,1,0,-,-99,-99,
chicken,beet,30,6.242,3.949,2,21,1,0,0,1,-,-99,-99,
capital,figure,65,4.932,3.119,15,22,1,1,1,1,FELLOW,6.827,4.039,
shrink,mafia,28,4.132,2.303,16,23,1,1,0,0,ROCK,7.843,5.611,
nerve,bumper,27,4.056,2.41,18,24,1,1,0,0,BUMPER,11.987,6.913,
mill,feast,25,5.21,3.224,25,25,1,1,0,0,WHEEL,9.032,6.189,
fee,chowder,24,3.701,1.997,12,26,1,1,1,1,ORDER,4.802,2.597,
copy,bedroom,53,10.55,8.403,38,27,1,1,1,1,BEDROOM,6.502,2.356,
forest,knob,33,4.295,2.117,28,28,1,0,0,1,-,-99,-99,
remind,foam,25,3.799,2.034,7,29,1,1,0,0,CAR,7.765,5.901,
biology,temper,34,3.952,2.313,13,30,1,1,1,1,MAP,9.707,7.703,
risk,zero,32,8.302,5.097,9,31,1,0,0,1,-,-99,-99,
need,faucet,32,3.419,1.752,1,32,1,0,0,1,-,-99,-99,
process,joker,34,4.328,2.479,30,33,1,0,0,1,-,-99,-99,
date,laugh,28,4.33,3.03,32,34,1,1,1,1,GIGGLE,5.63,3.1,
collect,loyalty,27,3.394,2.016,19,35,1,1,1,1,STAMP,5.774,2.751,
visit,glove,30,3.482,1.794,0,36,1,1,0,0,FARM,6.651,4.463,
want,ascent,29,3.743,1.96,24,37,1,1,0,0,NEED,5.127,2.73,
bacon,feud,73,6.823,2.945,33,38,1,0,1,0,-,-99,-99,
glue,force,71,5.368,3.197,39,39,1,0,1,0,-,-99,-99,
replace,roach,31,3.513,1.725,3,40,1,0,0,1,-,-99,-99,
grip,beach,31,3.768,1.914,34,1,2,1,1,1,HAND,6.236,4.015,
calf,annoy,70,5.382,3.116,26,2,2,0,1,0,-,-99,-99,
prison,loaf,78,5.171,2.743,27,3,2,0,1,0,-,-99,-99,
capital,figure,65,4.932,3.119,15,4,2,1,1,1,PERSON,7.439,5.099,
bacon,feud,73,6.823,2.945,33,5,2,0,1,0,-,-99,-99,
biology,temper,34,3.952,2.313,13,6,2,1,1,1,MAP,4.637,2.509,
knock,otter,18,4.662,3.064,11,7,2,1,1,1,WOOD,4.521,2.463,
nerve,bumper,27,4.056,2.41,18,8,2,1,0,0,BUMPER,4.597,2.157,
pork,emperor,34,6.785,4.675,37,9,2,0,0,1,-,-99,-99,
fan,feature,23,6.099,3.687,14,10,2,1,0,0,BOY,6.288,4.428,
replace,roach,31,3.513,1.725,3,11,2,0,0,1,-,-99,-99,
remind,foam,25,3.799,2.034,7,12,2,1,0,0,REMEMBER,6.47,3.572,
bleach,ruin,65,4.146,2.348,29,13,2,1,1,1,RUIN,4.526,1.908,
date,laugh,28,4.33,3.03,32,14,2,1,1,1,GIGGLE,4.445,2.037,
need,faucet,32,3.419,1.752,1,15,2,0,0,1,-,-99,-99,
climax,saucer,69,5.919,4.311,8,16,2,0,1,0,-,-99,-99,
mill,feast,25,5.21,3.224,25,17,2,1,0,0,WHEEL,9.256,3.214,
bias,sirloin,71,4.913,2.997,20,18,2,0,1,0,-,-99,-99,
collect,loyalty,27,3.394,2.016,19,19,2,1,1,1,STAMPS,6.545,2.118,
smother,surgery,29,14.914,2.172,17,20,2,1,0,0,GRAVY,6.786,3.041,
port,cinema,27,5.742,2.67,4,21,2,1,0,0,MOVIE,4.539,2.363,
bullet,walkway,78,5.807,3.628,22,22,2,0,1,0,-,-99,-99,
plant,worm,81,6.108,2.512,5,23,2,0,1,0,-,-99,-99,
link,crisis,34,3.688,1.685,10,24,2,0,0,1,-,-99,-99,
banner,glide,68,3.983,2.313,36,25,2,1,1,1,GLIDER,8.432,4.035,
shrink,mafia,28,4.132,2.303,16,26,2,1,0,0,SMALL,5.4,3.071,
find,clown,26,3.353,1.533,23,27,2,1,0,0,WATER,4.402,2.232,
copy,bedroom,53,10.55,8.403,38,28,2,1,1,1,BEDROOM,5.06,2.048,
caring,skirt,30,5.227,3.504,35,29,2,0,0,1,-,-99,-99,
process,joker,34,4.328,2.479,30,30,2,0,0,1,-,-99,-99,
visit,glove,30,3.482,1.794,0,31,2,1,0,0,HOME,4.698,2.746,
chicken,beet,30,6.242,3.949,2,32,2,0,0,1,-,-99,-99,
want,ascent,29,3.743,1.96,24,33,2,1,0,0,NEED,4.377,2.245,
rock,milk,83,4.728,2.738,21,34,2,0,1,0,-,-99,-99,
fee,chowder,24,3.701,1.997,12,35,2,1,1,1,MEMBER,7.089,4.286,
risk,zero,32,8.302,5.097,9,36,2,0,0,1,-,-99,-99,
anger,decay,32,3.595,1.723,31,37,2,0,0,1,-,-99,-99,
forest,knob,33,4.295,2.117,28,38,2,0,0,1,-,-99,-99,
glue,force,71,5.368,3.197,39,39,2,0,1,0,-,-99,-99,
pea,bathtub,84,6.674,3.327,6,40,2,0,1,0,-,-99,-99,
fan,feature,23,6.099,3.687,14,1,3,1,0,0,BOY,4.559,2.678,
replace,roach,31,3.513,1.725,3,2,3,0,0,1,-,-99,-99,
bullet,walkway,78,5.807,3.628,22,3,3,0,1,0,-,-99,-99,
knock,otter,18,4.662,3.064,11,4,3,1,1,1,WOOD,4.672,2.267,
calf,annoy,70,5.382,3.116,26,5,3,0,1,0,-,-99,-99,
caring,skirt,30,5.227,3.504,35,6,3,0,0,1,-,-99,-99,
pea,bathtub,84,6.674,3.327,6,7,3,0,1,0,-,-99,-99,
fee,chowder,24,3.701,1.997,12,8,3,1,1,1,MEMBER,5.265,2.983,
risk,zero,32,8.302,5.097,9,9,3,0,0,1,-,-99,-99,
anger,decay,32,3.595,1.723,31,10,3,0,0,1,-,-99,-99,
climax,saucer,69,5.919,4.311,8,11,3,0,1,0,-,-99,-99,
plant,worm,81,6.108,2.512,5,12,3,0,1,0,-,-99,-99,
remind,foam,25,3.799,2.034,7,13,3,1,0,0,REMEMBER,6.222,3.274,
mill,feast,25,5.21,3.224,25,14,3,1,0,0,WHEEL,4.824,1.899,
date,laugh,28,4.33,3.03,32,15,3,1,1,1,GIGGLE,4.524,2.193,
biology,temper,34,3.952,2.313,13,16,3,1,1,1,MIX,4.253,2.287,
bleach,ruin,65,4.146,2.348,29,17,3,1,1,1,RUIN,4.347,2.025,
smother,surgery,29,14.914,2.172,17,18,3,1,0,0,PILLOW,5.525,2.441,
grip,beach,31,3.768,1.914,34,19,3,1,1,1,HAND,4.58,2.437,
glue,force,71,5.368,3.197,39,20,3,0,1,0,-,-99,-99,
bias,sirloin,71,4.913,2.997,20,21,3,0,1,0,-,-99,-99,
visit,glove,30,3.482,1.794,0,22,3,1,0,0,HOME,4.924,2.688,
nerve,bumper,27,4.056,2.41,18,23,3,1,0,0,BUMPER,4.501,1.842,
find,clown,26,3.353,1.533,23,24,3,1,0,0,CAR,7.004,5.07,
forest,knob,33,4.295,2.117,28,25,3,0,0,1,-,-99,-99,
rock,milk,83,4.728,2.738,21,26,3,0,1,0,-,-99,-99,
copy,bedroom,53,10.55,8.403,38,27,3,1,1,1,BEDROOM,5.726,2.475,
want,ascent,29,3.743,1.96,24,28,3,1,0,0,NEED,6.013,2.646,
link,crisis,34,3.688,1.685,10,29,3,0,0,1,-,-99,-99,
process,joker,34,4.328,2.479,30,30,3,0,0,1,-,-99,-99,
pork,emperor,34,6.785,4.675,37,31,3,0,0,1,-,-99,-99,
prison,loaf,78,5.171,2.743,27,32,3,0,1,0,-,-99,-99,
collect,loyalty,27,3.394,2.016,19,33,3,1,1,1,STAMP,8.564,5.238,
bacon,feud,73,6.823,2.945,33,34,3,0,1,0,-,-99,-99,
capital,figure,65,4.932,3.119,15,35,3,1,1,1,PERSON,4.412,2.124,
chicken,beet,30,6.242,3.949,2,36,3,0,0,1,-,-99,-99,
need,faucet,32,3.419,1.752,1,37,3,0,0,1,-,-99,-99,
port,cinema,27,5.742,2.67,4,38,3,1,0,0,MOVIE,5.468,2.814,
shrink,mafia,28,4.132,2.303,16,39,3,1,0,0,HAND,7.68,5.391,
banner,glide,68,3.983,2.313,36,40,3,1,1,1,GLIDER,6.347,3.558,

