word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
copy,bedroom,37,2.619,1.309,18,1,1,0,0,1,-,-99,-99,
replace,roach,19,18.335,17.225,32,2,1,1,0,0,feast,62.11,59.869,
date,laugh,39,2.188,1.266,9,3,1,1,1,1,laugh,9.332,7.13,
anger,decay,41,2.323,1.469,38,4,1,1,1,1,decay,9.284,7.331,
link,crisis,22,11.61,1.011,30,5,1,1,0,0,force,9.634,7.156,
want,ascent,30,12.386,9.694,33,6,1,1,0,0,laugh,15.355,10.379,
fan,feature,65,13.387,12.489,27,7,1,0,1,0,-,-99,-99,
smother,surgery,16,5.073,1.759,8,8,1,1,1,1,banner,26.759,24.906,
bleach,ruin,24,3.036,1.506,22,9,1,1,1,1,figure,26.852,24.987,
nerve,bumper,15,4.31,2.221,25,10,1,1,0,0,bumper,6.14,4.599,
glue,force,20,3.125,1.47,13,11,1,1,0,0,glove,6.773,4.768,
mill,feast,27,3.31,1.503,29,12,1,1,0,0,feast,5.039,3.148,
biology,temper,67,11.345,9.951,4,13,1,0,0,1,-,-99,-99,
find,clown,26,4.319,1.179,35,14,1,1,0,0,clown,5.671,3.807,
bias,sirloin,61,2.199,1.346,7,15,1,1,1,1,feast,3.861,2.396,
bullet,walkway,37,7.261,5.466,5,16,1,0,0,1,-,-99,-99,
remind,foam,81,8.2,7.114,36,17,1,0,1,0,-,-99,-99,
plant,worm,87,6.418,5.082,15,18,1,0,1,0,-,-99,-99,
bacon,feud,16,2.796,1.805,14,19,1,1,0,0,feud,4.756,3.183,
process,joker,83,9.042,1.313,21,20,1,0,1,0,-,-99,-99,
forest,knob,49,6.415,5.571,24,21,1,0,0,1,-,-99,-99,
knock,otter,71,13.121,12.025,16,22,1,0,1,0,-,-99,-99,
rock,milk,64,2.596,1.294,19,23,1,0,1,0,-,-99,-99,
visit,glove,36,3.19,1.419,6,24,1,0,0,1,-,-99,-99,
pea,bathtub,28,2.124,1.27,39,25,1,1,1,1,cinema,7.04,4.839,
caring,skirt,62,14.843,2.146,2,26,1,0,0,1,-,-99,-99,
pork,emperor,81,2.591,1.368,37,27,1,0,1,0,-,-99,-99,
shrink,mafia,34,9.843,7.545,17,28,1,1,1,1,mafia,9.195,5.428,
need,faucet,26,4.096,1.34,20,29,1,1,0,0,faucet,9.362,4.084,
chicken,beet,88,3.919,2.611,34,30,1,0,1,0,-,-99,-99,
banner,glide,40,6.158,5.136,23,31,1,0,0,1,-,-99,-99,
capital,figure,62,19.304,1.293,28,32,1,0,1,0,-,-99,-99,
port,cinema,39,2.532,1.348,1,33,1,0,0,1,-,-99,-99,
climax,saucer,67,3.392,1.742,26,34,1,0,0,1,-,-99,-99,
prison,loaf,19,2.328,0.998,3,35,1,1,1,1,bread,6.444,4.269,
fee,chowder,45,3.543,1.905,0,36,1,0,0,1,-,-99,-99,
risk,zero,30,2.855,1.483,10,37,1,1,1,1,zero,11.166,9.602,
collect,loyalty,77,10.759,1.514,11,38,1,0,1,0,-,-99,-99,
calf,annoy,31,3.006,1.641,31,39,1,1,0,0,remind,4.628,2.796,
grip,beach,45,2.233,1.218,12,40,1,1,1,1,feast,20.979,19.021,
banner,glide,40,6.158,5.136,23,1,2,0,0,1,-,-99,-99,
nerve,bumper,15,4.31,2.221,25,2,2,1,0,0,bumper,18.202,16.394,
bullet,walkway,37,7.261,5.466,5,3,2,0,0,1,-,-99,-99,
remind,foam,81,8.2,7.114,36,4,2,0,1,0,-,-99,-99,
mill,feast,27,3.31,1.503,29,5,2,1,0,0,feast,5.264,3.215,
grip,beach,45,2.233,1.218,12,6,2,1,1,1,glove,19.481,4.021,
prison,loaf,19,2.328,0.998,3,7,2,1,1,1,load,10.048,3.199,
want,ascent,30,12.386,9.694,33,8,2,1,0,0,ascent,20.952,18.63,
bias,sirloin,61,2.199,1.346,7,9,2,1,1,1,milk,5.948,2.998,
fan,feature,65,13.387,12.489,27,10,2,0,1,0,-,-99,-99,
bleach,ruin,24,3.036,1.506,22,11,2,1,1,1,smother,9.548,7.742,
replace,roach,19,18.335,17.225,32,12,2,1,0,0,glove,18.934,17.673,
calf,annoy,31,3.006,1.641,31,13,2,1,0,0,annoy,8.611,6.304,
pea,bathtub,28,2.124,1.27,39,14,2,1,1,1,otter,22.787,17.682,
forest,knob,49,6.415,5.571,24,15,2,0,0,1,-,-99,-99,
port,cinema,39,2.532,1.348,1,16,2,0,0,1,-,-99,-99,
need,faucet,26,4.096,1.34,20,17,2,1,0,0,facuet,9.513,6.295,
knock,otter,71,13.121,12.025,16,18,2,0,1,0,-,-99,-99,
chicken,beet,88,3.919,2.611,34,19,2,0,1,0,-,-99,-99,
plant,worm,87,6.418,5.082,15,20,2,0,1,0,-,-99,-99,
climax,saucer,67,3.392,1.742,26,21,2,0,0,1,-,-99,-99,
biology,temper,67,11.345,9.951,4,22,2,0,0,1,-,-99,-99,
process,joker,83,9.042,1.313,21,23,2,0,1,0,-,-99,-99,
pork,emperor,81,2.591,1.368,37,24,2,0,1,0,-,-99,-99,
risk,zero,30,2.855,1.483,10,25,2,1,1,1,zero,20.156,18.742,
fee,chowder,45,3.543,1.905,0,26,2,0,0,1,-,-99,-99,
collect,loyalty,77,10.759,1.514,11,27,2,0,1,0,-,-99,-99,
link,crisis,22,11.61,1.011,30,28,2,1,0,0,crisis,6.155,4.848,
