word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
smother,surgery,1,1,-99,-99,-99,-99,-99,
climax,saucer,2,1,-99,-99,-99,-99,-99,
copy,bedroom,3,1,-99,-99,-99,-99,-99,
bias,sirloin,4,1,-99,-99,-99,-99,-99,
replace,roach,5,1,-99,-99,-99,-99,-99,
caring,skirt,6,1,-99,-99,-99,-99,-99,
bullet,walkway,7,1,-99,-99,-99,-99,-99,
banner,glide,8,1,-99,-99,-99,-99,-99,
visit,glove,9,1,-99,-99,-99,-99,-99,
pork,emperor,10,1,-99,-99,-99,-99,-99,
process,joker,11,1,-99,-99,-99,-99,-99,
link,crisis,12,1,-99,-99,-99,-99,-99,
biology,temper,13,1,-99,-99,-99,-99,-99,
rock,milk,14,1,-99,-99,-99,-99,-99,
forest,knob,15,1,-99,-99,-99,-99,-99,
prison,loaf,16,1,-99,-99,-99,-99,-99,
risk,zero,17,1,-99,-99,-99,-99,-99,
mill,feast,18,1,-99,-99,-99,-99,-99,
fan,feature,19,1,-99,-99,-99,-99,-99,
bacon,feud,20,1,-99,-99,-99,-99,-99,
pea,bathtub,21,1,-99,-99,-99,-99,-99,
calf,annoy,22,1,-99,-99,-99,-99,-99,
chicken,beet,23,1,-99,-99,-99,-99,-99,
glue,force,24,1,-99,-99,-99,-99,-99,
shrink,mafia,25,1,-99,-99,-99,-99,-99,
find,clown,26,1,-99,-99,-99,-99,-99,
fee,chowder,27,1,-99,-99,-99,-99,-99,
collect,loyalty,28,1,-99,-99,-99,-99,-99,
bleach,ruin,29,1,-99,-99,-99,-99,-99,
date,laugh,30,1,-99,-99,-99,-99,-99,
grip,beach,31,1,-99,-99,-99,-99,-99,
anger,decay,32,1,-99,-99,-99,-99,-99,
need,faucet,33,1,-99,-99,-99,-99,-99,
port,cinema,34,1,-99,-99,-99,-99,-99,
nerve,bumper,35,1,-99,-99,-99,-99,-99,
want,ascent,36,1,-99,-99,-99,-99,-99,
knock,otter,37,1,-99,-99,-99,-99,-99,
capital,figure,38,1,-99,-99,-99,-99,-99,
remind,foam,39,1,-99,-99,-99,-99,-99,
plant,worm,40,1,-99,-99,-99,-99,-99,
risk,zero,1,2,-99,-99,-99,-99,-99,
forest,knob,2,2,-99,-99,-99,-99,-99,
nerve,bumper,3,2,-99,-99,-99,-99,-99,
banner,glide,4,2,-99,-99,-99,-99,-99,
bullet,walkway,5,2,-99,-99,-99,-99,-99,
knock,otter,6,2,-99,-99,-99,-99,-99,
anger,decay,7,2,-99,-99,-99,-99,-99,
fee,chowder,8,2,-99,-99,-99,-99,-99,
chicken,beet,9,2,-99,-99,-99,-99,-99,
visit,glove,10,2,-99,-99,-99,-99,-99,
collect,loyalty,11,2,-99,-99,-99,-99,-99,
grip,beach,12,2,-99,-99,-99,-99,-99,
need,faucet,13,2,-99,-99,-99,-99,-99,
rock,milk,14,2,-99,-99,-99,-99,-99,
remind,foam,15,2,-99,-99,-99,-99,-99,
biology,temper,16,2,-99,-99,-99,-99,-99,
bleach,ruin,17,2,-99,-99,-99,-99,-99,
bias,sirloin,18,2,-99,-99,-99,-99,-99,
capital,figure,19,2,-99,-99,-99,-99,-99,
want,ascent,20,2,-99,-99,-99,-99,-99,
prison,loaf,21,2,-99,-99,-99,-99,-99,
bacon,feud,22,2,-99,-99,-99,-99,-99,
caring,skirt,23,2,-99,-99,-99,-99,-99,
mill,feast,24,2,-99,-99,-99,-99,-99,
climax,saucer,25,2,-99,-99,-99,-99,-99,
pea,bathtub,26,2,-99,-99,-99,-99,-99,
calf,annoy,27,2,-99,-99,-99,-99,-99,
pork,emperor,28,2,-99,-99,-99,-99,-99,
process,joker,29,2,-99,-99,-99,-99,-99,
plant,worm,30,2,-99,-99,-99,-99,-99,
replace,roach,31,2,-99,-99,-99,-99,-99,
copy,bedroom,32,2,-99,-99,-99,-99,-99,
smother,surgery,33,2,-99,-99,-99,-99,-99,
glue,force,34,2,-99,-99,-99,-99,-99,
fan,feature,35,2,-99,-99,-99,-99,-99,
link,crisis,36,2,-99,-99,-99,-99,-99,
port,cinema,37,2,-99,-99,-99,-99,-99,
find,clown,38,2,-99,-99,-99,-99,-99,
date,laugh,39,2,-99,-99,-99,-99,-99,
shrink,mafia,40,2,-99,-99,-99,-99,-99,
prison,loaf,1,3,84,3.241,2.265,1,3.894,
knock,otter,2,3,59,1.943,0.919,1,0.991,
glue,force,3,3,94,1.783,0.872,1,0.943,
bleach,ruin,4,3,30,1.631,0.816,1,0.671,
anger,decay,5,3,59,1.367,0.576,1,0.807,
nerve,bumper,6,3,36,1.263,0.56,1,0.543,
date,laugh,7,3,67,1.295,0.616,0,0.551,
fee,chowder,8,3,74,1.455,0.568,1,0.623,
pork,emperor,9,3,73,1.743,0.88,1,0.863,
process,joker,10,3,87,1.647,0.655,1,0.855,
calf,annoy,11,3,81,1.599,0.584,1,0.791,
visit,glove,12,3,71,1.663,0.912,1,0.695,
pea,bathtub,13,3,27,1.399,0.631,1,0.718,
mill,feast,14,3,73,1.335,0.624,1,0.687,
risk,zero,15,3,77,1.439,0.672,1,0.952,
biology,temper,16,3,22,1.271,0.576,1,0.551,
caring,skirt,17,3,85,1.199,0.528,1,1.128,
replace,roach,18,3,75,1.919,0.616,1,0.543,
port,cinema,19,3,65,1.367,0.56,1,0.863,
want,ascent,20,3,30,1.623,0.519,1,0.615,
need,faucet,21,3,75,1.208,0.552,1,0.607,
capital,figure,22,3,76,1.224,0.568,0,6.52,
find,clown,23,3,83,1.616,0.793,0,1.016,
shrink,mafia,24,3,71,1.247,0.415,0,2.119,
collect,loyalty,25,3,69,1.262,0.558,0,0.703,
climax,saucer,26,3,27,1.191,0.543,0,0.967,
plant,worm,27,3,79,1.272,0.432,0,0.544,
remind,foam,28,3,33,1.158,0.415,0,0.808,
forest,knob,29,3,85,1.479,0.704,0,0.68,
copy,bedroom,30,3,14,1.152,0.4,0,0.607,
bias,sirloin,31,3,72,1.191,0.464,0,7.031,
rock,milk,32,3,67,1.223,0.552,0,0.735,
link,crisis,33,3,27,1.079,0.392,0,0.719,
smother,surgery,34,3,90,1.32,0.434,0,0.688,
fan,feature,35,3,69,1.087,0.44,0,0.592,
banner,glide,36,3,42,1.183,0.504,0,0.512,
grip,beach,37,3,92,2.087,0.352,0,0.832,
bacon,feud,38,3,58,1.16,0.488,0,0.616,
chicken,beet,39,3,77,1.304,0.411,0,0.671,
bullet,walkway,40,3,86,1.48,0.556,0,0.503,

