word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
date,laugh,14,3.795,1.458,26,1,1,1,0,0,unsure,7.869,5.559,
grip,beach,13,1.633,0.548,36,2,1,1,1,1,unsure,5.549,2.449,
pea,bathtub,11,1.775,0.591,15,3,1,1,1,1,forest,6.062,3.73,
fee,chowder,32,3.358,2.144,12,4,1,0,0,1,-,-99,-99,
fan,feature,59,7.886,5.881,5,5,1,0,1,0,-,-99,-99,
banner,glide,30,3.769,1.98,6,6,1,0,1,0,-,-99,-99,
copy,bedroom,17,3.593,2.389,30,7,1,0,0,1,-,-99,-99,
bullet,walkway,85,3.457,1.507,32,8,1,0,1,0,-,-99,-99,
find,clown,24,12.614,10.246,24,9,1,0,0,1,-,-99,-99,
capital,figure,17,2.553,1.291,31,10,1,1,0,0,punishment,12.124,7.039,
port,cinema,68,5.781,4.461,10,11,1,0,0,1,-,-99,-99,
bias,sirloin,56,4.901,1.293,29,12,1,0,1,0,-,-99,-99,
smother,surgery,5,1.657,0.552,34,13,1,1,1,1,love,7.956,5.762,
pork,emperor,100,1.938,0.497,19,14,1,0,1,0,-,-99,-99,
collect,loyalty,17,4.328,1.668,3,15,1,0,0,1,-,-99,-99,
remind,foam,12,5.188,1.846,39,16,1,1,0,0,unsure,6.798,3.104,
need,faucet,1,3.079,1.734,27,17,1,1,0,0,unsure,10.935,7.21,
plant,worm,20,6.743,4.02,4,18,1,1,1,1,snake,8.738,5.857,
replace,roach,21,2.954,1.558,13,19,1,0,0,1,-,-99,-99,
risk,zero,7,1.497,0.487,1,20,1,1,1,1,find,4.689,2.492,
mill,feast,13,2.629,1.363,21,21,1,1,1,1,lumber,4.618,2.171,
bleach,ruin,7,1.812,0.598,25,22,1,1,1,1,clean,5.905,2.393,
calf,annoy,23,4.241,2.429,38,23,1,0,0,1,-,-99,-99,
prison,loaf,100,3.283,1.428,8,24,1,0,1,0,-,-99,-99,
glue,force,100,3.943,1.618,0,25,1,0,1,0,-,-99,-99,
process,joker,26,3.241,1.721,14,26,1,0,0,1,-,-99,-99,
rock,milk,14,3.27,0.85,22,27,1,1,1,1,hard,4.991,3.003,
shrink,mafia,100,3.491,1.474,16,28,1,0,1,0,-,-99,-99,
climax,saucer,1,11.757,10.1,9,29,1,1,0,0,unsure,8.077,5.27,
want,ascent,21,3.599,1.448,37,30,1,0,0,1,-,-99,-99,
biology,temper,30,4.21,2.998,11,31,1,0,1,0,-,-99,-99,
chicken,beet,21,3.18,1.612,35,32,1,0,0,1,-,-99,-99,
link,crisis,11,3.076,1.556,20,33,1,1,0,0,connect,5.551,2.53,
visit,glove,15,1.675,0.603,23,34,1,1,1,1,place,4.801,2.474,
forest,knob,19,2.331,1.284,7,35,1,1,1,1,plant,5.556,2.954,
caring,skirt,1,4.967,2.816,28,36,1,1,0,0,unsure,4.385,1.708,
anger,decay,1,1.763,0.973,2,37,1,1,0,0,unsure,5.225,2.699,
bacon,feud,62,3.723,0.552,17,38,1,0,1,0,-,-99,-99,
nerve,bumper,1,4.405,3.267,18,39,1,1,0,0,unsure,6.555,3.815,
knock,otter,1,2.623,1.339,33,40,1,1,0,0,unsure,6.896,1.628,
capital,figure,17,2.553,1.291,31,1,2,1,0,0,unsure,6.43,3.984,
calf,annoy,23,4.241,2.429,38,2,2,0,0,1,-,-99,-99,
process,joker,26,3.241,1.721,14,3,2,0,0,1,-,-99,-99,
bias,sirloin,56,4.901,1.293,29,4,2,0,1,0,-,-99,-99,
find,clown,24,12.614,10.246,24,5,2,0,0,1,-,-99,-99,
chicken,beet,21,3.18,1.612,35,6,2,0,0,1,-,-99,-99,
bullet,walkway,85,3.457,1.507,32,7,2,0,1,0,-,-99,-99,
plant,worm,20,6.743,4.02,4,8,2,1,1,1,unsure,8.638,4.152,
need,faucet,1,3.079,1.734,27,9,2,1,0,0,unsure,1.947,1.206,
copy,bedroom,17,3.593,2.389,30,10,2,0,0,1,-,-99,-99,
collect,loyalty,17,4.328,1.668,3,11,2,0,0,1,-,-99,-99,
fan,feature,59,7.886,5.881,5,12,2,0,1,0,-,-99,-99,
nerve,bumper,1,4.405,3.267,18,13,2,1,0,0,unsure,7.191,2.809,
pork,emperor,100,1.938,0.497,19,14,2,0,1,0,-,-99,-99,
knock,otter,1,2.623,1.339,33,15,2,1,0,0,unsure,3.569,2.694,
prison,loaf,100,3.283,1.428,8,16,2,0,1,0,-,-99,-99,
rock,milk,14,3.27,0.85,22,17,2,1,1,1,unsure,3.115,2.007,
port,cinema,68,5.781,4.461,10,18,2,0,0,1,-,-99,-99,
