word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
shrink,mafia,39,0.952,0.408,1,1,1,0,0,1,-,-99,-99,
capital,figure,65,0.997,0.445,35,2,1,1,1,1,open,104.27,102.911,
visit,glove,42,1.08,0.369,17,3,1,0,1,0,-,-99,-99,
anger,decay,40,0.927,0.216,13,4,1,0,1,0,-,-99,-99,
copy,bedroom,64,1.789,0.831,20,5,1,0,0,1,-,-99,-99,
remind,foam,76,0.911,0.447,25,6,1,1,0,0,ghost,2.548,1.797,
fan,feature,83,0.718,0.238,22,7,1,1,1,1,malicious,3.078,1.735,
port,cinema,51,0.806,0.247,4,8,1,1,1,1,graceful,3.823,0.977,
replace,roach,31,2.805,0.861,16,9,1,0,0,1,-,-99,-99,
risk,zero,78,0.935,0.36,30,10,1,1,0,0,toad,1.446,0.934,
forest,knob,42,0.789,0.237,6,11,1,0,0,1,-,-99,-99,
grip,beach,64,0.991,0.328,28,12,1,1,1,1,spoon,1.911,0.831,
plant,worm,24,0.807,0.344,31,13,1,0,0,1,-,-99,-99,
bacon,feud,26,0.951,0.393,2,14,1,0,1,0,-,-99,-99,
collect,loyalty,42,1.055,0.376,12,15,1,0,1,0,-,-99,-99,
knock,otter,23,0.893,0.388,5,16,1,0,1,0,-,-99,-99,
fee,chowder,69,1.334,0.574,39,17,1,1,0,0,size,8.401,7.603,
process,joker,74,0.807,0.272,26,18,1,1,0,0,concern,2.336,1.384,
pea,bathtub,34,2.271,0.415,3,19,1,0,1,0,-,-99,-99,
bias,sirloin,31,0.983,0.471,33,20,1,0,1,0,-,-99,-99,
chicken,beet,68,1.077,0.493,27,21,1,1,1,1,shop,1.964,1.324,
prison,loaf,28,0.888,0.344,10,22,1,0,0,1,-,-99,-99,
calf,annoy,68,1.271,0.583,11,23,1,1,1,1,used,3.662,2.991,
find,clown,66,0.997,0.518,32,24,1,1,1,1,level,1.648,0.913,
bleach,ruin,64,1.495,0.784,23,25,1,1,1,1,load,1.736,1.025,
caring,skirt,63,1.248,0.728,8,26,1,0,0,1,-,-99,-99,
bullet,walkway,65,1.238,0.711,21,27,1,0,0,1,-,-99,-99,
nerve,bumper,87,1.87,1.318,19,28,1,1,1,1,house,1.532,0.773,
smother,surgery,72,1.083,0.404,24,29,1,1,0,0,lively,2.208,1.297,
link,crisis,23,0.79,0.295,9,30,1,0,1,0,-,-99,-99,
pork,emperor,59,1.079,0.583,37,31,1,0,0,1,-,-99,-99,
climax,saucer,36,3.494,2.97,7,32,1,0,1,0,-,-99,-99,
need,faucet,71,1.727,0.344,38,33,1,1,0,0,cherries,2.14,1.116,
rock,milk,23,1.072,0.281,36,34,1,0,0,1,-,-99,-99,
biology,temper,71,0.951,0.447,29,35,1,1,0,0,jelly,1.636,0.789,
date,laugh,64,1.799,1.135,18,36,1,1,1,1,blush,1.912,1.208,
want,ascent,70,0.744,0.28,14,37,1,1,0,0,weak,2.358,1.575,
mill,feast,74,0.895,0.359,0,38,1,1,0,0,house,2.111,1.463,
glue,force,72,1.33,0.579,15,39,1,1,0,0,dry,1.607,0.856,
banner,glide,35,0.936,0.415,34,40,1,0,1,0,-,-99,-99,
date,laugh,64,1.799,1.135,18,1,2,1,1,1,cruel,2.159,1.264,
anger,decay,40,0.927,0.216,13,2,2,0,1,0,-,-99,-99,
prison,loaf,28,0.888,0.344,10,3,2,0,0,1,-,-99,-99,
chicken,beet,68,1.077,0.493,27,4,2,1,1,1,horses,1.867,0.861,
bias,sirloin,31,0.983,0.471,33,5,2,0,1,0,-,-99,-99,
want,ascent,70,0.744,0.28,14,6,2,1,0,0,inject,1.614,0.575,
visit,glove,42,1.08,0.369,17,7,2,0,1,0,-,-99,-99,
glue,force,72,1.33,0.579,15,8,2,1,0,0,bleach,1.973,1.118,
nerve,bumper,87,1.87,1.318,19,9,2,1,1,1,present,11.734,10.591,
rock,milk,23,1.072,0.281,36,10,2,0,0,1,-,-99,-99,
pork,emperor,59,1.079,0.583,37,11,2,0,0,1,-,-99,-99,
port,cinema,51,0.806,0.247,4,12,2,1,1,1,used,1.731,1.091,
bleach,ruin,64,1.495,0.784,23,13,2,1,1,1,level,1.736,0.808,
replace,roach,31,2.805,0.861,16,14,2,0,0,1,-,-99,-99,
copy,bedroom,64,1.789,0.831,20,15,2,0,0,1,-,-99,-99,
bullet,walkway,65,1.238,0.711,21,16,2,0,0,1,-,-99,-99,
knock,otter,23,0.893,0.388,5,17,2,0,1,0,-,-99,-99,
grip,beach,64,0.991,0.328,28,18,2,1,1,1,suspect,2.528,1.49,
find,clown,66,0.997,0.518,32,19,2,1,1,1,racial,3.063,1.52,
pea,bathtub,34,2.271,0.415,3,20,2,0,1,0,-,-99,-99,
fan,feature,83,0.718,0.238,22,21,2,1,1,1,responsible,2.645,0.838,
need,faucet,71,1.727,0.344,38,22,2,1,0,0,puzzling,3.128,1.672,
remind,foam,76,0.911,0.447,25,23,2,1,0,0,sore,2.078,1.511,
capital,figure,65,0.997,0.445,35,24,2,1,1,1,present,2.431,1.544,
caring,skirt,63,1.248,0.728,8,25,2,0,0,1,-,-99,-99,
smother,surgery,72,1.083,0.404,24,26,2,1,0,0,veil,1.597,0.86,
fee,chowder,69,1.334,0.574,39,27,2,1,0,0,stage,1.39,0.567,
collect,loyalty,42,1.055,0.376,12,28,2,0,1,0,-,-99,-99,
bacon,feud,26,0.951,0.393,2,29,2,0,1,0,-,-99,-99,
shrink,mafia,39,0.952,0.408,1,30,2,0,0,1,-,-99,-99,
banner,glide,35,0.936,0.415,34,31,2,0,1,0,-,-99,-99,
biology,temper,71,0.951,0.447,29,32,2,1,0,0,sore,3.888,3.249,
process,joker,74,0.807,0.272,26,33,2,1,0,0,bleach,1.591,0.735,
link,crisis,23,0.79,0.295,9,34,2,0,1,0,-,-99,-99,
mill,feast,74,0.895,0.359,0,35,2,1,0,0,craven,1.863,0.776,
risk,zero,78,0.935,0.36,30,36,2,1,0,0,question,2.253,0.958,
plant,worm,24,0.807,0.344,31,37,2,0,0,1,-,-99,-99,
climax,saucer,36,3.494,2.97,7,38,2,0,1,0,-,-99,-99,
forest,knob,42,0.789,0.237,6,39,2,0,0,1,-,-99,-99,
calf,annoy,68,1.271,0.583,11,40,2,1,1,1,low,1.844,0.7,
forest,knob,42,0.789,0.237,6,1,3,0,0,1,-,-99,-99,
pea,bathtub,34,2.271,0.415,3,2,3,0,1,0,-,-99,-99,
calf,annoy,68,1.271,0.583,11,3,3,1,1,1,arch,4.766,4.134,
nerve,bumper,87,1.87,1.318,19,4,3,1,1,1,utter,2.151,1.393,
bullet,walkway,65,1.238,0.711,21,5,3,0,0,1,-,-99,-99,
remind,foam,76,0.911,0.447,25,6,3,1,0,0,silly,1.582,0.902,
anger,decay,40,0.927,0.216,13,7,3,0,1,0,-,-99,-99,
process,joker,74,0.807,0.272,26,8,3,1,0,0,invent,1.895,0.992,
fee,chowder,69,1.334,0.574,39,9,3,1,0,0,man,1.935,1.471,
fan,feature,83,0.718,0.238,22,10,3,1,1,1,flower,2.886,2.08,
pork,emperor,59,1.079,0.583,37,11,3,0,0,1,-,-99,-99,
shrink,mafia,39,0.952,0.408,1,12,3,0,0,1,-,-99,-99,
need,faucet,71,1.727,0.344,38,13,3,1,0,0,ill,1.268,0.604,
biology,temper,71,0.951,0.447,29,14,3,1,0,0,launch,1.663,0.616,
knock,otter,23,0.893,0.388,5,15,3,0,1,0,-,-99,-99,
find,clown,66,0.997,0.518,32,16,3,1,1,1,difficult,4.332,3.198,
plant,worm,24,0.807,0.344,31,17,3,0,0,1,-,-99,-99,
copy,bedroom,64,1.789,0.831,20,18,3,0,0,1,-,-99,-99,
date,laugh,64,1.799,1.135,18,19,3,1,1,1,minister,2.084,1.141,
glue,force,72,1.33,0.579,15,20,3,1,0,0,building,2.359,0.704,
collect,loyalty,42,1.055,0.376,12,21,3,0,1,0,-,-99,-99,
capital,figure,65,0.997,0.445,35,22,3,1,1,1,thread,1.413,0.638,
risk,zero,78,0.935,0.36,30,23,3,1,0,0,wreck,2.663,0.728,
chicken,beet,68,1.077,0.493,27,24,3,1,1,1,arch,1.231,0.624,
grip,beach,64,0.991,0.328,28,25,3,1,1,1,size,1.91,1.215,
caring,skirt,63,1.248,0.728,8,26,3,0,0,1,-,-99,-99,
replace,roach,31,2.805,0.861,16,27,3,0,0,1,-,-99,-99,
mill,feast,74,0.895,0.359,0,28,3,1,0,0,irate,2.261,1.517,
climax,saucer,36,3.494,2.97,7,29,3,0,1,0,-,-99,-99,
smother,surgery,72,1.083,0.404,24,30,3,1,0,0,request,1.797,0.734,
bias,sirloin,31,0.983,0.471,33,31,3,0,1,0,-,-99,-99,
want,ascent,70,0.744,0.28,14,32,3,1,0,0,loaf,1.638,0.574,
port,cinema,51,0.806,0.247,4,33,3,1,1,1,buzz,2.263,1.536,
banner,glide,35,0.936,0.415,34,34,3,0,1,0,-,-99,-99,
bacon,feud,26,0.951,0.393,2,35,3,0,1,0,-,-99,-99,
visit,glove,42,1.08,0.369,17,36,3,0,1,0,-,-99,-99,
rock,milk,23,1.072,0.281,36,37,3,0,0,1,-,-99,-99,
prison,loaf,28,0.888,0.344,10,38,3,0,0,1,-,-99,-99,
bleach,ruin,64,1.495,0.784,23,39,3,1,1,1,vein,8.879,8.2,
link,crisis,23,0.79,0.295,9,40,3,0,1,0,-,-99,-99,

