word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
fan,feature,1,2.062,0.824,32,1,1,1,1,1,feature,13.05,10.5,
bleach,ruin,100,3.39,1.543,4,2,1,1,1,1,ruin,12.756,9.1,
risk,zero,100,3.287,2.279,19,3,1,0,0,1,-,-99,-99,
collect,loyalty,100,2.703,1.456,21,4,1,0,1,0,-,-99,-99,
replace,roach,1,3.055,1.44,29,5,1,1,0,0,m,35.516,34.724,
fee,chowder,1,2.95,1.536,0,6,1,1,0,0,r,10.004,9.302,
date,laugh,100,2.679,1.192,14,7,1,0,1,0,-,-99,-99,
capital,figure,100,9.588,8.23,12,8,1,0,0,1,-,-99,-99,
shrink,mafia,1,14.989,13.402,9,9,1,1,1,1,d,39.515,38.919,
caring,skirt,100,2.358,1.088,36,10,1,0,0,1,-,-99,-99,
prison,loaf,1,2.23,1.137,38,11,1,1,0,0,s,3.734,3.177,
remind,foam,100,3.43,2.362,26,12,1,0,1,0,-,-99,-99,
process,joker,1,2.43,1.28,23,13,1,1,1,1,f,19.151,18.382,
anger,decay,100,11.009,8.531,1,14,1,0,0,1,-,-99,-99,
copy,bedroom,100,9.359,6.615,10,15,1,0,0,1,-,-99,-99,
glue,force,100,2.207,1.032,33,16,1,0,1,0,-,-99,-99,
bacon,feud,1,3.037,0.766,7,17,1,1,1,1,s,7.857,7.154,
banner,glide,1,3.951,1.335,5,18,1,1,1,1,glide,6.894,4.416,
nerve,bumper,100,3.598,2.48,13,19,1,0,0,1,-,-99,-99,
smother,surgery,100,2.383,1.081,28,20,1,0,1,0,-,-99,-99,
find,clown,1,2.657,1.225,16,21,1,1,0,0,clown,22.121,19.866,
chicken,beet,100,2.214,0.984,18,22,1,0,0,1,-,-99,-99,
port,cinema,1,3.726,1.193,2,23,1,1,0,0,s,2.445,1.582,
rock,milk,100,2.748,1.35,24,24,1,0,0,1,-,-99,-99,
knock,otter,1,2.782,1.392,31,25,1,1,1,1,d,13.315,12.403,
pea,bathtub,100,2.685,1.493,6,26,1,1,1,1,s,14.663,14.074,
forest,knob,100,2.328,0.689,27,27,1,0,1,0,-,-99,-99,
mill,feast,1,3.014,1.935,3,28,1,1,0,0,f,24.128,23.408,
climax,saucer,100,2.574,1.601,17,29,1,0,0,1,-,-99,-99,
visit,glove,100,4.655,3.271,11,30,1,0,1,0,-,-99,-99,
grip,beach,1,2.229,1.016,22,31,1,1,0,0,beach,5.705,3.554,
need,faucet,1,2.623,1.352,20,32,1,1,0,0,f,2.454,1.683,
calf,annoy,100,4.79,1.511,30,33,1,0,1,0,-,-99,-99,
pork,emperor,100,2.59,1.087,25,34,1,0,1,0,-,-99,-99,
